event_id,ticker,company,filing_date,estimation_n,event_window_n,market_model_alpha,market_model_beta,market_model_r2,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,market_data_status,failure_reason
FMCC_2025_0001026214,FMCC,Freddie Mac,2026-02-12,221,7,0.000926127189490371,1.6532298455693237,0.13039876012787632,-0.02394628291270305,-0.038138923653228435,0.006607284661956314,-0.0074705742687752015,0.544933741673747,0.42632133071008993,-0.1656923084414114,success,
FNMA_2023_0000310522,FNMA,Fannie Mae,2024-02-15,221,7,0.0031393100806309635,-0.005079882537666125,5.454114795355736e-07,0.014541026032935413,-0.029620936821354988,-0.051797071488141305,-0.057967740205048884,0.4943348598073465,0.4569720712092687,0.3713093851415266,success,
FNMA_2024_0000310522,FNMA,Fannie Mae,2025-02-14,221,7,0.0033833147678331184,1.0954855873588312,0.021559448205858756,0.013790309354805592,0.06644172076720586,0.08497857717633114,0.015390215172253169,1.2663370233624374,1.3875044624239155,1.3492220182518573,success,
FNMA_2025_0000310522,FNMA,Fannie Mae,2026-02-11,221,7,0.0010110688517853943,1.4836296668353937,0.09678646701226779,-0.04631565457551766,-0.053848434977456956,-0.04261593333065288,-0.025836640363485472,-0.2538876539692442,-0.012296232283013409,-0.26649756708786365,success,
F_2023_0000037996,F,Ford Motor,2024-02-07,221,7,-0.000727414583366403,1.3214508133530896,0.2373541354343468,0.08917653398360893,0.05091824910160994,0.057684560464294855,0.031842458814315536,1.7594153875493643,0.7682122063308272,0.6082167731038258,success,
F_2024_0000037996,F,Ford Motor,2025-02-06,221,7,-0.0015216042420415883,1.1322107419042031,0.14627584912997882,-0.08812001585637813,-0.07035100736507455,-0.07851878581996147,-0.06904452244992124,3.7259713594225774,2.1840535459344856,1.7712439909974613,success,
F_2025_0000037996,F,Ford Motor,2026-02-11,221,7,0.0014641058880289783,0.8811664854324626,0.27030362116851847,0.04219905197408613,0.04222007476682604,0.05795882313654513,0.027547861926403426,0.9520248148615591,0.34084693552428236,0.0383567888198014,success,
GD_2023_0000040533,GD,General Dynamics,2024-02-08,221,7,0.0002301943956786947,0.5326924897144079,0.1462981118192771,0.0006941523513961708,8.047419433811643e-05,-0.0034080094678489987,-0.0016895780618123727,-1.03348536905093,-0.7589094972911997,-0.4505701771645109,success,
GD_2024_0000040533,GD,General Dynamics,2025-02-07,221,7,-0.0004479384161639779,0.5537417381205253,0.16001306328756582,-0.007809447137107747,0.0056221841226295425,-0.01189742304173022,-0.05478235211861261,0.6607171906969613,0.6212713948382689,1.2445060344376477,success,
GD_2025_0000040533,GD,General Dynamics,2026-01-30,221,7,0.0010106856445590564,0.5679113511114605,0.26983790114287387,-0.0322340955493695,-0.012909341805943894,0.012758227514931737,0.02544340763402404,1.119100838374693,1.096362034031864,0.6997781586665447,success,
GLXY_2025_0001859392,GLXY,Galaxy Digital,2026-02-26,165,7,-0.0022835980706522405,3.458104089820652,0.21038770985848743,-0.03263463014832537,-0.06505945303332493,-0.02469436468856761,0.06725587066848973,-0.9052358161781824,-1.000777512434044,-0.7370518678827729,success,
GM_2023_0001467858,GM,General Motors,2024-01-30,221,7,-0.0009900071103159994,1.4184284438039418,0.2880908409366578,0.1141170611494477,0.11785404598555385,0.08997874611151578,0.07033630208487435,3.0658780443706695,2.0138865610704264,1.5381177967823207,success,
GM_2024_0001467858,GM,General Motors,2025-01-28,221,7,0.0009730332233934106,0.8558404599452901,0.11011720526003599,-0.07389036993658325,-0.1040496166482238,-0.1126173934610661,-0.13234620676034956,1.3860319089112159,1.1123932087553712,0.935099380918175,success,
GM_2025_0001467858,GM,General Motors,2026-01-27,221,7,0.0012526005472202836,0.8718526553837826,0.20345715154265365,0.051863749896164074,0.06061252220716064,0.0523363258587696,0.07265415000615674,0.9942721583491729,0.36708434940453183,-0.00590799856971604,success,
GOOGL_2023_0001652044,GOOGL,Alphabet,2024-01-31,221,7,0.0003784115808620124,1.4360881461379362,0.36119180705537135,-0.07865702836944291,-0.06569741115184902,-0.05943932768650523,-0.062434615683966466,1.6472087786937974,1.5067581613569794,0.8747377728515047,success,
GOOGL_2024_0001652044,GOOGL,Alphabet,2025-02-05,221,7,0.0003299741301224485,1.1798687837129445,0.2915589257386024,-0.06741703330968464,-0.08386383934675534,-0.10833646931332074,-0.12163524441365864,1.6562295554717203,1.227667698560443,0.6569375940565573,success,
GOOGL_2025_0001652044,GOOGL,Alphabet,2026-02-05,221,7,0.001590355439327081,1.0621436218200526,0.4099924632188291,-0.05786697878104839,-0.04184836364529495,-0.05983040403589453,-0.07672545249225564,1.9927933656637697,1.1579621631615618,1.0394332645475914,success,
GS_2023_0000886982,GS,Goldman Sachs Group,2024-02-23,221,7,-0.0005796560328616261,1.18737962801435,0.387021307299521,-0.013979106694696136,0.00461071073259918,0.02033434068673775,-0.007173811929269042,-0.03810330932841595,0.018544146489653468,0.1110566249196367,success,
GS_2024_0000886982,GS,Goldman Sachs Group,2025-02-27,221,7,0.0010594966655316457,1.2110549551038492,0.34492195042579454,0.013850770879074704,0.010434708142155722,-0.023690094009837178,-0.040925624029321234,0.9378132412764875,1.256673889591072,1.3052564352885494,success,
GS_2025_0000886982,GS,Goldman Sachs Group,2026-02-25,221,7,0.0010610750812441053,1.390397302111308,0.7012737742611368,0.02272692972225379,0.02328609263421096,-0.04329580217912801,-0.036546894817038884,-0.1833580730872437,0.753380145011267,0.7516663324410583,success,
HCA_2023_0000860730,HCA,HCA Healthcare,2024-02-16,221,7,-0.0003660585502161004,0.9312871846237005,0.28502984838051315,0.016046909578415657,0.013811889074859206,0.007611540802374413,0.012703142641177466,-1.060585814941351,-0.8418340911572144,-0.9132697178134227,success,
HCA_2024_0000860730,HCA,HCA Healthcare,2025-02-14,221,7,-0.0003517985639224242,0.41961059964145864,0.04809941449900201,0.009474692474339337,-0.016607472093265123,-6.66350176957882e-05,0.003928344522752394,0.3149238039882448,0.6461771460282564,0.7165652971554266,success,
HCA_2025_0000860730,HCA,HCA Healthcare,2026-02-10,221,7,0.0016783353019401157,0.31169830950588945,0.050199653078811246,0.05221724360148372,0.06366079274461627,0.08152798619634638,0.06631804302659669,0.031282483811209016,0.004286424719448623,-0.365298935457772,success,
HD_2023_0000354950,HD,Home Depot,2023-03-15,221,7,0.00021867473353682715,0.9619999770783907,0.580953760670218,-0.025653586606462067,-0.006392338983792196,0.0040734068796655695,-0.016061226924270023,0.5855819128076408,0.8318613142526594,0.6704335306629651,success,
HD_2024_0000354950,HD,Home Depot,2024-03-13,221,7,8.608385368080895e-05,0.9839219616434993,0.3543676955873014,0.0035487183972126224,0.006499366409310161,-0.0024640136648298797,0.016156708888364145,0.3807936125846366,0.9239918553036054,0.5499912568468935,success,
HD_2025_0000354950,HD,Home Depot,2025-03-21,221,7,-5.76992128618161e-05,0.6933166350593077,0.18140161583268954,0.01785515463483448,0.010356676373575206,0.012641684837142429,0.01782314575970701,2.038080409373662,0.8594639900785415,0.4836848536665226,success,
HPQ_2023_0000047217,HPQ,HP,2023-12-18,221,7,-0.0003236516108076403,1.006845533890655,0.29802307642384096,-0.03062988514548649,-0.02616878395271544,-0.025580225444188018,-0.02193626099523682,1.474567138262421,0.9713930195792267,0.37027559770960794,success,
HPQ_2024_0000047217,HPQ,HP,2024-12-13,221,7,-1.2402704017613705e-05,0.8750407774459809,0.1336338085338623,-0.008981856902004398,-0.026113506883792725,-0.04750613619950438,-0.04242823561237564,-0.28876951295563197,0.1939502177118762,0.5548554589117444,success,
HPQ_2025_0000047217,HPQ,HP,2025-12-10,221,7,-0.001743033023366871,1.2631799986688186,0.4236987417123279,0.0205254843536092,0.00538541851549128,-0.012445651441388317,0.006330921156504032,0.8286816926193152,0.8018810989281504,0.8059854060718586,success,
HUM_2023_0000049071,HUM,Humana,2024-02-15,221,7,-0.000445129839326331,0.28327204482516877,0.016802330339852456,0.005026600021012912,0.013308754501135885,0.01739889323202198,-0.0005710525296231898,0.07357681465276579,-0.023490132931971996,0.12661072268980025,success,
HUM_2024_0000049071,HUM,Humana,2025-02-20,221,7,-0.0018536649603936317,0.5035411902591894,0.024684072787949263,0.01003573484046634,-0.022303060569307826,-0.0006813062980252152,0.01934489670497004,0.2923983787149564,0.3043984977345312,0.2009625366612543,success,
HUM_2025_0000049071,HUM,Humana,2026-02-19,221,7,6.915319792897183e-05,0.41734911535825203,0.031629918263622825,0.02159630875801811,0.0125337705237278,-0.06983093022984671,-0.0036334463784305424,0.08266416904151096,0.07255294235928747,0.20535194068866733,success,
IBM_2023_0000051143,IBM,IBM,2024-02-26,221,7,0.000700993527089934,0.5277833258838197,0.18772796876249365,0.0023923357358294176,-0.004886644052667538,-0.007300228885418711,0.03020156696404242,0.05435196848023921,0.19725587641315867,0.43885151607282497,success,
IBM_2024_0000051143,IBM,IBM,2025-02-25,221,7,0.00043483935533237823,0.7277578910157068,0.185945702327736,-0.016170053666345746,-0.02085100159582235,-0.03490861228348616,-0.010853613676885893,0.6336303868902211,0.7808082902806526,0.5929491993183547,success,
IBM_2025_0000051143,IBM,IBM,2026-02-24,221,7,0.00024353979271129485,0.7556664351893354,0.2591313795536101,-0.08408754357012026,0.04922532660768862,0.06726758721656038,0.09453681086359386,2.1800548155001276,1.6717561645894172,1.4550878968963843,success,
INGM_2024_0001897762,INGM,Ingram Micro Holding,2025-03-05,58,7,nan,nan,nan,,,,,,,,failed,insufficient_estimation_window_n=58
INGM_2025_0001897762,INGM,Ingram Micro Holding,2026-03-03,221,7,-0.0009032262039053638,1.3969157490163144,0.4654106612412662,0.24415400087345435,0.21240585534355738,0.06537064629156636,0.06772949086126404,4.6128100620678705,4.341109682942933,4.043561022342774,success,
INTC_2023_0000050863,INTC,Intel,2024-01-26,221,7,0.0010009222322529183,1.3617188011205952,0.20332699786679753,-0.13261954846094304,-0.1338011286622155,-0.1303625347796708,-0.17494857776867528,1.9464703946254924,1.2887701102607476,0.9930360138862975,success,
INTC_2024_0000050863,INTC,Intel,2025-01-31,221,7,-0.0055668212605858875,2.2877128579542503,0.27292388326008177,0.014799388624296018,0.008190810037314401,0.007766684070562458,0.003945204589457208,1.160135620613895,0.6520216103563984,0.3746289030199991,success,
INTC_2025_0000050863,INTC,Intel,2026-01-23,221,7,0.0020705037065307827,1.54619052300415,0.2139240284554882,-0.2672336072262254,-0.2579910599997637,-0.13025267162025334,-0.17424122557595503,1.7966577828613992,1.4753468491785768,1.1677956025628733,success,
JNJ_2023_0000200406,JNJ,Johnson & Johnson,2024-02-16,221,7,1.9449659555217624e-05,0.2973224887807776,0.050950460661272734,0.02252282919092683,0.010367650480039459,0.02001199763181643,0.023114556611662417,0.12787337329290344,0.010946660032417333,-0.1575203971904774,success,
JNJ_2024_0000200406,JNJ,Johnson & Johnson,2025-02-13,221,7,-0.00021707418288677266,-0.048285721157388085,0.0016105670017526608,0.0011448854724860087,0.006647415296745134,0.02636840622514418,0.05330967035259951,0.6411484855118523,0.7408583023581221,0.8662079222955589,success,
JNJ_2025_0000200406,JNJ,Johnson & Johnson,2026-02-11,221,7,0.0013789661452129646,0.07839179716049532,0.00600123666767316,0.021827436238890933,0.02416282931398663,0.01628375865967805,0.027917614856872948,0.004687720785320204,0.6667188714382091,0.38219078444524307,success,
JPM_2023_0000019617,JPM,JPMorgan Chase,2024-02-16,221,7,0.0004127729206432897,0.926241238648814,0.3053831197868526,0.024225681705896597,0.008434938098376824,0.005491041350141876,0.009440155051559741,-0.28491237625801685,-0.40488074519638567,-0.5517952024925785,success,
JPM_2024_0000019617,JPM,JPMorgan Chase,2025-02-14,221,7,0.0008637907609375071,0.8339652773159433,0.1912491646878317,0.0029866542488577418,0.009347117419048447,-0.038849664482974985,-0.04274618532036364,-0.6612128143086542,-0.0788405758931755,0.2754221985906724,success,
JPM_2025_0000019617,JPM,JPMorgan Chase,2026-02-13,221,7,0.00024266549257369294,1.0266508785376571,0.5863172167407529,0.001964174582912535,0.012671255578851877,0.012379782697558997,-0.018763935893683928,0.08672126688407156,-0.282098365343313,-0.05400664654281706,success,
KO_2023_0000021344,KO,Coca-Cola,2024-02-20,221,7,-0.00012804495205753137,0.36744358287623374,0.12484700151179617,0.03440877650127658,0.03268004636045464,0.024474221464293733,0.01134596918620639,0.6912493493336942,0.39612375365476377,0.030333715721383436,success,
KO_2024_0000021344,KO,Coca-Cola,2025-02-20,221,7,0.00012067249547621424,0.028541311635292266,0.0008197619849964477,0.03295194616736433,0.018476431742614045,0.020471437109028753,0.011972349157296674,0.8040615974530771,1.157761312060578,0.9516653500069583,success,
KO_2025_0000021344,KO,Coca-Cola,2026-02-20,221,7,-6.956864952930198e-05,0.0656814097103512,0.005747693540634868,0.01399679742170535,0.021064811821337726,0.019053331994913058,0.0332858951735782,0.2525586110307152,0.2597870550486936,0.3668960325857793,success,
KR_2023_0000056873,KR,Kroger,2023-03-28,221,7,-0.0008110336515435134,0.4436338650548319,0.13787884304711417,-0.004073765611130814,0.004444665720465871,0.003886557503968086,0.008271090614994099,-0.2013988368607894,-0.4025010440122896,-0.34282607940187765,success,
KR_2024_0000056873,KR,Kroger,2024-04-02,221,7,-0.0002432753898102612,0.21442257072470688,0.017968563898337675,0.013453067444745177,0.015231040867379482,0.008190768049446823,-0.025086684838120505,-0.22300612045823878,-0.21061586929831042,0.07129254759790332,success,
KR_2025_0000056873,KR,Kroger,2025-04-01,221,7,0.000614804657010706,0.13651897344911723,0.007248127398078452,0.004180373198921367,-0.008884350327383602,0.0037302884295228253,-0.0071506325473767686,0.43442475457154683,1.718665279820177,1.9814697212069905,success,
LLY_2023_0000059478,LLY,Eli Lilly,2024-02-21,221,7,0.0025663588503406043,0.497824774798467,0.0460848440112408,-0.03174407272170989,0.002163688588916142,0.0017046027827362295,-0.02212325706500324,0.43066000529455783,-0.07674086307517955,-0.10009535337657427,success,
LLY_2024_0000059478,LLY,Eli Lilly,2025-02-19,221,7,-0.0007209254659639729,0.9557200132022273,0.1629522000839827,0.03531187492691638,0.021725888454731855,0.0538164035443575,0.09703473677176143,0.1864643478469984,0.31806957113443524,0.4700570711252913,success,
LLY_2025_0000059478,LLY,Eli Lilly,2026-02-12,221,7,0.0005658138168222273,0.7272243806288113,0.11416998463916306,0.025650182246032924,0.035777523058921346,0.01099054067239989,-0.003991667075935325,-0.3382181153047535,-0.34023718180743306,-0.46802282502413445,success,
LMT_2023_0000936468,LMT,Lockheed Martin,2024-01-23,221,7,-1.617687213947963e-05,0.3299769166871663,0.05532857122318302,-0.06063506434181207,-0.06211023965413559,-0.06763320732683481,-0.06577811373639289,2.095904386406949,1.4369893969853793,1.145937052200941,success,
LMT_2024_0000936468,LMT,Lockheed Martin,2025-01-28,221,7,0.0009099239104913389,-0.0722561543350703,0.0029307716584398014,-0.09308663897973538,-0.10456692620534531,-0.08764289446072583,-0.1097214166439915,2.924177200635971,2.14385860648467,1.6994570741229282,success,
LMT_2025_0000936468,LMT,Lockheed Martin,2026-01-29,221,7,0.00030797505232629894,0.2069392174239003,0.024441079356409934,0.06417124282665068,0.06057047216242971,0.05114660526385954,0.023293509084582123,1.8333324927487276,1.4304559346736778,1.2906418161036812,success,
LOW_2023_0000060667,LOW,Lowe's,2023-03-27,221,7,0.0004901994113032311,1.0263331978666221,0.536261068927347,-0.004893077662512005,0.00258236191237316,-0.005694378254246974,0.032021070057645325,-1.4339038994891706,-1.3435483724545692,-0.9465864815246787,success,
LOW_2024_0000060667,LOW,Lowe's,2024-03-25,221,7,-0.0003988482099066124,1.1385355516397084,0.36288019139628447,-0.02792564441626923,-0.020297428920263996,-0.017475006934979092,-0.04730408505514308,-0.15993813166745824,-0.1578419088820248,-0.1160070852666088,success,
LOW_2025_0000060667,LOW,Lowe's,2025-03-24,221,7,-0.000500257489672535,0.6698766495273746,0.15904239089269445,0.007567319708700835,0.004045613324376222,0.02117589267394518,0.03638543907504522,0.33009124633572107,0.028095623541312592,0.23044798230586128,success,
MCK_2023_0000927653,MCK,McKesson,2023-05-09,221,7,0.0003391154338759772,0.36046704938274576,0.1332688470996548,0.0741012936905141,0.06727773493030866,0.056334995028088725,0.07234368694079188,1.537580378485426,1.1056554088366735,0.45663756060787253,success,
MCK_2024_0000927653,MCK,McKesson,2024-05-08,221,7,0.0015356246278441592,-0.053528338923239646,0.0010539889846040706,0.03563036261654673,0.014223353500894391,0.01030821008372744,0.002604250208140503,1.2322351413255204,0.47430839795359153,0.10838880773994995,success,
MCK_2025_0000927653,MCK,McKesson,2025-05-09,221,7,0.0009205195083574347,0.040145674796705104,0.0004117461930952526,-0.05369781927966866,-0.007061569549916805,-0.016884456690222184,0.04042836223464698,2.74431967744027,1.9490929349722943,1.5563324379381174,success,
META_2023_0001326801,META,Meta Platforms,2024-02-02,221,7,0.0018073760067511917,1.6622415590034925,0.4226908047728628,0.12501529133320458,0.13563858752390656,0.13646151223515546,0.11922413079883379,2.605838008448938,1.3361436952820662,0.7528634861993012,success,
META_2024_0001326801,META,Meta Platforms,2025-01-30,221,7,0.0005284906359600611,1.577694675836588,0.28643487327299944,0.02727780371361688,0.017209134106805496,0.038390221873458905,0.036455045963429654,1.4693931007318504,1.0627048464985693,0.8260583767103343,success,
META_2025_0001326801,META,Meta Platforms,2026-01-29,221,7,-0.0009858849606027183,1.4641399969189655,0.5237980577586988,0.07396084811795581,0.07917568972864472,0.050405751031852686,0.046309942226866074,2.3510141329031726,1.1722787659027458,0.9309874326159598,success,
MET_2023_0001099219,MET,MetLife,2024-02-16,221,7,-0.0009597358049416513,1.2261977695202433,0.2950327613189072,0.012994646101610365,0.0018915785952163108,-0.01987796768474056,-0.017953431645418152,-0.5529195996546593,-0.48159178553062737,-0.5066289933461908,success,
MET_2024_0001099219,MET,MetLife,2025-02-21,221,7,0.00031507355201765286,0.7518232709295926,0.20080565700216135,-0.0036397007416326694,-0.0026097375732886292,0.01642906168669045,0.05915100508864393,0.1967682236463361,0.014614269649078498,0.25654714030701986,success,
MET_2025_0001099219,MET,MetLife,2026-02-19,221,7,-0.0006603266825297129,1.1845169484019773,0.6102863581983311,-0.0028424441438087596,-0.005039509297856074,-0.04908329152094622,-0.043056121014252074,-0.4255234533602169,0.32066795948816396,0.5313871491886972,success,
MPC_2023_0001510295,MPC,Marathon Petroleum,2024-02-28,221,7,0.0004984593771398638,0.6999292078657939,0.08595484003906217,-0.023968326780050675,-0.014650646281183868,0.00596438682402684,0.016745825881583187,0.1036561000880506,-0.12035593571949324,-0.30869979358511396,success,
MPC_2024_0001510295,MPC,Marathon Petroleum,2025-02-27,221,7,-0.0008726447227718624,0.516814956856262,0.05031604364454623,-4.3466244085906686e-05,0.028055766303489278,-0.006312171719024425,-0.037133795503353814,0.2670904325017566,0.4102285363468341,0.5813449817465837,success,
MPC_2025_0001510295,MPC,Marathon Petroleum,2026-02-26,221,7,0.00015730502282061264,1.0583681008586816,0.33902265007289667,0.016089820624482953,0.022368649007088248,0.09884008213230219,0.12140471147205183,0.9318543196593002,0.9810092005447361,1.084893041857509,success,
MRK_2023_0000310158,MRK,Merck,2024-02-26,221,7,0.0002429777809359047,0.262447490999301,0.030084069774593325,-0.002052890769856495,-0.0031873811307481068,-0.019283987279266227,-0.046232701305241306,-1.1232316755467595,-0.3843685317788643,-0.04639128906242773,success,
MRK_2024_0000310158,MRK,Merck,2025-02-25,221,7,-0.0011894694277098871,0.17826259492341556,0.011299544939369022,0.0039267005131802014,-0.01773423636909272,0.016296702697675407,0.02738965506949598,1.4734405497420235,1.2225972870849495,1.226948837520947,success,
MRK_2025_0000310158,MRK,Merck,2026-02-24,221,7,0.0006985338567509044,0.4864244845392829,0.09962383150094867,-0.003032343929010509,-0.02009097405411129,-0.005711272096707201,-0.03544124733517104,-0.8990984129475728,-0.44445606586161124,-0.5317046378921292,success,
MSFT_2023_0000789019,MSFT,Microsoft,2023-07-27,221,7,0.0005467006456012846,1.299996480825911,0.6326099598826094,-0.042426501058374755,-0.003718003460622378,-0.009267469447254066,-0.01812990949310384,0.6464213935778479,-0.0731692804788176,-0.2675522444739517,success,
MSFT_2024_0000789019,MSFT,Microsoft,2024-07-30,221,7,0.00038681250511700166,1.1747058635543655,0.48273711195062796,-0.03108760560577781,-0.03317315641704557,-0.019806597107061567,-0.01891625888788287,1.9150600164925522,1.5315232724992658,1.4770892164917229,success,
MSFT_2025_0000789019,MSFT,Microsoft,2025-07-30,221,7,0.0001332853460684118,0.9481405426180518,0.5682818294286442,0.04726364523007572,0.0444502019693269,0.0496014361328693,0.026894404868165314,1.8032144101664556,1.3233754432999123,0.8604854287088566,success,
MS_2023_0000895421,MS,Morgan Stanley,2024-02-22,221,7,-0.0011570478720501725,1.3144756014204269,0.3895856091172367,-0.012161300122753963,-0.012945590816824296,-0.020208413491759055,-0.016155661777147955,-0.35871067091378583,-0.26362281879092686,-0.2545442497683896,success,
MS_2024_0000895421,MS,Morgan Stanley,2025-02-21,221,7,0.0010670387893986417,1.0862141460399577,0.28168381526836683,-0.05363218029003654,-0.011098055227887569,-9.499097413514374e-06,0.01373799667531611,0.4378357061401487,0.29461575294041037,0.2482834640663989,success,
MS_2025_0000895421,MS,Morgan Stanley,2026-02-19,221,7,0.0006367356896496782,1.3781563561228791,0.7167502770703807,0.007113632745979301,-0.013614195747752206,-0.04947557053732151,-0.004243259820755359,-0.06798262567971619,0.35059500044793335,0.4160248258997484,success,
NKE_2023_0000320187,NKE,Nike,2023-07-20,221,7,-0.0006223973934768637,1.3267322116859601,0.5196514570474173,0.0012742136772049568,0.002319304831502259,-0.012499558279751936,-0.008331343145181842,-0.023433341205954368,0.09932652893682711,-0.0405786266188533,success,
NKE_2024_0000320187,NKE,Nike,2024-07-25,221,7,-0.0010860204768989962,0.7550367757246302,0.10586039835633865,0.004997053043575393,0.018204714078898447,0.047483467889785844,0.04189054760478998,0.8557526774111062,0.6186487838195263,0.7599855332495696,success,
NKE_2025_0000320187,NKE,Nike,2025-07-17,221,7,-0.0008221643275173946,0.923809619284223,0.2558228272399723,0.0012988491083276727,0.0018954743623827977,0.04116143890516021,0.0353701497656522,-0.769203369591032,-0.4536633194204081,-0.2990639820061693,success,
NVDA_2023_0001045810,NVDA,Nvidia,2023-02-24,221,7,-0.0010375448835612613,2.12912730179255,0.7017600170512689,0.1321217490725024,0.011185244908310608,-0.004947348987946445,-0.0018777736111936496,-0.04596958050662636,-0.2957226218762955,-0.5628587890190783,success,
NVDA_2024_0001045810,NVDA,Nvidia,2024-02-21,221,7,0.002645392746181823,1.9613807879314724,0.2898503421012355,0.03884027221995562,0.07417937896789442,0.0826768536382134,0.0590642717388486,1.7710074061949688,1.4964045189579256,0.8550534854790892,success,
NVDA_2025_0001045810,NVDA,Nvidia,2025-02-26,221,7,0.0006996312186947698,2.606805043362942,0.4140663421323999,-0.029483380700027546,-0.012594899746002766,-0.06073536933711006,-0.030962924943035014,0.3973248394003056,0.46550225779621235,0.3490539101055334,success,
ORCL_2023_0001341439,ORCL,Oracle,2023-06-20,221,7,0.0012674815026804378,0.8151679354939128,0.468730151856232,-0.028444953332672298,-0.021525491728425335,-0.04955918415535822,-0.06447966153375265,2.426777696764492,2.306631569108613,1.640819865346437,success,
ORCL_2024_0001341439,ORCL,Oracle,2024-06-20,221,7,-0.0011272525909830984,1.3252172342045063,0.22427760984325007,0.006811850051260362,-0.014270283267599635,-0.029753743392104216,-0.023552058213000326,0.8265914550032296,0.42225914289870303,0.2665198783941767,success,
ORCL_2025_0001341439,ORCL,Oracle,2025-06-18,221,7,9.140266634627426e-05,1.455953021230873,0.4980609408814044,-0.012930071146743324,-0.011121205230848736,0.006726979648251467,-0.016527751943731274,1.5644639959762925,1.4582752336911469,1.1776543345339052,success,
PEP_2023_0000077476,PEP,PepsiCo,2024-02-09,221,7,-0.00024809385946770405,0.4003337995695898,0.11234180478756817,-0.006424187167532118,-0.020228675513488052,-0.036314730776602654,-0.043403829751638166,2.2456064114064302,1.6149994526908742,1.1236838828528926,success,
PEP_2024_0000077476,PEP,PepsiCo,2025-02-04,221,7,-0.00031264241803542503,-0.006696994703506345,2.6596459726802024e-05,-0.0329884603503588,-0.030458877357283178,-0.037315163871502736,-0.02933796181415517,2.363248683379352,1.3161644976694025,1.2507996458142583,success,
PEP_2025_0000077476,PEP,PepsiCo,2026-02-03,221,7,6.28780269517658e-05,0.15758266975094237,0.01767570849527056,0.07961964698602277,0.07036238429055311,0.09471073623144276,0.07350649787505867,2.20115043023171,1.6193301370297721,1.3602831943732137,success,
PFE_2023_0000078003,PFE,Pfizer,2024-02-22,221,7,-0.001843862310272841,0.4391148896975965,0.05474467039044717,0.0017879272762166085,-0.0023965165739914807,-0.0296330306322361,-0.03985497106663517,0.5043635593478246,0.8121343783041653,0.8986466546082733,success,
PFE_2024_0000078003,PFE,Pfizer,2025-02-27,221,7,-3.29284821594963e-05,0.23996347949511737,0.017289940360297962,-0.01153179147434508,0.0005071718351275876,-0.01827794228254408,0.0022898037326021664,0.20942764016091026,0.6508716654291864,0.585430127450787,success,
PFE_2025_0000078003,PFE,Pfizer,2026-02-26,221,7,-0.00036054295114529235,0.5366181384168012,0.14964407347367603,0.02057092466221088,0.026402778698075995,-0.007464578747808908,-0.006722745261149544,-0.6663092990203848,-0.49271092966508695,-0.5746092304357862,success,
PFGC_2023_0001618673,PFGC,Performance Food Group,2023-08-16,221,7,0.00043914564882596593,0.8689175181685611,0.41760249619660905,0.10654509550620123,0.10019027187043522,0.08516017191848924,0.06827382668417668,2.4491430215502623,1.1642186639323369,0.5113049296737208,success,
PFGC_2024_0001618673,PFGC,Performance Food Group,2024-08-14,221,7,-0.000228021549435365,0.771919292520585,0.13758327016142224,0.08116604852856688,0.07137188800064488,0.06896030127970676,0.07782677336738063,1.9428969948069934,1.1512950128767512,0.6518719965907825,success,
PFGC_2025_0001618673,PFGC,Performance Food Group,2025-08-13,221,7,0.0007328976749649244,0.9172079568362075,0.4609553313988076,0.017418109329625918,0.01930634722206323,0.0007457894825635865,0.030119247338335032,2.5892802286904075,2.281512690819022,1.8898473351786578,success,
PGR_2023_0000080661,PGR,Progressive,2024-02-26,221,7,0.0005003558060797642,0.3294737615242753,0.017204804704039067,0.001625499037360402,0.004277004590448408,-0.011622236329693454,-0.016546839217078,-0.02879036431960935,0.3553521175527386,0.48802748928699513,success,
PGR_2024_0000080661,PGR,Progressive,2025-03-03,221,7,0.0010821295956838688,0.26193718563242935,0.026449113228033228,0.016239421859370825,0.009921628483407227,0.0024014470815627987,-0.00290212446982303,0.8216883418522357,0.41395353210508246,0.66338707979707,success,
PGR_2025_0000080661,PGR,Progressive,2026-03-02,221,7,-0.0014361023308508607,0.35088458506651865,0.06844912184622265,0.01664616887524577,0.004610057597834437,-0.0063102244190352055,-0.01976338048881323,-0.3503400025491748,-0.09393350813770365,-0.22165549480812508,success,
PG_2023_0000080424,PG,Procter & Gamble,2023-08-04,221,7,0.00012883491677411705,0.5023895621089589,0.35180931407703164,0.001156927501350635,-0.0026110637113874267,0.0026126008659730525,0.0035947866914226127,-1.1992755995485818,-1.1901071796172469,-1.2935688592915933,success,
PG_2024_0000080424,PG,Procter & Gamble,2024-08-05,221,7,0.00023539979332590707,0.23745957213312113,0.04027807153146701,0.02285954065503539,-0.007461093523797698,0.004905855612170595,-0.02072953004690423,1.2625004185165216,0.9579565408905945,0.6760908922158505,success,
PG_2025_0000080424,PG,Procter & Gamble,2025-08-04,221,7,-0.00016481937488174348,0.15177655407567553,0.02637999950649028,0.00172572864400884,-0.0020815756127856412,0.016873872036484217,0.026065465690684995,0.0667576649230772,0.042909082872566846,-0.037953122339041453,success,
