event_id,ticker,company,filing_date,event_trading_date,market_benchmark,market_data_status,failure_reason,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,CAR_m10_m6,CAR_m5_m2,AbnormalVolume_m5_m2
FDX_2023_0001048911,FDX,FedEx,2023-07-17,2023-07-17,US500,success,,0.004634664404894219,0.007204056576743162,0.01822858898706442,-0.0036966399692209446,-0.023182797898878615,0.11477377165310976,0.028042267798039606,0.006145241942775263,0.004854568726806278,-0.01846466839829866
FDX_2024_0001048911,FDX,FedEx,2024-07-15,2024-07-15,US500,success,,0.034632442367025576,0.04056588111318968,0.039029813928027665,0.03985968962426393,0.7672620986383466,0.29685823430426406,0.01499403098913544,-0.015122489530509039,0.018615726949936677,-0.2949049985568163
FDX_2025_0001048911,FDX,FedEx,2025-07-21,2025-07-21,US500,success,,0.018012141136647217,0.023819886493654244,0.039859101681471304,0.06413575041678651,-0.1398847926917422,0.29609647177415976,0.272326360692791,-0.009685473035236663,-0.031651056754179355,0.04575510208940198
FMCC_2023_0001026214,FMCC,Freddie Mac,2024-02-14,2024-02-14,US500,success,,-0.04408530846325488,-0.026313028691823233,-0.0006678574241257007,-0.018902597779392776,0.6334777285322276,0.6404260712242988,0.5201205115326425,-0.06027279314868036,0.06377008537224521,0.8956725888346906
FMCC_2024_0001026214,FMCC,Freddie Mac,2025-02-13,2025-02-13,US500,success,,0.008774485111170585,-0.0017365918901059221,0.026444051042520123,-0.030705910105128756,0.8761713408701349,0.9962386475744209,1.079649396229445,-0.01207075266846381,0.1325834891759575,0.861834530336593
FMCC_2025_0001026214,FMCC,Freddie Mac,2026-02-12,2026-02-12,US500,success,,-0.02394628291270305,-0.038138923653228435,0.006607284661956314,-0.0074705742687752015,0.544933741673747,0.42632133071008993,-0.1656923084414114,0.09091408851293736,-0.07537824332415222,-0.611149754002717
FNMA_2023_0000310522,FNMA,Fannie Mae,2024-02-15,2024-02-15,US500,success,,0.014541026032935413,-0.029620936821354988,-0.051797071488141305,-0.057967740205048884,0.4943348598073465,0.4569720712092687,0.3713093851415266,-0.031542610308815465,-0.012600021446833587,0.8312764404404156
FNMA_2024_0000310522,FNMA,Fannie Mae,2025-02-14,2025-02-14,US500,success,,0.013790309354805592,0.06644172076720586,0.08497857717633114,0.015390215172253169,1.2663370233624374,1.3875044624239155,1.3492220182518573,0.17344133836660894,0.012403686547390932,0.7051834050526331
FNMA_2025_0000310522,FNMA,Fannie Mae,2026-02-11,2026-02-11,US500,success,,-0.04631565457551766,-0.053848434977456956,-0.04261593333065288,-0.025836640363485472,-0.2538876539692442,-0.012296232283013409,-0.26649756708786365,-0.028093152228876598,-0.0067840055634899935,-0.46193265465842054
F_2023_0000037996,F,Ford Motor,2024-02-07,2024-02-07,US500,success,,0.08917653398360893,0.05091824910160994,0.057684560464294855,0.031842458814315536,1.7594153875493643,0.7682122063308272,0.6082167731038258,0.022763404729552683,-0.018128921297638406,1.0659608931870923
F_2024_0000037996,F,Ford Motor,2025-02-06,2025-02-06,US500,success,,-0.08812001585637813,-0.07035100736507455,-0.07851878581996147,-0.06904452244992124,3.7259713594225774,2.1840535459344856,1.7712439909974613,0.03418335032519991,0.001445361302194175,1.7043242788905888
F_2025_0000037996,F,Ford Motor,2026-02-11,2026-02-11,US500,success,,0.04219905197408613,0.04222007476682604,0.05795882313654513,0.027547861926403426,0.9520248148615591,0.34084693552428236,0.0383567888198014,-0.014072722635307348,-0.02207303252054182,-0.42342387738915666
GD_2023_0000040533,GD,General Dynamics,2024-02-08,2024-02-08,US500,success,,0.0006941523513961708,8.047419433811643e-05,-0.0034080094678489987,-0.0016895780618123727,-1.03348536905093,-0.7589094972911997,-0.4505701771645109,0.01584278266741488,-0.0025878003574798334,0.5065430591114424
GD_2024_0000040533,GD,General Dynamics,2025-02-07,2025-02-07,US500,success,,-0.007809447137107747,0.0056221841226295425,-0.01189742304173022,-0.05478235211861261,0.6607171906969613,0.6212713948382689,1.2445060344376477,-0.037711971530200325,0.00907772538465195,0.7798796732680339
GD_2025_0000040533,GD,General Dynamics,2026-01-30,2026-01-30,US500,success,,-0.0322340955493695,-0.012909341805943894,0.012758227514931737,0.02544340763402404,1.119100838374693,1.096362034031864,0.6997781586665447,-0.0003539357422254132,-0.03466101355301726,0.7013648390879779
GLXY_2025_0001859392,GLXY,Galaxy Digital,2026-02-26,2026-02-26,US500,success,,-0.03263463014832537,-0.06505945303332493,-0.02469436468856761,0.06725587066848973,-0.9052358161781824,-1.000777512434044,-0.7370518678827729,0.06685290290694718,-0.00404696228166649,-1.2049968611792707
GM_2023_0001467858,GM,General Motors,2024-01-30,2024-01-30,US500,success,,0.1141170611494477,0.11785404598555385,0.08997874611151578,0.07033630208487435,3.0658780443706695,2.0138865610704264,1.5381177967823207,-0.012960669188467295,-0.011817502727814826,0.40999358452015755
GM_2024_0001467858,GM,General Motors,2025-01-28,2025-01-28,US500,success,,-0.07389036993658325,-0.1040496166482238,-0.1126173934610661,-0.13234620676034956,1.3860319089112159,1.1123932087553712,0.935099380918175,-0.007203396155823424,0.037389583028218674,-1.240680526944569
GM_2025_0001467858,GM,General Motors,2026-01-27,2026-01-27,US500,success,,0.051863749896164074,0.06061252220716064,0.0523363258587696,0.07265415000615674,0.9942721583491729,0.36708434940453183,-0.00590799856971604,-0.028017655499074434,-0.016145589744374904,-0.3715804569346066
GOOGL_2023_0001652044,GOOGL,Alphabet,2024-01-31,2024-01-31,US500,success,,-0.07865702836944291,-0.06569741115184902,-0.05943932768650523,-0.062434615683966466,1.6472087786937974,1.5067581613569794,0.8747377728515047,0.000127680941277351,0.022972254950100624,-0.39685394989537354
GOOGL_2024_0001652044,GOOGL,Alphabet,2025-02-05,2025-02-05,US500,success,,-0.06741703330968464,-0.08386383934675534,-0.10833646931332074,-0.12163524441365864,1.6562295554717203,1.227667698560443,0.6569375940565573,-0.01922738250476267,0.042898351063615385,-0.06035666910614815
GOOGL_2025_0001652044,GOOGL,Alphabet,2026-02-05,2026-02-05,US500,success,,-0.05786697878104839,-0.04184836364529495,-0.05983040403589453,-0.07672545249225564,1.9927933656637697,1.1579621631615618,1.0394332645475914,-0.0006859576930280239,0.01379594888273361,-0.04536885472717645
GS_2023_0000886982,GS,Goldman Sachs Group,2024-02-23,2024-02-23,US500,success,,-0.013979106694696136,0.00461071073259918,0.02033434068673775,-0.007173811929269042,-0.03810330932841595,0.018544146489653468,0.1110566249196367,-0.02096845672486483,0.033496881305285844,0.14335530287012482
GS_2024_0000886982,GS,Goldman Sachs Group,2025-02-27,2025-02-27,US500,success,,0.013850770879074704,0.010434708142155722,-0.023690094009837178,-0.040925624029321234,0.9378132412764875,1.256673889591072,1.3052564352885494,0.011494410054918278,-0.04945690883983468,1.313955928942815
GS_2025_0000886982,GS,Goldman Sachs Group,2026-02-25,2026-02-25,US500,success,,0.02272692972225379,0.02328609263421096,-0.04329580217912801,-0.036546894817038884,-0.1833580730872437,0.753380145011267,0.7516663324410583,-0.010479384804664895,-0.029378790146104342,-0.04890850384424279
HCA_2023_0000860730,HCA,HCA Healthcare,2024-02-16,2024-02-16,US500,success,,0.016046909578415657,0.013811889074859206,0.007611540802374413,0.012703142641177466,-1.060585814941351,-0.8418340911572144,-0.9132697178134227,-0.045093144471521476,0.0008611638701211521,-0.5305210846026526
HCA_2024_0000860730,HCA,HCA Healthcare,2025-02-14,2025-02-14,US500,success,,0.009474692474339337,-0.016607472093265123,-6.66350176957882e-05,0.003928344522752394,0.3149238039882448,0.6461771460282564,0.7165652971554266,-0.02968478892863576,-0.034565199931124474,0.9575290881676635
HCA_2025_0000860730,HCA,HCA Healthcare,2026-02-10,2026-02-10,US500,success,,0.05221724360148372,0.06366079274461627,0.08152798619634638,0.06631804302659669,0.031282483811209016,0.004286424719448623,-0.365298935457772,0.04093950799619118,0.004959303508504112,-0.6349652453515086
HD_2023_0000354950,HD,Home Depot,2023-03-15,2023-03-15,US500,success,,-0.025653586606462067,-0.006392338983792196,0.0040734068796655695,-0.016061226924270023,0.5855819128076408,0.8318613142526594,0.6704335306629651,-0.024905809191568984,0.023904424271131302,0.2620372843209522
HD_2024_0000354950,HD,Home Depot,2024-03-13,2024-03-13,US500,success,,0.0035487183972126224,0.006499366409310161,-0.0024640136648298797,0.016156708888364145,0.3807936125846366,0.9239918553036054,0.5499912568468935,0.007144287156715985,-0.020445196534907596,-0.8468679634686578
HD_2025_0000354950,HD,Home Depot,2025-03-21,2025-03-21,US500,success,,0.01785515463483448,0.010356676373575206,0.012641684837142429,0.01782314575970701,2.038080409373662,0.8594639900785415,0.4836848536665226,-0.06132800738860254,-0.001201389861700342,0.4459160550810981
HPQ_2023_0000047217,HPQ,HP,2023-12-18,2023-12-18,US500,success,,-0.03062988514548649,-0.02616878395271544,-0.025580225444188018,-0.02193626099523682,1.474567138262421,0.9713930195792267,0.37027559770960794,-0.0018706203398744527,0.03424054150452453,1.562016101694515
HPQ_2024_0000047217,HPQ,HP,2024-12-13,2024-12-13,US500,success,,-0.008981856902004398,-0.026113506883792725,-0.04750613619950438,-0.04242823561237564,-0.28876951295563197,0.1939502177118762,0.5548554589117444,0.03163606001386614,-0.03877401849236429,0.008902469283131972
HPQ_2025_0000047217,HPQ,HP,2025-12-10,2025-12-10,US500,success,,0.0205254843536092,0.00538541851549128,-0.012445651441388317,0.006330921156504032,0.8286816926193152,0.8018810989281504,0.8059854060718586,0.016616761168740925,0.0006198126466136246,1.0339342399613172
HUM_2023_0000049071,HUM,Humana,2024-02-15,2024-02-15,US500,success,,0.005026600021012912,0.013308754501135885,0.01739889323202198,-0.0005710525296231898,0.07357681465276579,-0.023490132931971996,0.12661072268980025,-0.03179921490949297,-0.00699285952945893,0.29924873616815073
HUM_2024_0000049071,HUM,Humana,2025-02-20,2025-02-20,US500,success,,0.01003573484046634,-0.022303060569307826,-0.0006813062980252152,0.01934489670497004,0.2923983787149564,0.3043984977345312,0.2009625366612543,-0.13165103147406249,0.001983051748162313,0.5574807274247511
HUM_2025_0000049071,HUM,Humana,2026-02-19,2026-02-19,US500,success,,0.02159630875801811,0.0125337705237278,-0.06983093022984671,-0.0036334463784305424,0.08266416904151096,0.07255294235928747,0.20535194068866733,-0.06443180447295488,0.025841871379239684,1.7822577673336708
IBM_2023_0000051143,IBM,IBM,2024-02-26,2024-02-26,US500,success,,0.0023923357358294176,-0.004886644052667538,-0.007300228885418711,0.03020156696404242,0.05435196848023921,0.19725587641315867,0.43885151607282497,0.006668235208327532,-0.023119308788891194,0.43110342538170754
IBM_2024_0000051143,IBM,IBM,2025-02-25,2025-02-25,US500,success,,-0.016170053666345746,-0.02085100159582235,-0.03490861228348616,-0.010853613676885893,0.6336303868902211,0.7808082902806526,0.5929491993183547,0.028654129175878125,0.011207651459713723,0.5825692103017541
IBM_2025_0000051143,IBM,IBM,2026-02-24,2026-02-24,US500,success,,-0.08408754357012026,0.04922532660768862,0.06726758721656038,0.09453681086359386,2.1800548155001276,1.6717561645894172,1.4550878968963843,-0.11539573386334688,-0.02913333206967305,0.1780482757182995
INGM_2024_0001897762,INGM,Ingram Micro Holding,2025-03-05,2025-03-05,US500,failed,insufficient_estimation_window_n=58,,,,,,,,,,
INGM_2025_0001897762,INGM,Ingram Micro Holding,2026-03-03,2026-03-03,US500,success,,0.24415400087345435,0.21240585534355738,0.06537064629156636,0.06772949086126404,4.6128100620678705,4.341109682942933,4.043561022342774,-0.03408218541653084,-0.00814209820060081,0.763877870752252
INTC_2023_0000050863,INTC,Intel,2024-01-26,2024-01-26,US500,success,,-0.13261954846094304,-0.1338011286622155,-0.1303625347796708,-0.17494857776867528,1.9464703946254924,1.2887701102607476,0.9930360138862975,-0.019787337381423388,0.02032387741635899,0.4538215138326357
INTC_2024_0000050863,INTC,Intel,2025-01-31,2025-01-31,US500,success,,0.014799388624296018,0.008190810037314401,0.007766684070562458,0.003945204589457208,1.160135620613895,0.6520216103563984,0.3746289030199991,0.05350509591867532,-0.036001692593691334,0.6964663516196936
INTC_2025_0000050863,INTC,Intel,2026-01-23,2026-01-23,US500,success,,-0.2672336072262254,-0.2579910599997637,-0.13025267162025334,-0.17424122557595503,1.7966577828613992,1.4753468491785768,1.1677956025628733,0.1219126873009955,0.11065342209069251,1.1087529774209346
JNJ_2023_0000200406,JNJ,Johnson & Johnson,2024-02-16,2024-02-16,US500,success,,0.02252282919092683,0.010367650480039459,0.02001199763181643,0.023114556611662417,0.12787337329290344,0.010946660032417333,-0.1575203971904774,-0.018058446904384035,-0.0044676764420393915,-0.12820633609640353
JNJ_2024_0000200406,JNJ,Johnson & Johnson,2025-02-13,2025-02-13,US500,success,,0.0011448854724860087,0.006647415296745134,0.02636840622514418,0.05330967035259951,0.6411484855118523,0.7408583023581221,0.8662079222955589,0.024412901337363964,0.010189983110677606,0.06840445579122886
JNJ_2025_0000200406,JNJ,Johnson & Johnson,2026-02-11,2026-02-11,US500,success,,0.021827436238890933,0.02416282931398663,0.01628375865967805,0.027917614856872948,0.004687720785320204,0.6667188714382091,0.38219078444524307,0.031650196428589,0.017441730035109716,0.26491022762824296
JPM_2023_0000019617,JPM,JPMorgan Chase,2024-02-16,2024-02-16,US500,success,,0.024225681705896597,0.008434938098376824,0.005491041350141876,0.009440155051559741,-0.28491237625801685,-0.40488074519638567,-0.5517952024925785,-0.013079680787803988,0.004858783788451711,-0.7105596478971034
JPM_2024_0000019617,JPM,JPMorgan Chase,2025-02-14,2025-02-14,US500,success,,0.0029866542488577418,0.009347117419048447,-0.038849664482974985,-0.04274618532036364,-0.6612128143086542,-0.0788405758931755,0.2754221985906724,0.02579098698644662,-0.004362253711627061,-0.4046512899568374
JPM_2025_0000019617,JPM,JPMorgan Chase,2026-02-13,2026-02-13,US500,success,,0.001964174582912535,0.012671255578851877,0.012379782697558997,-0.018763935893683928,0.08672126688407156,-0.282098365343313,-0.05400664654281706,0.0363646559725099,-0.02022632792993601,0.7955377127557028
KO_2023_0000021344,KO,Coca-Cola,2024-02-20,2024-02-20,US500,success,,0.03440877650127658,0.03268004636045464,0.024474221464293733,0.01134596918620639,0.6912493493336942,0.39612375365476377,0.030333715721383436,-0.020684519031747083,-0.002405834229656392,0.708222160611874
KO_2024_0000021344,KO,Coca-Cola,2025-02-20,2025-02-20,US500,success,,0.03295194616736433,0.018476431742614045,0.020471437109028753,0.011972349157296674,0.8040615974530771,1.157761312060578,0.9516653500069583,0.07497739964370946,0.020454353446190694,1.4833908947871235
KO_2025_0000021344,KO,Coca-Cola,2026-02-20,2026-02-20,US500,success,,0.01399679742170535,0.021064811821337726,0.019053331994913058,0.0332858951735782,0.2525586110307152,0.2597870550486936,0.3668960325857793,0.015820782871961613,0.012109486476107725,0.46851931843086886
KR_2023_0000056873,KR,Kroger,2023-03-28,2023-03-28,US500,success,,-0.004073765611130814,0.004444665720465871,0.003886557503968086,0.008271090614994099,-0.2013988368607894,-0.4025010440122896,-0.34282607940187765,0.003782170748084933,0.036342574712921474,0.5830180142856123
KR_2024_0000056873,KR,Kroger,2024-04-02,2024-04-02,US500,success,,0.013453067444745177,0.015231040867379482,0.008190768049446823,-0.025086684838120505,-0.22300612045823878,-0.21061586929831042,0.07129254759790332,0.0050678055717122555,0.010352579087707895,0.15964399334446558
KR_2025_0000056873,KR,Kroger,2025-04-01,2025-04-01,US500,success,,0.004180373198921367,-0.008884350327383602,0.0037302884295228253,-0.0071506325473767686,0.43442475457154683,1.718665279820177,1.9814697212069905,-0.0203041448046685,0.022014082584250107,0.5239947209065154
LLY_2023_0000059478,LLY,Eli Lilly,2024-02-21,2024-02-21,US500,success,,-0.03174407272170989,0.002163688588916142,0.0017046027827362295,-0.02212325706500324,0.43066000529455783,-0.07674086307517955,-0.10009535337657427,0.022313666844340857,0.052092256275282814,0.4088321276886622
LLY_2024_0000059478,LLY,Eli Lilly,2025-02-19,2025-02-19,US500,success,,0.03531187492691638,0.021725888454731855,0.0538164035443575,0.09703473677176143,0.1864643478469984,0.31806957113443524,0.4700570711252913,0.06185449643157617,-0.031688932711985605,-0.3333790059482854
LLY_2025_0000059478,LLY,Eli Lilly,2026-02-12,2026-02-12,US500,success,,0.025650182246032924,0.035777523058921346,0.01099054067239989,-0.003991667075935325,-0.3382181153047535,-0.34023718180743306,-0.46802282502413445,0.08541303892991756,-0.08554938858764538,0.5884959649412304
LMT_2023_0000936468,LMT,Lockheed Martin,2024-01-23,2024-01-23,US500,success,,-0.06063506434181207,-0.06211023965413559,-0.06763320732683481,-0.06577811373639289,2.095904386406949,1.4369893969853793,1.145937052200941,0.008580358995473622,-0.015544965033731453,-0.7168713904384157
LMT_2024_0000936468,LMT,Lockheed Martin,2025-01-28,2025-01-28,US500,success,,-0.09308663897973538,-0.10456692620534531,-0.08764289446072583,-0.1097214166439915,2.924177200635971,2.14385860648467,1.6994570741229282,0.04400678292907534,0.011060804384420888,0.3001535177454005
LMT_2025_0000936468,LMT,Lockheed Martin,2026-01-29,2026-01-29,US500,success,,0.06417124282665068,0.06057047216242971,0.05114660526385954,0.023293509084582123,1.8333324927487276,1.4304559346736778,1.2906418161036812,0.049911277520993474,0.010456785840816395,0.04641948614839546
LOW_2023_0000060667,LOW,Lowe's,2023-03-27,2023-03-27,US500,success,,-0.004893077662512005,0.00258236191237316,-0.005694378254246974,0.032021070057645325,-1.4339038994891706,-1.3435483724545692,-0.9465864815246787,-0.013425793643795337,-0.04997124011483443,-0.47854381334533014
LOW_2024_0000060667,LOW,Lowe's,2024-03-25,2024-03-25,US500,success,,-0.02792564441626923,-0.020297428920263996,-0.017475006934979092,-0.04730408505514308,-0.15993813166745824,-0.1578419088820248,-0.1160070852666088,0.014886313858517197,0.03860399789786125,-0.15231172705073734
LOW_2025_0000060667,LOW,Lowe's,2025-03-24,2025-03-24,US500,success,,0.007567319708700835,0.004045613324376222,0.02117589267394518,0.03638543907504522,0.33009124633572107,0.028095623541312592,0.23044798230586128,-0.06013713894749992,0.007238153366363715,-0.26163236241332855
MCK_2023_0000927653,MCK,McKesson,2023-05-09,2023-05-09,US500,success,,0.0741012936905141,0.06727773493030866,0.056334995028088725,0.07234368694079188,1.537580378485426,1.1056554088366735,0.45663756060787253,-0.02646979891996681,0.034341335507844316,0.5028879327038804
MCK_2024_0000927653,MCK,McKesson,2024-05-08,2024-05-08,US500,success,,0.03563036261654673,0.014223353500894391,0.01030821008372744,0.002604250208140503,1.2322351413255204,0.47430839795359153,0.10838880773994995,0.0016982596870546538,-0.011721159119018845,0.41535909598185305
MCK_2025_0000927653,MCK,McKesson,2025-05-09,2025-05-09,US500,success,,-0.05369781927966866,-0.007061569549916805,-0.016884456690222184,0.04042836223464698,2.74431967744027,1.9490929349722943,1.5563324379381174,0.020824770966050017,0.0179561414143801,0.4264431781971144
META_2023_0001326801,META,Meta Platforms,2024-02-02,2024-02-02,US500,success,,0.12501529133320458,0.13563858752390656,0.13646151223515546,0.11922413079883379,2.605838008448938,1.3361436952820662,0.7528634861993012,-0.003609915921691767,0.0015668190070118482,-0.5833172282043837
META_2024_0001326801,META,Meta Platforms,2025-01-30,2025-01-30,US500,success,,0.02727780371361688,0.017209134106805496,0.038390221873458905,0.036455045963429654,1.4693931007318504,1.0627048464985693,0.8260583767103343,-0.018999818375907196,0.08110400918342772,0.8120098684010302
META_2025_0001326801,META,Meta Platforms,2026-01-29,2026-01-29,US500,success,,0.07396084811795581,0.07917568972864472,0.050405751031852686,0.046309942226866074,2.3510141329031726,1.1722787659027458,0.9309874326159598,-0.005573744437639626,0.07557790231772611,0.5892783163090055
MET_2023_0001099219,MET,MetLife,2024-02-16,2024-02-16,US500,success,,0.012994646101610365,0.0018915785952163108,-0.01987796768474056,-0.017953431645418152,-0.5529195996546593,-0.48159178553062737,-0.5066289933461908,0.011199806063796607,0.02686140816585306,0.24195259417525736
MET_2024_0001099219,MET,MetLife,2025-02-21,2025-02-21,US500,success,,-0.0036397007416326694,-0.0026097375732886292,0.01642906168669045,0.05915100508864393,0.1967682236463361,0.014614269649078498,0.25654714030701986,-0.02746389813517294,-0.00852388048201435,0.4348473809917244
MET_2025_0001099219,MET,MetLife,2026-02-19,2026-02-19,US500,success,,-0.0028424441438087596,-0.005039509297856074,-0.04908329152094622,-0.043056121014252074,-0.4255234533602169,0.32066795948816396,0.5313871491886972,0.012376000338329314,0.028019394137012495,0.4090212126814755
MPC_2023_0001510295,MPC,Marathon Petroleum,2024-02-28,2024-02-28,US500,success,,-0.023968326780050675,-0.014650646281183868,0.00596438682402684,0.016745825881583187,0.1036561000880506,-0.12035593571949324,-0.30869979358511396,-0.018755030979227268,0.03331967231971598,-0.9225482854666314
MPC_2024_0001510295,MPC,Marathon Petroleum,2025-02-27,2025-02-27,US500,success,,-4.3466244085906686e-05,0.028055766303489278,-0.006312171719024425,-0.037133795503353814,0.2670904325017566,0.4102285363468341,0.5813449817465837,0.012290454634590366,-0.019759880637907443,0.14005695768979937
MPC_2025_0001510295,MPC,Marathon Petroleum,2026-02-26,2026-02-26,US500,success,,0.016089820624482953,0.022368649007088248,0.09884008213230219,0.12140471147205183,0.9318543196593002,0.9810092005447361,1.084893041857509,-0.00921292593292005,-0.023655167728461705,-0.21520358117334307
MRK_2023_0000310158,MRK,Merck,2024-02-26,2024-02-26,US500,success,,-0.002052890769856495,-0.0031873811307481068,-0.019283987279266227,-0.046232701305241306,-1.1232316755467595,-0.3843685317788643,-0.04639128906242773,-0.003433504605254452,0.017322535783817483,-0.49068876655045385
MRK_2024_0000310158,MRK,Merck,2025-02-25,2025-02-25,US500,success,,0.0039267005131802014,-0.01773423636909272,0.016296702697675407,0.02738965506949598,1.4734405497420235,1.2225972870849495,1.226948837520947,-0.04681604052846011,0.0830193782375459,1.797692205596062
MRK_2025_0000310158,MRK,Merck,2026-02-24,2026-02-24,US500,success,,-0.003032343929010509,-0.02009097405411129,-0.005711272096707201,-0.03544124733517104,-0.8990984129475728,-0.44445606586161124,-0.5317046378921292,-0.0009740797493959716,-0.001008131926808875,-1.1041129089565704
MSFT_2023_0000789019,MSFT,Microsoft,2023-07-27,2023-07-27,US500,success,,-0.042426501058374755,-0.003718003460622378,-0.009267469447254066,-0.01812990949310384,0.6464213935778479,-0.0731692804788176,-0.2675522444739517,0.02201711867307303,-0.014295817242495188,1.227345860547762
MSFT_2024_0000789019,MSFT,Microsoft,2024-07-30,2024-07-30,US500,success,,-0.03108760560577781,-0.03317315641704557,-0.019806597107061567,-0.01891625888788287,1.9150600164925522,1.5315232724992658,1.4770892164917229,-0.0124885800964532,-0.01981219012541566,0.16024870180604361
MSFT_2025_0000789019,MSFT,Microsoft,2025-07-30,2025-07-30,US500,success,,0.04726364523007572,0.0444502019693269,0.0496014361328693,0.026894404868165314,1.8032144101664556,1.3233754432999123,0.8604854287088566,-0.011703233285760296,0.0017064197758410956,-0.7193559341559439
MS_2023_0000895421,MS,Morgan Stanley,2024-02-22,2024-02-22,US500,success,,-0.012161300122753963,-0.012945590816824296,-0.020208413491759055,-0.016155661777147955,-0.35871067091378583,-0.26362281879092686,-0.2545442497683896,-0.01898330063176338,0.0150138576966743,0.10871220380224306
MS_2024_0000895421,MS,Morgan Stanley,2025-02-21,2025-02-21,US500,success,,-0.05363218029003654,-0.011098055227887569,-9.499097413514374e-06,0.01373799667531611,0.4378357061401487,0.29461575294041037,0.2482834640663989,-0.016816346588216066,0.005087550152951604,-0.8186453696993983
MS_2025_0000895421,MS,Morgan Stanley,2026-02-19,2026-02-19,US500,success,,0.007113632745979301,-0.013614195747752206,-0.04947557053732151,-0.004243259820755359,-0.06798262567971619,0.35059500044793335,0.4160248258997484,-0.035785481583162325,-0.01918257854970841,1.2231956660700691
NKE_2023_0000320187,NKE,Nike,2023-07-20,2023-07-20,US500,success,,0.0012742136772049568,0.002319304831502259,-0.012499558279751936,-0.008331343145181842,-0.023433341205954368,0.09932652893682711,-0.0405786266188533,0.0017167734012980256,-0.003830311334596522,-0.04446774119213035
NKE_2024_0000320187,NKE,Nike,2024-07-25,2024-07-25,US500,success,,0.004997053043575393,0.018204714078898447,0.047483467889785844,0.04189054760478998,0.8557526774111062,0.6186487838195263,0.7599855332495696,0.01885134002720034,0.013258119617557643,1.5058389405178452
NKE_2025_0000320187,NKE,Nike,2025-07-17,2025-07-17,US500,success,,0.0012988491083276727,0.0018954743623827977,0.04116143890516021,0.0353701497656522,-0.769203369591032,-0.4536633194204081,-0.2990639820061693,-0.003522655828279696,-0.015404748411701426,-0.2032647049506039
NVDA_2023_0001045810,NVDA,Nvidia,2023-02-24,2023-02-24,US500,success,,0.1321217490725024,0.011185244908310608,-0.004947348987946445,-0.0018777736111936496,-0.04596958050662636,-0.2957226218762955,-0.5628587890190783,0.014728716656469248,-0.006372028687315803,-0.6338090147573947
NVDA_2024_0001045810,NVDA,Nvidia,2024-02-21,2024-02-21,US500,success,,0.03884027221995562,0.07417937896789442,0.0826768536382134,0.0590642717388486,1.7710074061949688,1.4964045189579256,0.8550534854790892,-0.003141096175817925,0.0008226124130057324,0.38350625666875987
NVDA_2025_0001045810,NVDA,Nvidia,2025-02-26,2025-02-26,US500,success,,-0.029483380700027546,-0.012594899746002766,-0.06073536933711006,-0.030962924943035014,0.3973248394003056,0.46550225779621235,0.3490539101055334,0.01223197434107974,-0.0074734032182655775,-1.2259812209170498
ORCL_2023_0001341439,ORCL,Oracle,2023-06-20,2023-06-20,US500,success,,-0.028444953332672298,-0.021525491728425335,-0.04955918415535822,-0.06447966153375265,2.426777696764492,2.306631569108613,1.640819865346437,0.027244685115113965,0.1127220760355203,4.240996725862709
ORCL_2024_0001341439,ORCL,Oracle,2024-06-20,2024-06-20,US500,success,,0.006811850051260362,-0.014270283267599635,-0.029753743392104216,-0.023552058213000326,0.8265914550032296,0.42225914289870303,0.2665198783941767,0.016007135066736452,0.11223032501493979,1.6021332846310425
ORCL_2025_0001341439,ORCL,Oracle,2025-06-18,2025-06-18,US500,success,,-0.012930071146743324,-0.011121205230848736,0.006726979648251467,-0.016527751943731274,1.5644639959762925,1.4582752336911469,1.1776543345339052,0.031079097590782083,0.17448351743886417,2.8389548203434565
PEP_2023_0000077476,PEP,PepsiCo,2024-02-09,2024-02-09,US500,success,,-0.006424187167532118,-0.020228675513488052,-0.036314730776602654,-0.043403829751638166,2.2456064114064302,1.6149994526908742,1.1236838828528926,0.030650797750541713,-0.00753496095505237,0.43250469479395504
PEP_2024_0000077476,PEP,PepsiCo,2025-02-04,2025-02-04,US500,success,,-0.0329884603503588,-0.030458877357283178,-0.037315163871502736,-0.02933796181415517,2.363248683379352,1.3161644976694025,1.2507996458142583,0.04358621926188927,-0.02439901729199723,-0.07737294947241266
PEP_2025_0000077476,PEP,PepsiCo,2026-02-03,2026-02-03,US500,success,,0.07961964698602277,0.07036238429055311,0.09471073623144276,0.07350649787505867,2.20115043023171,1.6193301370297721,1.3602831943732137,-0.0036265028059731357,0.051833926192275594,0.1732895785582946
PFE_2023_0000078003,PFE,Pfizer,2024-02-22,2024-02-22,US500,success,,0.0017879272762166085,-0.0023965165739914807,-0.0296330306322361,-0.03985497106663517,0.5043635593478246,0.8121343783041653,0.8986466546082733,-0.010147526200283611,0.028127699119874103,0.5033080515683445
PFE_2024_0000078003,PFE,Pfizer,2025-02-27,2025-02-27,US500,success,,-0.01153179147434508,0.0005071718351275876,-0.01827794228254408,0.0022898037326021664,0.20942764016091026,0.6508716654291864,0.585430127450787,0.011194390658191562,0.03992879406551366,0.6216771936792325
