no,id,tweet_url,text,final_humor_binary,final_humor_type,final_humor_source,final_humor_label_available,aggressive_humor,other_humor,is_nonhumor,engagement_total,engagement_favorite_retweet,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
790,1276283358692216833,https://x.com/Wendys/status/1276283358692216833,We know everything can’t be fixed at once. But we can continue to press forward and push for change one day at a time.,,,,0,0,0,0,1953,1856,1812,44,90,5,2,7.577633832602728,7.526717561352706,7.502738210754851,3.8066624897703196,4.51085950651685,1.791759469228055,1.0986122886681096
791,1276283357979164674,https://x.com/Wendys/status/1276283357979164674,We’ll also be chatting with @tmcf_hbcu next week to learn more about their history supporting students at #HBCUs. Check out the conversation on 7/2.,0,,coder1,1,0,0,1,1469,1455,1430,25,11,3,0,7.293017679772782,7.283448228756631,7.266128779556451,3.258096538021482,2.4849066497880004,1.3862943611198906,0.0
792,1276283357219950593,https://x.com/Wendys/status/1276283357219950593,"Today, we are announcing new partnerships with the Urban League (@CULempowering) and the YWCA(@ywcacolumbus).  These two organizations are committed to fighting racism and empowering Black youth, and we’re eager to be a part of their mission.",0,,coder1,1,0,0,1,1389,1373,1340,33,10,6,0,7.237059026124737,7.2254814727822945,7.201170883281678,3.5263605246161616,2.3978952727983707,1.9459101490553132,0.0
793,1276283356473327618,https://x.com/Wendys/status/1276283356473327618,"We remain committed to investing back in the communities we serve by supporting organizations dedicated to social justice, youth, and education in the Black community.",,,,0,0,0,0,2215,2163,2133,30,40,11,1,7.703459047867175,7.679713639966372,7.665753431861699,3.4339872044851463,3.713572066704308,2.4849066497880004,0.6931471805599453
794,1276283355768803330,https://x.com/Wendys/status/1276283355768803330,"So much has happened over the past couple of weeks, including the death of Rayshard Brooks.  We’ve taken the time to ensure we’re focused on the best ways to support positive change.",0,,coder1,1,0,0,1,12964,12078,11687,391,734,121,31,9.470008697972764,9.399223686605279,9.366317953430535,5.971261839790462,6.5998704992128365,4.804021044733257,3.4657359027997265
795,1269066301974208513,https://x.com/Wendys/status/1269066301974208513,"RT @tmcf_hbcu: No🧢...all facts, @Wendys is supporting the Black College Community and we're ecstatic that their donation will provide oppor…",,,,0,0,0,0,120,120,0,120,0,0,0,4.795790545596741,4.795790545596741,0.0,4.795790545596741,0.0,0.0,0.0
796,1269040852350971906,https://x.com/Wendys/status/1269040852350971906,"No🧢...all facts, @Wendys is supporting the Black College Community and we're ecstatic that their donation will provide opportunities for our #HBCU talent! Together we can make a difference!",,,,0,0,0,0,2026,1797,1677,120,200,27,2,7.614312146452,7.494430215031565,7.425357887027151,4.795790545596741,5.303304908059076,3.332204510175204,1.0986122886681096
797,1268327435206111232,https://x.com/Wendys/status/1268327435206111232,"In the coming days, we’ll be using our Twitter account to amplify Black voices. Because what’s the point of this big platform if we don’t use it for what matters during times like these?",,,,0,0,0,0,12898,11380,10598,782,1067,438,13,9.464905067965136,9.33970057728189,9.268514936027255,6.663132695990803,6.97354301952014,6.0844994130751715,2.639057329615259
798,1268327013401706499,https://x.com/Wendys/status/1268327013401706499,Our employees and customers have spoken loud and clear. We know we have a lot more to do than a donation. We’re committed to doing the work and we hear you.,,,,0,0,0,0,10200,9775,9245,530,348,70,7,9.23024103368252,9.187685681411377,9.13194630454817,6.274762021241939,5.855071922202427,4.2626798770413155,2.0794415416798357
799,1268326640972595206,https://x.com/Wendys/status/1268326640972595206,"We’re about putting our money where our mouth is. So here’s our money and here’s our mouth. We are committed to donating $500k to support social justice, the youth and education in the Black community starting with the Thurgood Marshall College Fund and we’ll have receipts.",1,self-enhancing,coder1,1,0,1,0,14252,12323,11151,1172,1162,734,33,9.564722689855031,9.419303859716559,9.319374133000306,7.067319848653476,7.0587581525186645,6.5998704992128365,3.5263605246161616
800,1268325890037030912,https://x.com/Wendys/status/1268325890037030912,"Our voice would be nothing without Black culture. Right now, a lot of people are hurting because of blatant racism against Black people. Their voices need to be heard. Period. #BlackLivesMatter",,,,0,0,0,0,44215,37242,33526,3716,4553,2277,143,10.696841993513099,10.525219286685545,10.420106363342882,8.220672170297252,8.423761246623686,7.731053144007127,4.969813299576001
801,1266395345996652552,https://x.com/Wendys/status/1266395345996652552,We’re moving National Roast Day because there are going to be better times for it. Love you guys.,1,affiliative,coder1,1,0,1,0,69206,64246,61784,2462,4026,803,131,11.144857292559195,11.070490309060329,11.031415895538291,7.809135398120538,8.300776960851454,6.6895992691789665,4.882801922586371
802,1266084754832719872,https://x.com/Wendys/status/1266084754832719872,"#NationalRoastDay starts right here tomorrow at 11am ET. For everyone that’s said “Roast Me Wendy’s,”...Tomorrow’s lookin’ good.  
Let’s roll, jabronis.",1,aggressive,coder1,1,1,0,0,13954,12312,11439,873,1332,253,57,9.543593145970423,9.418410893792872,9.344871264933788,6.773080375655535,7.195187320178709,5.537334267018537,4.060443010546419
803,1265312303920099328,https://x.com/Wendys/status/1265312303920099328,👀,,,,0,0,0,0,3670,3409,3354,55,246,12,3,8.208219383496834,8.134467570277563,8.118207049405783,4.02535169073515,5.5093883366279774,2.5649493574615367,1.3862943611198906
804,1263943215847141376,https://x.com/Wendys/status/1263943215847141376,Here’s one fire app offer for ya. Get a 6pc Nugg for $1. Get ‘em Spicy or Crispy - just a buck. https://t.co/8oJBE0j8Iz,,,,0,0,0,0,1415,1185,1112,73,189,35,6,7.255591274253665,7.078341579557671,7.014814351275545,4.304065093204169,5.247024072160486,3.58351893845611,1.9459101490553132
805,1263549059962408962,https://x.com/Wendys/status/1263549059962408962,"Alright Wendys, your time has come. Do you have what it takes to be the Queen of the Hill? Suit up and enter our Super Smash Bros tournament on https://t.co/P0GZ7DIn5g. We’ll see ya at the top. https://t.co/PUgtPzPZ8e",1,affiliative,coder1,1,0,1,0,2536,2327,2170,157,137,50,22,7.838737559599282,7.752764808851328,7.682943169878292,5.062595033026967,4.927253685157205,3.9318256327243257,3.1354942159291497
806,1263145989583536129,https://x.com/Wendys/status/1263145989583536129,Shoutout to @Wendys for winning the Ultimate Wendy’s Invitational yesterday. Is quality your recipe? It’s your turn to prove it. Download a Wendy Mii using these Smash Bros codes &amp; enter our Queen of the Hill Tournament tomorrow. Wendys only. https://t.co/h71vxeQ6RN,,,,0,0,0,0,2756,2476,2235,241,179,34,67,7.921898411023797,7.814803429489359,7.71244383427499,5.488937726156687,5.19295685089021,3.5553480614894135,4.219507705176107
807,1262824362178220034,https://x.com/Wendys/status/1262824362178220034,32 Wendys will enter. Only Wendy’s will win. The Ultimate Wendy’s Invitational starts now on https://t.co/P0GZ7DIn5g. https://t.co/VMgKsvQZuW,,,,0,0,0,0,959,838,791,47,105,10,6,6.866933284461882,6.732210706467206,6.674561391814426,3.8712010109078907,4.663439094112067,2.3978952727983707,1.9459101490553132
808,1262515931135332352,https://x.com/Wendys/status/1262515931135332352,"To be the best, you gotta beat the best. Introducing The Ultimate Wendy’s Invitational - a Smash Bros tourney on Twitch. It starts tomorrow and the field is set. Who ya got? https://t.co/pMFo4INx6P",,,,0,0,0,0,1846,1633,1450,183,156,46,11,7.52131798019924,7.3987862754199485,7.280008252884188,5.214935757608986,5.056245805348308,3.8501476017100584,2.4849066497880004
809,1261339056618835968,https://x.com/Wendys/status/1261339056618835968,2 for $5 is your Spicy Nugg hookup. https://t.co/YqGE1mbsex,0,,coder1,1,0,0,1,1228,1032,966,66,170,21,5,7.113956109566034,6.940222469119639,6.874198495453294,4.204692619390966,5.14166355650266,3.091042453358316,1.791759469228055
810,1260917780594884608,https://x.com/Wendys/status/1260917780594884608,"Sorry, private meeting. Elite breakfast foods only. https://t.co/skbJUhiqgc",1,self-enhancing,coder1,1,0,1,0,2069,1900,1799,101,126,24,19,7.635303886259415,7.550135342488429,7.495541943884256,4.624972813284271,4.844187086458591,3.2188758248682006,2.995732273553991
811,1260238918638854147,https://x.com/Wendys/status/1260238918638854147,"If you get two 10-piece Spicy Nuggets in your 2 for $5, doesn't that make it a 20 for $5?",,,,0,0,0,0,9233,8521,8214,307,611,90,11,9.130647603066935,9.050406334059858,9.01371703047137,5.730099782973575,6.416732282512326,4.51085950651685,2.4849066497880004
812,1259832419311661058,https://x.com/Wendys/status/1259832419311661058,Treat yo self. https://t.co/cHqfuIdNRK,0,,coder1,1,0,0,1,1386,1190,1137,53,161,24,11,7.234898420314831,7.0825485693553,7.037027614686276,3.9889840465642745,5.087596335232384,3.2188758248682006,2.4849066497880004
813,1259528627017748480,https://x.com/Wendys/status/1259528627017748480,Since you’ve been asking. https://t.co/mZBOLo0daZ,0,,coder1,1,0,0,1,5140,4774,4519,255,289,63,14,8.545002892055505,8.471149252914831,8.416267272826277,5.545177444479562,5.66988092298052,4.1588830833596715,2.70805020110221
814,1258860982752944130,https://x.com/Wendys/status/1258860982752944130,"What a wild week of Cyber Searchin’. Here’s some highlights from today’s $1,000 hiding spot. Thanks to everyone who played along! https://t.co/PpqBey42Rz",,,,0,0,0,0,754,696,668,28,47,6,5,6.626717749249025,6.546785410760524,6.505784060128229,3.367295829986474,3.8712010109078907,1.9459101490553132,1.791759469228055
815,1258818656668209153,https://x.com/Wendys/status/1258818656668209153,"The search took you all over the internet, from Freshtovia to the Mushroom Kingdom and beyond. Thank you to everyone who participated in the Cyber Search. Hope you had some fun.",,,,0,0,0,0,329,301,296,5,28,0,0,5.799092654460526,5.71042701737487,5.6937321388027,1.791759469228055,3.367295829986474,0.0,0.0
816,1258788961482309633,https://x.com/Wendys/status/1258788961482309633,"It's the final day of the Cyber Search, so let's kick it up a notch. One code, that's it. Oh yeah, and it's worth $1,000. You game? https://t.co/H9bM7rWONS https://t.co/ryr0QmTZOp",,,,0,0,0,0,746,557,539,18,181,3,5,6.616065185132817,6.324358962381311,6.29156913955832,2.9444389791664403,5.204006687076795,1.3862943611198906,1.791759469228055
817,1258501865110515712,https://x.com/Wendys/status/1258501865110515712,129 hiding spots and you found every one of ‘em. But there's still one left. And it's big. $1000 in Wendy's food big. Tomorrow morning at 12 ET the hunt for the final code begins. Y'all ready for this? https://t.co/H9bM7sepFq https://t.co/JyG7o9J5zC,,,,0,0,0,0,572,513,486,27,48,7,4,6.35088571671474,6.2422232654551655,6.18826412308259,3.332204510175204,3.8918202981106265,2.0794415416798357,1.6094379124341003
818,1258477819971219457,https://x.com/Wendys/status/1258477819971219457,"Okay...honestly, that's pretty impressive. All the codes for these hints have been found. Nice work everyone!",,,,0,0,0,0,409,370,363,7,39,0,0,6.016157159698354,5.916202062607435,5.8971538676367405,2.0794415416798357,3.6888794541139363,0.0,0.0
819,1258474405593825281,https://x.com/Wendys/status/1258474405593825281,"The clues are harder, but keep working smarter. Can you find these codes for Wendy's gift cards? https://t.co/H9bM7rWONS https://t.co/2lvaZWPT8E",,,,0,0,0,0,631,480,464,16,141,5,5,6.448889394146858,6.175867270105761,6.142037405587356,2.833213344056216,4.955827057601261,1.791759469228055,1.791759469228055
820,1258445201200287749,https://x.com/Wendys/status/1258445201200287749,And there it is. These two have been found. Turns out someone had found them even quicker than we thought! Next clues at 3 ET.,,,,0,0,0,0,276,252,248,4,24,0,0,5.6240175061873385,5.53338948872752,5.517452896464707,1.6094379124341003,3.2188758248682006,0.0,0.0
821,1258441499085242369,https://x.com/Wendys/status/1258441499085242369,"Cyber Search day 4 is here. Follow a clue, DM us the code, and if you win, we'll message you back the deets for a big ol' Wendy's gift card. https://t.co/H9bM7rWONS https://t.co/9kK4uPoxOZ",,,,0,0,0,0,485,379,365,14,98,5,3,6.186208623900494,5.940171252720432,5.902633333401366,2.70805020110221,4.59511985013459,1.791759469228055,1.3862943611198906
822,1258112312055119883,https://x.com/Wendys/status/1258112312055119883,Another round of Cyber Search is in the bag. Tomorrow we’re gonna raise the bar again. Four codes worth $250 each. Think you can win? https://t.co/H9bM7rWONS,,,,0,0,0,0,509,450,434,16,55,1,3,6.234410725718371,6.111467339502679,6.075346031088684,2.833213344056216,4.02535169073515,0.6931471805599453,1.3862943611198906
823,1258111899369189377,https://x.com/Wendys/status/1258111899369189377,Wow. Thought those were going to be a bit harder. Looks like you guys are quicker than we expected. See you again tomorrow?,,,,0,0,0,0,294,270,259,11,24,0,0,5.68697535633982,5.602118820879701,5.560681631015528,2.4849066497880004,3.2188758248682006,0.0,0.0
824,1258109329816813568,https://x.com/Wendys/status/1258109329816813568,"A final batch of clues to bring it home on Cyber Search day 3. Did you score big today, or is your treasure coming tomorrow? https://t.co/H9bM7rWONS https://t.co/MGgpXugsPI",,,,0,0,0,0,575,409,390,19,161,3,2,6.3561076606958915,6.016157159698354,5.968707559985366,2.995732273553991,5.087596335232384,1.3862943611198906,1.0986122886681096
825,1258082734414663685,https://x.com/Wendys/status/1258082734414663685,Ya'll did it again. Found the codes so fast. Maybe the ones at 3 ET will be even harder.,,,,0,0,0,0,349,334,326,8,15,0,0,5.857933154483459,5.814130531825066,5.7899601708972535,2.1972245773362196,2.772588722239781,0.0,0.0
826,1258079077883351051,https://x.com/Wendys/status/1258079077883351051,Are the clues getting harder? Let's find out. Here's three more clues for three more codes. https://t.co/H9bM7rWONS https://t.co/VVBgTMXY6m,,,,0,0,0,0,591,491,475,16,94,1,5,6.3835066348840055,6.198478716492308,6.16541785423142,2.833213344056216,4.553876891600541,0.6931471805599453,1.791759469228055
827,1258056614101356544,https://x.com/Wendys/status/1258056614101356544,"Nice job, code hunters! This batch of clues have all been solved. Check back at 1 pm ET for the next clue drop. 🤓",,,,0,0,0,0,273,258,253,5,15,0,0,5.6131281063880705,5.556828061699537,5.537334267018537,1.791759469228055,2.772588722239781,0.0,0.0
828,1258049583374053379,https://x.com/Wendys/status/1258049583374053379,"We’re back, code hunters. Continue to scour the web for a taste of true treasure: codes for Wendy's gift cards. Can you find one? Give it a go.  https://t.co/H9bM7rWONS https://t.co/fc4pz032X1",,,,0,0,0,0,651,528,503,25,122,0,1,6.480044561926653,6.270988431858299,6.222576268071369,3.258096538021482,4.812184355372417,0.0,0.6931471805599453
829,1258049228502433792,https://x.com/Wendys/status/1258049228502433792,"For Cyber Search Day 3 we’ve hidden 9 codes totaling $1000 in free Wendy’s. You’ve got to be the first to DM us a code after we share the hint. And if you’re not first, well, we’re here all week… https://t.co/H9bM7rWONS",,,,0,0,0,0,448,416,399,17,31,1,0,6.1070228877422545,6.0330862217988015,5.991464547107982,2.8903717578961645,3.4657359027997265,0.6931471805599453,0.0
830,1257808806102343695,https://x.com/Wendys/status/1257808806102343695,"And the last four codes have been found. You all just keep getting faster and faster, nice work.",,,,0,0,0,0,392,364,359,5,27,0,1,5.973809611869261,5.8998973535824915,5.886104031450156,1.791759469228055,3.332204510175204,0.0,0.6931471805599453
831,1257807705445740546,https://x.com/Wendys/status/1257807705445740546,Annnnnnnnnd they're gone. All four codes have been found for these hints...but there's still four others so you better hurry.,,,,0,0,0,0,255,242,236,6,13,0,0,5.545177444479562,5.493061443340548,5.4680601411351315,1.9459101490553132,2.639057329615259,0.0,0.0
832,1257805255129075715,https://x.com/Wendys/status/1257805255129075715,Well that was fast...looks like all four codes for this set of hints have been found too but we still have a few more left 👀,,,,0,0,0,0,212,199,193,6,12,0,1,5.3612921657094255,5.298317366548036,5.267858159063328,1.9459101490553132,2.5649493574615367,0.0,0.6931471805599453
833,1257804908666982400,https://x.com/Wendys/status/1257804908666982400,The final clues for day 2 are here. Let’s see what you got. https://t.co/H9bM7rWONS https://t.co/vf3W8yrG7B,,,,0,0,0,0,647,539,517,22,103,2,3,6.473890696352274,6.29156913955832,6.249975242259483,3.1354942159291497,4.6443908991413725,1.0986122886681096,1.3862943611198906
834,1257804882494570509,https://x.com/Wendys/status/1257804882494570509,You all are pretty good at this. All codes have been found for this set of hints.,,,,0,0,0,0,181,170,166,4,8,3,0,5.204006687076795,5.14166355650266,5.117993812416755,1.6094379124341003,2.1972245773362196,1.3862943611198906,0.0
835,1257794033377828864,https://x.com/Wendys/status/1257794033377828864,"Ok, Cyber Searching code hunters. Here's your chance to score some good eating. A few more clues for a few more codes. https://t.co/H9bM7rWONS https://t.co/qPfwHHmR47",,,,0,0,0,0,676,521,497,24,147,5,3,6.517671272912275,6.257667587882639,6.210600077024653,3.2188758248682006,4.997212273764115,1.791759469228055,1.3862943611198906
836,1257793056180506624,https://x.com/Wendys/status/1257793056180506624,4 new hints for 4 new codes. It's time to Cyber Search. Or are you just gonna sit there and let someone else take home the gift cards? https://t.co/H9bM7rWONS https://t.co/JJ16s4l4LC,,,,0,0,0,0,498,398,377,21,96,2,2,6.212606095751519,5.988961416889864,5.934894195619588,3.091042453358316,4.574710978503383,1.0986122886681096,1.0986122886681096
837,1257791635850698752,https://x.com/Wendys/status/1257791635850698752,"You guys really brought the heat yesterday, so let’s keep rollin with more codes and more free Wendy’s! Now the Cyber Search continues. Do you have what it takes? https://t.co/H9bM7rWONS https://t.co/N1fBYnsHEe",,,,0,0,0,0,615,484,462,22,125,3,3,6.423246963533519,6.184148890937483,6.137727054086234,3.1354942159291497,4.836281906951478,1.3862943611198906,1.3862943611198906
838,1257400910231330817,https://x.com/Wendys/status/1257400910231330817,There are 30 codes left and three more hints below. Good luck finding them now because tomorrow we kick it up a notch. https://t.co/H9bM7rWONS https://t.co/zPDYRGPEYJ,,,,0,0,0,0,932,662,626,36,267,2,1,6.838405200847344,6.4967749901858625,6.440946540632921,3.6109179126442243,5.5909869805108565,1.0986122886681096,0.6931471805599453
839,1257372347436318722,https://x.com/Wendys/status/1257372347436318722,"Not a bad start, but they won't all be that easy. Here's a few more clues for a bunch more codes. You got what it takes, Sherlock? https://t.co/H9bM7rWONS https://t.co/vkdOsNBzpA",,,,0,0,0,0,802,594,564,30,198,5,5,6.688354713946762,6.38856140554563,6.336825731146441,3.4339872044851463,5.293304824724492,1.791759469228055,1.791759469228055
840,1257356670520483841,https://x.com/Wendys/status/1257356670520483841,"You have found most of the codes, but there are still some out there for this one. Giving you an extra clue: 

Don't be a slowpoke. Beat your friends to codes before you have to ask them to share the prize. FB doesn't just stand for fresh beef. https://t.co/H9bM7rWONS",,,,0,0,0,0,559,453,437,16,105,0,1,6.327936783729195,6.118097198041348,6.082218910376446,2.833213344056216,4.663439094112067,0.0,0.6931471805599453
841,1257328823126888448,https://x.com/Wendys/status/1257328823126888448,The legal stuff: https://t.co/H9bM7rWONS,,,,0,0,0,0,506,487,476,11,17,1,1,6.2285110035911835,6.1903154058531475,6.1675164908883415,2.4849066497880004,2.8903717578961645,0.6931471805599453,0.6931471805599453
842,1257325964528238601,https://x.com/Wendys/status/1257325964528238601,"Today there are 100, $10 codes. Here are your first clues. https://t.co/P8Pzso0ynu",,,,0,0,0,0,6488,4266,4030,236,2126,62,34,8.77786371462117,8.358666283188,8.301769763117166,5.4680601411351315,7.6624678152002375,4.143134726391533,3.5553480614894135
843,1257325300704215047,https://x.com/Wendys/status/1257325300704215047,"Welcome to Wendy's Cyber Search. All week we'll be sharing hints to codes hidden across the internet to win Wendy’s gift cards. Each worth a little something, some worth a lot of something. DM us the code on Twitter for your chance to win. Happy hunting! https://t.co/H9bM7rWONS",,,,0,0,0,0,1801,1597,1504,93,174,20,10,7.496652438168283,7.37650812632622,7.316548177182976,4.543294782270004,5.1647859739235145,3.044522437723423,2.3978952727983707
844,1257152398566592516,https://x.com/Wendys/status/1257152398566592516,"No, this is THE Wendy's.",1,affiliative,coder1,1,0,1,0,11042,10822,10418,404,186,20,14,9.30955202204713,9.289428778295147,9.251386341412184,6.003887067106539,5.231108616854587,3.044522437723423,2.70805020110221
845,1257091241122168836,https://x.com/Wendys/status/1257091241122168836,"@Wendys Ma'am, this is a Wendy's.",,,,0,0,0,0,392,384,381,3,6,1,1,5.973809611869261,5.953243334287785,5.945420608606575,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.6931471805599453
846,1257082671118913537,https://x.com/Wendys/status/1257082671118913537,"This week, we will be hiding codes. Lots of codes. Codes that will score you free Wendy's. Hidden across our entire internet presence. The clues start Monday. Think you can solve the Cyber Search? https://t.co/FB2IXQSyAq",1,affiliative,coder1,1,0,1,0,5950,5420,5022,398,364,127,39,8.691314551644853,8.598035579260339,8.521782643750045,5.988961416889864,5.8998973535824915,4.852030263919617,3.6888794541139363
847,1256977275754610688,https://x.com/Wendys/status/1256977275754610688,That Honey Butter Chicken Biscuit is one bad boi. See it in action during the Rick and Morty premiere tonight!,0,,coder1,1,0,0,1,3806,3672,3471,201,92,27,15,8.244596756382498,8.208764045819667,8.15248607578024,5.308267697401205,4.532599493153256,3.332204510175204,2.772588722239781
848,1256475023209979910,https://x.com/Wendys/status/1256475023209979910,apparently if you constantly catch the clock at 11:11 the universe is trying to tell you something but what if i constantly catch the clock at 4:44 should i go to wendy’s,,,,0,0,0,0,293,280,262,18,10,2,1,5.683579767338681,5.638354669333745,5.572154032177765,2.9444389791664403,2.3978952727983707,1.0986122886681096,0.6931471805599453
849,1256297367860625414,https://x.com/Wendys/status/1256297367860625414,Be on the lookout for this Honey Butter Chicken Biscuit. @wendys #ad https://t.co/71Cd9mpyi6,0,,coder1,1,0,0,1,11958,11679,10630,1049,104,142,33,9.389239411968807,9.365633256382218,9.271529540288606,6.956545443151569,4.653960350157523,4.962844630259907,3.5263605246161616
850,1255937272907776001,https://x.com/Wendys/status/1255937272907776001,Come and see the Wendy-est Mortys in the entire multiverse. We’re playing with Wendy Morty and Breakfast Morty in Pocket Mortys! Check out our stream right now: https://t.co/sQfjVH1iaa,0,,coder1,1,0,0,1,732,678,631,47,47,4,3,6.597145701886651,6.520621127558696,6.448889394146858,3.8712010109078907,3.8712010109078907,1.6094379124341003,1.3862943611198906
851,1255888429910577153,https://x.com/Wendys/status/1255888429910577153,"Spicy, spicy! Very nice-y. Score yourself one FREE Spicy Chicken Sandwich with mobile purchase in the Wendy's app! 🔥🔥🔥 https://t.co/wIYUkeVVJA",0,,coder1,1,0,0,1,805,687,641,46,107,8,3,6.692083742506628,6.5337888379333435,6.464588303689961,3.8501476017100584,4.68213122712422,2.1972245773362196,1.3862943611198906
852,1255226259094810631,https://x.com/Wendys/status/1255226259094810631,"Get the chicken you crave with our 2 for $5, but which two are you taking? https://t.co/omBHdWQNV2",,,,0,0,0,0,2346,1782,1682,100,489,60,15,7.760893195851024,7.48605261786314,7.428333194190806,4.61512051684126,6.194405391104672,4.110873864173311,2.772588722239781
853,1254847872614502402,https://x.com/Wendys/status/1254847872614502402,"Wendy Morty is waiting for you. This Morty loves two things: Being fresh, and never being frozen. @Wendys #ad https://t.co/tgPq7bl7rb",,,,0,0,0,0,2020,1950,1764,186,33,22,15,7.611347717403621,7.576097340623111,7.475905969367397,5.231108616854587,3.5263605246161616,3.1354942159291497,2.772588722239781
854,1254757690321932288,https://x.com/Wendys/status/1254757690321932288,Now that really honey butters my biscuit! https://t.co/xkZxxXsVwM,1,affiliative,coder1,1,0,1,0,1129,968,919,49,134,23,4,7.029972911706386,6.876264611890766,6.824373670043086,3.912023005428146,4.90527477843843,3.1780538303479458,1.6094379124341003
855,1254067898349428737,https://x.com/Wendys/status/1254067898349428737,"We gave you a GroupNug, now send some to a friend. Use Postmates code: NUGHUG and send a loved one free 10pc. nugs with free delivery fee by ordering Wendy’s through Postmates! This weekend only.",0,,coder1,1,0,0,1,1279,1009,908,101,203,55,12,7.154615356913663,6.917705609835305,6.812345094177479,4.624972813284271,5.318119993844216,4.02535169073515,2.5649493574615367
856,1253791528977420288,https://x.com/Wendys/status/1253791528977420288,Feel the love with our GroupNug. Come to a Wendy’s drive-thru today and get your free 4pc. nuggets! https://t.co/k2qjjMV6nX,,,,0,0,0,0,1371,1152,1054,98,176,40,3,7.22402480828583,7.050122520269059,6.961296045910167,4.59511985013459,5.176149732573829,3.713572066704308,1.3862943611198906
857,1253708482882265088,https://x.com/Wendys/status/1253708482882265088,We could all use a GroupNug. Come to the Wendy’s drive-thru today and get your free 4pc. nuggets! https://t.co/nCRGbFk4AO,,,,0,0,0,0,2217,1844,1610,234,274,95,4,7.704361167910313,7.520234556474628,7.384610383176974,5.459585514144159,5.616771097666572,4.564348191467836,1.6094379124341003
858,1253342185157607433,https://x.com/Wendys/status/1253342185157607433,"America, come get your GroupNug. Come to the Wendy’s drive-thru tomorrow and get your free 4pc. nuggets! https://t.co/GRTmEcX3Ar",0,,coder1,1,0,0,1,3545,3114,2701,413,258,168,5,8.173575486634153,8.043984431221553,7.9017475185201445,6.025865973825314,5.556828061699537,5.1298987149230735,1.791759469228055
859,1252980092113993730,https://x.com/Wendys/status/1252980092113993730,"Everyone has become their own hairstylist. We all need a nug. This Friday ONLY, we’re giving America a big GroupNug. Get FREE 4pc nuggets when you visit our drive-thru. https://t.co/dXYeMJFsWu",1,affiliative,coder1,1,0,1,0,3564,3175,2692,483,219,158,12,8.178919332848396,8.063377822367027,7.898411092811599,6.182084906716632,5.393627546352361,5.0689042022202315,2.5649493574615367
860,1252704850711842817,https://x.com/Wendys/status/1252704850711842817,RT @Wendys: We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/…,,,,0,0,0,0,3340,3340,0,3340,0,0,0,8.114025442356757,8.114025442356757,0.0,8.114025442356757,0.0,0.0,0.0
861,1252619450748219393,https://x.com/Wendys/status/1252619450748219393,Come to Wendy’s drive-thru this Friday and get FREE 4pc nuggets. No purchase necessary and not a single string attached. https://t.co/tRx2bZQn2M,,,,0,0,0,0,5781,5036,4199,837,408,310,27,8.662504922576291,8.52456594574565,8.34283980427146,6.731018100482083,6.013715156042802,5.739792912179234,3.332204510175204
862,1252379047335608320,https://x.com/Wendys/status/1252379047335608320,We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/AKWHpSXdD6,1,affiliative,coder1,1,0,1,0,44141,43278,39938,3340,392,318,153,10.69516698916032,10.675422807892987,10.595108569100027,8.114025442356757,5.973809611869261,5.765191102784844,5.0369526024136295
863,1252355382657216512,https://x.com/Wendys/status/1252355382657216512,"Not gonna lie, all this love y’all are showing has inspired us. We wish we could give you a hug, but instead…how about a nug? This Friday, we’ll be giving out free 4pc spicy and crispy nugs at every Wendy’s drive-thru.
 
No purchase necessary, not a single string attached.",1,affiliative,coder1,1,0,1,0,76566,71540,61669,9871,2516,2063,447,11.245921453504174,11.178025990909331,11.029552867985538,9.197457746145169,7.830822995135316,7.6324011266014535,6.104793232414985
864,1252250012676997123,https://x.com/Wendys/status/1252250012676997123,"Everyone could use some extra love right now, so we’re trading our usual roasting for a little toasting.

Let’s use this thread to shout out the special people in our lives that we think deserve some shine right now.",1,affiliative,coder1,1,0,1,0,11370,10110,9644,466,1150,84,26,9.338821533624722,9.2213792190914,9.17419492533983,6.1463292576688975,7.048386408721883,4.442651256490317,3.295836866004329
865,1250895183601971200,https://x.com/Wendys/status/1250895183601971200,"We're talking best game soundtracks? 
Not easy to narrow down.

We'll nominate @MoonPie @ChuckECheese and @MonsterEnergy https://t.co/RMQUsbnXNu",,,,0,0,0,0,2752,2333,2146,187,341,61,17,7.920446505142607,7.755338812846501,7.671826797878781,5.236441962829949,5.834810737062605,4.127134385045092,2.8903717578961645
866,1250869157983371266,https://x.com/Wendys/status/1250869157983371266,"Yeah, we party.

We nominate @eUnited, @Wendys, and @TheMob 

https://t.co/sqWCcmiktX https://t.co/ZeNgOXtSyn",,,,0,0,0,0,225,206,196,10,10,6,3,5.420534999272286,5.332718793265369,5.2832037287379885,2.3978952727983707,2.3978952727983707,1.9459101490553132,1.3862943611198906
