id,year_quarter,quarter_total_posts,aggressive_humor_proportion_quarter_loo,aggressive_humor_proportion_quarter_loo_sq,other_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo_sq,created_year,created_month,created_hour,text_length,hashtag_count,mention_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
1886095648572760240,2025-Q1,21,0.2,0.04000000000000001,0.2,0.04000000000000001,2025,2,16,55,0,0,7.363914,7.229114,7.156956,4.574711,5.192957,2.564949,2.197225
1881055482015805887,2025-Q1,21,0.2,0.04000000000000001,0.25,0.0625,2025,1,19,19,0,0,9.626877,9.582524,9.558812,5.831882,6.006353,3.401197,5.4161
1879984832446623928,2025-Q1,21,0.15,0.0225,0.25,0.0625,2025,1,20,51,0,0,10.055651,9.976692,9.871687,7.671361,6.824374,5.484797,6.413459
1879575467256422436,2025-Q1,21,0.2,0.04000000000000001,0.25,0.0625,2025,1,17,33,0,0,8.25062,8.151622,8.098339,5.198497,5.389072,3.555348,4.70048
1874908984093876692,2025-Q1,21,0.2,0.04000000000000001,0.25,0.0625,2025,1,20,66,0,0,6.562444,6.398595,6.289716,4.143135,4.382027,1.791759,3.178054
1874116245085446380,2024-Q4,20,0.0,0.0,0.15789474,0.0249307489196676,2024,12,15,218,0,0,12.728476,12.65535,12.547952,10.370957,6.259581,7.587311,9.965805
1869446006234104036,2024-Q4,20,0.0,0.0,0.15789474,0.0249307489196676,2024,12,18,55,0,0,7.221105,6.981006,6.903747,4.394449,5.480639,3.332205,3.295837
1869053674779291778,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,16,63,0,0,6.001415,5.746203,5.55296,4.025352,4.158883,2.079442,3.091042
1868743844931797186,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,19,105,0,0,5.849325,5.638355,5.488938,3.688879,4.007333,1.609438,2.197225
1865181393224974679,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,23,54,0,0,7.669028,7.573531,7.495542,4.990433,4.941642,2.772589,3.73767
1864694795936899378,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,15,295,1,0,8.904494,8.553332,8.142063,7.466799,5.141664,7.355002,6.107023
1864373989759471899,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,18,9,0,1,4.812184,4.615121,4.584967,1.386294,3.044522,0.0,1.098612
1864360277942075898,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,12,17,48,0,0,6.150603,5.940171,5.831882,3.688879,4.317488,2.197225,2.079442
1861447874346934316,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,11,16,99,0,0,6.180017,5.981414,5.883322,3.637586,4.317488,1.386294,2.397895
1859714761916555425,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,11,21,62,0,0,7.068172,6.900731,6.828712,4.248495,4.976734,2.70805,3.178054
1859336640713330801,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,11,20,65,0,0,6.287859,6.023448,5.908083,3.828641,4.406719,2.079442,3.637586
1849526709361480181,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,19,49,0,0,6.522093,6.214608,6.148468,3.496508,5.099866,2.197225,2.302585
1847306069816594818,2024-Q4,20,0.0,0.0,0.15789474,0.0249307489196676,2024,10,15,86,0,0,7.98105,7.809947,7.718685,5.375278,5.768321,3.555348,4.682131
1846290474933670375,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,20,89,0,1,6.705639,6.586172,6.490724,4.204693,4.189655,2.302585,2.944439
1844751905022447697,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,14,32,0,0,7.751045,7.678326,7.637234,4.477337,4.644391,1.791759,4.025352
1843779609789378824,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,22,43,0,0,9.785942,9.63698,9.483036,7.690286,6.383507,5.583496,7.381502
1843405888624963775,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,21,40,0,0,9.281265,9.181118,9.08625,6.779922,6.2106,5.087596,5.902633
1842315701081530795,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,21,102,0,0,8.596189,8.516393,8.423542,6.095825,5.365976,3.555348,5.129899
1841548608854016300,2024-Q4,20,0.0,0.0,0.21052632,0.044321331412742394,2024,10,18,44,0,0,11.40662,11.330252,11.229249,8.987697,7.199678,7.21008,8.274357
1841265943395082611,2024-Q4,20,0.0,0.0,0.15789474,0.0249307489196676,2024,10,23,83,0,0,7.215975,7.015712,6.89467,4.85203,4.736198,3.850148,4.488636
1839768956812378574,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,9,20,3,0,0,7.327123,7.229114,7.177019,4.26268,4.663439,1.791759,3.496508
1839411514715090949,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,9,21,91,0,0,7.203406,7.048386,6.96319,4.553877,4.867534,3.218876,3.713572
1839266928679845920,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,9,11,95,0,2,4.343805,4.189655,4.007333,2.484907,1.609438,1.609438,1.386294
1836585948496162855,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,9,1,117,1,0,5.733341,5.497168,5.4161,2.995732,4.025352,1.609438,1.94591
1835137149286379953,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,9,2,70,0,1,2.484907,2.079442,2.079442,0.0,1.098612,1.098612,0.0
1834619968442323418,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,9,15,59,0,0,5.783825,5.620401,5.560682,2.833213,3.73767,0.0,2.197225
1834347199402229959,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,9,21,137,0,1,4.65396,4.59512,4.465908,2.564949,1.098612,1.098612,1.098612
1833595083490238906,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,9,19,78,0,1,4.51086,4.248495,4.234107,0.693147,2.397895,1.791759,1.94591
1827852148366843989,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,8,23,149,0,0,6.214608,6.003887,5.902633,3.688879,4.477337,1.791759,1.386294
1826439447467966764,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,2,17,0,0,6.851185,6.785588,6.732211,3.850148,3.555348,1.386294,3.178054
1826437489961435372,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,1,23,0,0,6.148468,6.09131,6.059123,2.70805,3.044522,1.098612,1.609438
1826437406708695361,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,1,23,0,0,5.924256,5.886104,5.849325,2.639057,2.302585,1.098612,1.386294
1826437226713989454,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,1,12,0,0,5.869297,5.834811,5.793014,2.70805,2.302585,0.693147,1.098612
1826437118563889607,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,1,26,0,0,5.808142,5.780744,5.749393,2.397895,1.94591,1.098612,0.693147
1826437010606764235,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,8,1,34,0,0,5.771441,5.755742,5.720312,2.484907,1.098612,0.693147,1.098612
1826436573988090093,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,1,14,0,0,5.924256,5.897154,5.863631,2.564949,2.302585,0.0,0.693147
1826436504614273198,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,1,18,0,0,6.008813,5.966147,5.940171,2.397895,2.772589,0.0,1.098612
1826432938801570164,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,1,27,0,0,6.042633,6.023448,5.993961,2.564949,1.791759,0.0,1.386294
1826432611092136230,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,1,29,0,0,6.001415,5.981414,5.945421,2.70805,1.94591,0.0,1.098612
1826432485950898219,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,1,35,0,0,6.253829,6.226537,6.184149,3.091042,2.397895,0.693147,1.386294
1826432151862026427,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,1,60,0,0,8.325306,8.211483,8.117909,5.799093,5.147494,4.672829,5.123964
1826331865781075979,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,18,171,0,0,9.249465,8.884056,8.827028,5.993961,6.473891,7.457609,6.690842
1825520839032291500,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,13,12,0,0,5.834811,5.758902,5.620401,3.73767,3.044522,1.098612,1.386294
1825310472368791724,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,8,23,118,0,0,6.156979,6.077642,5.978886,3.73767,3.258097,1.609438,2.079442
1822987972481806759,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,13,12,0,0,6.021023,5.908083,5.786897,3.7612,3.610918,1.098612,1.94591
1822772454533579005,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,23,95,0,0,6.200509,6.084499,5.986452,3.73767,3.850148,1.791759,1.386294
1821635837161029764,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,19,42,0,2,5.231109,5.141664,5.056246,2.70805,2.639057,0.693147,1.098612
1821610694745485569,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,18,31,0,1,5.533389,5.480639,5.429346,2.564949,2.302585,0.693147,1.386294
1821610561962176956,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,8,18,23,0,0,6.612041,6.504288,6.424869,3.951244,4.127134,1.94591,2.302585
1820445708874658217,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,8,13,12,0,0,6.131226,5.983936,5.857933,3.871201,3.89182,1.94591,2.302585
1820231911635087503,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,8,22,133,0,0,6.352629,6.240276,6.126869,4.025352,3.951244,1.94591,1.609438
1818340302802850216,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,7,17,97,0,0,7.153052,7.036148,6.926577,4.779123,4.543295,3.044522,3.367296
1817921258727862748,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,13,12,0,0,6.398595,6.2186,6.095825,4.077537,4.276666,2.772589,2.639057
1817695153110528201,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,22,123,0,0,6.714171,6.59987,6.498282,4.276666,4.234107,2.079442,2.70805
1811795717297508777,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,16,75,0,0,9.127937,9.022926,8.950403,6.364751,6.274762,5.030438,5.46806
1811499139739398639,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,20,72,0,1,6.929517,6.858565,6.767343,4.430817,3.912023,1.609438,2.890372
1811077661101301959,2024-Q3,41,0.25,0.0625,0.175,0.030624999999999996,2024,7,16,89,0,0,8.103494,7.63627,7.582229,4.70048,7.063904,2.833213,3.931826
1810668075450036606,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,13,99,0,0,9.836546,9.738731,9.697938,6.520621,5.891644,6.184149,6.801283
1810406280198299682,2024-Q3,41,0.25,0.0625,0.2,0.04000000000000001,2024,7,20,85,0,0,6.546785,6.378426,6.295266,3.871201,4.51086,2.772589,1.386294
1810007794310840603,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,7,17,90,0,1,6.650279,6.563856,6.45047,4.343805,3.970292,1.94591,1.94591
1808626600872665366,2024-Q3,41,0.225,0.050625,0.2,0.04000000000000001,2024,7,22,97,0,1,6.899723,6.80017,6.689599,4.553877,4.204693,2.484907,2.890372
1806348032662802747,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,15,32,0,0,6.714171,6.659294,6.546785,4.430817,3.465736,1.386294,2.397895
1806180519689834523,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,4,260,0,5,6.802395,6.742881,6.687109,3.850148,1.386294,2.564949,3.637586
1806158973009097170,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,2,160,0,1,7.739794,7.676937,7.566828,5.420535,4.143135,3.912023,3.401197
1806124723254022149,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,6,0,10,0,0,5.945421,5.877736,5.752573,3.7612,2.995732,0.0,1.94591
1806116941091811827,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,0,69,0,0,7.768956,7.610853,7.546974,4.836282,5.556828,4.077537,3.433987
1801112110136500397,2024-Q2,27,0.30769231,0.09467455763313612,0.03846154,0.0014792900591716002,2024,6,4,36,0,0,7.419381,7.392032,7.361375,3.912023,3.610918,1.609438,1.791759
1801106753884434800,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,4,29,0,0,7.892452,7.78239,7.712891,5.087596,5.480639,3.178054,2.890372
1797664751524384826,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,6,16,69,0,0,7.804251,7.562681,7.461066,5.231109,5.7301,4.859812,4.521789
1793796655512183145,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,5,0,59,0,0,7.144407,6.978214,6.886532,4.553877,4.941642,3.135494,3.526361
1793780306484285515,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,5,23,127,0,0,4.174387,3.73767,3.496508,2.302585,2.484907,2.197225,1.609438
1793669890429358538,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,5,15,10,0,0,5.669881,5.484797,5.283204,3.806662,3.78419,0.0,1.94591
1793669887094927716,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,5,15,43,0,0,6.572283,6.22059,6.061457,4.317488,5.220356,2.639057,2.772589
1787884953876705769,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,5,16,35,0,0,8.755738,8.699348,8.637285,5.891644,5.231109,3.78419,4.787492
1787542849061626009,2024-Q2,27,0.30769231,0.09467455763313612,0.03846154,0.0014792900591716002,2024,5,18,31,0,0,9.075208,8.877103,8.830835,5.783825,6.595781,5.872118,6.186209
1785760296335822857,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,5,19,41,0,0,8.069342,7.983781,7.892826,5.545177,5.043425,3.806662,4.174387
1785674044190175475,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,5,14,86,0,0,10.101682,9.872048,9.839962,6.418365,7.06732,7.942007,6.927558
1785401765271101734,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,4,20,106,0,0,7.533694,7.44132,7.319865,5.278115,4.718499,2.70805,3.713572
1783201437113082357,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,4,18,76,0,1,6.816736,6.734592,6.616065,4.553877,3.988984,1.386294,2.833213
1783192374044184957,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,4,17,201,0,1,6.023448,5.855072,5.676754,4.060443,3.951244,1.098612,2.484907
1783121130837954590,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,13,83,0,1,8.778018,8.741935,8.592672,6.767343,3.367296,5.159055,3.401197
1781058134250758398,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,20,38,0,0,8.999125,8.958283,8.901367,6.066108,5.056246,4.304065,4.564348
1781022004847522155,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,4,18,100,0,0,6.228511,6.148468,6.033086,3.951244,3.433987,1.098612,2.079442
1781013620115312711,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,17,80,0,0,5.613128,5.159055,5.030438,3.091042,3.610918,3.871201,2.890372
1779914355594727486,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,16,74,0,0,7.13966,7.05445,6.955593,4.70048,4.248495,2.564949,3.135494
1778907911395107025,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,22,10,0,0,5.342334,5.225747,5.010635,3.610918,2.890372,0.693147,1.791759
1778907905896435764,2024-Q2,27,0.30769231,0.09467455763313612,0.07692308,0.005917160236686401,2024,4,22,77,0,0,6.821107,6.628041,6.552508,4.025352,4.736198,2.890372,3.465736
1775209957358522399,2024-Q2,27,0.26923077,0.0724852075147929,0.07692308,0.005917160236686401,2024,4,17,64,0,1,6.603944,6.408529,6.327937,3.871201,4.744932,2.302585,2.197225
1770483284897616104,2024-Q1,18,0.23529412,0.0553633229065744,0.11764706,0.0138408307266436,2024,3,16,106,0,0,6.597146,6.23637,6.133398,3.931826,5.241747,3.091042,2.639057
1769903716776157419,2024-Q1,18,0.23529412,0.0553633229065744,0.11764706,0.0138408307266436,2024,3,1,77,0,1,7.281386,7.237059,7.137278,4.890349,3.218876,2.484907,3.367296
1769882785836371981,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,3,0,108,0,5,6.444131,6.395262,6.356108,3.178054,2.484907,2.302585,2.397895
1769784989338464723,2024-Q1,18,0.29411765,0.0865051920415225,0.05882353,0.0034602076816609,2024,3,17,58,0,0,6.966024,6.81564,6.747587,4.110874,4.744932,2.564949,3.135494
1767684773659418706,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,3,22,41,0,0,7.089243,6.793466,6.717805,4.189655,5.533389,3.610918,2.995732
1767666525698207989,2024-Q1,18,0.23529412,0.0553633229065744,0.11764706,0.0138408307266436,2024,3,21,44,0,0,7.466228,7.333676,7.236339,4.962845,4.927254,3.218876,4.043051
1757905771189190791,2024-Q1,18,0.23529412,0.0553633229065744,0.11764706,0.0138408307266436,2024,2,23,119,0,0,7.375256,6.51323,6.431331,3.988984,6.75227,3.433987,3.637586
1757549861858119986,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,2,23,228,0,1,5.855072,5.411646,5.313206,3.091042,4.663439,2.079442,2.639057
1757109191762747848,2024-Q1,18,0.23529412,0.0553633229065744,0.11764706,0.0138408307266436,2024,2,18,111,0,1,6.082219,5.852202,5.762051,3.433987,4.304065,2.197225,2.302585
1755700112045580732,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,2,21,115,0,1,5.918894,5.808142,5.743003,3.091042,3.401197,0.0,2.397895
1755671017173774387,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,2,19,109,0,0,7.170888,6.862758,6.795706,4.143135,5.488938,3.258097,4.382027
1752389070351675762,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,17,54,0,0,9.341456,9.27153,9.187379,6.755769,5.996452,4.744932,5.545177
1750997136404029658,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,21,23,0,0,8.616133,8.521384,8.441176,5.961005,5.874931,4.248495,4.330733
1750522723510493356,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,14,64,0,0,10.838836,10.45964,10.419898,7.21524,8.296547,9.259607,7.359468
1748061377682387211,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,19,42,0,0,7.20934,7.078342,7.022868,4.174387,4.844187,2.484907,3.401197
1747413044945117351,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,0,119,0,1,5.411646,5.411646,0.0,5.411646,0.0,0.0,0.0
1747408308141494598,2024-Q1,18,0.29411765,0.0865051920415225,0.11764706,0.0138408307266436,2024,1,23,99,0,0,7.653495,7.498316,7.366445,5.411646,4.828314,4.820282,4.043051
1744381160086524197,2024-Q1,18,0.29411765,0.0865051920415225,0.05882353,0.0034602076816609,2024,1,15,70,0,0,7.686621,7.508239,7.404279,5.198497,5.513429,4.204693,3.78419
1705356808959787436,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,9,23,54,0,0,6.807935,6.621406,6.555357,3.89182,4.927254,2.079442,2.397895
1704183136916017577,2023-Q3,12,0.09090909,0.0082644626446281,0.09090909,0.0082644626446281,2023,9,17,101,0,0,7.574558,7.445418,7.396949,4.406719,5.283204,3.135494,2.944439
1703862493611802817,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,9,20,144,0,0,7.760041,7.266129,7.2086,4.394449,6.740519,4.077537,2.484907
1699798695691395159,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,9,14,23,0,0,6.22059,6.037871,5.988961,3.044522,3.850148,2.197225,3.433987
1699796550636200229,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,9,14,23,0,0,7.277248,7.100027,7.042286,4.234107,5.247024,2.995732,3.332205
1699409208628650328,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,9,13,93,0,0,7.069023,6.741701,6.60123,4.718499,5.099866,4.955827,3.218876
1692596616299999573,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,8,17,23,0,0,8.404024,8.334712,8.284504,5.32301,5.393628,3.688879,3.73767
1692415477480411288,2023-Q3,12,0.09090909,0.0082644626446281,0.09090909,0.0082644626446281,2023,8,5,67,0,1,3.401197,2.772589,2.772589,0.0,2.397895,1.386294,0.693147
1684338270325424129,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,7,23,73,0,0,7.727094,7.614805,7.587311,4.025352,5.356586,2.484907,2.995732
1683273880004173824,2023-Q3,12,0.0,0.0,0.18181818,0.0330578505785124,2023,7,0,33,0,0,8.510571,8.457868,8.388223,5.762051,5.159055,4.007333,3.367296
1681758534982148097,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,7,20,60,0,0,7.46049,7.262629,7.149132,5.036953,5.337538,3.258097,4.394449
1677057469187518465,2023-Q3,12,0.09090909,0.0082644626446281,0.18181818,0.0330578505785124,2023,7,20,30,0,0,8.905716,8.82556,8.77663,5.786897,6.144186,4.077537,3.828641
1674801534251552769,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,15,45,1,0,7.679251,7.506042,7.436028,4.820282,5.66296,3.610918,3.091042
1673337925763776513,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,14,36,0,0,7.022868,6.902743,6.79794,4.60517,4.644391,2.079442,2.890372
1673334051069997057,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,14,17,0,1,5.971262,5.918894,5.872118,2.890372,2.995732,0.693147,0.0
1671254412919205888,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,20,23,0,0,7.728416,7.601402,7.556951,4.477337,5.384495,3.218876,3.433987
1669414854078218240,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,18,23,0,0,8.008033,7.87967,7.83122,4.836282,5.710427,3.332205,3.555348
1668661154325966852,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,6,16,23,0,0,8.957511,8.924656,8.850231,6.291569,4.744932,4.025352,4.418841
1667183491551821832,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,6,14,78,0,1,4.465908,4.343805,4.343805,0.0,1.94591,1.098612,1.098612
1664302314826416129,2023-Q2,32,0.22580645,0.0509885528616025,0.09677419,0.009365243850156099,2023,6,16,74,0,0,6.829794,6.625392,6.519147,4.343805,4.962845,2.397895,2.995732
1663376242433720321,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,2,109,1,3,7.570959,7.490529,7.393878,5.111988,4.406719,3.806662,3.258097
1662099102618857473,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,14,23,0,0,7.306531,7.246368,7.211557,3.89182,4.189655,2.397895,2.564949
1662098257575649282,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,14,197,0,0,7.12206,6.94119,6.878326,4.158883,5.075174,3.135494,3.218876
1661089747027017748,2023-Q2,32,0.22580645,0.0509885528616025,0.09677419,0.009365243850156099,2023,5,19,156,0,0,5.886104,5.726848,5.700444,2.197225,3.951244,0.0,1.098612
1661013813658009603,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,5,14,144,0,0,7.361375,6.616065,6.582025,3.258097,6.663133,3.713572,1.791759
1659651535268093953,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,20,180,0,1,7.183112,7.078342,6.986566,4.65396,4.736198,2.484907,2.079442
1658178790713876486,2023-Q2,32,0.22580645,0.0509885528616025,0.09677419,0.009365243850156099,2023,5,18,119,0,0,6.790097,6.542472,6.487684,3.637586,5.187386,2.639057,1.609438
1656345646134353921,2023-Q2,32,0.22580645,0.0509885528616025,0.09677419,0.009365243850156099,2023,5,17,66,0,1,7.34601,7.109062,7.041412,4.394449,5.31812,3.951244,4.304065
1655950878724202499,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,15,261,0,0,6.40688,6.173786,6.107023,3.465736,4.682131,2.197225,2.484907
1654524291231129600,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,16,23,0,0,7.992269,7.899895,7.835975,5.123964,5.283204,3.433987,3.583519
1654284843490988033,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,0,140,0,2,3.178054,3.178054,0.0,3.178054,0.0,0.0,0.0
1654276971214299136,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,0,271,0,4,5.332719,5.267858,5.141664,3.178054,2.302585,0.0,1.609438
1653824235846901769,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,5,18,42,0,0,6.628041,6.467699,6.411818,3.583519,4.553877,1.791759,2.639057
1651965168270671872,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,15,23,0,0,8.431417,8.343554,8.301273,5.164786,5.786897,3.091042,3.713572
1650890952855150592,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,15,25,0,0,6.756932,6.659294,6.617403,3.496508,4.158883,2.197225,2.302585
1650820225728741378,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,4,11,44,0,1,3.091042,2.890372,2.833213,0.693147,1.098612,0.693147,0.693147
1648417729508958215,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,4,20,17,0,0,8.385489,8.273081,8.222554,5.267858,5.958425,3.89182,3.496508
1648372138863214613,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,4,17,36,0,0,7.261225,7.213032,7.17012,4.060443,4.025352,1.386294,2.302585
1648334094319882240,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,4,14,274,0,0,5.365976,4.553877,4.477337,2.079442,4.234107,3.7612,2.302585
