"id","tweet_url","text","created_year","created_month","created_day","created_hour","pred_humor_final_050","p_humor_final_tfidf_logreg","p_type_aggressive_model","p_type_other_humor_model","pred_humor_type_group_model","type_prediction_scope","model_aggressive_humor","model_other_humor","model_non_humor","model_aggressive_vs_other","p_type_aggressive_centered","reply_count","favorite_count","retweet_count","quote_count","bookmark_count","view_count","engagement_total","engagement_favorite_retweet","log1p_engagement_total","log1p_engagement_favorite_retweet","log1p_favorite_count","log1p_retweet_count","log1p_reply_count","log1p_quote_count","log1p_bookmark_count","log1p_view_count"
"1684338270325424129","https://x.com/Wendys/status/1684338270325424129","My red flag is thinking she still thinks about me https://t.co/AYfjEK0Gve","2023","7","26","23","0","0.08009","0.4330","0.5670","non_humor","model_predicted_non_humor","0","0","1","","-0.022403723404255393","211.0","1972.0","55.0","11.0","19.0","511084.0","2268.0","2027.0","7.727094484779842","7.614805364711073","7.587310506022615","4.02535169073515","5.356586274672012","2.4849066497880004","2.995732273553991","13.1442911958616"
"1683273880004173824","https://x.com/Wendys/status/1683273880004173824","That’s his most expensive X yet 😮","2023","7","24","00","1","0.40964","0.6299","0.3701","aggressive","model_predicted_humor","1","0","0","1","0.17449627659574463","173.0","4394.0","317.0","54.0","28.0","708523.0","4966.0","4711.0","8.51057131510735","8.457867725331422","8.388222810119277","5.762051382780177","5.159055299214529","4.007333185232471","3.367295829986474","13.470939211921646"
"1681758534982148097","https://x.com/Wendys/status/1681758534982148097","F*dge it. 27 minutes of food footage https://t.co/sgKlje7vmI","2023","7","19","20","0","0.318062","0.4790","0.5210","non_humor","model_predicted_non_humor","0","0","1","","0.023596276595744592","207.0","1272.0","153.0","25.0","80.0","379619.0","1737.0","1425.0","7.460490305825338","7.262628600974241","7.149131598557407","5.0369526024136295","5.337538079701318","3.258096538021482","4.394449154672439","12.846926031368985"
"1677057469187518465","https://x.com/Wendys/status/1677057469187518465","I AM SUING OUR THREADS ACCOUNT","2023","7","6","20","0","0.446407","0.5043","0.4957","non_humor","model_predicted_non_humor","0","0","1","","0.04889627659574458","465.0","6480.0","325.0","58.0","45.0","962972.0","7373.0","6805.0","8.90571557879409","8.82555985506085","8.776630098427717","5.786897381366708","6.144185634125646","4.07753744390572","3.828641396489095","13.77778065300403"
"1674801534251552769","https://x.com/Wendys/status/1674801534251552769","Straw #Barbie Frosty? https://t.co/G92L2Fo8f8","2023","6","30","15","0","0.285033","0.3349","0.6651","non_humor","model_predicted_non_humor","0","0","1","","-0.12050372340425541","287.0","1695.0","123.0","36.0","21.0","491208.0","2162.0","1818.0","7.679251425953058","7.506042178518122","7.4360278163518485","4.820281565605037","5.662960480135946","3.6109179126442243","3.091042453358316","13.104624978122786"
"1673337925763776513","https://x.com/Wendys/status/1673337925763776513","And Baconate https://t.co/IUvcqDW4f4","2023","6","26","14","0","0.08009","0.3314","0.6686","non_humor","model_predicted_non_humor","0","0","1","","-0.12400372340425542","103.0","895.0","99.0","7.0","17.0","692918.0","1121.0","994.0","7.022868086082641","6.902742737158593","6.79794041297493","4.605170185988092","4.6443908991413725","2.0794415416798357","2.8903717578961645","13.448668388223794"
"1673334051069997057","https://x.com/Wendys/status/1673334051069997057",".@Wendys Shake...","2023","6","26","14","0","0.467293","0.4196","0.5804","non_humor","model_predicted_non_humor","0","0","1","","-0.035803723404255416","19.0","354.0","17.0","1.0","0.0","682952.0","391.0","371.0","5.971261839790462","5.918893854273146","5.872117789475416","2.8903717578961645","2.995732273553991","0.6931471805599453","0.0","13.434181322129495"
"1671254412919205888","https://x.com/Wendys/status/1671254412919205888","https://t.co/wyUBSllNxt","2023","6","20","20","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","217.0","1913.0","87.0","24.0","30.0","378404.0","2271.0","2000.0","7.7284157798410416","7.601402334583733","7.5569505720129","4.477336814478207","5.384495062789089","3.2188758248682006","3.4339872044851463","12.843720329603217"
"1669414854078218240","https://x.com/Wendys/status/1669414854078218240","https://t.co/qPNHucr5nI","2023","6","15","18","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","301.0","2517.0","125.0","27.0","34.0","455352.0","3004.0","2642.0","8.008032846969307","7.879669914604289","7.831220214604293","4.836281906951478","5.71042701737487","3.332204510175204","3.5553480614894135","13.028828221312903"
"1668661154325966852","https://x.com/Wendys/status/1668661154325966852","https://t.co/MbvA7eagxO","2023","6","13","16","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","114.0","6975.0","539.0","55.0","82.0","2167897.0","7765.0","7514.0","8.957510510291613","8.924656302187074","8.850230965588816","6.29156913955832","4.74493212836325","4.02535169073515","4.418840607796598","14.589268592464403"
"1667183491551821832","https://x.com/Wendys/status/1667183491551821832","@TheDrum You know why Wendys hasnt posted a ChatGPT ad? They dont cut corners.","2023","6","9","14","1","0.485733","0.6507","0.3493","aggressive","human_type_labeled_humor","1","0","0","1","0.19529627659574456","6.0","76.0","0.0","2.0","2.0","1613486.0","86.0","76.0","4.465908118654584","4.343805421853684","4.343805421853684","0.0","1.9459101490553132","1.0986122886681096","1.0986122886681096","14.293908233422792"
"1664302314826416129","https://x.com/Wendys/status/1664302314826416129","Bet. Starting 6/5 everyone can get a free small Frosty in the Wendy’s app.","2023","6","1","16","1","0.317584","0.3384","0.6616","other_humor","model_predicted_humor","0","1","0","0","-0.11700372340425541","142.0","677.0","76.0","10.0","19.0","486750.0","924.0","753.0","6.829793737512425","6.625392368007956","6.519147287940395","4.343805421853684","4.962844630259907","2.3978952727983707","2.995732273553991","13.095507977675068"
"1663376242433720321","https://x.com/Wendys/status/1663376242433720321","guess this means they went with our script 💅🔥⛏️ @nuggets @miamiHEAT @NBA #HeatNuggets https://t.co/mcdvyAyQQL","2023","5","30","02","0","0.418969","0.3915","0.6085","non_humor","human_type_labeled_humor","0","0","1","","-0.06390372340425537","81.0","1625.0","165.0","44.0","25.0","483591.0","1940.0","1790.0","7.57095858316901","7.490529402060711","7.3938782901077555","5.111987788356544","4.406719247264253","3.8066624897703196","3.258096538021482","13.088996854988757"
"1662099102618857473","https://x.com/Wendys/status/1662099102618857473","https://t.co/Hf7jv9iDRg","2023","5","26","14","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","65.0","1354.0","48.0","10.0","12.0","247626.0","1489.0","1402.0","7.306531398939505","7.246368080102461","7.2115567333138015","3.8918202981106265","4.189654742026425","2.3978952727983707","2.5649493574615367","12.41967886069716"
"1662098257575649282","https://x.com/Wendys/status/1662098257575649282","Pretty fair trade in our opinion. 

Starting today through 6/1 you can celebrate National Hamburger Day with a 1¢ Junior Bacon Cheeseburger with any purchase in the Wendy’s app. One use per person.","2023","5","26","14","0","0.375454","0.3930","0.6070","non_humor","model_predicted_non_humor","0","0","1","","-0.06240372340425537","159.0","970.0","63.0","22.0","24.0","401868.0","1238.0","1033.0","7.122059881629142","6.9411900550683745","6.878326468291325","4.1588830833596715","5.075173815233827","3.1354942159291497","3.2188758248682006","12.903881443847014"
"1661089747027017748","https://x.com/Wendys/status/1661089747027017748","Thank you to everyone who participated in our little breakfast experimeat. If you missed it, we hope you can figure yourself out and grab some $3 Breakfast.","2023","5","23","19","1","0.425328","0.3701","0.6299","other_humor","model_predicted_humor","0","1","0","0","-0.0853037234042554","51.0","298.0","8.0","0.0","2.0","220677.0","359.0","306.0","5.886104031450156","5.726847747587197","5.700443573390686","2.1972245773362196","3.9512437185814275","0.0","1.0986122886681096","12.304459904448796"
"1661013813658009603","https://x.com/Wendys/status/1661013813658009603","Are you a bacon person or a sausage person? @ us and we’ll tell you exactly what you are based on your profile. Which is probably really unique.","2023","5","23","14","1","0.518889","0.5627","0.4373","aggressive","model_predicted_humor","1","0","0","1","0.10729627659574459","782.0","721.0","25.0","40.0","5.0","496696.0","1573.0","746.0","7.3613754289773485","6.616065185132817","6.582025138892826","3.258096538021482","6.663132695990803","3.713572066704308","1.791759469228055","13.115735461214106"
"1659651535268093953","https://x.com/Wendys/status/1659651535268093953",".@NoahGragson, 🏎️ Official Wendy’s Nascar Driver 🏎️, is a top 5 finalist for the All Star race. Help our boy out and cast your vote: https://t.co/9i6qrWSous https://t.co/HogmdO0xdM","2023","5","19","20","0","0.210183","0.4347","0.5653","non_humor","model_predicted_non_humor","0","0","1","","-0.020703723404255414","113.0","1081.0","104.0","11.0","7.0","351599.0","1316.0","1185.0","7.183111701743281","7.078341579557671","6.9865664594064265","4.653960350157523","4.736198448394496","2.4849066497880004","2.0794415416798357","12.770249444793158"
"1658178790713876486","https://x.com/Wendys/status/1658178790713876486","A Frosty is a sweet treat. It is a drink. It is a sauce. It is fearless. It’s Frosty and it’s the new look for summer 🍓","2023","5","15","18","1","0.450751","0.4547","0.5453","other_humor","human_type_labeled_humor","0","1","0","0","-0.0007037234042553964","178.0","656.0","37.0","13.0","4.0","263308.0","888.0","693.0","6.790097235513905","6.542471960506805","6.487684018484611","3.6375861597263857","5.187385805840755","2.639057329615259","1.6094379124341003","12.481083526442193"
"1656345646134353921","https://x.com/Wendys/status/1656345646134353921","babe wake up, Wendy is on Cameo @BookCameo https://t.co/rDXL28jvYH","2023","5","10","17","1","0.367824","0.3709","0.6291","other_humor","model_predicted_humor","0","1","0","0","-0.08450372340425538","203.0","1142.0","80.0","51.0","73.0","385596.0","1549.0","1222.0","7.346010209913293","7.109062135687172","7.04141166379481","4.394449154672439","5.318119993844216","3.9512437185814275","4.304065093204169","12.862548061605276"
"1655950878724202499","https://x.com/Wendys/status/1655950878724202499","Starting tomorrow, we’ll be fulfilling a handful of requests for anyone that needs a message from the one and only me. While you’re waiting, go ahead and grab a free fry when you get a Strawberry Frosty in the app https://t.co/7aEzQi8dIK https://t.co/RqhVNDehES","2023","5","9","15","0","0.223715","0.2260","0.7740","non_humor","model_predicted_non_humor","0","0","1","","-0.22940372340425538","107.0","448.0","31.0","8.0","11.0","266721.0","605.0","479.0","6.406879986069314","6.173786103901937","6.1070228877422545","3.4657359027997265","4.68213122712422","2.1972245773362196","2.4849066497880004","12.493962196456808"
"1654524291231129600","https://x.com/Wendys/status/1654524291231129600","https://t.co/PBcoTxw1zV","2023","5","5","16","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","196.0","2529.0","167.0","30.0","35.0","329346.0","2957.0","2696.0","7.992268643270745","7.89989532313973","7.835974581721566","5.123963979403259","5.2832037287379885","3.4339872044851463","3.58351893845611","12.704867185176587"
"1654284843490988033","https://x.com/Wendys/status/1654284843490988033","RT @Spitalfield98: Dearest @Wendys — if you help promote our Remember Right Now 20 Year Anniversary Tour with a RT, we will send *you* free…","2023","5","5","00","0","0.506064","0.3091","0.6909","non_humor","model_predicted_non_humor","0","0","1","","-0.1463037234042554","0.0","0.0","23.0","0.0","0.0","1.0","23.0","23.0","3.1780538303479458","3.1780538303479458","0.0","3.1780538303479458","0.0","0.0","0.0","0.6931471805599453"
"1654276971214299136","https://x.com/Wendys/status/1654276971214299136","Dearest @Wendys — if you help promote our Remember Right Now 20 Year Anniversary Tour with a RT, we will send *you* free food for a month! [wsg on select dates: @RookieOfTheYear + @ValenciaShane + @heybobnanna] 🖤🖤🖤 TICKETS: https://t.co/5bxGHadYA7 https://t.co/JspQNpNNjr","2023","5","5","00","0","0.454307","0.2687","0.7313","non_humor","model_predicted_non_humor","0","0","1","","-0.1867037234042554","9.0","170.0","23.0","0.0","4.0","226518.0","206.0","193.0","5.332718793265369","5.267858159063328","5.14166355650266","3.1780538303479458","2.302585092994046","0.0","1.6094379124341003","12.33058410559677"
"1653824235846901769","https://x.com/Wendys/status/1653824235846901769","How are you doing? https://t.co/X1mGkQwZsh","2023","5","3","18","0","0.297138","0.4066","0.5934","non_humor","model_predicted_non_humor","0","0","1","","-0.04880372340425537","94.0","608.0","35.0","5.0","13.0","250208.0","755.0","643.0","6.628041376179533","6.467698726104354","6.411818267709897","3.58351893845611","4.553876891600541","1.791759469228055","2.639057329615259","12.43005184759102"
"1651965168270671872","https://x.com/Wendys/status/1651965168270671872","https://t.co/dyZwO11Voc","2023","4","28","15","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","325.0","4028.0","174.0","21.0","40.0","483139.0","4588.0","4202.0","8.431417414394833","8.343553835005117","8.301273485191347","5.1647859739235145","5.786897381366708","3.091042453358316","3.713572066704308","13.088061745707307"
"1650890952855150592","https://x.com/Wendys/status/1650890952855150592","those are my posts thanks","2023","4","25","15","0","0.40964","0.4928","0.5072","non_humor","model_predicted_non_humor","0","0","1","","0.037396276595744626","63.0","747.0","32.0","8.0","9.0","495477.0","859.0","779.0","6.756932389247553","6.659293919683638","6.617402977974478","3.4965075614664802","4.1588830833596715","2.1972245773362196","2.302585092994046","13.11327823217012"
"1650820225728741378","https://x.com/Wendys/status/1650820225728741378","Hey @Wendys..... what's happening on your fb","2023","4","25","11","1","0.421056","0.6271","0.3729","aggressive","human_type_labeled_humor","1","0","0","1","0.1716962765957446","2.0","16.0","1.0","1.0","1.0","503167.0","21.0","17.0","3.091042453358316","2.8903717578961645","2.833213344056216","0.6931471805599453","1.0986122886681096","0.6931471805599453","0.6931471805599453","13.128679389341478"
"1648417729508958215","https://x.com/Wendys/status/1648417729508958215","Where’s the beef?","2023","4","18","20","1","0.40964","0.6847","0.3153","aggressive","human_type_labeled_humor","1","0","0","1","0.22929627659574459","386.0","3723.0","193.0","48.0","32.0","1436360.0","4382.0","3916.0","8.38548870041881","8.27308133366583","8.222553638396958","5.267858159063328","5.958424693029782","3.8918202981106265","3.4965075614664802","14.177623389754102"
"1648372138863214613","https://x.com/Wendys/status/1648372138863214613","This is where the yellow boxes are 🟨","2023","4","18","17","1","0.40964","0.6550","0.3450","aggressive","model_predicted_humor","1","0","0","1","0.19959627659574464","55.0","1299.0","57.0","3.0","9.0","569928.0","1423.0","1356.0","7.261225091971921","7.213031659834869","7.170119543449628","4.060443010546419","4.02535169073515","1.3862943611198906","2.302585092994046","13.253267070648809"
"1648334094319882240","https://x.com/Wendys/status/1648334094319882240","McDonald's announced they're changing their burgers.  
Big Macs &amp; other burgers are getting softer buns, meltier cheese, tastier onions, and Big Macs are getting more Big Mac sauce. 

The changes are rolling out slowly. What do you think of this? https://t.co/7NvFsRco8w","2023","4","18","14","1","0.392535","0.6642","0.3358","aggressive","human_type_labeled_humor","1","0","0","1","0.20879627659574462","68.0","87.0","7.0","42.0","9.0","1421677.0","213.0","94.0","5.365976015021851","4.553876891600541","4.477336814478207","2.0794415416798357","4.23410650459726","3.7612001156935624","2.302585092994046","14.167348422072042"
"1646139417172783117","https://x.com/Wendys/status/1646139417172783117","Play the full clip 😉","2023","4","12","13","0","0.40964","0.5186","0.4814","non_humor","model_predicted_non_humor","0","0","1","","0.06319627659574456","46.0","586.0","46.0","1.0","22.0","482534.0","701.0","632.0","6.553933404025811","6.450470422144176","6.375024819828097","3.8501476017100584","3.8501476017100584","0.6931471805599453","3.1354942159291497","13.086808735990465"
"1646136173037772800","https://x.com/Wendys/status/1646136173037772800","*clears throat* It’s #NationalRoastDay on TikTok https://t.co/YhNuzeZpuP","2023","4","12","13","0","0.613548","0.6625","0.3375","non_humor","model_predicted_non_humor","0","0","1","","0.2070962765957446","328.0","2285.0","147.0","59.0","78.0","749472.0","2897.0","2432.0","7.971776122880628","7.796880342783522","7.734558844354756","4.997212273764115","5.796057750765372","4.0943445622221","4.3694478524670215","13.527125571859898"
"1646128960802111489","https://x.com/Wendys/status/1646128960802111489","thanks for the roast @Wendys https://t.co/CCFo2CXouL","2023","4","12","12","0","0.579245","0.3952","0.6048","non_humor","model_predicted_non_humor","0","0","1","","-0.060203723404255394","15.0","223.0","11.0","5.0","5.0","530177.0","259.0","234.0","5.560681631015528","5.459585514144159","5.4116460518550396","2.4849066497880004","2.772588722239781","1.791759469228055","1.791759469228055","13.180968078200237"
"1644140500218179585","https://x.com/Wendys/status/1644140500218179585","I’m a burger girl, in a burger world https://t.co/E5UsSIHwBE","2023","4","7","00","1","0.310117","0.5222","0.4778","aggressive","human_type_labeled_humor","1","0","0","1","0.06679627659574461","215.0","2055.0","167.0","24.0","32.0","421342.0","2493.0","2222.0","7.821643126239982","7.706612913964197","7.628517626575055","5.123963979403259","5.375278407684165","3.2188758248682006","3.4965075614664802","12.951202507795617"
"1644025053384679530","https://x.com/Wendys/status/1644025053384679530","Bacon or sausage croissant for $3 Breakfast Deal. Vote and make your case.","2023","4","6","17","0","0.275193","0.5088","0.4912","non_humor","model_predicted_non_humor","0","0","1","","0.05339627659574464","191.0","294.0","19.0","2.0","3.0","291807.0","509.0","313.0","6.234410725718371","5.749392985908253","5.68697535633982","2.995732273553991","5.2574953720277815","1.0986122886681096","1.3862943611198906","12.583851330733392"
"1641560467918270465","https://x.com/Wendys/status/1641560467918270465","Your hour starts now!

From now until 7 PM EDT get up to ❗️$30 off❗️ when you add a Biggie Bag to your Wendy's DoorDash order. DON'T FORGET: make sure your cart has at least a $12 subtotal before you apply the code. 

Promo code BIGGIE","2023","3","30","21","1","0.477499","0.4747","0.5253","other_humor","model_predicted_humor","0","1","0","0","0.01929627659574462","4458.0","1676.0","169.0","332.0","90.0","2595046.0","6725.0","1845.0","8.813735892300215","7.520776415062797","7.424761761823209","5.135798437050262","8.402679804627477","5.808142489980444","4.51085950651685","14.769115186171483"
"1641209202222723073","https://x.com/Wendys/status/1641209202222723073","This Thurs, 3/30 &amp; Fri, 3/31 from 6 – 7 PM EDT
 get ❗$30 off❗ when you add a Biggie Bag to your Wendy’s DoorDash order of $12 or more.

Promo code BIGGIE https://t.co/SUGr1eMNMl","2023","3","29","22","0","0.425157","0.4196","0.5804","non_humor","model_predicted_non_humor","0","0","1","","-0.035803723404255416","2003.0","1959.0","276.0","384.0","199.0","1644307.0","4821.0","2235.0","8.480944058741116","7.71244383427499","7.580699752224563","5.6240175061873385","7.602900462204755","5.953243334287785","5.298317366548036","14.312830184982703"
"1633912561732145156","https://x.com/Wendys/status/1633912561732145156","say hi before you keep scrolling pls","2023","3","9","19","0","0.423786","0.4970","0.5030","non_humor","model_predicted_non_humor","0","0","1","","0.04159627659574461","3077.0","10784.0","290.0","39.0","57.0","2235211.0","14247.0","11074.0","9.564371824969498","9.312445594913337","9.285911558823257","5.673323267171493","8.032035314398824","3.6888794541139363","4.060443010546419","14.619846636117524"
"1626647347584286720","https://x.com/Wendys/status/1626647347584286720","That’s the perfect place for people that don’t like beef tbh","2023","2","17","18","1","0.523413","0.5725","0.4275","aggressive","human_type_labeled_humor","1","0","0","1","0.11709627659574462","291.0","5157.0","148.0","27.0","16.0","1004984.0","5639.0","5305.0","8.637639344492104","8.576593534697684","8.54830418644129","5.003946305945459","5.676753802268282","3.332204510175204","2.833213344056216","13.820483173990795"
"1625171742267256839","https://x.com/Wendys/status/1625171742267256839","Just kidding, found it. #Daytona500 #NASCAR","2023","2","13","16","1","0.397171","0.6683","0.3317","aggressive","human_type_labeled_humor","1","0","0","1","0.21289627659574462","161.0","2075.0","153.0","15.0","14.0","730952.0","2418.0","2228.0","7.791109510610028","7.709308333385869","7.638198244285779","5.0369526024136295","5.087596335232384","2.772588722239781","2.70805020110221","13.502104441179236"
"1625171069064839168","https://x.com/Wendys/status/1625171069064839168",".@Wendys https://t.co/BJXFKYHQZo","2023","2","13","16","0","0.286249","0.3315","0.6685","non_humor","model_predicted_non_humor","0","0","1","","-0.12390372340425537","228.0","4173.0","392.0","191.0","29.0","1643786.0","5013.0","4565.0","8.519989278718239","8.42639282708974","8.336630087637147","5.973809611869261","5.43372200355424","5.2574953720277815","3.4011973816621555","14.31251328416058"
"1625165317189009409","https://x.com/Wendys/status/1625165317189009409","Where's the beef?","2023","2","13","16","1","0.40964","0.6847","0.3153","aggressive","human_type_labeled_humor","1","0","0","1","0.22929627659574459","1080.0","5540.0","232.0","114.0","27.0","2034244.0","6993.0","5772.0","8.852807917623322","8.660947155060933","8.61993026886735","5.4510384535657","6.985641817639208","4.74493212836325","3.332204510175204","14.525635300647563"
"1623778043176124416","https://x.com/Wendys/status/1623778043176124416","I want some","2023","2","9","20","1","0.436757","0.4566","0.5434","other_humor","model_predicted_humor","0","1","0","0","0.0011962765957446164","224.0","2280.0","69.0","12.0","11.0","828662.0","2596.0","2349.0","7.862112211662748","7.762170607138205","7.732369222284388","4.248495242049359","5.41610040220442","2.5649493574615367","2.4849066497880004","13.627568837596133"
"1623714551152648193","https://x.com/Wendys/status/1623714551152648193","They tried saying you couldn’t pay with these so I invited them to the superkick party. #TheELITE https://t.co/pL44p9dgHx","2023","2","9","16","1","0.277366","0.3652","0.6348","other_humor","model_predicted_humor","0","1","0","0","-0.09020372340425536","62.0","1985.0","202.0","13.0","19.0","689319.0","2281.0","2187.0","7.732807530422021","7.690743163541872","7.593877844605118","5.313205979041787","4.143134726391533","2.639057329615259","2.995732273553991","13.443460883395513"
"1623545691305046016","https://x.com/Wendys/status/1623545691305046016","A successful Trios Title defense means one thing.. an ELITE @Wendys feast. https://t.co/aA03WhTYrA","2023","2","9","04","1","0.325824","0.3074","0.6926","other_humor","human_type_labeled_humor","0","1","0","0","-0.14800372340425538","218.0","6051.0","463.0","73.0","40.0","1002089.0","6845.0","6514.0","8.831419819090131","8.781862489558945","8.708144074908246","6.139884552226255","5.389071729816501","4.304065093204169","3.713572066704308","13.817598376952622"
"1620815679707582465","https://x.com/Wendys/status/1620815679707582465","https://t.co/GIrRuNlcDy","2023","2","1","16","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","1277.0","47376.0","1927.0","301.0","378.0","3232677.0","51259.0","49303.0","10.844665999918062","10.80576049264208","10.76589215785248","7.564238475170491","7.15305163493748","5.71042701737487","5.937536205082426","14.98882145385068"
"1620468613915504645","https://x.com/Wendys/status/1620468613915504645","Put out garlic fries and didn’t even think about how it would make the vampires feel. My bad, y’all. That one’s on me.","2023","1","31","17","1","0.446541","0.4577","0.5423","other_humor","human_type_labeled_humor","0","1","0","0","0.0022962765957446063","261.0","7902.0","347.0","42.0","38.0","817363.0","8590.0","8249.0","9.058470422638056","9.017968479328726","8.974997713204976","5.8522024797744745","5.568344503761097","3.7612001156935624","3.6635616461296463","13.613839807057774"
"1619013166251544577","https://x.com/Wendys/status/1619013166251544577","🧐 https://t.co/zfKntViVIe","2023","1","27","16","0","0.08009","0.3521","0.6479","non_humor","model_predicted_non_humor","0","0","1","","-0.10330372340425537","177.0","4248.0","156.0","21.0","39.0","632632.0","4641.0","4404.0","8.442900586834382","8.39049553837028","8.354438940114811","5.056245805348308","5.181783550292085","3.091042453358316","3.6888794541139363","13.357645754158613"
"1618685219955171328","https://x.com/Wendys/status/1618685219955171328","I'm back. https://t.co/uY7P5KEC18","2023","1","26","19","0","0.08009","0.4140","0.5860","non_humor","model_predicted_non_humor","0","0","1","","-0.04140372340425541","863.0","11768.0","340.0","109.0","45.0","1740878.0","13125.0","12108.0","9.482350275033667","9.401704256754366","9.373224234877663","5.831882477283517","6.761572768804055","4.700480365792417","3.828641396489095","14.369900716047878"
"1616553921287278617","https://x.com/Wendys/status/1616553921287278617","“Death is simply another stage of life.” - Grand Elder Guru https://t.co/JfUz7Ilh69","2023","1","20","21","0","0.282071","0.4564","0.5436","non_humor","model_predicted_non_humor","0","0","1","","0.000996276595744583","264.0","5650.0","570.0","59.0","108.0","754009.0","6651.0","6220.0","8.802672840312818","8.73568594451502","8.639587799629844","6.3473892096560105","5.579729825986222","4.0943445622221","4.6913478822291435","13.533160909501616"
"1616469866348683264","https://x.com/Wendys/status/1616469866348683264","RT @TheJoker621: My coworker got me breakfast 😎
@Wendys https://t.co/DOT0WiIr0z","2023","1","20","16","0","0.379308","0.3467","0.6533","non_humor","model_predicted_non_humor","0","0","1","","-0.10870372340425538","0.0","0.0","12.0","0.0","0.0","5.0","12.0","12.0","2.5649493574615367","2.5649493574615367","0.0","2.5649493574615367","0.0","0.0","0.0","1.791759469228055"
"1616440426835369984","https://x.com/Wendys/status/1616440426835369984","My coworker got me breakfast 😎
@Wendys https://t.co/DOT0WiIr0z","2023","1","20","14","0","0.328841","0.3352","0.6648","non_humor","model_predicted_non_humor","0","0","1","","-0.12020372340425539","32.0","747.0","12.0","2.0","9.0","274703.0","802.0","759.0","6.688354713946762","6.633318433280377","6.617402977974478","2.5649493574615367","3.4965075614664802","1.0986122886681096","2.302585092994046","12.523449433316992"
"1616147413210628117","https://x.com/Wendys/status/1616147413210628117","TGIF","2023","1","19","18","1","0.40964","0.5270","0.4730","aggressive","model_predicted_humor","1","0","0","1","0.07159627659574463","476.0","4861.0","203.0","59.0","17.0","1459689.0","5616.0","5064.0","8.633552992532433","8.530109416682784","8.48920515487607","5.318119993844216","6.1675164908883415","4.0943445622221","2.8903717578961645","14.193734642372451"
"1615817267605901313","https://x.com/Wendys/status/1615817267605901313","It souled out. https://t.co/M7gRH2Tfmv","2023","1","18","21","0","0.08009","0.4474","0.5526","non_humor","model_predicted_non_humor","0","0","1","","-0.00800372340425537","452.0","9731.0","495.0","81.0","62.0","1225713.0","10821.0","10226.0","9.28933637820268","9.232786560806012","9.183174703903413","6.206575926724928","6.115892125483034","4.406719247264253","4.143134726391533","14.01903408930857"
"1606445952969150464","https://x.com/Wendys/status/1606445952969150464","Anyone seen this yet?","2022","12","24","00","0","0.40964","0.5695","0.4305","non_humor","model_predicted_non_humor","0","0","1","","0.11409627659574462","288.0","1088.0","51.0","22.0","18.0","925599.0","1467.0","1139.0","7.291656209174461","7.038783541388542","6.9930151229329605","3.9512437185814275","5.666426688112432","3.1354942159291497","2.9444389791664403","13.738197454861604"
"1605335737368342528","https://x.com/Wendys/status/1605335737368342528","Want to know the secret behind my voice? Warming up with @wendys Holiday Peppermint Frosty. It is literally INSANE, so good guys. Go out and get one and let me know how much you love it #ad https://t.co/BFFtbYe5ln","2022","12","20","22","1","0.537067","0.3074","0.6926","other_humor","human_type_labeled_humor","0","1","0","0","-0.14800372340425538","952.0","6077.0","405.0","1572.0","377.0","44350314.0","9383.0","6482.0","9.146761390333312","8.776938645174996","8.712430973476739","6.0063531596017325","6.859614903654202","7.360739903058278","5.934894195619588","17.607630369287648"
"1605240519017525248","https://x.com/Wendys/status/1605240519017525248","#NewProfilePic","2022","12","20","16","1","0.40964","0.5270","0.4730","aggressive","model_predicted_humor","1","0","0","1","0.07159627659574463","443.0","4663.0","135.0","72.0","16.0","1224815.0","5329.0","4798.0","8.58110651715989","8.476162841858246","8.447628728030327","4.912654885736052","6.095824562432225","4.290459441148391","2.833213344056216","14.018301186597569"
"1604921931530207236","https://x.com/Wendys/status/1604921931530207236","RT @youngbucks: Dave’s Double, No Cheese.","2022","12","19","19","0","0.419805","0.6115","0.3885","non_humor","model_predicted_non_humor","0","0","1","","0.15609627659574465","0.0","0.0","275.0","0.0","0.0","11.0","275.0","275.0","5.62040086571715","5.62040086571715","0.0","5.62040086571715","0.0","0.0","0.0","2.4849066497880004"
"1604919683584401410","https://x.com/Wendys/status/1604919683584401410","Dave’s Double, No Cheese.","2022","12","19","19","1","0.380366","0.6406","0.3594","aggressive","human_type_labeled_humor","1","0","0","1","0.18519627659574456","90.0","4564.0","275.0","18.0","30.0","936589.0","4977.0","4839.0","8.512783482927537","8.484669999710677","8.426173793029069","5.62040086571715","4.51085950651685","2.9444389791664403","3.4339872044851463","13.750000898758072"
