게시물ID,작성일,작성연도,작성월,작성시간,연도분기,log1p_engagement_total,유머예측이진,유머비율LOO분기,유머비율LOO분기_평균중심화,유머비율LOO분기_평균중심화제곱,유머X유머강도중심화,유머X유머강도중심화제곱,텍스트길이,해시태그수,멘션수,H3분석표본
1397493144254623748,2021-05-26,2021,5,10,2021-Q2,8.8607829,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,66,1,0,1
1395802538310606852,2021-05-21,2021,5,18,2021-Q2,6.51914729,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,164,0,0,1
1394331631222149122,2021-05-17,2021,5,16,2021-Q2,10.00025122,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,258,0,0,1
1390694820306427912,2021-05-07,2021,5,15,2021-Q2,6.90675478,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,38,0,0,1
1390327056567783424,2021-05-06,2021,5,15,2021-Q2,6.7129562,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,32,0,0,1
1389965096756072451,2021-05-05,2021,5,15,2021-Q2,6.59850903,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,38,0,0,1
1388192293216309250,2021-04-30,2021,4,18,2021-Q2,6.37842618,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,140,0,0,1
1387028764542980101,2021-04-27,2021,4,13,2021-Q2,8.37101068,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,69,0,0,1
1385655564835901449,2021-04-23,2021,4,18,2021-Q2,6.19440539,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,218,0,0,1
1383119249741348866,2021-04-16,2021,4,18,2021-Q2,6.99301512,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,192,0,0,1
1382339375309189120,2021-04-14,2021,4,14,2021-Q2,9.8350481,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,59,0,0,1
1382148071656591360,2021-04-14,2021,4,1,2021-Q2,12.23567514,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,61,0,0,1
1380601092308877314,2021-04-09,2021,4,19,2021-Q2,6.99942247,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,139,0,0,1
1380201597863559168,2021-04-08,2021,4,16,2021-Q2,9.42907421,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,69,0,0,1
1379418884504236037,2021-04-06,2021,4,13,2021-Q2,4.98360662,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,140,0,1,1
1379243596214329349,2021-04-06,2021,4,1,2021-Q2,3.87120101,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,144,2,4,1
1379241336033976323,2021-04-06,2021,4,1,2021-Q2,5.88610403,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,210,3,6,1
1378548431896055812,2021-04-04,2021,4,3,2021-Q2,6.228511,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,106,0,0,1
1378475532896120833,2021-04-03,2021,4,22,2021-Q2,3.36729583,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,144,2,4,1
1378453149044850688,2021-04-03,2021,4,21,2021-Q2,5.5683445,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,221,3,6,1
1378437515204562948,2021-04-03,2021,4,20,2021-Q2,7.25841215,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,18,0,1,1
1378437146709782530,2021-04-03,2021,4,20,2021-Q2,4.81218436,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,80,0,1,1
1377655396085727235,2021-04-01,2021,4,16,2021-Q2,7.43720637,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,56,0,0,1
1377644234833063936,2021-04-01,2021,4,15,2021-Q2,6.30991828,1,0.489362,-0.090846349,0.0082530591,-0.090846349,0.0082530591,16,0,0,1
1377636930616229899,2021-04-01,2021,4,15,2021-Q2,6.96508035,0,0.510638,-0.069570349,0.0048400335,-0.0,0.0,135,1,1,1
1377300828248236034,2021-03-31,2021,3,16,2021-Q1,7.09423485,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,17,0,0,1
1377228720981819397,2021-03-31,2021,3,11,2021-Q1,6.53524127,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,85,0,0,1
1376979649578872837,2021-03-30,2021,3,19,2021-Q1,8.03624994,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,142,0,0,1
1376503955879043075,2021-03-29,2021,3,11,2021-Q1,6.03308622,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,97,0,0,1
1375509321744719874,2021-03-26,2021,3,18,2021-Q1,6.65286303,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,163,1,0,1
1374785760264609794,2021-03-24,2021,3,18,2021-Q1,7.95014989,0,0.662338,0.082129651,0.0067452796,0.0,0.0,23,0,0,1
1374769284631629825,2021-03-24,2021,3,17,2021-Q1,9.61427097,0,0.662338,0.082129651,0.0067452796,0.0,0.0,222,1,2,1
1374381328326488068,2021-03-23,2021,3,15,2021-Q1,6.66822825,0,0.662338,0.082129651,0.0067452796,0.0,0.0,159,0,0,1
1373614761972207618,2021-03-21,2021,3,12,2021-Q1,6.2441669,0,0.662338,0.082129651,0.0067452796,0.0,0.0,123,0,0,1
1372971843255164934,2021-03-19,2021,3,18,2021-Q1,6.54965074,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,121,0,0,1
1372888082979061767,2021-03-19,2021,3,12,2021-Q1,7.01660968,0,0.662338,0.082129651,0.0067452796,0.0,0.0,121,0,0,1
1372525850625765382,2021-03-18,2021,3,12,2021-Q1,4.12713439,0,0.662338,0.082129651,0.0067452796,0.0,0.0,115,0,1,1
1372243633731145729,2021-03-17,2021,3,17,2021-Q1,7.37963215,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,38,0,0,1
1372241709497774085,2021-03-17,2021,3,17,2021-Q1,5.29831737,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,73,0,1,1
1372210239014047750,2021-03-17,2021,3,15,2021-Q1,7.93092537,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,166,0,0,1
1371833939149664261,2021-03-16,2021,3,14,2021-Q1,7.79193596,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,47,0,0,1
1371831384575197186,2021-03-16,2021,3,14,2021-Q1,6.03068526,0,0.662338,0.082129651,0.0067452796,0.0,0.0,140,0,1,1
1371829641674158086,2021-03-16,2021,3,14,2021-Q1,5.74620319,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,35,0,1,1
1371526729534222338,2021-03-15,2021,3,18,2021-Q1,8.39953515,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,101,0,0,1
1371490866053939204,2021-03-15,2021,3,15,2021-Q1,6.76272951,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,109,0,0,1
1371097041837916163,2021-03-14,2021,3,13,2021-Q1,4.82831374,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,140,0,1,1
1370810525907611652,2021-03-13,2021,3,18,2021-Q1,3.4657359,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,61,0,1,1
1370809149626417152,2021-03-13,2021,3,18,2021-Q1,7.67415292,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,86,0,0,1
1370782992117866498,2021-03-13,2021,3,17,2021-Q1,10.39347762,0,0.662338,0.082129651,0.0067452796,0.0,0.0,146,0,2,1
1370466586314866690,2021-03-12,2021,3,20,2021-Q1,6.81673588,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,125,0,0,1
1370124888049061895,2021-03-11,2021,3,21,2021-Q1,7.92371033,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,219,0,0,1
1370109813070381066,2021-03-11,2021,3,20,2021-Q1,8.96123778,0,0.662338,0.082129651,0.0067452796,0.0,0.0,181,0,0,1
1369742953468604420,2021-03-10,2021,3,20,2021-Q1,6.46302946,0,0.662338,0.082129651,0.0067452796,0.0,0.0,103,0,0,1
1368978891755380743,2021-03-08,2021,3,17,2021-Q1,9.1898315,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,10,1,0,1
1368637437984055298,2021-03-07,2021,3,18,2021-Q1,6.53378884,0,0.662338,0.082129651,0.0067452796,0.0,0.0,74,0,0,1
1368637272153853952,2021-03-07,2021,3,18,2021-Q1,6.55250789,0,0.662338,0.082129651,0.0067452796,0.0,0.0,143,0,0,1
1368636998651625473,2021-03-07,2021,3,18,2021-Q1,8.00168998,0,0.662338,0.082129651,0.0067452796,0.0,0.0,89,0,0,1
1367867943225356289,2021-03-05,2021,3,16,2021-Q1,8.90435854,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,155,0,0,1
1367313189030006787,2021-03-04,2021,3,3,2021-Q1,9.16461052,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,17,0,0,1
1365415423047577602,2021-02-26,2021,2,21,2021-Q1,11.21674068,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,26,0,0,1
1365376931051548678,2021-02-26,2021,2,19,2021-Q1,8.66181288,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,163,0,0,1
1364258730125197314,2021-02-23,2021,2,17,2021-Q1,8.64223868,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,119,0,0,1
1363171560652083201,2021-02-20,2021,2,17,2021-Q1,6.49375384,0,0.662338,0.082129651,0.0067452796,0.0,0.0,167,0,1,1
1362850965838258179,2021-02-19,2021,2,19,2021-Q1,6.60123012,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,221,0,0,1
1362440584418398211,2021-02-18,2021,2,16,2021-Q1,6.49526556,0,0.662338,0.082129651,0.0067452796,0.0,0.0,94,1,0,1
1361826031137652737,2021-02-16,2021,2,23,2021-Q1,8.3202046,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,54,0,0,1
1361822944658403342,2021-02-16,2021,2,23,2021-Q1,6.40687999,0,0.662338,0.082129651,0.0067452796,0.0,0.0,70,0,0,1
1360298310762979329,2021-02-12,2021,2,18,2021-Q1,8.57941653,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,99,1,0,1
1360011130048049153,2021-02-11,2021,2,23,2021-Q1,7.94413749,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,236,1,0,1
1360007619256209416,2021-02-11,2021,2,23,2021-Q1,7.85282781,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,28,0,0,1
1359994334532276225,2021-02-11,2021,2,22,2021-Q1,7.24992554,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,142,1,2,1
1359988657097240576,2021-02-11,2021,2,22,2021-Q1,9.79873796,0,0.662338,0.082129651,0.0067452796,0.0,0.0,129,1,0,1
1359979789214494721,2021-02-11,2021,2,21,2021-Q1,8.64488255,0,0.662338,0.082129651,0.0067452796,0.0,0.0,31,0,1,1
1359973584878391306,2021-02-11,2021,2,21,2021-Q1,9.31497062,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,84,1,0,1
1359967792624238592,2021-02-11,2021,2,20,2021-Q1,8.64100248,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,88,1,0,1
1359944987291627520,2021-02-11,2021,2,19,2021-Q1,4.92725369,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,51,0,1,1
1359943682221363204,2021-02-11,2021,2,19,2021-Q1,9.11449005,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,230,1,0,1
1359936703495045122,2021-02-11,2021,2,18,2021-Q1,8.21851758,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,78,1,0,1
1359932399870738433,2021-02-11,2021,2,18,2021-Q1,10.05220924,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,46,1,0,1
1359931378826027009,2021-02-11,2021,2,18,2021-Q1,6.53813982,0,0.662338,0.082129651,0.0067452796,0.0,0.0,25,0,1,1
1359923876583645184,2021-02-11,2021,2,17,2021-Q1,8.87206651,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,75,1,0,1
1359920580439457799,2021-02-11,2021,2,17,2021-Q1,6.16120732,0,0.662338,0.082129651,0.0067452796,0.0,0.0,17,0,1,1
1359919274958196736,2021-02-11,2021,2,17,2021-Q1,9.73796411,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,75,1,0,1
1359919021202825223,2021-02-11,2021,2,17,2021-Q1,5.99645209,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,40,0,1,1
1359908897054732290,2021-02-11,2021,2,16,2021-Q1,9.14526838,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,67,1,0,1
1359905095396323335,2021-02-11,2021,2,16,2021-Q1,10.6251493,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,86,1,0,1
1359903118033620994,2021-02-11,2021,2,16,2021-Q1,6.72503364,0,0.662338,0.082129651,0.0067452796,0.0,0.0,30,0,1,1
1359902805901910026,2021-02-11,2021,2,16,2021-Q1,9.24619002,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,82,1,0,1
1359901868797870084,2021-02-11,2021,2,16,2021-Q1,5.80513497,0,0.662338,0.082129651,0.0067452796,0.0,0.0,16,0,1,1
1359901806403477504,2021-02-11,2021,2,16,2021-Q1,6.80572255,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,40,0,1,1
1359895187464613889,2021-02-11,2021,2,16,2021-Q1,11.04424895,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,142,1,0,1
1359577880326524935,2021-02-10,2021,2,19,2021-Q1,9.17315758,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,94,1,0,1
1359215493626949637,2021-02-09,2021,2,19,2021-Q1,9.72937223,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,122,1,0,1
1358460514238681089,2021-02-07,2021,2,17,2021-Q1,6.14203741,0,0.662338,0.082129651,0.0067452796,0.0,0.0,157,0,0,1
1357769514528743424,2021-02-05,2021,2,19,2021-Q1,6.36647045,0,0.662338,0.082129651,0.0067452796,0.0,0.0,157,0,0,1
1356328102188748802,2021-02-01,2021,2,19,2021-Q1,9.44683441,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,59,0,0,1
1356321677743976450,2021-02-01,2021,2,19,2021-Q1,5.34710753,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,112,0,1,1
1355323114280906760,2021-01-30,2021,1,1,2021-Q1,6.16120732,0,0.662338,0.082129651,0.0067452796,0.0,0.0,158,0,0,1
1355322273226493959,2021-01-30,2021,1,1,2021-Q1,5.78689738,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,113,1,0,1
1355230683392860162,2021-01-29,2021,1,19,2021-Q1,7.05272105,0,0.662338,0.082129651,0.0067452796,0.0,0.0,160,0,0,1
1354800178872659972,2021-01-28,2021,1,14,2021-Q1,7.11476945,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,138,0,0,1
1352663870469500930,2021-01-22,2021,1,17,2021-Q1,8.51036997,0,0.662338,0.082129651,0.0067452796,0.0,0.0,23,0,0,1
1346894350182182912,2021-01-06,2021,1,19,2021-Q1,8.43359417,1,0.649351,0.069142651,0.0047807062,0.069142651,0.0047807062,176,1,0,1
1342838056269840385,2020-12-26,2020,12,14,2020-Q4,6.63856779,0,0.636364,0.056155651,0.0031534571,0.0,0.0,144,0,0,1
1341065714313117701,2020-12-21,2020,12,16,2020-Q4,6.77650699,0,0.636364,0.056155651,0.0031534571,0.0,0.0,127,1,1,1
1340011507661365248,2020-12-18,2020,12,19,2020-Q4,6.03548143,0,0.636364,0.056155651,0.0031534571,0.0,0.0,142,1,1,1
1340008979494301696,2020-12-18,2020,12,19,2020-Q4,6.95272864,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,55,0,1,1
1339940203688046593,2020-12-18,2020,12,14,2020-Q4,6.7178047,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,122,0,0,1
1339620945347178500,2020-12-17,2020,12,17,2020-Q4,8.44569719,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,162,0,0,1
1338606048823881728,2020-12-14,2020,12,22,2020-Q4,6.50876914,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,127,0,0,1
1338523478648107011,2020-12-14,2020,12,16,2020-Q4,7.23777819,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,62,0,0,1
1337140424444669954,2020-12-10,2020,12,21,2020-Q4,6.40025745,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,254,0,2,1
1336068202917466113,2020-12-07,2020,12,22,2020-Q4,8.70334075,0,0.636364,0.056155651,0.0031534571,0.0,0.0,300,0,2,1
1335041387566411777,2020-12-05,2020,12,2,2020-Q4,6.4035742,0,0.636364,0.056155651,0.0031534571,0.0,0.0,208,0,1,1
1334880343938240513,2020-12-04,2020,12,15,2020-Q4,6.76041469,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,141,0,0,1
1334613261128495106,2020-12-03,2020,12,21,2020-Q4,6.25958146,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,167,0,0,1
1334521075930173446,2020-12-03,2020,12,15,2020-Q4,7.68891334,0,0.636364,0.056155651,0.0031534571,0.0,0.0,31,0,0,1
1333884282247532544,2020-12-01,2020,12,21,2020-Q4,6.58202514,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,188,0,0,1
1333868626395455492,2020-12-01,2020,12,20,2020-Q4,9.08273425,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,7,0,0,1
1333864403498795008,2020-12-01,2020,12,20,2020-Q4,6.55535689,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,123,2,1,1
1333813017507749888,2020-12-01,2020,12,16,2020-Q4,7.94520113,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,77,0,0,1
1332670830015180803,2020-11-28,2020,11,13,2020-Q4,6.45676966,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,79,0,0,1
1329515439312039940,2020-11-19,2020,11,20,2020-Q4,9.37033111,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,8,0,0,1
1329177361267429376,2020-11-18,2020,11,21,2020-Q4,9.9362935,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,85,0,0,1
1328791788988096512,2020-11-17,2020,11,20,2020-Q4,7.7393592,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,46,0,0,1
1328791501787303946,2020-11-17,2020,11,20,2020-Q4,8.17948019,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,68,0,1,1
1328412660241723395,2020-11-16,2020,11,19,2020-Q4,6.13988455,0,0.636364,0.056155651,0.0031534571,0.0,0.0,64,0,0,1
1328399983230455811,2020-11-16,2020,11,18,2020-Q4,6.63725803,0,0.636364,0.056155651,0.0031534571,0.0,0.0,103,0,0,1
1327327865160036352,2020-11-13,2020,11,19,2020-Q4,7.39264752,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,97,0,0,1
1326978864002834432,2020-11-12,2020,11,20,2020-Q4,6.63068339,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,52,0,0,1
1326978186907934722,2020-11-12,2020,11,20,2020-Q4,7.16084591,0,0.636364,0.056155651,0.0031534571,0.0,0.0,230,1,1,1
1326632246615355392,2020-11-11,2020,11,21,2020-Q4,8.60318738,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,54,0,0,1
1326223240927260674,2020-11-10,2020,11,18,2020-Q4,8.35655485,0,0.636364,0.056155651,0.0031534571,0.0,0.0,95,0,0,1
1326221906916352003,2020-11-10,2020,11,17,2020-Q4,10.77964355,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,35,0,0,1
1325888740473139203,2020-11-09,2020,11,19,2020-Q4,6.64768837,0,0.636364,0.056155651,0.0031534571,0.0,0.0,182,0,0,1
1321891566982701056,2020-10-29,2020,10,19,2020-Q4,8.34806423,0,0.636364,0.056155651,0.0031534571,0.0,0.0,57,0,0,1
1321887986288656388,2020-10-29,2020,10,18,2020-Q4,6.80128303,0,0.636364,0.056155651,0.0031534571,0.0,0.0,149,0,0,1
1321830152662327297,2020-10-29,2020,10,15,2020-Q4,9.08964059,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,123,0,0,1
1321490902083395585,2020-10-28,2020,10,16,2020-Q4,10.21255189,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,30,0,0,1
1321203076171182080,2020-10-27,2020,10,21,2020-Q4,9.91669988,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,47,0,0,1
1321196722144661505,2020-10-27,2020,10,21,2020-Q4,6.99484999,0,0.636364,0.056155651,0.0031534571,0.0,0.0,53,0,1,1
1320026678421295105,2020-10-24,2020,10,15,2020-Q4,6.65672652,0,0.636364,0.056155651,0.0031534571,0.0,0.0,167,0,0,1
1319708105542979588,2020-10-23,2020,10,18,2020-Q4,7.13009851,0,0.636364,0.056155651,0.0031534571,0.0,0.0,86,0,0,1
1319700706820063234,2020-10-23,2020,10,18,2020-Q4,8.56350409,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,145,0,0,1
1319308816173928449,2020-10-22,2020,10,16,2020-Q4,7.26122509,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,129,0,0,1
1318624118070280192,2020-10-20,2020,10,18,2020-Q4,9.29844282,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,109,0,0,1
1318616066386481152,2020-10-20,2020,10,18,2020-Q4,10.72119475,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,113,0,0,1
1318582764652867591,2020-10-20,2020,10,16,2020-Q4,7.2806972,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,142,1,0,1
1318226099516678147,2020-10-19,2020,10,16,2020-Q4,6.50428817,0,0.636364,0.056155651,0.0031534571,0.0,0.0,160,1,1,1
1316823356168114176,2020-10-15,2020,10,19,2020-Q4,7.63288551,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,138,0,0,1
1316371848960061440,2020-10-14,2020,10,13,2020-Q4,6.8596149,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,154,0,1,1
1316077291592716289,2020-10-13,2020,10,18,2020-Q4,6.5998705,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,228,0,1,1
1315790897695666176,2020-10-12,2020,10,23,2020-Q4,10.2330071,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,51,0,0,1
1315778050697523200,2020-10-12,2020,10,22,2020-Q4,13.50269391,0,0.636364,0.056155651,0.0031534571,0.0,0.0,27,0,0,1
1315698806793687040,2020-10-12,2020,10,17,2020-Q4,9.42472568,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,253,0,1,1
1314300635400073216,2020-10-08,2020,10,20,2020-Q4,10.38440021,0,0.636364,0.056155651,0.0031534571,0.0,0.0,13,0,0,1
1314279488394596353,2020-10-08,2020,10,19,2020-Q4,5.95583737,0,0.636364,0.056155651,0.0031534571,0.0,0.0,151,0,1,1
1314250917953318912,2020-10-08,2020,10,17,2020-Q4,9.89348772,1,0.618182,0.037973651,0.0014419982,0.037973651,0.0014419982,47,0,0,1
1313576456031797256,2020-10-06,2020,10,20,2020-Q4,5.97126184,0,0.636364,0.056155651,0.0031534571,0.0,0.0,163,0,1,1
1310646202082492417,2020-09-28,2020,9,18,2020-Q3,9.07314513,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,45,0,0,1
1310644972941701122,2020-09-28,2020,9,18,2020-Q3,3.93182563,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,52,0,1,1
1309849985589145601,2020-09-26,2020,9,13,2020-Q3,6.86066367,0,0.671875,0.091666651,0.0084027749,0.0,0.0,145,0,1,1
1309543210793009152,2020-09-25,2020,9,17,2020-Q3,6.97260625,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,134,0,1,1
1308105339255107589,2020-09-21,2020,9,18,2020-Q3,10.2905171,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,30,0,0,1
1306967559766409218,2020-09-18,2020,9,14,2020-Q3,8.97195627,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,182,0,0,1
1306035620494671874,2020-09-16,2020,9,1,2020-Q3,6.30991828,0,0.671875,0.091666651,0.0084027749,0.0,0.0,276,0,0,1
1305922483883835392,2020-09-15,2020,9,17,2020-Q3,7.03966035,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,117,0,1,1
1305523569884094468,2020-09-14,2020,9,15,2020-Q3,7.17319174,0,0.671875,0.091666651,0.0084027749,0.0,0.0,122,0,0,1
1303726230966075392,2020-09-09,2020,9,16,2020-Q3,7.77569575,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,55,0,0,1
1303348684541882368,2020-09-08,2020,9,15,2020-Q3,8.37562963,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,82,0,0,1
1301938615392636929,2020-09-04,2020,9,17,2020-Q3,7.25276242,0,0.671875,0.091666651,0.0084027749,0.0,0.0,194,0,0,1
1301868598751830016,2020-09-04,2020,9,13,2020-Q3,6.98100574,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,143,0,0,1
1301249157164945410,2020-09-02,2020,9,20,2020-Q3,9.68078141,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,98,0,1,1
1301144281281974274,2020-09-02,2020,9,13,2020-Q3,7.9776251,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,113,0,0,1
1300919000088670208,2020-09-01,2020,9,22,2020-Q3,6.74641213,0,0.671875,0.091666651,0.0084027749,0.0,0.0,28,0,0,1
1300451564763709440,2020-08-31,2020,8,15,2020-Q3,6.97260625,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,72,0,0,1
1300224121142497280,2020-08-31,2020,8,0,2020-Q3,7.19218206,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,104,0,0,1
1300222228978573312,2020-08-31,2020,8,0,2020-Q3,5.0937502,0,0.671875,0.091666651,0.0084027749,0.0,0.0,148,1,2,1
1299728632114446338,2020-08-29,2020,8,15,2020-Q3,10.11815529,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,68,0,0,1
1299061951050518531,2020-08-27,2020,8,19,2020-Q3,6.98656646,0,0.671875,0.091666651,0.0084027749,0.0,0.0,178,0,0,1
1298984742822412288,2020-08-27,2020,8,14,2020-Q3,6.95272864,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,54,0,0,1
1298434773367640065,2020-08-26,2020,8,1,2020-Q3,10.32173726,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,72,0,0,1
1298343100125937665,2020-08-25,2020,8,19,2020-Q3,4.8978398,0,0.671875,0.091666651,0.0084027749,0.0,0.0,89,0,2,1
1298099186785759232,2020-08-25,2020,8,3,2020-Q3,7.45760929,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,139,0,0,1
1297919369109012481,2020-08-24,2020,8,15,2020-Q3,8.82084703,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,106,0,0,1
1296875748834320388,2020-08-21,2020,8,18,2020-Q3,9.78757152,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,19,0,0,1
