id,tweet_url,text,created_year,created_month,created_day,created_time,created_hour,created_date,year_month,year_quarter,pred_humor_final_050,p_humor_final_tfidf_logreg,reply_count,favorite_count,retweet_count,quote_count,bookmark_count,view_count,engagement_total,engagement_favorite_retweet,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count,log1p_view_count,humor_intensity_month,humor_intensity_quarter,humor_intensity_month_loo,humor_intensity_quarter_loo,month_total_posts,month_humor_posts,month_non_humor_posts,humor_frequency_month,humor_proportion_month,humor_proportion_month_loo,quarter_total_posts,quarter_humor_posts,quarter_non_humor_posts,humor_frequency_quarter,humor_proportion_quarter,humor_proportion_quarter_loo,pred_humor_type_group_model,p_type_aggressive_model,p_type_other_humor_model,pred_humor_type_group_model_050,is_aggressive_humor,is_other_humor,is_non_humor,is_predicted_humor,quarter_aggressive_posts,quarter_other_humor_posts,quarter_predicted_humor_posts,aggressive_humor_frequency_quarter,other_humor_frequency_quarter,aggressive_humor_proportion_quarter,other_humor_proportion_quarter,aggressive_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo,aggressive_share_among_humor_quarter,aggressive_share_among_humor_quarter_loo,in_h3_aggressive_filtered,no,final_humor_binary,final_humor_source,final_humor_label_available,model_humor,p_humor,p_humor_ml,log1p_p_humor_final_tfidf_logreg,prediction_set,text_length,hashtag_count,mention_count,emoji_count
1263943215847141376,https://x.com/Wendys/status/1263943215847141376,Here’s one fire app offer for ya. Get a 6pc Nugg for $1. Get ‘em Spicy or Crispy - just a buck. https://t.co/8oJBE0j8Iz,2020,5,22,21:22:00,21,2020-05-22,2020-05,2020-Q2,1,0.545469,189,1112,73,35,6,0,1415,1185,7.255591,7.078342,7.014814,4.304065,5.247024,3.583519,1.94591,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3224,0.6776,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,804,,,0,0,0.4605,0.291546,0.435327,unlabeled,119,0,0,0
1263549059962408962,https://x.com/Wendys/status/1263549059962408962,"Alright Wendys, your time has come. Do you have what it takes to be the Queen of the Hill? Suit up and enter our Super Smash Bros tournament on https://t.co/P0GZ7DIn5g. We’ll see ya at the top. https://t.co/PUgtPzPZ8e",2020,5,21,19:15:46,19,2020-05-21,2020-05,2020-Q2,1,0.658095,137,2170,157,50,22,0,2536,2327,7.838738,7.752765,7.682943,5.062595,4.927254,3.931826,3.135494,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.2976,0.7024,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,805,1,coder1,1,1,0.6233,0.357295,0.505669,labeled,217,0,0,0
1263145989583536129,https://x.com/Wendys/status/1263145989583536129,Shoutout to @Wendys for winning the Ultimate Wendy’s Invitational yesterday. Is quality your recipe? It’s your turn to prove it. Download a Wendy Mii using these Smash Bros codes &amp; enter our Queen of the Hill Tournament tomorrow. Wendys only. https://t.co/h71vxeQ6RN,2020,5,20,16:34:06,16,2020-05-20,2020-05,2020-Q2,1,0.572183,179,2235,241,34,67,0,2756,2476,7.921898,7.814803,7.712444,5.488938,5.192957,3.555348,4.219508,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3882,0.6118,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,806,,,0,1,0.5217,0.693994,0.452465,unlabeled,270,0,1,0
1262824362178220034,https://x.com/Wendys/status/1262824362178220034,32 Wendys will enter. Only Wendy’s will win. The Ultimate Wendy’s Invitational starts now on https://t.co/P0GZ7DIn5g. https://t.co/VMgKsvQZuW,2020,5,19,19:16:04,19,2020-05-19,2020-05,2020-Q2,0,0.477591,105,791,47,10,6,0,959,838,6.866933,6.732211,6.674561,3.871201,4.663439,2.397895,1.94591,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.2865,0.7135,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,807,,,0,1,0.5191,0.599622,0.390413,unlabeled,141,0,0,0
1262515931135332352,https://x.com/Wendys/status/1262515931135332352,"To be the best, you gotta beat the best. Introducing The Ultimate Wendy’s Invitational - a Smash Bros tourney on Twitch. It starts tomorrow and the field is set. Who ya got? https://t.co/pMFo4INx6P",2020,5,18,22:50:29,22,2020-05-18,2020-05,2020-Q2,0,0.484101,156,1450,183,46,11,0,1846,1633,7.521318,7.398786,7.280008,5.214936,5.056246,3.850148,2.484907,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4287,0.5713,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,808,,,0,0,0.4744,0.468275,0.394809,unlabeled,197,0,0,0
1261339056618835968,https://x.com/Wendys/status/1261339056618835968,2 for $5 is your Spicy Nugg hookup. https://t.co/YqGE1mbsex,2020,5,15,16:54:00,16,2020-05-15,2020-05,2020-Q2,0,0.378957,170,966,66,21,5,0,1228,1032,7.113956,6.940222,6.874198,4.204693,5.141664,3.091042,1.791759,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4096,0.5904,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,809,0,coder1,1,0,0.3900,0.08009,0.321327,labeled,59,0,0,0
1260917780594884608,https://x.com/Wendys/status/1260917780594884608,"Sorry, private meeting. Elite breakfast foods only. https://t.co/skbJUhiqgc",2020,5,14,13:00:00,13,2020-05-14,2020-05,2020-Q2,1,0.513630,126,1799,101,24,19,0,2069,1900,7.635304,7.550135,7.495542,4.624973,4.844187,3.218876,2.995732,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3695,0.6305,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,810,1,coder1,1,1,0.6077,0.268157,0.414511,labeled,75,0,0,0
1260238918638854147,https://x.com/Wendys/status/1260238918638854147,"If you get two 10-piece Spicy Nuggets in your 2 for $5, doesn't that make it a 20 for $5?",2020,5,12,16:02:26,16,2020-05-12,2020-05,2020-Q2,1,0.674415,611,8214,307,90,11,0,9233,8521,9.130648,9.050406,9.013717,5.7301,6.416732,4.51086,2.484907,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4446,0.5554,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,811,,,0,1,0.5308,0.443639,0.515464,unlabeled,89,0,0,0
1259832419311661058,https://x.com/Wendys/status/1259832419311661058,Treat yo self. https://t.co/cHqfuIdNRK,2020,5,11,13:07:09,13,2020-05-11,2020-05,2020-Q2,0,0.326285,161,1137,53,24,11,0,1386,1190,7.234898,7.082549,7.037028,3.988984,5.087596,3.218876,2.484907,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4098,0.5902,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,812,0,coder1,1,0,0.4151,0.08009,0.282382,labeled,38,0,0,0
1259528627017748480,https://x.com/Wendys/status/1259528627017748480,Since you’ve been asking. https://t.co/mZBOLo0daZ,2020,5,10,17:00:00,17,2020-05-10,2020-05,2020-Q2,0,0.342360,289,4519,255,63,14,0,5140,4774,8.545003,8.471149,8.416267,5.545177,5.669881,4.158883,2.70805,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3813,0.6187,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,813,0,coder1,1,0,0.4205,0.229165,0.294429,labeled,49,0,0,0
1258860982752944130,https://x.com/Wendys/status/1258860982752944130,"What a wild week of Cyber Searchin’. Here’s some highlights from today’s $1,000 hiding spot. Thanks to everyone who played along! https://t.co/PpqBey42Rz",2020,5,8,20:47:01,20,2020-05-08,2020-05,2020-Q2,1,0.546195,47,668,28,6,5,0,754,696,6.626718,6.546785,6.505784,3.367296,3.871201,1.94591,1.791759,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4615,0.5385,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,814,,,0,1,0.5012,0.285358,0.435797,unlabeled,153,0,0,0
1258818656668209153,https://x.com/Wendys/status/1258818656668209153,"The search took you all over the internet, from Freshtovia to the Mushroom Kingdom and beyond. Thank you to everyone who participated in the Cyber Search. Hope you had some fun.",2020,5,8,17:58:50,17,2020-05-08,2020-05,2020-Q2,1,0.598554,28,296,5,0,0,0,329,301,5.799093,5.710427,5.693732,1.791759,3.367296,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4571,0.5429,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,815,,,0,1,0.5524,0.407516,0.469099,unlabeled,177,0,0,0
1258788961482309633,https://x.com/Wendys/status/1258788961482309633,"It's the final day of the Cyber Search, so let's kick it up a notch. One code, that's it. Oh yeah, and it's worth $1,000. You game? https://t.co/H9bM7rWONS https://t.co/ryr0QmTZOp",2020,5,8,16:00:50,16,2020-05-08,2020-05,2020-Q2,1,0.562196,181,539,18,3,5,0,746,557,6.616065,6.324359,6.291569,2.944439,5.204007,1.386294,1.791759,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4254,0.5746,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,816,,,0,1,0.5583,0.342027,0.446093,unlabeled,179,0,0,0
1258501865110515712,https://x.com/Wendys/status/1258501865110515712,129 hiding spots and you found every one of ‘em. But there's still one left. And it's big. $1000 in Wendy's food big. Tomorrow morning at 12 ET the hunt for the final code begins. Y'all ready for this? https://t.co/H9bM7sepFq https://t.co/JyG7o9J5zC,2020,5,7,21:00:01,21,2020-05-07,2020-05,2020-Q2,0,0.418500,48,486,27,7,4,0,572,513,6.350886,6.242223,6.188264,3.332205,3.89182,2.079442,1.609438,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3411,0.6589,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,817,,,0,0,0.4634,0.389322,0.349600,unlabeled,249,0,0,0
1258477819971219457,https://x.com/Wendys/status/1258477819971219457,"Okay...honestly, that's pretty impressive. All the codes for these hints have been found. Nice work everyone!",2020,5,7,19:24:28,19,2020-05-07,2020-05,2020-Q2,1,0.658585,39,363,7,0,0,0,409,370,6.016157,5.916202,5.897154,2.079442,3.688879,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5192,0.4808,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,818,,,0,1,0.5576,0.37128,0.505965,unlabeled,109,0,0,0
1258474405593825281,https://x.com/Wendys/status/1258474405593825281,"The clues are harder, but keep working smarter. Can you find these codes for Wendy's gift cards? https://t.co/H9bM7rWONS https://t.co/2lvaZWPT8E",2020,5,7,19:10:54,19,2020-05-07,2020-05,2020-Q2,0,0.405796,141,464,16,5,5,0,631,480,6.448889,6.175867,6.142037,2.833213,4.955827,1.791759,1.791759,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3562,0.6438,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,819,,,0,1,0.5314,0.219246,0.340603,unlabeled,144,0,0,0
1258445201200287749,https://x.com/Wendys/status/1258445201200287749,And there it is. These two have been found. Turns out someone had found them even quicker than we thought! Next clues at 3 ET.,2020,5,7,17:14:51,17,2020-05-07,2020-05,2020-Q2,1,0.628723,24,248,4,0,0,0,276,252,5.624018,5.533389,5.517453,1.609438,3.218876,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4496,0.5504,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,820,,,0,1,0.5703,0.432695,0.487796,unlabeled,126,0,0,0
1258441499085242369,https://x.com/Wendys/status/1258441499085242369,"Cyber Search day 4 is here. Follow a clue, DM us the code, and if you win, we'll message you back the deets for a big ol' Wendy's gift card. https://t.co/H9bM7rWONS https://t.co/9kK4uPoxOZ",2020,5,7,17:00:08,17,2020-05-07,2020-05,2020-Q2,0,0.425681,98,365,14,5,3,0,485,379,6.186209,5.940171,5.902633,2.70805,4.59512,1.791759,1.386294,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3143,0.6857,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,821,,,0,1,0.5087,0.304654,0.354650,unlabeled,188,0,0,0
1258112312055119883,https://x.com/Wendys/status/1258112312055119883,Another round of Cyber Search is in the bag. Tomorrow we’re gonna raise the bar again. Four codes worth $250 each. Think you can win? https://t.co/H9bM7rWONS,2020,5,6,19:12:04,19,2020-05-06,2020-05,2020-Q2,1,0.580911,55,434,16,1,3,0,509,450,6.234411,6.111467,6.075346,2.833213,4.025352,0.693147,1.386294,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3958,0.6042,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,822,,,0,1,0.5614,0.314316,0.458001,unlabeled,157,0,0,0
1258111899369189377,https://x.com/Wendys/status/1258111899369189377,Wow. Thought those were going to be a bit harder. Looks like you guys are quicker than we expected. See you again tomorrow?,2020,5,6,19:10:26,19,2020-05-06,2020-05,2020-Q2,1,0.547389,24,259,11,0,0,0,294,270,5.686975,5.602119,5.560682,2.484907,3.218876,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4171,0.5829,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,823,,,0,1,0.5898,0.543934,0.436569,unlabeled,123,0,0,0
1258109329816813568,https://x.com/Wendys/status/1258109329816813568,"A final batch of clues to bring it home on Cyber Search day 3. Did you score big today, or is your treasure coming tomorrow? https://t.co/H9bM7rWONS https://t.co/MGgpXugsPI",2020,5,6,19:00:13,19,2020-05-06,2020-05,2020-Q2,0,0.360217,161,390,19,3,2,0,575,409,6.356108,6.016157,5.968708,2.995732,5.087596,1.386294,1.098612,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4743,0.5257,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,824,,,0,0,0.4947,0.53806,0.307644,unlabeled,172,0,0,0
1258082734414663685,https://x.com/Wendys/status/1258082734414663685,Ya'll did it again. Found the codes so fast. Maybe the ones at 3 ET will be even harder.,2020,5,6,17:14:32,17,2020-05-06,2020-05,2020-Q2,1,0.671831,15,326,8,0,0,0,349,334,5.857933,5.814131,5.78996,2.197225,2.772589,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5330,0.4670,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,825,,,0,1,0.5856,0.437063,0.513919,unlabeled,88,0,0,0
1258079077883351051,https://x.com/Wendys/status/1258079077883351051,Are the clues getting harder? Let's find out. Here's three more clues for three more codes. https://t.co/H9bM7rWONS https://t.co/VVBgTMXY6m,2020,5,6,17:00:00,17,2020-05-06,2020-05,2020-Q2,0,0.374341,94,475,16,1,5,0,591,491,6.383507,6.198479,6.165418,2.833213,4.553877,0.693147,1.791759,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4824,0.5176,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,826,,,0,1,0.5329,0.29153,0.317975,unlabeled,139,0,0,0
1258056614101356544,https://x.com/Wendys/status/1258056614101356544,"Nice job, code hunters! This batch of clues have all been solved. Check back at 1 pm ET for the next clue drop. 🤓",2020,5,6,15:30:45,15,2020-05-06,2020-05,2020-Q2,1,0.540378,15,253,5,0,0,0,273,258,5.613128,5.556828,5.537334,1.791759,2.772589,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5103,0.4897,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,827,,,0,1,0.5011,0.399292,0.432028,unlabeled,113,0,0,1
1258049583374053379,https://x.com/Wendys/status/1258049583374053379,"We’re back, code hunters. Continue to scour the web for a taste of true treasure: codes for Wendy's gift cards. Can you find one? Give it a go.  https://t.co/H9bM7rWONS https://t.co/fc4pz032X1",2020,5,6,15:02:48,15,2020-05-06,2020-05,2020-Q2,0,0.468842,122,503,25,0,1,0,651,528,6.480045,6.270988,6.222576,3.258097,4.812184,0.0,0.693147,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3466,0.6534,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,828,,,0,1,0.5519,0.330498,0.384474,unlabeled,192,0,0,0
1258049228502433792,https://x.com/Wendys/status/1258049228502433792,"For Cyber Search Day 3 we’ve hidden 9 codes totaling $1000 in free Wendy’s. You’ve got to be the first to DM us a code after we share the hint. And if you’re not first, well, we’re here all week… https://t.co/H9bM7rWONS",2020,5,6,15:01:24,15,2020-05-06,2020-05,2020-Q2,1,0.633051,31,399,17,1,0,0,448,416,6.107023,6.033086,5.991465,2.890372,3.465736,0.693147,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3688,0.6312,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,829,,,0,1,0.5491,0.389435,0.490450,unlabeled,219,0,0,0
1257808806102343695,https://x.com/Wendys/status/1257808806102343695,"And the last four codes have been found. You all just keep getting faster and faster, nice work.",2020,5,5,23:06:02,23,2020-05-05,2020-05,2020-Q2,1,0.668046,27,359,5,0,1,0,392,364,5.97381,5.899897,5.886104,1.791759,3.332205,0.0,0.693147,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5207,0.4793,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,830,,,0,1,0.5368,0.369149,0.511653,unlabeled,96,0,0,0
1257807705445740546,https://x.com/Wendys/status/1257807705445740546,Annnnnnnnnd they're gone. All four codes have been found for these hints...but there's still four others so you better hurry.,2020,5,5,23:01:40,23,2020-05-05,2020-05,2020-Q2,1,0.649881,13,236,6,0,0,0,255,242,5.545177,5.493061,5.46806,1.94591,2.639057,0.0,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4297,0.5703,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,831,,,0,1,0.5491,0.400649,0.500703,unlabeled,125,0,0,0
1257805255129075715,https://x.com/Wendys/status/1257805255129075715,Well that was fast...looks like all four codes for this set of hints have been found too but we still have a few more left 👀,2020,5,5,22:51:56,22,2020-05-05,2020-05,2020-Q2,1,0.602767,12,193,6,0,1,0,212,199,5.361292,5.298317,5.267858,1.94591,2.564949,0.0,0.693147,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4077,0.5923,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,832,,,0,1,0.5881,0.502535,0.471732,unlabeled,124,0,0,1
1257804908666982400,https://x.com/Wendys/status/1257804908666982400,The final clues for day 2 are here. Let’s see what you got. https://t.co/H9bM7rWONS https://t.co/vf3W8yrG7B,2020,5,5,22:50:33,22,2020-05-05,2020-05,2020-Q2,0,0.330370,103,517,22,2,3,0,647,539,6.473891,6.291569,6.249975,3.135494,4.644391,1.098612,1.386294,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4023,0.5977,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,833,,,0,1,0.5306,0.292664,0.285457,unlabeled,107,0,0,0
1257804882494570509,https://x.com/Wendys/status/1257804882494570509,You all are pretty good at this. All codes have been found for this set of hints.,2020,5,5,22:50:27,22,2020-05-05,2020-05,2020-Q2,1,0.623765,8,166,4,3,0,0,181,170,5.204007,5.141664,5.117994,1.609438,2.197225,1.386294,0.0,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5028,0.4972,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,834,,,0,1,0.5583,0.404711,0.484748,unlabeled,81,0,0,0
1257794033377828864,https://x.com/Wendys/status/1257794033377828864,"Ok, Cyber Searching code hunters. Here's your chance to score some good eating. A few more clues for a few more codes. https://t.co/H9bM7rWONS https://t.co/qPfwHHmR47",2020,5,5,22:07:20,22,2020-05-05,2020-05,2020-Q2,0,0.437750,147,497,24,5,3,0,676,521,6.517671,6.257668,6.2106,3.218876,4.997212,1.791759,1.386294,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4983,0.5017,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,835,,,0,0,0.4902,0.308377,0.363080,unlabeled,166,0,0,0
1257793056180506624,https://x.com/Wendys/status/1257793056180506624,4 new hints for 4 new codes. It's time to Cyber Search. Or are you just gonna sit there and let someone else take home the gift cards? https://t.co/H9bM7rWONS https://t.co/JJ16s4l4LC,2020,5,5,22:03:27,22,2020-05-05,2020-05,2020-Q2,1,0.534219,96,377,21,2,2,0,498,398,6.212606,5.988961,5.934894,3.091042,4.574711,1.098612,1.098612,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4823,0.5177,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,836,,,0,1,0.5096,0.38555,0.428021,unlabeled,182,0,0,0
1257791635850698752,https://x.com/Wendys/status/1257791635850698752,"You guys really brought the heat yesterday, so let’s keep rollin with more codes and more free Wendy’s! Now the Cyber Search continues. Do you have what it takes? https://t.co/H9bM7rWONS https://t.co/N1fBYnsHEe",2020,5,5,21:57:49,21,2020-05-05,2020-05,2020-Q2,1,0.557852,125,462,22,3,3,0,615,484,6.423247,6.184149,6.137727,3.135494,4.836282,1.386294,1.386294,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3526,0.6474,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,837,,,0,1,0.5809,0.244497,0.443308,unlabeled,210,0,0,0
1257400910231330817,https://x.com/Wendys/status/1257400910231330817,There are 30 codes left and three more hints below. Good luck finding them now because tomorrow we kick it up a notch. https://t.co/H9bM7rWONS https://t.co/zPDYRGPEYJ,2020,5,4,20:05:13,20,2020-05-04,2020-05,2020-Q2,0,0.455412,267,626,36,2,1,0,932,662,6.838405,6.496775,6.440947,3.610918,5.590987,1.098612,0.693147,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3990,0.6010,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,838,,,0,1,0.5233,0.282589,0.375289,unlabeled,166,0,0,0
1257372347436318722,https://x.com/Wendys/status/1257372347436318722,"Not a bad start, but they won't all be that easy. Here's a few more clues for a bunch more codes. You got what it takes, Sherlock? https://t.co/H9bM7rWONS https://t.co/vkdOsNBzpA",2020,5,4,18:11:43,18,2020-05-04,2020-05,2020-Q2,1,0.536904,198,564,30,5,5,0,802,594,6.688355,6.388561,6.336826,3.433987,5.293305,1.791759,1.791759,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5445,0.4555,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,839,,,0,1,0.5868,0.259493,0.429770,unlabeled,178,0,0,0
1257356670520483841,https://x.com/Wendys/status/1257356670520483841,"You have found most of the codes, but there are still some out there for this one. Giving you an extra clue: 

Don't be a slowpoke. Beat your friends to codes before you have to ask them to share the prize. FB doesn't just stand for fresh beef. https://t.co/H9bM7rWONS",2020,5,4,17:09:25,17,2020-05-04,2020-05,2020-Q2,1,0.678097,105,437,16,0,1,0,559,453,6.327937,6.118097,6.082219,2.833213,4.663439,0.0,0.693147,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4304,0.5696,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,840,,,0,1,0.5487,0.330476,0.517661,unlabeled,268,0,0,0
