"id","tweet_url","text","final_humor_binary","final_humor_source","final_humor_label_available","final_humor_type","final_humor_type_source","final_humor_type_available","final_humor_type_group","aggressive_humor","other_humor_flag","non_humor_flag","humor_missing_type","reply_count","favorite_count","retweet_count","quote_count","bookmark_count","engagement_total","engagement_favorite_retweet","log1p_engagement_total","log1p_engagement_favorite_retweet","log1p_favorite_count","log1p_retweet_count","log1p_reply_count","log1p_quote_count","log1p_bookmark_count"
"1570174502453084160","https://x.com/Wendys/status/1570174502453084160","https://t.co/mZzgtv9uEi","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","201.0","6565.0","255.0","25.0","41.0","7087.0","6820.0","8.866158492284917","8.82776136765472","8.789660098061537","5.545177444479562","5.308267697401205","3.258096538021482","3.7376696182833684"
"1569796617984741378","https://x.com/Wendys/status/1569796617984741378","We’re back on Twitch playing Cooking Mama to see if our new French Toast Sticks live up to mama’s standards. Come find out https://t.co/P0GZ7DIn5g https://t.co/p9o9SwgxUc","0","coder1","1","non_humor","non_humor","0","non_humor","0","0","1","0","52.0","1463.0","63.0","12.0","28.0","1618.0","1526.0","7.389563953677635","7.3310603052186325","7.288927694521257","4.1588830833596715","3.970291913552122","2.5649493574615367","3.367295829986474"
"1567614811046920193","https://x.com/Wendys/status/1567614811046920193","Aw geez, the Rick and Morty merch is limited edition?? Better order a Rick and Morty combo through the @ubereats app to win some before it’s gone.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","172.0","1056.0","49.0","10.0","4.0","1291.0","1105.0","7.163946684342547","7.00850518208228","6.963189985870238","3.912023005428146","5.153291594497779","2.3978952727983707","1.6094379124341003"
"1562870837283135495","https://x.com/Wendys/status/1562870837283135495","She's still his favorite mom. https://t.co/8Ip4FPIdwI","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","174.0","1137.0","50.0","8.0","8.0","1377.0","1187.0","7.228388451573604","7.080026499922591","7.037027614686276","3.9318256327243257","5.1647859739235145","2.1972245773362196","2.1972245773362196"
"1562500966313627649","https://x.com/Wendys/status/1562500966313627649","It’s always true crime this true crime that, but the real true crime is that there’s no gallon sized cup with a curly straw for strawberry lemonade 😩","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","193.0","1894.0","112.0","20.0","10.0","2229.0","2006.0","7.709756864454165","7.604396348796338","7.546974117516527","4.727387818712341","5.267858159063328","3.044522437723423","2.3978952727983707"
"1560446512961830912","https://x.com/Wendys/status/1560446512961830912","Me tomorrow morning https://t.co/tbRMnHer3z","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","633.0","19836.0","1527.0","290.0","249.0","22535.0","21363.0","10.022869309556208","9.969462541459661","9.89530415972811","7.331714969726466","6.452048954437226","5.673323267171493","5.521460917862246"
"1560334081308647425","https://x.com/Wendys/status/1560334081308647425","Q: What’s going on in Wendy’s?
A: New French Toast Sticks https://t.co/3i6O1Lnhwi","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","141.0","1716.0","85.0","9.0","6.0","1957.0","1801.0","7.579678823090456","7.496652438168283","7.448333860897476","4.454347296253507","4.955827057601261","2.302585092994046","1.9459101490553132"
"1559912735525183488","https://x.com/Wendys/status/1559912735525183488","Are you telling me the French Toasted this stick?","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","246.0","4564.0","246.0","20.0","19.0","5095.0","4810.0","8.536211197252","8.478660241699453","8.426173793029069","5.5093883366279774","5.5093883366279774","3.044522437723423","2.995732273553991"
"1559639856925626369","https://x.com/Wendys/status/1559639856925626369","Whoa, chill. No one said anything about compliments. Just trying to tell you we have new French Toast Sticks. Are you guys new here? https://t.co/EEXGiyMieO","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","101.0","1217.0","42.0","33.0","8.0","1401.0","1259.0","7.2456550675945355","7.138866999945524","7.1049654482698426","3.7612001156935624","4.624972813284271","3.5263605246161616","2.1972245773362196"
"1559627059491704832","https://x.com/Wendys/status/1559627059491704832","You know what rhymes with Roast? 
Toast. Let’s do a whole Toast Day thing. Might be fun.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","393.0","8971.0","88.0","6.0","15.0","9473.0","9059.0","9.156306483483696","9.111624399037025","9.101863895640099","4.48863636973214","5.976350909297934","1.9459101490553132","2.772588722239781"
"1555198547494051842","https://x.com/Wendys/status/1555198547494051842","@facelessfreebie Whoops! My b, bestie. Messed up your handle. Hope that proposal still stands.","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","24.0","370.0","7.0","1.0","0.0","402.0","377.0","5.998936561946683","5.934894195619588","5.916202062607435","2.0794415416798357","3.2188758248682006","0.6931471805599453","0.0"
"1555192002639175681","https://x.com/Wendys/status/1555192002639175681","@MichaelaBarger7 we only have fries for you (and millions of others) #ChooseHotAndCrispy https://t.co/g2AUqoXZYG","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","18.0","174.0","10.0","1.0","1.0","204.0","184.0","5.3230099791384085","5.220355825078325","5.1647859739235145","2.3978952727983707","2.9444389791664403","0.6931471805599453","0.6931471805599453"
"1555191997006286852","https://x.com/Wendys/status/1555191997006286852","@FaceleeFreebie I do… not plan on wearing chains #ChooseHotAndCrispy https://t.co/X0Byoml3pt","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","11.0","282.0","12.0","2.0","3.0","310.0","294.0","5.739792912179234","5.68697535633982","5.645446897643238","2.5649493574615367","2.4849066497880004","1.0986122886681096","1.3862943611198906"
"1555191981285974016","https://x.com/Wendys/status/1555191981285974016","@HustleBunnee can we get an amen up in here? #ChooseHotAndCrispy https://t.co/mtlz7F1bty","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","5.0","74.0","1.0","2.0","0.0","82.0","75.0","4.418840607796598","4.330733340286331","4.31748811353631","0.6931471805599453","1.791759469228055","1.0986122886681096","0.0"
"1555191970682867712","https://x.com/Wendys/status/1555191970682867712","@ChaosYT_ call us mrs. steal ur anime boi, @BurgerKing  #ChooseHotAndCrispy https://t.co/uEfjlwXbV2","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","6.0","220.0","6.0","1.0","0.0","233.0","226.0","5.455321115357702","5.424950017481403","5.3981627015177525","1.9459101490553132","1.9459101490553132","0.6931471805599453","0.0"
"1555191966182301697","https://x.com/Wendys/status/1555191966182301697","@Haley23096395 finally, someone without condiment issues #ChooseHotAndCrispy https://t.co/XBOBxYrPsn","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","3.0","69.0","2.0","1.0","0.0","75.0","71.0","4.330733340286331","4.276666119016055","4.248495242049359","1.0986122886681096","1.3862943611198906","0.6931471805599453","0.0"
"1554830029871230979","https://x.com/Wendys/status/1554830029871230979","If you love us so much, put a 💍 on it baybeee 

Tweet us your fry proposal with #ChooseHotAndCrispy for a chance at FREE FRIES for one year. https://t.co/roTbEnTrOY","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","134.0","546.0","35.0","7.0","3.0","725.0","581.0","6.587550014824796","6.366470447731438","6.304448802421981","3.58351893845611","4.90527477843843","2.0794415416798357","1.3862943611198906"
"1552389305695453184","https://x.com/Wendys/status/1552389305695453184","It’s always BeReal this and BeReal that when it would BeReal nice if you called your mother","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","247.0","3358.0","275.0","31.0","20.0","3931.0","3633.0","8.276903481267057","8.198089248956116","8.119398589612294","5.62040086571715","5.5134287461649825","3.4657359027997265","3.044522437723423"
"1551575748741324801","https://x.com/Wendys/status/1551575748741324801","Free medium fry with any Frosty. Name a better duo, we’ll wait.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","243.0","680.0","100.0","13.0","3.0","1039.0","780.0","6.946975992135418","6.660575149839686","6.523562306149512","4.61512051684126","5.497168225293202","2.639057329615259","1.3862943611198906"
"1550536004293074949","https://x.com/Wendys/status/1550536004293074949","RT @sad_dad_time: babe wake up wendy’s is talking to emo bands again","1","coder2","1","self-defeating","coder2","1","other_humor","0","1","0","0","0.0","0.0","80.0","0.0","0.0","80.0","80.0","4.394449154672439","4.394449154672439","0.0","4.394449154672439","0.0","0.0","0.0"
"1550527908137025536","https://x.com/Wendys/status/1550527908137025536","babe wake up wendy’s is talking to emo bands again","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","9.0","1261.0","80.0","3.0","8.0","1361.0","1341.0","7.216709486709457","7.201916317531627","7.140453043101158","4.394449154672439","2.302585092994046","1.3862943611198906","2.1972245773362196"
"1549785096974209024","https://x.com/Wendys/status/1549785096974209024","https://t.co/iTACbFhf5B","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","36.0","1706.0","69.0","11.0","11.0","1833.0","1775.0","7.51425465281641","7.4821189235521155","7.442492722794441","4.248495242049359","3.6109179126442243","2.4849066497880004","2.4849066497880004"
"1549774834535645196","https://x.com/Wendys/status/1549774834535645196","https://t.co/hFkP7ZtIMm","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","146.0","5066.0","393.0","42.0","42.0","5689.0","5459.0","8.646465527120377","8.605204068738951","8.53050420547591","5.976350909297934","4.990432586778736","3.7612001156935624","3.7612001156935624"
"1549035671314366464","https://x.com/Wendys/status/1549035671314366464","RT @AltPress: what if we…. kissed outside the emo wendys? @Wendys https://t.co/8Mwko14vwZ","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","0.0","0.0","9207.0","0.0","0.0","9207.0","9207.0","9.127827950401718","9.127827950401718","0.0","9.127827950401718","0.0","0.0","0.0"
"1548667210620600321","https://x.com/Wendys/status/1548667210620600321","what if we…. kissed outside the emo wendys? @Wendys https://t.co/8Mwko14vwZ","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","440.0","90346.0","9207.0","1580.0","1473.0","103046.0","99553.0","11.542940473813326","11.508455489498777","11.411413091263237","9.127827950401718","6.089044875446846","7.3658128372094716","7.295735072749282"
"1546922193661181953","https://x.com/Wendys/status/1546922193661181953","When i text you “🗣” know that sir this is a Wendy’s","1","coder2","1","self-defeating","coder2","1","other_humor","0","1","0","0","188.0","2628.0","198.0","18.0","8.0","3040.0","2826.0","8.019941687677365","7.94697135769359","7.874358824729881","5.293304824724492","5.241747015059643","2.9444389791664403","2.1972245773362196"
"1546869599492243457","https://x.com/Wendys/status/1546869599492243457","If your egg wants to go jellyfishing, you picked the wrong breakfast. https://t.co/FZHhrnjNIh","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","103.0","2253.0","132.0","30.0","8.0","2526.0","2385.0","7.834788107388194","7.777373602657861","7.720461694599722","4.890349128221754","4.6443908991413725","3.4339872044851463","2.1972245773362196"
"1545154011778748419","https://x.com/Wendys/status/1545154011778748419","sneak a Frosty in your purse https://t.co/piZUzsFJBo","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","282.0","8378.0","416.0","59.0","45.0","9180.0","8794.0","9.1248914101437","9.081938657171658","9.033483854613287","6.0330862217988015","5.645446897643238","4.0943445622221","3.828641396489095"
"1541483384542842883","https://x.com/Wendys/status/1541483384542842883","They’re a 10 but they say they’re lovin’ it 🧐","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","399.0","8652.0","511.0","106.0","30.0","9698.0","9163.0","9.179778066393542","9.123038043573386","9.06566136060674","6.238324625039508","5.991464547107982","4.672828834461906","3.4339872044851463"
"1537586561033744384","https://x.com/Wendys/status/1537586561033744384","https://t.co/6YIJpwJgV2","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","841.0","30611.0","3867.0","593.0","323.0","36235.0","34478.0","10.497808378789179","10.448105722036868","10.329147367929812","8.260492856573185","6.7357800142423265","6.386879319362645","5.780743515792329"
"1537503288240881665","https://x.com/Wendys/status/1537503288240881665","IT’S STRAWBERRY FROSTY TIME. https://t.co/86ir3U0trr","0","coder1","1","non_humor","non_humor","0","non_humor","0","0","1","0","276.0","1820.0","130.0","126.0","21.0","2373.0","1950.0","7.772331575169614","7.576097340623111","7.507141079727608","4.875197323201151","5.6240175061873385","4.844187086458591","3.091042453358316"
"1536788752739205121","https://x.com/Wendys/status/1536788752739205121","This is the first Strawberry Frosty Moon in 4.53 billion years! This won’t happen again until the heat death of the universe 🤯🤯🤯 @NASA @neiltyson","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","92.0","1057.0","60.0","11.0","10.0","1230.0","1117.0","7.115582126184454","7.0192966537150445","6.964135612418245","4.110873864173311","4.532599493153256","2.4849066497880004","2.3978952727983707"
"1535310096577732608","https://x.com/Wendys/status/1535310096577732608","Who’s had the Strawberry Frosty?","0","coder1","1","non_humor","non_humor","0","non_humor","0","0","1","0","430.0","629.0","37.0","42.0","6.0","1144.0","666.0","7.0431599159883405","6.502790045915623","6.4457198193855785","3.6375861597263857","6.066108090103747","3.7612001156935624","1.9459101490553132"
"1533917869230243847","https://x.com/Wendys/status/1533917869230243847","Hey. https://t.co/fW8RyRzuxb","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","1315.0","12842.0","821.0","983.0","84.0","16045.0","13663.0","9.6832148763136","9.522519916028351","9.460554194813056","6.71174039505618","7.182352111885263","6.891625897052253","4.442651256490317"
"1522284287239897092","https://x.com/Wendys/status/1522284287239897092","Shout out to all the zero like ratio tweets out there just existing, living the life they want instead of the one they were told to.","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","302.0","5490.0","234.0","32.0","21.0","6079.0","5724.0","8.712759974960212","8.65259782842244","8.610865667278873","5.459585514144159","5.713732805509369","3.4965075614664802","3.091042453358316"
"1514667895497887748","https://x.com/Wendys/status/1514667895497887748","Dropped a Spicy Nugget under the front seat one time, but it’s gone now. Not because someone (not me) got out of the car and got down there and found it and ate it…because that definitely didn’t totally happen.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","191.0","1997.0","69.0","19.0","7.0","2283.0","2066.0","7.7336835707759","7.633853559681768","7.599901959208498","4.248495242049359","5.2574953720277815","2.995732273553991","2.0794415416798357"
"1513983410930335753","https://x.com/Wendys/status/1513983410930335753","Well, no one else was using the drive thru. 🤷‍♀️","1","coder1","1","self-defeating","coder1","1","other_humor","0","1","0","0","209.0","7722.0","414.0","49.0","58.0","8452.0","8136.0","9.042276686928927","9.004176840696656","8.951958168569265","6.028278520230698","5.3471075307174685","3.912023005428146","4.07753744390572"
"1511766482291765248","https://x.com/Wendys/status/1511766482291765248","When they say “let’s split some nuggs” but they actually mean “do you wanna speed eat in silence as we each try to get the most”.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","228.0","2831.0","93.0","7.0","12.0","3171.0","2924.0","8.06211758275474","7.981049759665957","7.94873845481361","4.543294782270004","5.43372200355424","2.0794415416798357","2.5649493574615367"
"1511410018083647489","https://x.com/Wendys/status/1511410018083647489","That tomatonator is sounding good for lunch","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","190.0","4311.0","142.0","26.0","25.0","4694.0","4453.0","8.454253391642363","8.401557847817314","8.369157112588834","4.962844630259907","5.25227342804663","3.295836866004329","3.258096538021482"
"1511409448329351168","https://x.com/Wendys/status/1511409448329351168","Yo, shout-out to @Wendys for giving me the best tomato I’ve ever seen. https://t.co/FRLApQsEBJ","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","18.0","128.0","5.0","9.0","2.0","162.0","133.0","5.093750200806762","4.897839799950911","4.859812404361672","1.791759469228055","2.9444389791664403","2.302585092994046","1.0986122886681096"
"1510996113079296010","https://x.com/Wendys/status/1510996113079296010","Oh it’s on! @Wendys and @Skittles faced fierce competition, but now it’s time to decide once and for all who the best brand on Twitter is. And it’s all up to you.

Who should win #BestOfTweets Brand Bracket ‘22?

🍟 @Wendys
VS
🌈 @Skittles

Vote now!","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","671.0","1590.0","188.0","282.0","13.0","2744.0","1778.0","7.917536353943631","7.483806687665835","7.372118028337787","5.241747015059643","6.51025834052315","5.645446897643238","2.639057329615259"
"1510643384419037186","https://x.com/Wendys/status/1510643384419037186","STIUCSIB KCAB ERA STIUCSIB KCUB","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","239.0","1666.0","73.0","18.0","13.0","2009.0","1739.0","7.605890001053122","7.461640392208575","7.418780882750794","4.304065093204169","5.480638923341991","2.9444389791664403","2.639057329615259"
"1509595960548204557","https://x.com/Wendys/status/1509595960548204557","RT @TwitterMktg: The  #BestOfTweets Brand Bracket Semifinals are here.

In this round, Conversation Starters and Iconic Mascots collide. Bu…","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","0.0","0.0","38.0","0.0","0.0","38.0","38.0","3.6635616461296463","3.6635616461296463","0.0","3.6635616461296463","0.0","0.0","0.0"
"1509591862335655943","https://x.com/Wendys/status/1509591862335655943","The  #BestOfTweets Brand Bracket Semifinals are here.

In this round, Conversation Starters and Iconic Mascots collide. But you pick who will advance to the finals. 

✈️ @Delta’s travel tips
VS
🍟 @Wendys infamous spice

Vote now!","1","coder2","1","self-defeating","coder2","1","other_humor","0","1","0","0","76.0","412.0","38.0","28.0","6.0","560.0","450.0","6.329720905522696","6.111467339502679","6.023447592961033","3.6635616461296463","4.343805421853684","3.367295829986474","1.9459101490553132"
"1509185783776878598","https://x.com/Wendys/status/1509185783776878598","Ready Player Bun https://t.co/0F6ynAtppa","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","236.0","3494.0","181.0","85.0","23.0","4019.0","3675.0","8.299037181613066","8.209580483475577","8.15908865466791","5.204006687076795","5.4680601411351315","4.454347296253507","3.1780538303479458"
"1508870042414424071","https://x.com/Wendys/status/1508870042414424071","RT @TwitterMktg: Quarterfinals of the #BestOfTweets Brand Bracket is a matter of taste.

Whose Tweets satisfy your appetite? 

🍉 @SourPatch…","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","0.0","0.0","36.0","0.0","0.0","36.0","36.0","3.6109179126442243","3.6109179126442243","0.0","3.6109179126442243","0.0","0.0","0.0"
"1508851162983723016","https://x.com/Wendys/status/1508851162983723016","Quarterfinals of the #BestOfTweets Brand Bracket is a matter of taste.

Whose Tweets satisfy your appetite? 

🍉 @SourPatchKids’ sweet mischief
VS
🍟 @Wendys infamous spice

Vote now!","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","67.0","343.0","36.0","52.0","5.0","503.0","379.0","6.222576268071369","5.940171252720432","5.840641657373398","3.6109179126442243","4.219507705176107","3.970291913552122","1.791759469228055"
"1508469601495138308","https://x.com/Wendys/status/1508469601495138308","https://t.co/14lbopsZSJ","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","109.0","1674.0","43.0","4.0","7.0","1837.0","1717.0","7.516433302915632","7.4489161025442","7.423568444259167","3.784189633918261","4.700480365792417","1.6094379124341003","2.0794415416798357"
"1507071241999560707","https://x.com/Wendys/status/1507071241999560707","After reviewing the play, we see a good clean block.","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","66.0","437.0","15.0","1.0","2.0","521.0","452.0","6.257667587882639","6.115892125483034","6.082218910376446","2.772588722239781","4.204692619390966","0.6931471805599453","1.0986122886681096"
"1506347581982613504","https://x.com/Wendys/status/1506347581982613504","Update: they added goats to Fortnite","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","419.0","20514.0","1693.0","157.0","247.0","23030.0","22207.0","10.044596413496008","10.00820786330653","9.928911604876287","7.434847875211999","6.040254711277414","5.062595033026967","5.5134287461649825"
"1505869975839559681","https://x.com/Wendys/status/1505869975839559681","Hey @Wendys really like your new skin in Fortnite Season 2 https://t.co/zJvGQRQChl","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","24.0","951.0","40.0","10.0","5.0","1030.0","991.0","6.93828448401696","6.899723107284872","6.858565034791365","3.713572066704308","3.2188758248682006","2.3978952727983707","1.791759469228055"
"1504835309258817538","https://x.com/Wendys/status/1504835309258817538","Rounding out the first week of #BestOfTweets Brand Bracket.

On deck: top hats and hot takes. 
🥜 @MrPeanut’s nonstop nuttiness
VS
🍟 @Wendys infamous spice

Vote now!","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","44.0","308.0","19.0","20.0","3.0","394.0","327.0","5.978885764901122","5.793013608384144","5.733341276897746","2.995732273553991","3.8066624897703196","3.044522437723423","1.3862943611198906"
"1503793289081851912","https://x.com/Wendys/status/1503793289081851912","Let's get moderately schwifty then hit up Morty's Mayhem at Resorts World for the good brekky.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","109.0","690.0","35.0","9.0","11.0","854.0","725.0","6.75110146893676","6.587550014824796","6.53813982376767","3.58351893845611","4.700480365792417","2.302585092994046","2.4849066497880004"
"1503780715489423360","https://x.com/Wendys/status/1503780715489423360","Hoops and @wendys Breakfast go hand in hand and there’s only one place to get them together - VEGAS baby! #ad https://t.co/Cj5g1diqBR","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","26.0","1387.0","113.0","19.0","19.0","1564.0","1500.0","7.355641102974253","7.313886831633462","7.23561914106675","4.736198448394496","3.295836866004329","2.995732273553991","2.995732273553991"
"1503438625672937479","https://x.com/Wendys/status/1503438625672937479","RT @Wendys: Wendy’s Pick ‘Em is BACK, baby! 

Hit the ❤️, and we’ll hit you up when it’s time to make your picks for EVERY round of March M…","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","0.0","0.0","175.0","0.0","0.0","175.0","175.0","5.170483995038151","5.170483995038151","0.0","5.170483995038151","0.0","0.0","0.0"
"1500883144530092034","https://x.com/Wendys/status/1500883144530092034","What if I told ya the classic ✨Dave’s Single ✨ was just $1 in the app? Welp, this is me telling you.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","638.0","1721.0","67.0","25.0","3.0","2454.0","1788.0","7.805882040228621","7.489412083508719","7.451241684987676","4.219507705176107","6.459904454377535","3.258096538021482","1.3862943611198906"
"1498659324910047233","https://x.com/Wendys/status/1498659324910047233","Crispy, chicken &amp; habanero hot honey on a fluffy biscuit - Wendy’s NEW Hot Honey Chicken. How’s that for a “good morning”?","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","368.0","1081.0","34.0","23.0","5.0","1511.0","1115.0","7.321188556739479","7.017506142941256","6.9865664594064265","3.5553480614894135","5.910796644040527","3.1780538303479458","1.791759469228055"
"1498426568946892801","https://x.com/Wendys/status/1498426568946892801","Wendy’s Pick ‘Em is BACK, baby! 

Hit the ❤️, and we’ll hit you up when it’s time to make your picks for EVERY round of March Madness. 

Winning picks win sweet deals, so Choose Wisely #ForTheWendys https://t.co/7l8jasWATw","0","coder1","1","non_humor","non_humor","0","non_humor","0","0","1","0","173.0","5232.0","175.0","32.0","59.0","5671.0","5407.0","8.643297068211963","8.5956346177228","8.562740006372207","5.170483995038151","5.159055299214529","3.4965075614664802","4.0943445622221"
"1494385125680893961","https://x.com/Wendys/status/1494385125680893961","Lil ✨sweet✨. Lil 🔥spicy🔥. Wendy’s NEW Hot Honey Chicken Sandwich really can do it all.","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","482.0","1505.0","53.0","26.0","5.0","2071.0","1558.0","7.6362696033793735","7.351799869057777","7.317212408359839","3.9889840465642745","6.180016653652572","3.295836866004329","1.791759469228055"
"1493720865254428676","https://x.com/Wendys/status/1493720865254428676","Come hang with the cool kids while we watch @eNASCARCocaCola Series opener of the @iRacing Series at Daytona tonight! Starts at 9pm EST on Twitch. I’m cheering for @Dr_Bob41 in that Wendy’s car. 🏎 

https://t.co/uEukJGdbM6","1","coder1","1","affiliative","coder1","1","other_humor","0","1","0","0","130.0","584.0","63.0","30.0","4.0","811.0","647.0","6.699500340161678","6.473890696352274","6.371611847231857","4.1588830833596715","4.875197323201151","3.4339872044851463","1.6094379124341003"
"1491535958713458690","https://x.com/Wendys/status/1491535958713458690","hi, i'm johnny knoxville and...

Sir, this is a Wendy's.","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","611.0","9942.0","694.0","70.0","28.0","11345.0","10636.0","9.336620537886512","9.272093768251665","9.204624064980074","6.543911845564792","6.416732282512326","4.2626798770413155","3.367295829986474"
"1491487068584824843","https://x.com/Wendys/status/1491487068584824843","Soggy fries where? I don’t have any.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","936.0","5747.0","166.0","76.0","15.0","6940.0","5913.0","8.845201135339584","8.685077700412423","8.656607247198915","5.117993812416755","6.842683282238422","4.343805421853684","2.772588722239781"
"1486700523201839104","https://x.com/Wendys/status/1486700523201839104","Whatever wakes ya up, drink it ✨free✨ from a Wendy’s cup. Free drink with any breakfast sandwich.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","371.0","1458.0","47.0","8.0","6.0","1890.0","1505.0","7.544861068658458","7.317212408359839","7.285506548522786","3.8712010109078907","5.918893854273146","2.1972245773362196","1.9459101490553132"
"1485407829506904069","https://x.com/Wendys/status/1485407829506904069","Tune in for the cool and crispy moves on the Knuckle Huck while crushing some of those hot and crispy Official Fries of X Games Aspen. (That’s our fries)","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","128.0","464.0","21.0","2.0","3.0","618.0","485.0","6.428105272684596","6.186208623900494","6.142037405587356","3.091042453358316","4.859812404361672","1.0986122886681096","1.3862943611198906"
"1483861582073548809","https://x.com/Wendys/status/1483861582073548809","From our lawyers: Not based on actual data. “Coca-Cola” is a registered trademark of The Coca-Cola Company.","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","79.0","1268.0","24.0","3.0","4.0","1378.0","1292.0","7.229113877793302","7.164720378771857","7.1459844677143876","3.2188758248682006","4.382026634673881","1.3862943611198906","1.6094379124341003"
"1483829962012569606","https://x.com/Wendys/status/1483829962012569606","Top free drink in your state according to our psychic. https://t.co/zWigqhWQDc","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","431.0","1623.0","59.0","21.0","16.0","2150.0","1682.0","7.67368812926773","7.428333194190806","7.392647520721623","4.0943445622221","6.068425588244111","3.091042453358316","2.833213344056216"
"1481395692220395527","https://x.com/Wendys/status/1481395692220395527","I heard when they breed the dogs to have faces like that it's really bad for the animal. #NationalRoastDay","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","161.0","2787.0","89.0","29.0","18.0","3084.0","2876.0","8.034306936339489","7.964503363551548","7.933079771880415","4.499809670330265","5.087596335232384","3.4011973816621555","2.9444389791664403"
"1481342770623225856","https://x.com/Wendys/status/1481342770623225856","New stuff sounds like my little brother trying to cuss for the first time.
#NationalRoastDay","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","139.0","5748.0","592.0","182.0","27.0","6688.0","6340.0","8.808219665118408","8.754791763700032","8.656781205623291","6.385194398997726","4.941642422609304","5.209486152841421","3.332204510175204"
"1481341396430766085","https://x.com/Wendys/status/1481341396430766085","Everyone good? Feeling great? 
Still many hours left in the day, but take a quick lunch break because we’re trying to push this free medium fries with purchase thing in the app and I want to keep my job.","1","coder1","1","self-enhancing","coder1","1","other_humor","0","1","0","0","252.0","5954.0","179.0","27.0","15.0","6427.0","6133.0","8.768418726857403","8.721602344674197","8.691986481789401","5.19295685089021","5.53338948872752","3.332204510175204","2.772588722239781"
"1481306650132848645","https://x.com/Wendys/status/1481306650132848645","For something that pretends to be a sport, your ""athletes"" sure suck at rounding bases.
#NationalRoastDay","1","coder1","1","aggressive","coder1","1","aggressive","1","0","0","0","75.0","3966.0","159.0","47.0","18.0","4265.0","4125.0","8.358431899031295","8.325063693631197","8.28576542051433","5.075173815233827","4.330733340286331","3.8712010109078907","2.9444389791664403"
