fortune_year,fortune_rank,firm_name,fortune_company_url,target_report_year,sec_cik,sec_company_name,sec_ticker,sec_match_score,sec_match_status,form,filing_date,report_date,accession_number,primary_document,sec_filing_url,local_report_path,download_status,status,notes,collected_at
2025,29,Phillips 66,https://fortune.com/company/phillips/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,29,Phillips 66,https://fortune.com/company/phillips/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,29,Phillips 66,https://fortune.com/company/phillips/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,30,Marathon Petroleum,https://fortune.com/company/marathon-petroleum/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,30,Marathon Petroleum,https://fortune.com/company/marathon-petroleum/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,30,Marathon Petroleum,https://fortune.com/company/marathon-petroleum/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,31,StoneX Group,https://fortune.com/company/stonex-group/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,31,StoneX Group,https://fortune.com/company/stonex-group/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,31,StoneX Group,https://fortune.com/company/stonex-group/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,32,State Farm Insurance,https://fortune.com/company/state-farm-insurance-cos/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,32,State Farm Insurance,https://fortune.com/company/state-farm-insurance-cos/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,32,State Farm Insurance,https://fortune.com/company/state-farm-insurance-cos/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,33,Freddie Mac,https://fortune.com/company/freddie-mac/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,33,Freddie Mac,https://fortune.com/company/freddie-mac/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,33,Freddie Mac,https://fortune.com/company/freddie-mac/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,34,Humana,https://fortune.com/company/humana/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,34,Humana,https://fortune.com/company/humana/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,34,Humana,https://fortune.com/company/humana/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,35,AT&T,https://fortune.com/company/att/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,35,AT&T,https://fortune.com/company/att/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,35,AT&T,https://fortune.com/company/att/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,36,Goldman Sachs Group,https://fortune.com/company/goldman-sachs-group/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,36,Goldman Sachs Group,https://fortune.com/company/goldman-sachs-group/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,36,Goldman Sachs Group,https://fortune.com/company/goldman-sachs-group/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,37,Comcast,https://fortune.com/company/comcast/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,37,Comcast,https://fortune.com/company/comcast/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,37,Comcast,https://fortune.com/company/comcast/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,38,Wells Fargo,https://fortune.com/company/wells-fargo/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,38,Wells Fargo,https://fortune.com/company/wells-fargo/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,38,Wells Fargo,https://fortune.com/company/wells-fargo/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,39,Morgan Stanley,https://fortune.com/company/morgan-stanley/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,39,Morgan Stanley,https://fortune.com/company/morgan-stanley/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,39,Morgan Stanley,https://fortune.com/company/morgan-stanley/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,40,Valero Energy,https://fortune.com/company/valero-energy/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,40,Valero Energy,https://fortune.com/company/valero-energy/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,40,Valero Energy,https://fortune.com/company/valero-energy/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,41,Dell Technologies,https://fortune.com/company/dell-technologies/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,41,Dell Technologies,https://fortune.com/company/dell-technologies/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,41,Dell Technologies,https://fortune.com/company/dell-technologies/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,42,Target,https://fortune.com/company/target/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,42,Target,https://fortune.com/company/target/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,42,Target,https://fortune.com/company/target/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,43,Tesla,https://fortune.com/company/tesla/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,43,Tesla,https://fortune.com/company/tesla/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,43,Tesla,https://fortune.com/company/tesla/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,44,Walt Disney,https://fortune.com/company/disney/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,44,Walt Disney,https://fortune.com/company/disney/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,44,Walt Disney,https://fortune.com/company/disney/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,45,Johnson & Johnson,https://fortune.com/company/johnson-johnson/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,45,Johnson & Johnson,https://fortune.com/company/johnson-johnson/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,45,Johnson & Johnson,https://fortune.com/company/johnson-johnson/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,46,PepsiCo,https://fortune.com/company/pepsico/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,46,PepsiCo,https://fortune.com/company/pepsico/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,46,PepsiCo,https://fortune.com/company/pepsico/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,47,Boeing,https://fortune.com/company/boeing/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,47,Boeing,https://fortune.com/company/boeing/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,47,Boeing,https://fortune.com/company/boeing/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,48,UPS,https://fortune.com/company/ups/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,48,UPS,https://fortune.com/company/ups/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,48,UPS,https://fortune.com/company/ups/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,49,RTX,https://fortune.com/company/raytheon-technologies/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,49,RTX,https://fortune.com/company/raytheon-technologies/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,49,RTX,https://fortune.com/company/raytheon-technologies/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,50,FedEx,https://fortune.com/company/fedex/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,50,FedEx,https://fortune.com/company/fedex/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,50,FedEx,https://fortune.com/company/fedex/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,51,Progressive,https://fortune.com/company/progressive/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,51,Progressive,https://fortune.com/company/progressive/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,51,Progressive,https://fortune.com/company/progressive/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,52,Lowe's,https://fortune.com/company/lowes/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,52,Lowe's,https://fortune.com/company/lowes/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,52,Lowe's,https://fortune.com/company/lowes/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,53,Energy Transfer,https://fortune.com/company/energy-transfer-equity/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,53,Energy Transfer,https://fortune.com/company/energy-transfer-equity/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,53,Energy Transfer,https://fortune.com/company/energy-transfer-equity/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,54,Procter & Gamble,https://fortune.com/company/procter-gamble/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,54,Procter & Gamble,https://fortune.com/company/procter-gamble/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,54,Procter & Gamble,https://fortune.com/company/procter-gamble/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,55,Sysco,https://fortune.com/company/sysco/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,55,Sysco,https://fortune.com/company/sysco/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,55,Sysco,https://fortune.com/company/sysco/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,56,American Express,https://fortune.com/company/american-express/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,56,American Express,https://fortune.com/company/american-express/,2024,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,56,American Express,https://fortune.com/company/american-express/,2023,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
2025,57,Albertsons,https://fortune.com/company/albertsons-cos/,2025,,,,0.00,sec_source_fetch_failed,,,,,,,,not_attempted,sec_source_fetch_failed,SEC source fetch failed before CIK matching: RuntimeError: Request failed after 3 attempts: https://www.sec.gov/files/company_tickers.json: HTTP Error 403: Forbidden,2026-06-12T04:09:26+00:00
