fortune_year,fortune_rank,firm_name,entity_type,fortune_company_url,official_x_account_status,x_candidate_found,x_handle_candidate,x_profile_url_candidate,x_candidate_role,x_candidate_score,x_candidate_confidence,recommendation_status,needs_manual_review,review_decision,reviewed_x_handle,reviewed_x_profile_url,source_file,notes,generated_at
2025,126,Warner Bros. Discovery,Organization,https://fortune.com/company/discovery/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,127,Starbucks,Organization,https://fortune.com/company/starbucks/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,128,World Kinect,Organization,https://fortune.com/company/world-fuel-services/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,129,Amgen,Organization,https://fortune.com/company/amgen/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,130,CHS,Organization,https://fortune.com/company/chs/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,131,Advanced Micro Devices,Organization,https://fortune.com/company/advanced-micro-devices/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,132,Coupang,Organization,https://fortune.com/company/coupang/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,133,Hewlett Packard Enterprise,Organization,https://fortune.com/company/hewlett-packard-enterprise/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,134,D.R. Horton,Organization,https://fortune.com/company/d-r-horton/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,135,Lennar,Organization,https://fortune.com/company/lennar/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,136,PNC Financial Services Group,Organization,https://fortune.com/company/pnc-financial-services/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,137,Cummins,Organization,https://fortune.com/company/cummins/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,138,Oneok,Organization,https://fortune.com/company/oneok/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,139,PayPal Holdings,Organization,https://fortune.com/company/paypal-holdings/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,140,GuideWell Mutual Holding,Organization,https://fortune.com/company/guidewell-mutual-holding/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,141,Mastercard,Organization,https://fortune.com/company/mastercard/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,142,Nucor,Organization,https://fortune.com/company/nucor/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,143,Apollo Global Management,Organization,https://fortune.com/company/apollo-global-management/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,144,Penske Automotive Group,Organization,https://fortune.com/company/penske-automotive-group/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,145,Duke Energy,Organization,https://fortune.com/company/duke-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,146,United Natural Foods,Organization,https://fortune.com/company/united-natural-foods/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,147,Ferguson Enterprises,Organization,https://fortune.com/company/ferguson/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,148,Arrow Electronics,Organization,https://fortune.com/company/arrow-electronics/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,149,NRG Energy,Organization,https://fortune.com/company/nrg-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,150,Truist Financial,Organization,https://fortune.com/company/bbt-corp/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,151,Jabil,Organization,https://fortune.com/company/jabil-circuit/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,152,Southern,Organization,https://fortune.com/company/southern/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,153,Gilead Sciences,Organization,https://fortune.com/company/gilead-sciences/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,154,PBF Energy,Organization,https://fortune.com/company/pbf-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,155,Paramount Skydance,Organization,https://fortune.com/company/cbs/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,156,KKR,Organization,https://fortune.com/company/kkr/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,157,Quanta Services,Organization,https://fortune.com/company/quanta-services/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,158,Paccar,Organization,https://fortune.com/company/paccar/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,159,Medline,Organization,https://fortune.com/company/medline/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,160,Applied Materials,Organization,https://fortune.com/company/applied-materials/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,160,Hartford Insurance Group,Organization,https://fortune.com/company/hartford-financial-services/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,162,CarMax,Organization,https://fortune.com/company/carmax/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,163,Southwest Airlines,Organization,https://fortune.com/company/southwest-airlines/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,164,Baker Hughes,Organization,https://fortune.com/company/baker-hughes/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,165,Charles Schwab,Organization,https://fortune.com/company/charles-schwab/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,166,AutoNation,Organization,https://fortune.com/company/auto-nation/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,167,NextEra Energy,Organization,https://fortune.com/company/nextera-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,168,Marsh & McLennan,Organization,https://fortune.com/company/marsh-mclennan/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,169,Booking Holdings,Organization,https://fortune.com/company/booking-holdings/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,170,McDonald's,Organization,https://fortune.com/company/mcdonalds/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,171,HF Sinclair,Organization,https://fortune.com/company/hollyfrontier/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,172,AIG,Organization,https://fortune.com/company/aig/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,173,Occidental Petroleum,Organization,https://fortune.com/company/occidental-petroleum/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,174,Marriott International,Organization,https://fortune.com/company/marriott-international/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,175,Jones Lang LaSalle,Organization,https://fortune.com/company/jones-lang-lasalle/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,176,International Paper,Organization,https://fortune.com/company/international-paper/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,177,Freeport-McMoRan,Organization,https://fortune.com/company/freeport-mcmoran/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,178,Constellation Energy,Organization,https://fortune.com/company/constellation-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,179,Waste Management,Organization,https://fortune.com/company/waste-management/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,180,Live Nation Entertainment,Organization,https://fortune.com/company/live-nation-entertainment/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,181,Stryker,Organization,https://fortune.com/company/stryker/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,182,Dollar Tree,Organization,https://fortune.com/company/dollar-tree/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,183,3M,Organization,https://fortune.com/company/3m/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,184,Kraft Heinz,Organization,https://fortune.com/company/kraft-heinz/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,185,PG&E,Organization,https://fortune.com/company/pge-corp/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,186,Danaher,Organization,https://fortune.com/company/danaher/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,187,Union Pacific,Organization,https://fortune.com/company/union-pacific/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,188,Genuine Parts,Organization,https://fortune.com/company/genuine-parts/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,189,Exelon,Organization,https://fortune.com/company/exelon/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,190,BlackRock,Organization,https://fortune.com/company/blackrock/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,191,Block,Organization,https://fortune.com/company/square/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,192,Adobe,Organization,https://fortune.com/company/adobe-systems/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,193,Reinsurance Group of America,Organization,https://fortune.com/company/reinsurance-group-of-america/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,194,Sherwin-Williams,Organization,https://fortune.com/company/sherwin-williams/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,195,WESCO International,Organization,https://fortune.com/company/wesco-international/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,196,Lear,Organization,https://fortune.com/company/lear/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,197,Synchrony,Organization,https://fortune.com/company/synchrony-financial/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,198,Amphenol,Organization,https://fortune.com/company/amphenol/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,199,Ross Stores,Organization,https://fortune.com/company/ross-stores/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,200,Newmont,Organization,https://fortune.com/company/newmont-mining/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,201,EOG Resources,Organization,https://fortune.com/company/eog-resources/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,202,State Street,Organization,https://fortune.com/company/state-street-corp/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,203,Macy's,Organization,https://fortune.com/company/macys/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,204,Group 1 Automotive,Organization,https://fortune.com/company/group-1-automotive/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,205,CDW,Organization,https://fortune.com/company/cdw/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,206,Avnet,Organization,https://fortune.com/company/avnet/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,207,Halliburton,Organization,https://fortune.com/company/halliburton/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,208,Super Micro Computer,Organization,https://fortune.com/company/super-micro-computer/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,209,American Electric Power,Organization,https://fortune.com/company/american-electric-power/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,210,L3Harris Technologies,Organization,https://fortune.com/company/harris/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,211,Becton Dickinson,Organization,https://fortune.com/company/becton-dickinson/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,212,Carrier Global,Organization,https://fortune.com/company/carrier-global/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,213,BJ's Wholesale Club,Organization,https://fortune.com/company/bjs-wholesale-club/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,214,Tenet Healthcare,Organization,https://fortune.com/company/tenet-healthcare/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,215,Fiserv,Organization,https://fortune.com/company/fiserv/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,216,Cognizant Technology Solutions,Organization,https://fortune.com/company/cognizant-technology-solutions/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,217,GE HealthCare Technologies,Organization,https://fortune.com/company/ge-healthcare-technologies/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,218,Automatic Data Processing,Organization,https://fortune.com/company/adp/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,219,Colgate-Palmolive,Organization,https://fortune.com/company/colgate-palmolive/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,220,Carvana,Organization,https://fortune.com/company/carvana/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,221,Altria Group,Organization,https://fortune.com/company/altria-group/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,222,Boston Scientific,Organization,https://fortune.com/company/boston-scientific/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,223,Cheniere Energy,Organization,https://fortune.com/company/cheniere-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,224,Parker-Hannifin,Organization,https://fortune.com/company/parker-hannifin/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,225,Kimberly-Clark,Organization,https://fortune.com/company/kimberly-clark/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,226,American Family Insurance Group,Organization,https://fortune.com/company/american-family-insurance-group/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,227,General Mills,Organization,https://fortune.com/company/general-mills/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,228,Edison International,Organization,https://fortune.com/company/edison-international/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,229,AutoZone,Organization,https://fortune.com/company/autozone/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,230,Ameriprise Financial,Organization,https://fortune.com/company/ameriprise-financial/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,231,Intuit,Organization,https://fortune.com/company/intuit/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,232,Guardian Life Ins. Co. of America,Organization,https://fortune.com/company/guardian-life-ins-co-of-america/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,233,Cleveland-Cliffs,Organization,https://fortune.com/company/cleveland-cliffs/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,234,Global Partners,Organization,https://fortune.com/company/global-partners/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,235,Aramark,Organization,https://fortune.com/company/aramark/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,236,Corebridge Financial,Organization,https://fortune.com/company/corebridge-financial/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,237,Loews,Organization,https://fortune.com/company/loews/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,238,Lam Research,Organization,https://fortune.com/company/lam-research/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,239,Goodyear Tire & Rubber,Organization,https://fortune.com/company/goodyear-tire-rubber/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,240,Pacific Life,Organization,https://fortune.com/company/pacific-life/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,241,Auto-Owners Insurance,Organization,https://fortune.com/company/auto-owners-insurance/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,242,Peter Kiewit Sons',Organization,https://fortune.com/company/peter-kiewit-sons/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,243,Lincoln National,Organization,https://fortune.com/company/lincoln-national/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,244,Steel Dynamics,Organization,https://fortune.com/company/steel-dynamics/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,245,Emerson Electric,Organization,https://fortune.com/company/emerson-electric/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,246,Asbury Automotive Group,Organization,https://fortune.com/company/asbury-automotive-group/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,247,ManpowerGroup,Organization,https://fortune.com/company/manpowergroup/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,248,W.W. Grainger,Organization,https://fortune.com/company/w-w-grainger/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,249,Jones Financial (Edward Jones),Organization,https://fortune.com/company/edward-jones/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,250,O'Reilly Automotive,Organization,https://fortune.com/company/oreilly-automotive/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,251,Vistra,Organization,https://fortune.com/company/vistra-energy/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,252,Texas Instruments,Organization,https://fortune.com/company/texas-instruments/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
2025,253,MGM Resorts International,Organization,https://fortune.com/company/mgm-resorts-international/,unknown,0,,,,,,not_searched,1,,,,fortune_2025_ranking_only,No X discovery run has been executed for this Fortune 500 row.,2026-06-10T09:01:44+00:00
