tweet_id,fortune_rank,company_name,source_x_handle,humor_presence,humor_presence_score,humor_type,humor_type_score,aggressive_humor,affiliative_humor,self_enhancing_humor,self_defeating_humor,non_humorous,classification_source,model_name,classification_confidence,classification_version
1584580164247224320,54,Procter & Gamble,@ProcterGamble,,0.631564,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.631564,existing_data_derived_humor_full_chain
1584580170215821313,54,Procter & Gamble,@ProcterGamble,,0.532346,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.532346,existing_data_derived_humor_full_chain
1584580219784294403,54,Procter & Gamble,@ProcterGamble,0,0.479871,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.520129,existing_data_derived_humor_full_chain
1587058056017453056,54,Procter & Gamble,@ProcterGamble,0,0.498892,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.501108,existing_data_derived_humor_full_chain
1587064343232905218,54,Procter & Gamble,@ProcterGamble,1,0.675206,self_enhancing,0.620000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.675206,existing_data_derived_humor_full_chain
1587064344780709892,54,Procter & Gamble,@ProcterGamble,0,0.601462,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.601462,existing_data_derived_humor_full_chain
1587124493742489602,54,Procter & Gamble,@ProcterGamble,,0.574485,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.574485,existing_data_derived_humor_full_chain
1587127513398087681,54,Procter & Gamble,@ProcterGamble,,0.619729,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.619729,existing_data_derived_humor_full_chain
1574375738198966276,54,Procter & Gamble,@ProcterGamble,,0.556361,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.556361,existing_data_derived_humor_full_chain
1574375740874825732,54,Procter & Gamble,@ProcterGamble,,0.664662,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.664662,existing_data_derived_humor_full_chain
1574428596944441345,54,Procter & Gamble,@ProcterGamble,,0.649964,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.649964,existing_data_derived_humor_full_chain
1574434045492166659,54,Procter & Gamble,@ProcterGamble,1,0.778566,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.778566,existing_data_derived_humor_full_chain
1574434876912275461,54,Procter & Gamble,@ProcterGamble,,0.564298,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.564298,existing_data_derived_humor_full_chain
1574441168162754560,54,Procter & Gamble,@ProcterGamble,0,0.669416,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.669416,existing_data_derived_humor_full_chain
1642165680056180736,54,Procter & Gamble,@ProcterGamble,0,0.624275,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.624275,existing_data_derived_humor_full_chain
1652386152052137990,54,Procter & Gamble,@ProcterGamble,0,0.454828,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.545172,existing_data_derived_humor_full_chain
1687825894751051777,54,Procter & Gamble,@ProcterGamble,,0.648394,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.648394,existing_data_derived_humor_full_chain
1675115314407768065,54,Procter & Gamble,@ProcterGamble,,0.639895,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.639895,existing_data_derived_humor_full_chain
1675119564604973056,54,Procter & Gamble,@ProcterGamble,,0.754318,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.754318,existing_data_derived_humor_full_chain
1639673504000876544,54,Procter & Gamble,@ProcterGamble,1,0.775255,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.775255,existing_data_derived_humor_full_chain
1596555146917470211,54,Procter & Gamble,@ProcterGamble,,0.632582,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.632582,existing_data_derived_humor_full_chain
1596555385942384641,54,Procter & Gamble,@ProcterGamble,,0.649478,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.649478,existing_data_derived_humor_full_chain
1596555668512645120,54,Procter & Gamble,@ProcterGamble,0,0.606017,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.606017,existing_data_derived_humor_full_chain
1576180130988318723,54,Procter & Gamble,@ProcterGamble,,0.610396,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.610396,existing_data_derived_humor_full_chain
1576186418216550400,54,Procter & Gamble,@ProcterGamble,,0.585550,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.585550,existing_data_derived_humor_full_chain
1576255624316391424,54,Procter & Gamble,@ProcterGamble,,0.612383,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.612383,existing_data_derived_humor_full_chain
1578557039546355712,54,Procter & Gamble,@ProcterGamble,,0.735498,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.735498,existing_data_derived_humor_full_chain
1578657599649726464,54,Procter & Gamble,@ProcterGamble,0,0.647256,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.647256,existing_data_derived_humor_full_chain
1578748048473493504,54,Procter & Gamble,@ProcterGamble,0,0.665897,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.665897,existing_data_derived_humor_full_chain
1581264882636189699,54,Procter & Gamble,@ProcterGamble,,0.610831,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.610831,existing_data_derived_humor_full_chain
1581271172255473675,54,Procter & Gamble,@ProcterGamble,,0.645091,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.645091,existing_data_derived_humor_full_chain
1581277465028485121,54,Procter & Gamble,@ProcterGamble,1,0.752437,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.752437,existing_data_derived_humor_full_chain
1581313955829493760,54,Procter & Gamble,@ProcterGamble,,0.659957,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.659957,existing_data_derived_humor_full_chain
1581320249785274368,54,Procter & Gamble,@ProcterGamble,1,0.711634,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.711634,existing_data_derived_humor_full_chain
1581326539915808768,54,Procter & Gamble,@ProcterGamble,,0.653522,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.653522,existing_data_derived_humor_full_chain
1581344325023125504,54,Procter & Gamble,@ProcterGamble,0,0.647085,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.647085,existing_data_derived_humor_full_chain
1583829374230360065,54,Procter & Gamble,@ProcterGamble,,0.688948,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.688948,existing_data_derived_humor_full_chain
1583844630319140864,54,Procter & Gamble,@ProcterGamble,0,0.649556,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.649556,existing_data_derived_humor_full_chain
1586311692178300929,54,Procter & Gamble,@ProcterGamble,,0.668605,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.668605,existing_data_derived_humor_full_chain
1586319186397216768,54,Procter & Gamble,@ProcterGamble,0,0.636300,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.636300,existing_data_derived_humor_full_chain
1586358104010231815,54,Procter & Gamble,@ProcterGamble,0,0.588030,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.588030,existing_data_derived_humor_full_chain
1642518195503501313,54,Procter & Gamble,@ProcterGamble,0,0.494172,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.505828,existing_data_derived_humor_full_chain
1642518539322945536,54,Procter & Gamble,@ProcterGamble,0,0.467706,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.532294,existing_data_derived_humor_full_chain
1690724891970936832,54,Procter & Gamble,@ProcterGamble,0,0.645217,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.645217,existing_data_derived_humor_full_chain
1690728740462936067,54,Procter & Gamble,@ProcterGamble,1,0.747837,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.747837,existing_data_derived_humor_full_chain
1655313055218008064,54,Procter & Gamble,@ProcterGamble,1,0.707059,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.707059,existing_data_derived_humor_full_chain
1597001221688025088,54,Procter & Gamble,@ProcterGamble,0,0.532400,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.532400,existing_data_derived_humor_full_chain
1576542585568518144,54,Procter & Gamble,@ProcterGamble,,0.602191,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.602191,existing_data_derived_humor_full_chain
1576548806602145793,54,Procter & Gamble,@ProcterGamble,0,0.639987,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.639987,existing_data_derived_humor_full_chain
1576633108585144322,54,Procter & Gamble,@ProcterGamble,,0.621735,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.621735,existing_data_derived_humor_full_chain
1581600848215306240,54,Procter & Gamble,@ProcterGamble,,0.650201,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.650201,existing_data_derived_humor_full_chain
1581627497879203841,54,Procter & Gamble,@ProcterGamble,1,0.715022,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.715022,existing_data_derived_humor_full_chain
1581627688598790145,54,Procter & Gamble,@ProcterGamble,0,0.579109,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.579109,existing_data_derived_humor_full_chain
1581653959940636672,54,Procter & Gamble,@ProcterGamble,,0.577991,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.577991,existing_data_derived_humor_full_chain
1581661243940605953,54,Procter & Gamble,@ProcterGamble,,0.668190,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.668190,existing_data_derived_humor_full_chain
1581667534561943557,54,Procter & Gamble,@ProcterGamble,,0.571119,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.571119,existing_data_derived_humor_full_chain
1584318834881679360,54,Procter & Gamble,@ProcterGamble,,0.622761,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.622761,existing_data_derived_humor_full_chain
1586719829746122754,54,Procter & Gamble,@ProcterGamble,,0.563644,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.563644,existing_data_derived_humor_full_chain
1586735435405033473,54,Procter & Gamble,@ProcterGamble,1,0.707094,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.707094,existing_data_derived_humor_full_chain
1586750781398679552,54,Procter & Gamble,@ProcterGamble,0,0.566673,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.566673,existing_data_derived_humor_full_chain
1700811353810710731,54,Procter & Gamble,@ProcterGamble,,0.652143,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.652143,existing_data_derived_humor_full_chain
1700817644582998043,54,Procter & Gamble,@ProcterGamble,,0.622841,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.622841,existing_data_derived_humor_full_chain
1700823937456689294,54,Procter & Gamble,@ProcterGamble,0,0.515073,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.484927,existing_data_derived_humor_full_chain
1643956395157463041,54,Procter & Gamble,@ProcterGamble,,0.522283,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.522283,existing_data_derived_humor_full_chain
1643956469388156931,54,Procter & Gamble,@ProcterGamble,,0.556310,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.556310,existing_data_derived_humor_full_chain
1689701918631751680,54,Procter & Gamble,@ProcterGamble,,0.698767,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.698767,existing_data_derived_humor_full_chain
1694786608707297474,54,Procter & Gamble,@ProcterGamble,0,0.597133,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.597133,existing_data_derived_humor_full_chain
1694834234131656929,54,Procter & Gamble,@ProcterGamble,,0.596043,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.596043,existing_data_derived_humor_full_chain
1600883878457122822,54,Procter & Gamble,@ProcterGamble,0,0.653212,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.653212,existing_data_derived_humor_full_chain
1600899643474182144,54,Procter & Gamble,@ProcterGamble,0,0.657395,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.657395,existing_data_derived_humor_full_chain
1628861889504751616,54,Procter & Gamble,@ProcterGamble,,0.609493,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.609493,existing_data_derived_humor_full_chain
1616043246194393090,54,Procter & Gamble,@ProcterGamble,0,0.634603,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.634603,existing_data_derived_humor_full_chain
1616043253106708480,54,Procter & Gamble,@ProcterGamble,0,0.610689,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.610689,existing_data_derived_humor_full_chain
1682120232553312256,54,Procter & Gamble,@ProcterGamble,,0.688948,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.688948,existing_data_derived_humor_full_chain
1682120236768669697,54,Procter & Gamble,@ProcterGamble,0,0.649556,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.649556,existing_data_derived_humor_full_chain
1631081941075128320,54,Procter & Gamble,@ProcterGamble,0,0.508959,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.491041,existing_data_derived_humor_full_chain
1633843363005992964,54,Procter & Gamble,@ProcterGamble,,0.558408,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.558408,existing_data_derived_humor_full_chain
1633845497818652682,54,Procter & Gamble,@ProcterGamble,,0.563091,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.563091,existing_data_derived_humor_full_chain
1633852886965690369,54,Procter & Gamble,@ProcterGamble,0,0.563174,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.563174,existing_data_derived_humor_full_chain
1633872418132611072,54,Procter & Gamble,@ProcterGamble,0,0.489942,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.510058,existing_data_derived_humor_full_chain
1638722264953937921,54,Procter & Gamble,@ProcterGamble,1,0.721774,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.721774,existing_data_derived_humor_full_chain
1639009194669125634,54,Procter & Gamble,@ProcterGamble,,0.646399,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.646399,existing_data_derived_humor_full_chain
1641401133183770626,54,Procter & Gamble,@ProcterGamble,,0.688520,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.688520,existing_data_derived_humor_full_chain
1641485724359835650,54,Procter & Gamble,@ProcterGamble,,0.678232,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.678232,existing_data_derived_humor_full_chain
1661703672584196100,54,Procter & Gamble,@ProcterGamble,,0.708680,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.708680,existing_data_derived_humor_full_chain
1661707442705645569,54,Procter & Gamble,@ProcterGamble,,0.604383,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.604383,existing_data_derived_humor_full_chain
1588145278623907840,54,Procter & Gamble,@ProcterGamble,,0.597159,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.597159,existing_data_derived_humor_full_chain
1588146178541117446,54,Procter & Gamble,@ProcterGamble,0,0.658949,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.658949,existing_data_derived_humor_full_chain
1578000875393515520,54,Procter & Gamble,@ProcterGamble,,0.659957,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.659957,existing_data_derived_humor_full_chain
1578007168141430786,54,Procter & Gamble,@ProcterGamble,1,0.711898,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.711898,existing_data_derived_humor_full_chain
1578013459387764736,54,Procter & Gamble,@ProcterGamble,,0.653522,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.653522,existing_data_derived_humor_full_chain
1578086224971153410,54,Procter & Gamble,@ProcterGamble,,0.522128,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.522128,existing_data_derived_humor_full_chain
1578091135909625857,54,Procter & Gamble,@ProcterGamble,0,0.502734,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.497266,existing_data_derived_humor_full_chain
1580547679314378752,54,Procter & Gamble,@ProcterGamble,,0.646720,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.646720,existing_data_derived_humor_full_chain
1580553944950255618,54,Procter & Gamble,@ProcterGamble,,0.605504,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.605504,existing_data_derived_humor_full_chain
1580566532824109058,54,Procter & Gamble,@ProcterGamble,,0.627167,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.627167,existing_data_derived_humor_full_chain
1580572823520571395,54,Procter & Gamble,@ProcterGamble,0,0.590801,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.590801,existing_data_derived_humor_full_chain
1580658164693110784,54,Procter & Gamble,@ProcterGamble,,0.695943,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.695943,existing_data_derived_humor_full_chain
1583071286153969665,54,Procter & Gamble,@ProcterGamble,,0.610073,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.610073,existing_data_derived_humor_full_chain
1583078081711177728,54,Procter & Gamble,@ProcterGamble,,0.675451,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.675451,existing_data_derived_humor_full_chain
1583084370495426561,54,Procter & Gamble,@ProcterGamble,0,0.600555,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.600555,existing_data_derived_humor_full_chain
1583156536490487809,54,Procter & Gamble,@ProcterGamble,,0.755422,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.755422,existing_data_derived_humor_full_chain
1583192190905638912,54,Procter & Gamble,@ProcterGamble,,0.607253,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.607253,existing_data_derived_humor_full_chain
1583196959791525889,54,Procter & Gamble,@ProcterGamble,0,0.589199,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.589199,existing_data_derived_humor_full_chain
1585594664278695943,54,Procter & Gamble,@ProcterGamble,,0.644589,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.644589,existing_data_derived_humor_full_chain
1585594666422079488,54,Procter & Gamble,@ProcterGamble,0,0.567702,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.567702,existing_data_derived_humor_full_chain
1585660653104152579,54,Procter & Gamble,@ProcterGamble,0,0.492260,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.507740,existing_data_derived_humor_full_chain
1699768768442802198,54,Procter & Gamble,@ProcterGamble,,0.532570,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.532570,existing_data_derived_humor_full_chain
1699780020343095770,54,Procter & Gamble,@ProcterGamble,,0.582186,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.582186,existing_data_derived_humor_full_chain
1702276089744167012,54,Procter & Gamble,@ProcterGamble,,0.556656,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.556656,existing_data_derived_humor_full_chain
1702276094810853853,54,Procter & Gamble,@ProcterGamble,0,0.586394,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.586394,existing_data_derived_humor_full_chain
1575469196045156353,54,Procter & Gamble,@ProcterGamble,,0.668190,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.668190,existing_data_derived_humor_full_chain
1575475483394834434,54,Procter & Gamble,@ProcterGamble,,0.571119,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.571119,existing_data_derived_humor_full_chain
1694032087878123735,54,Procter & Gamble,@ProcterGamble,,0.525632,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.525632,existing_data_derived_humor_full_chain
1694039132287238649,54,Procter & Gamble,@ProcterGamble,0,0.462763,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.537237,existing_data_derived_humor_full_chain
1694083907568767178,54,Procter & Gamble,@ProcterGamble,,0.541948,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.541948,existing_data_derived_humor_full_chain
1694084770907455887,54,Procter & Gamble,@ProcterGamble,,0.525944,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.525944,existing_data_derived_humor_full_chain
1630670688422879235,54,Procter & Gamble,@ProcterGamble,,0.583940,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.583940,existing_data_derived_humor_full_chain
1678705703907733505,54,Procter & Gamble,@ProcterGamble,,0.572985,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.572985,existing_data_derived_humor_full_chain
1678712015152377856,54,Procter & Gamble,@ProcterGamble,1,0.699192,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.699192,existing_data_derived_humor_full_chain
1678743444900962305,54,Procter & Gamble,@ProcterGamble,0,0.634377,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.634377,existing_data_derived_humor_full_chain
1678749732418510849,54,Procter & Gamble,@ProcterGamble,,0.530794,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.530794,existing_data_derived_humor_full_chain
1640511583645253633,54,Procter & Gamble,@ProcterGamble,0,0.636262,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.636262,existing_data_derived_humor_full_chain
1640686189161205762,54,Procter & Gamble,@ProcterGamble,,0.595481,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.595481,existing_data_derived_humor_full_chain
1640697784834613249,54,Procter & Gamble,@ProcterGamble,,0.572887,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.572887,existing_data_derived_humor_full_chain
1640714667499876355,54,Procter & Gamble,@ProcterGamble,,0.543877,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.543877,existing_data_derived_humor_full_chain
1661061581390725134,54,Procter & Gamble,@ProcterGamble,0,0.557184,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.557184,existing_data_derived_humor_full_chain
1661063196659138585,54,Procter & Gamble,@ProcterGamble,,0.618256,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.618256,existing_data_derived_humor_full_chain
1661065710527823895,54,Procter & Gamble,@ProcterGamble,0,0.641299,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.641299,existing_data_derived_humor_full_chain
1587421198656442368,54,Procter & Gamble,@ProcterGamble,1,0.754366,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.754366,existing_data_derived_humor_full_chain
1589950910163304449,54,Procter & Gamble,@ProcterGamble,1,0.673973,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.673973,existing_data_derived_humor_full_chain
1589957161253105664,54,Procter & Gamble,@ProcterGamble,0,0.665032,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.665032,existing_data_derived_humor_full_chain
1592487660106534913,54,Procter & Gamble,@ProcterGamble,,0.556592,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.556592,existing_data_derived_humor_full_chain
1592493965215162369,54,Procter & Gamble,@ProcterGamble,,0.649809,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.649809,existing_data_derived_humor_full_chain
1592500161078382592,54,Procter & Gamble,@ProcterGamble,,0.556938,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.556938,existing_data_derived_humor_full_chain
1592570678016114688,54,Procter & Gamble,@ProcterGamble,,0.634138,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.634138,existing_data_derived_humor_full_chain
1592570686228381697,54,Procter & Gamble,@ProcterGamble,1,0.730798,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.730798,existing_data_derived_humor_full_chain
1597578737066942472,54,Procter & Gamble,@ProcterGamble,0,0.473680,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.526320,existing_data_derived_humor_full_chain
1709204226872586377,54,Procter & Gamble,@ProcterGamble,0,0.492527,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.507473,existing_data_derived_humor_full_chain
1577093548188790785,54,Procter & Gamble,@ProcterGamble,,0.554870,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.554870,existing_data_derived_humor_full_chain
1577093632452349952,54,Procter & Gamble,@ProcterGamble,,0.567457,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.567457,existing_data_derived_humor_full_chain
1577273280012197897,54,Procter & Gamble,@ProcterGamble,0,0.622065,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.622065,existing_data_derived_humor_full_chain
1577334921206562817,54,Procter & Gamble,@ProcterGamble,,0.598233,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.598233,existing_data_derived_humor_full_chain
1577350486252044306,54,Procter & Gamble,@ProcterGamble,,0.559378,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.559378,existing_data_derived_humor_full_chain
1579866895527735297,54,Procter & Gamble,@ProcterGamble,,0.616493,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.616493,existing_data_derived_humor_full_chain
1579892086043574272,54,Procter & Gamble,@ProcterGamble,0,0.665401,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.665401,existing_data_derived_humor_full_chain
