fortune_rank,company_name,period,period_level,post_count,humor_post_count,humor_usage_rate,aggressive_humor_post_count,aggressive_humor_usage_rate,mean_total_engagement,median_total_engagement,mean_log_total_engagement,sum_total_engagement,mean_text_length,mean_hashtag_count,mean_mention_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq
25,Home Depot,2025-11,firm_month,8,0,0.0,0,0.0,63.375,63.5,3.996029352364,507.0,207.0,0.375,0.125,0.0,0.0
25,Home Depot,2025-12,firm_month,5,1,0.2,0,0.0,430.0,108.0,5.125317113834,2150.0,171.2,0.0,1.4,0.0,0.0
25,Home Depot,2026-01,firm_month,2,0,0.0,0,0.0,51.5,51.5,3.813772195244,103.0,93.5,0.5,0.0,0.0,0.0
25,Home Depot,2026-02,firm_month,2,0,0.0,0,0.0,64.5,64.5,4.169033262759,129.0,150.5,1.0,0.0,0.0,0.0
25,Home Depot,2026-03,firm_month,11,1,0.090909090909,0,0.0,37.0,27.0,3.320366853678,407.0,204.818181818182,0.272727272727,0.454545454545,0.0,0.0
25,Home Depot,2026-04,firm_month,8,0,0.0,0,0.0,21.25,19.5,2.737197463412,170.0,178.125,0.5,0.875,0.0,0.0
25,Home Depot,2026-05,firm_month,8,2,0.25,0,0.0,34.75,33.0,3.234489913601,278.0,235.5,0.875,0.875,0.0,0.0
25,Home Depot,2026-06,firm_month,22,7,0.318181818182,0,0.0,436.863636363636,13.5,3.526562524264,9611.0,202.181818181818,0.181818181818,1.318181818182,0.0,0.0
26,Fannie Mae,2021-06,firm_month,11,0,0.0,0,0.0,4.909090909091,4.0,1.610534722379,54.0,188.0,0.272727272727,0.727272727273,0.0,0.0
26,Fannie Mae,2021-07,firm_month,14,1,0.071428571429,0,0.0,5.071428571429,4.0,1.683054661748,71.0,202.285714285714,0.0,0.071428571429,0.0,0.0
26,Fannie Mae,2021-08,firm_month,15,1,0.066666666667,0,0.0,28.8,12.0,2.766424762849,432.0,200.333333333333,0.066666666667,0.2,0.0,0.0
26,Fannie Mae,2021-09,firm_month,13,3,0.230769230769,0,0.0,10.307692307692,10.0,2.25871338455,134.0,200.0,0.538461538462,0.307692307692,0.0,0.0
26,Fannie Mae,2021-10,firm_month,9,1,0.111111111111,0,0.0,12.0,13.0,2.531661962252,108.0,245.111111111111,0.222222222222,0.111111111111,0.0,0.0
26,Fannie Mae,2021-11,firm_month,8,2,0.25,0,0.0,9.75,9.5,2.305541992571,78.0,216.625,0.25,0.25,0.0,0.0
26,Fannie Mae,2021-12,firm_month,13,2,0.153846153846,0,0.0,7.153846153846,6.0,2.002918163283,93.0,193.769230769231,0.076923076923,0.0,0.0,0.0
26,Fannie Mae,2022-01,firm_month,9,0,0.0,0,0.0,11.111111111111,11.0,2.341713900059,100.0,198.111111111111,0.333333333333,0.333333333333,0.0,0.0
26,Fannie Mae,2022-02,firm_month,6,1,0.166666666667,0,0.0,12.666666666667,7.0,2.286907667008,76.0,235.833333333333,0.166666666667,0.0,0.0,0.0
26,Fannie Mae,2022-03,firm_month,5,1,0.2,0,0.0,8.6,8.0,2.252276487827,43.0,224.4,0.2,0.0,0.0,0.0
26,Fannie Mae,2022-04,firm_month,5,0,0.0,0,0.0,11.2,8.0,2.35158801822,56.0,202.8,0.2,0.0,0.0,0.0
26,Fannie Mae,2022-05,firm_month,11,0,0.0,0,0.0,8.0,9.0,2.108141109109,88.0,213.818181818182,0.181818181818,0.090909090909,0.0,0.0
26,Fannie Mae,2022-06,firm_month,19,1,0.052631578947,0,0.0,7.421052631579,6.0,2.054853601053,141.0,191.894736842105,0.894736842105,0.368421052632,0.0,0.0
26,Fannie Mae,2022-07,firm_month,15,2,0.133333333333,0,0.0,6.533333333333,7.0,1.872273817307,98.0,183.0,0.133333333333,0.133333333333,0.0,0.0
26,Fannie Mae,2022-08,firm_month,10,0,0.0,0,0.0,14.4,7.0,2.224090638888,144.0,185.0,0.1,0.1,0.0,0.0
26,Fannie Mae,2022-09,firm_month,13,3,0.230769230769,0,0.0,15.384615384615,7.0,2.418393481446,200.0,212.384615384615,0.153846153846,0.461538461538,0.0,0.0
26,Fannie Mae,2022-10,firm_month,12,2,0.166666666667,0,0.0,9.583333333333,8.5,2.148061474926,115.0,196.333333333333,0.583333333333,0.083333333333,0.0,0.0
26,Fannie Mae,2022-11,firm_month,1,0,0.0,0,0.0,24.0,24.0,3.218875824868,24.0,118.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2023-04,firm_month,8,2,0.25,0,0.0,16.5,9.5,2.58069200655,132.0,253.875,0.125,0.875,0.0,0.0
26,Fannie Mae,2023-05,firm_month,4,0,0.0,0,0.0,10.0,10.5,2.391233287427,40.0,254.5,0.0,0.0,0.0,0.0
26,Fannie Mae,2023-06,firm_month,11,1,0.090909090909,0,0.0,9.727272727273,9.0,2.340002168081,107.0,193.363636363636,0.545454545455,0.181818181818,0.0,0.0
26,Fannie Mae,2023-07,firm_month,5,1,0.2,0,0.0,6.0,6.0,1.924754729947,30.0,227.6,0.0,0.4,0.0,0.0
26,Fannie Mae,2023-08,firm_month,7,0,0.0,0,0.0,9.0,7.0,2.244747137594,63.0,221.857142857143,0.0,0.285714285714,0.0,0.0
26,Fannie Mae,2023-09,firm_month,4,1,0.25,0,0.0,7.5,7.5,2.092752670309,30.0,238.5,0.25,0.0,0.0,0.0
26,Fannie Mae,2023-10,firm_month,6,1,0.166666666667,0,0.0,11.666666666667,12.0,2.396576633342,70.0,261.166666666667,0.166666666667,0.0,0.0,0.0
26,Fannie Mae,2023-11,firm_month,9,1,0.111111111111,0,0.0,11.777777777778,9.0,2.448087459918,106.0,202.555555555556,0.777777777778,0.0,0.0,0.0
26,Fannie Mae,2023-12,firm_month,3,0,0.0,0,0.0,16.333333333333,13.0,2.794020172475,49.0,263.333333333333,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-01,firm_month,6,1,0.166666666667,0,0.0,13.333333333333,12.0,2.448149521519,80.0,198.5,0.166666666667,0.0,0.0,0.0
26,Fannie Mae,2024-02,firm_month,4,0,0.0,0,0.0,24.0,24.5,3.185746745015,96.0,285.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-03,firm_month,2,1,0.5,0,0.0,17.0,17.0,2.884160497897,34.0,299.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-04,firm_month,6,2,0.333333333333,0,0.0,13.333333333333,12.5,2.648406069881,80.0,256.5,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-05,firm_month,2,1,0.5,0,0.0,19.5,19.5,3.020127355638,39.0,260.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-06,firm_month,2,0,0.0,0,0.0,14.0,14.0,2.705823025927,28.0,271.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-07,firm_month,4,0,0.0,0,0.0,20.25,19.0,3.003024867879,81.0,275.5,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-08,firm_month,3,1,0.333333333333,0,0.0,11.333333333333,10.0,2.42941480034,34.0,266.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-09,firm_month,3,0,0.0,0,0.0,12.0,13.0,2.53629020973,36.0,256.666666666667,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-10,firm_month,13,3,0.230769230769,0,0.0,10.615384615385,11.0,2.41204915669,138.0,249.846153846154,0.615384615385,0.0,0.0,0.0
26,Fannie Mae,2024-11,firm_month,2,0,0.0,0,0.0,12.5,12.5,2.596478425445,25.0,272.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2024-12,firm_month,2,1,0.5,0,0.0,19.0,19.0,2.994480708444,38.0,269.5,0.0,0.0,0.0,0.0
26,Fannie Mae,2025-01,firm_month,3,0,0.0,0,0.0,12.666666666667,13.0,2.610671393502,38.0,290.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2025-02,firm_month,4,0,0.0,0,0.0,23.5,21.5,3.013614686338,94.0,269.25,0.0,0.0,0.0,0.0
26,Fannie Mae,2025-03,firm_month,3,0,0.0,0,0.0,104.0,19.0,3.734196233985,312.0,192.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2025-04,firm_month,7,0,0.0,0,0.0,1124.571428571429,324.0,5.595109111677,7872.0,197.428571428571,0.0,0.285714285714,0.0,0.0
26,Fannie Mae,2025-05,firm_month,9,0,0.0,0,0.0,680.333333333333,130.0,5.203432933597,6123.0,199.222222222222,0.111111111111,1.111111111111,0.0,0.0
26,Fannie Mae,2025-06,firm_month,60,4,0.066666666667,0,0.0,108.116666666667,7.5,2.416285597062,6487.0,217.05,0.05,0.066666666667,0.0,0.0
26,Fannie Mae,2025-07,firm_month,40,3,0.075,0,0.0,150.025,10.0,2.742335579932,6001.0,219.425,0.075,0.15,0.0,0.0
26,Fannie Mae,2025-08,firm_month,24,2,0.083333333333,0,0.0,8.916666666667,8.0,2.182204429696,214.0,216.375,0.0,0.041666666667,0.0,0.0
26,Fannie Mae,2025-09,firm_month,23,5,0.217391304348,0,0.0,8.434782608696,7.0,2.171881387804,194.0,225.130434782609,0.0,0.04347826087,0.0,0.0
26,Fannie Mae,2025-10,firm_month,29,6,0.206896551724,0,0.0,136.344827586207,11.0,3.077209567318,3954.0,210.551724137931,0.0,0.137931034483,0.0,0.0
26,Fannie Mae,2025-11,firm_month,15,1,0.066666666667,0,0.0,10.8,10.0,2.437409855979,162.0,227.066666666667,0.0,0.066666666667,0.0,0.0
26,Fannie Mae,2025-12,firm_month,12,2,0.166666666667,0,0.0,11.0,9.5,2.408081458933,132.0,206.0,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-01,firm_month,16,1,0.0625,0,0.0,6.375,6.0,1.918715503912,102.0,232.8125,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-02,firm_month,14,1,0.071428571429,0,0.0,19.928571428571,7.5,2.307258979859,279.0,230.357142857143,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-03,firm_month,13,2,0.153846153846,0,0.0,4.615384615385,4.0,1.64174901524,60.0,210.307692307692,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-04,firm_month,15,1,0.066666666667,0,0.0,19.933333333333,3.0,1.708011568206,299.0,199.733333333333,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-05,firm_month,13,3,0.230769230769,0,0.0,39.076923076923,17.0,3.129866923009,508.0,222.846153846154,0.0,0.0,0.0,0.0
26,Fannie Mae,2026-06,firm_month,5,1,0.2,0,0.0,28.8,28.0,2.517299366079,144.0,197.8,0.0,0.0,0.0,0.0
27,Kroger,2017-06,firm_month,1,0,0.0,0,0.0,57074.0,57074.0,10.952121471398,57074.0,131.0,1.0,0.0,0.0,0.0
27,Kroger,2017-10,firm_month,1,0,0.0,0,0.0,1673.0,1673.0,7.422971251049,1673.0,67.0,0.0,0.0,0.0,0.0
27,Kroger,2018-09,firm_month,57,2,0.035087719298,0,0.0,23.912280701754,15.0,2.71946540756,1363.0,144.684210526316,1.19298245614,0.280701754386,0.0,0.0
27,Kroger,2018-10,firm_month,30,5,0.166666666667,0,0.0,37.0,25.5,3.214676816156,1110.0,159.8,0.266666666667,0.566666666667,0.0,0.0
27,Kroger,2018-11,firm_month,32,2,0.0625,0,0.0,30.75,27.5,3.21001529939,984.0,161.40625,0.3125,0.375,0.0,0.0
27,Kroger,2018-12,firm_month,19,3,0.157894736842,0,0.0,21.526315789474,17.0,2.995675299585,409.0,169.263157894737,1.052631578947,0.263157894737,0.0,0.0
27,Kroger,2019-01,firm_month,15,3,0.2,0,0.0,421.466666666667,25.0,3.817985004453,6322.0,174.666666666667,0.466666666667,0.466666666667,0.0,0.0
27,Kroger,2019-02,firm_month,18,1,0.055555555556,0,0.0,134.222222222222,25.5,3.679140359209,2416.0,165.388888888889,0.833333333333,0.333333333333,0.0,0.0
27,Kroger,2019-03,firm_month,25,4,0.16,0,0.0,20.88,14.0,2.893368575803,522.0,168.04,0.92,0.36,0.0,0.0
27,Kroger,2019-04,firm_month,19,1,0.052631578947,0,0.0,29.947368421053,22.0,3.075717805055,569.0,157.684210526316,0.736842105263,0.210526315789,0.0,0.0
27,Kroger,2019-05,firm_month,24,4,0.166666666667,0,0.0,21.041666666667,19.0,2.983076348866,505.0,200.916666666667,0.875,0.666666666667,0.0,0.0
27,Kroger,2019-06,firm_month,14,3,0.214285714286,0,0.0,20.142857142857,20.0,2.967412658786,282.0,206.5,0.928571428571,0.0,0.0,0.0
27,Kroger,2019-07,firm_month,17,6,0.352941176471,0,0.0,21.823529411765,19.0,3.009067516901,371.0,184.294117647059,0.588235294118,0.235294117647,0.0,0.0
27,Kroger,2019-08,firm_month,18,2,0.111111111111,1,0.055555555556,25.555555555556,16.5,2.935686084421,460.0,164.222222222222,0.555555555556,0.055555555556,0.055555555556,0.003086419753
27,Kroger,2019-09,firm_month,24,3,0.125,0,0.0,369.875,22.5,3.437744234755,8877.0,158.166666666667,0.958333333333,0.25,0.0,0.0
27,Kroger,2019-10,firm_month,14,1,0.071428571429,0,0.0,31.142857142857,17.0,3.22411075739,436.0,137.714285714286,0.357142857143,0.142857142857,0.0,0.0
27,Kroger,2019-11,firm_month,14,0,0.0,0,0.0,31.642857142857,22.5,3.193897210921,443.0,107.714285714286,0.214285714286,0.428571428571,0.0,0.0
27,Kroger,2019-12,firm_month,12,0,0.0,0,0.0,22.833333333333,15.5,2.736053682731,274.0,128.25,0.5,0.416666666667,0.0,0.0
27,Kroger,2020-01,firm_month,13,2,0.153846153846,0,0.0,31.846153846154,21.0,3.261751041141,414.0,147.230769230769,0.307692307692,0.076923076923,0.0,0.0
27,Kroger,2020-02,firm_month,18,1,0.055555555556,0,0.0,309.833333333333,66.0,4.460416331493,5577.0,132.444444444444,0.666666666667,0.5,0.0,0.0
27,Kroger,2020-03,firm_month,17,1,0.058823529412,0,0.0,217.823529411765,156.0,4.815927260948,3703.0,226.235294117647,0.294117647059,0.588235294118,0.0,0.0
27,Kroger,2020-04,firm_month,13,4,0.307692307692,0,0.0,337.846153846154,136.0,4.665932746754,4392.0,210.461538461538,0.153846153846,0.153846153846,0.0,0.0
27,Kroger,2020-05,firm_month,12,0,0.0,0,0.0,120.916666666667,91.5,4.505535914439,1451.0,217.916666666667,0.25,0.416666666667,0.0,0.0
27,Kroger,2020-06,firm_month,8,4,0.5,0,0.0,220.25,69.5,4.266093748382,1762.0,206.875,0.25,0.375,0.0,0.0
27,Kroger,2020-07,firm_month,9,3,0.333333333333,0,0.0,266.222222222222,31.0,4.124828800021,2396.0,196.666666666667,0.333333333333,0.333333333333,0.0,0.0
27,Kroger,2020-08,firm_month,12,2,0.166666666667,0,0.0,30.416666666667,18.5,3.180837267825,365.0,211.333333333333,0.416666666667,1.166666666667,0.0,0.0
27,Kroger,2020-09,firm_month,21,5,0.238095238095,0,0.0,31.904761904762,15.0,3.015006020144,670.0,192.666666666667,0.0,0.142857142857,0.0,0.0
27,Kroger,2020-10,firm_month,43,8,0.186046511628,2,0.046511627907,103.906976744186,20.0,3.373920065309,4468.0,163.46511627907,0.302325581395,0.767441860465,0.046511627907,0.002163331531
27,Kroger,2020-11,firm_month,14,4,0.285714285714,0,0.0,18.5,19.0,2.952921956467,259.0,217.428571428571,0.0,0.571428571429,0.0,0.0
27,Kroger,2020-12,firm_month,23,4,0.173913043478,0,0.0,19.04347826087,16.0,2.82146337983,438.0,206.086956521739,0.0,0.347826086957,0.0,0.0
27,Kroger,2021-01,firm_month,2,0,0.0,0,0.0,112.0,112.0,4.726760908513,224.0,293.0,1.5,0.0,0.0,0.0
27,Kroger,2021-02,firm_month,8,1,0.125,0,0.0,70.0,58.0,4.121848753095,560.0,246.0,0.625,0.875,0.0,0.0
27,Kroger,2021-03,firm_month,16,4,0.25,1,0.0625,52.3125,26.5,3.469788964925,837.0,217.625,0.8125,0.375,0.0625,0.00390625
27,Kroger,2021-04,firm_month,4,1,0.25,0,0.0,47.0,39.0,3.82513101363,188.0,266.0,0.25,0.75,0.0,0.0
27,Kroger,2021-05,firm_month,7,0,0.0,0,0.0,44.428571428571,34.0,3.435628531155,311.0,186.142857142857,0.0,0.285714285714,0.0,0.0
27,Kroger,2021-06,firm_month,6,1,0.166666666667,0,0.0,29.833333333333,27.0,3.382373255159,179.0,235.166666666667,0.166666666667,0.166666666667,0.0,0.0
27,Kroger,2021-07,firm_month,18,5,0.277777777778,0,0.0,35.722222222222,29.5,3.341526269764,643.0,162.833333333333,0.277777777778,0.111111111111,0.0,0.0
27,Kroger,2021-08,firm_month,10,0,0.0,0,0.0,84.0,42.0,3.758380622823,840.0,123.5,0.3,0.1,0.0,0.0
27,Kroger,2021-09,firm_month,10,1,0.1,0,0.0,63.2,44.0,3.883052341909,632.0,94.7,0.2,0.3,0.0,0.0
27,Kroger,2021-10,firm_month,14,0,0.0,0,0.0,34.0,22.0,3.136574071062,476.0,83.142857142857,0.214285714286,0.142857142857,0.0,0.0
27,Kroger,2021-11,firm_month,13,1,0.076923076923,0,0.0,36.769230769231,27.0,3.32029338291,478.0,120.538461538462,0.230769230769,0.076923076923,0.0,0.0
27,Kroger,2021-12,firm_month,8,1,0.125,0,0.0,429.125,80.5,4.796788057729,3433.0,130.0,0.125,0.75,0.0,0.0
27,Kroger,2022-01,firm_month,9,2,0.222222222222,1,0.111111111111,53.111111111111,33.0,3.705680367361,478.0,81.777777777778,0.444444444444,0.0,0.111111111111,0.012345679012
27,Kroger,2022-02,firm_month,14,1,0.071428571429,0,0.0,33.785714285714,22.5,3.273046604328,473.0,125.857142857143,0.142857142857,0.5,0.0,0.0
27,Kroger,2022-03,firm_month,11,2,0.181818181818,0,0.0,64.181818181818,24.0,3.621409375753,706.0,109.454545454545,0.454545454545,0.363636363636,0.0,0.0
27,Kroger,2022-04,firm_month,14,2,0.142857142857,0,0.0,12.5,13.0,2.468526064007,175.0,126.714285714286,0.214285714286,0.071428571429,0.0,0.0
27,Kroger,2022-05,firm_month,18,1,0.055555555556,0,0.0,18.222222222222,14.5,2.768215310988,328.0,178.722222222222,0.111111111111,0.277777777778,0.0,0.0
27,Kroger,2022-06,firm_month,9,0,0.0,0,0.0,58.666666666667,45.0,3.905726966583,528.0,183.777777777778,0.222222222222,0.333333333333,0.0,0.0
27,Kroger,2022-07,firm_month,12,0,0.0,0,0.0,22.833333333333,17.5,2.897981680514,274.0,157.416666666667,0.416666666667,0.25,0.0,0.0
27,Kroger,2022-08,firm_month,15,0,0.0,0,0.0,1032.333333333333,18.0,3.216311226846,15485.0,182.8,0.333333333333,0.666666666667,0.0,0.0
27,Kroger,2022-09,firm_month,21,1,0.047619047619,0,0.0,93.571428571429,21.0,3.249469682113,1965.0,145.095238095238,0.142857142857,0.238095238095,0.0,0.0
27,Kroger,2022-10,firm_month,4,1,0.25,0,0.0,22.0,13.5,2.956019973402,88.0,197.0,0.0,0.25,0.0,0.0
27,Kroger,2022-11,firm_month,10,0,0.0,0,0.0,17.3,13.5,2.741028530368,173.0,192.6,0.0,0.5,0.0,0.0
27,Kroger,2023-01,firm_month,6,0,0.0,0,0.0,8.166666666667,7.0,2.129240120818,49.0,155.666666666667,0.0,0.5,0.0,0.0
27,Kroger,2023-02,firm_month,6,1,0.166666666667,0,0.0,24.666666666667,16.0,2.958700134968,148.0,164.666666666667,0.0,0.5,0.0,0.0
27,Kroger,2023-04,firm_month,2,1,0.5,0,0.0,17.5,17.5,2.917405368531,35.0,166.5,0.0,0.5,0.0,0.0
27,Kroger,2023-05,firm_month,5,0,0.0,0,0.0,9.0,10.0,2.178813819398,45.0,198.4,0.0,0.6,0.0,0.0
27,Kroger,2023-06,firm_month,7,1,0.142857142857,0,0.0,12.0,10.0,2.487899495555,84.0,255.571428571429,0.0,0.428571428571,0.0,0.0
27,Kroger,2023-07,firm_month,12,8,0.666666666667,0,0.0,21.916666666667,13.5,2.882446260473,263.0,262.583333333333,0.0,0.333333333333,0.0,0.0
27,Kroger,2023-08,firm_month,1,1,1.0,0,0.0,56.0,56.0,4.043051267835,56.0,303.0,0.0,0.0,0.0,0.0
27,Kroger,2023-09,firm_month,2,1,0.5,0,0.0,23.5,23.5,3.196795376975,47.0,291.5,0.0,0.5,0.0,0.0
27,Kroger,2023-10,firm_month,5,0,0.0,0,0.0,26.0,25.0,3.284243581579,130.0,173.6,0.6,0.6,0.0,0.0
27,Kroger,2023-11,firm_month,4,2,0.5,0,0.0,38.25,31.5,3.597718425716,153.0,181.5,0.0,0.5,0.0,0.0
27,Kroger,2024-02,firm_month,3,1,0.333333333333,0,0.0,18.333333333333,16.0,2.895138607943,55.0,212.0,0.0,0.666666666667,0.0,0.0
27,Kroger,2024-03,firm_month,3,0,0.0,0,0.0,17.333333333333,12.0,2.817017796304,52.0,181.0,0.0,0.333333333333,0.0,0.0
27,Kroger,2024-04,firm_month,3,0,0.0,0,0.0,16.0,15.0,2.809526844353,48.0,213.666666666667,0.0,0.666666666667,0.0,0.0
27,Kroger,2024-05,firm_month,5,0,0.0,0,0.0,29.4,19.0,3.26563760094,147.0,195.6,0.0,0.4,0.0,0.0
27,Kroger,2024-06,firm_month,2,0,0.0,0,0.0,24.5,24.5,3.236945348176,49.0,249.0,0.0,0.5,0.0,0.0
27,Kroger,2024-08,firm_month,7,1,0.142857142857,0,0.0,48.428571428571,38.0,3.793486024092,339.0,219.285714285714,0.0,0.571428571429,0.0,0.0
27,Kroger,2024-09,firm_month,1,0,0.0,0,0.0,40.0,40.0,3.713572066704,40.0,213.0,0.0,0.0,0.0,0.0
27,Kroger,2024-10,firm_month,2,0,0.0,0,0.0,106.5,106.5,4.547127946478,213.0,215.5,0.0,0.5,0.0,0.0
27,Kroger,2025-01,firm_month,2,0,0.0,0,0.0,319.0,319.0,5.613787003928,638.0,186.5,0.0,0.5,0.0,0.0
28,Verizon Communications,2024-10,firm_month,7,2,0.285714285714,0,0.0,145.857142857143,102.0,4.465887061422,1021.0,204.0,0.428571428571,0.285714285714,0.0,0.0
28,Verizon Communications,2024-11,firm_month,4,0,0.0,0,0.0,178.75,118.5,4.441650873987,715.0,166.0,0.0,0.5,0.0,0.0
28,Verizon Communications,2025-01,firm_month,1,0,0.0,0,0.0,196.0,196.0,5.283203728738,196.0,222.0,0.0,0.0,0.0,0.0
28,Verizon Communications,2025-02,firm_month,5,1,0.2,0,0.0,664.4,384.0,6.07401471974,3322.0,165.8,0.8,0.8,0.0,0.0
28,Verizon Communications,2025-06,firm_month,2,1,0.5,0,0.0,362.0,362.0,5.274417663981,724.0,221.0,0.0,0.5,0.0,0.0
28,Verizon Communications,2025-07,firm_month,2,0,0.0,0,0.0,441.0,441.0,5.319128203894,882.0,186.5,0.0,0.5,0.0,0.0
28,Verizon Communications,2025-10,firm_month,2,0,0.0,0,0.0,486.0,486.0,5.287501216485,972.0,220.5,0.0,1.5,0.0,0.0
28,Verizon Communications,2026-01,firm_month,16,5,0.3125,0,0.0,6236.625,1310.0,7.290185465607,99786.0,252.625,0.0,0.5,0.0,0.0
28,Verizon Communications,2026-03,firm_month,2,0,0.0,0,0.0,24152.0,24152.0,10.010874537475,48304.0,101.5,0.0,0.0,0.0,0.0
28,Verizon Communications,2026-04,firm_month,2,0,0.0,0,0.0,3357.5,3357.5,6.78682267245,6715.0,121.0,0.5,0.0,0.0,0.0
29,Phillips 66,2020-04,firm_month,1,0,0.0,0,0.0,8.0,8.0,2.197224577336,8.0,245.0,0.0,2.0,0.0,0.0
29,Phillips 66,2020-05,firm_month,21,2,0.095238095238,0,0.0,8.619047619048,6.0,1.887101643654,181.0,205.238095238095,0.190476190476,1.190476190476,0.0,0.0
29,Phillips 66,2020-06,firm_month,12,1,0.083333333333,0,0.0,8.75,6.5,1.902202154864,105.0,214.0,0.416666666667,1.166666666667,0.0,0.0
29,Phillips 66,2020-07,firm_month,24,4,0.166666666667,0,0.0,27.083333333333,7.0,2.13195077329,650.0,185.75,0.416666666667,0.416666666667,0.0,0.0
29,Phillips 66,2020-08,firm_month,17,1,0.058823529412,0,0.0,18.058823529412,10.0,2.358312072393,307.0,221.470588235294,0.235294117647,1.058823529412,0.0,0.0
29,Phillips 66,2020-09,firm_month,18,4,0.222222222222,0,0.0,181.444444444444,8.5,2.887300543842,3266.0,199.611111111111,1.111111111111,1.0,0.0,0.0
29,Phillips 66,2020-10,firm_month,61,5,0.081967213115,0,0.0,19.44262295082,6.0,2.074336607641,1186.0,210.967213114754,0.459016393443,0.868852459016,0.0,0.0
29,Phillips 66,2020-11,firm_month,49,4,0.081632653061,0,0.0,7.30612244898,6.0,1.922563921859,358.0,217.816326530612,0.816326530612,0.918367346939,0.0,0.0
29,Phillips 66,2020-12,firm_month,43,7,0.162790697674,0,0.0,5.279069767442,4.0,1.666829690731,227.0,216.744186046512,0.348837209302,0.558139534884,0.0,0.0
29,Phillips 66,2021-01,firm_month,46,6,0.130434782609,0,0.0,10.021739130435,5.5,1.904018845988,461.0,197.869565217391,0.391304347826,0.782608695652,0.0,0.0
29,Phillips 66,2021-02,firm_month,24,1,0.041666666667,0,0.0,10.083333333333,6.5,1.9504305576,242.0,207.875,0.625,0.833333333333,0.0,0.0
29,Phillips 66,2021-03,firm_month,34,5,0.147058823529,0,0.0,22.823529411765,8.0,2.233671600947,776.0,236.882352941176,0.323529411765,1.147058823529,0.0,0.0
29,Phillips 66,2021-04,firm_month,57,8,0.140350877193,0,0.0,5.719298245614,5.0,1.713082558493,326.0,196.80701754386,0.40350877193,0.842105263158,0.0,0.0
29,Phillips 66,2021-05,firm_month,23,2,0.086956521739,0,0.0,6.478260869565,6.0,1.81466817487,149.0,200.434782608696,0.782608695652,0.695652173913,0.0,0.0
29,Phillips 66,2021-06,firm_month,31,5,0.161290322581,0,0.0,11.645161290323,5.0,1.711111401154,361.0,211.838709677419,0.806451612903,0.774193548387,0.0,0.0
29,Phillips 66,2021-07,firm_month,9,3,0.333333333333,0,0.0,9.444444444444,7.0,2.199131809733,85.0,235.111111111111,0.777777777778,0.666666666667,0.0,0.0
29,Phillips 66,2021-08,firm_month,13,2,0.153846153846,0,0.0,15.230769230769,7.0,2.30211253449,198.0,220.923076923077,0.230769230769,0.153846153846,0.0,0.0
29,Phillips 66,2021-09,firm_month,17,1,0.058823529412,0,0.0,6.117647058824,5.0,1.747859161443,104.0,221.882352941176,0.176470588235,0.235294117647,0.0,0.0
29,Phillips 66,2021-10,firm_month,21,5,0.238095238095,0,0.0,5.380952380952,4.0,1.629947154941,113.0,195.333333333333,0.333333333333,0.47619047619,0.0,0.0
29,Phillips 66,2021-11,firm_month,19,3,0.157894736842,0,0.0,13.789473684211,3.0,1.821696164929,262.0,209.0,0.842105263158,0.947368421053,0.0,0.0
29,Phillips 66,2021-12,firm_month,10,1,0.1,0,0.0,9.7,8.5,2.251050962582,97.0,199.5,0.5,0.5,0.0,0.0
29,Phillips 66,2022-01,firm_month,9,0,0.0,0,0.0,9.222222222222,8.0,2.199197149994,83.0,225.555555555556,0.555555555556,0.555555555556,0.0,0.0
29,Phillips 66,2022-02,firm_month,10,1,0.1,0,0.0,16.9,10.0,2.273009122347,169.0,216.6,0.1,0.1,0.0,0.0
29,Phillips 66,2022-03,firm_month,12,4,0.333333333333,1,0.083333333333,6.166666666667,4.0,1.63133761387,74.0,229.916666666667,0.0,0.083333333333,0.083333333333,0.006944444444
29,Phillips 66,2022-04,firm_month,19,1,0.052631578947,0,0.0,13.315789473684,6.0,1.95727974806,253.0,228.789473684211,0.368421052632,0.210526315789,0.0,0.0
29,Phillips 66,2022-05,firm_month,13,1,0.076923076923,0,0.0,8.923076923077,6.0,2.085104590241,116.0,229.461538461538,0.384615384615,0.461538461538,0.0,0.0
29,Phillips 66,2022-06,firm_month,17,3,0.176470588235,0,0.0,7.647058823529,8.0,2.047530950774,130.0,244.941176470588,0.294117647059,0.529411764706,0.0,0.0
