id,tweet_url,created_at,text,lang,conversation_id,is_quote_status,is_retweet_text,reply_count,favorite_count,retweet_count,quote_count,bookmark_count,view_count,humor_score,humor_score_band,humor_present_050,humor_score_reason,humor_score_components
1783201437113082357,https://x.com/Wendys/status/1783201437113082357,Wed Apr 24 18:28:47 +0000 2024,"Congrats 👑@reggiebush
Can we get our burger back now https://t.co/nSSLMRUv7m",en,1783201437113082357,True,false,53,746,94,3,16,272028,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1783192374044184957,https://x.com/Wendys/status/1783192374044184957,Wed Apr 24 17:52:46 +0000 2024,"You can get chili for $1 with purchase in the app today.
Which means you should get a @Cinnabon Pull-Apart to go with it and then like walk around and make people mad or sumthn. https://t.co/FGv8IS89zC",en,1783192374044184957,False,false,51,291,57,2,11,126988,0.0,very_low,0,plain promotion without clear humor,plain_promotion
1783121130837954590,https://x.com/Wendys/status/1783121130837954590,Wed Apr 24 13:09:41 +0000 2024,REGGIE BUSH IS GETTING HIS HEISMAN BACK 🔥 (per @PeteThamel) https://t.co/WR19AowcCi,en,1783121130837954590,False,false,28,5391,868,173,29,515578,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1781058134250758398,https://x.com/Wendys/status/1781058134250758398,Thu Apr 18 20:32:04 +0000 2024,You're welcome https://t.co/cJVqUJJ8u3,en,1781058134250758398,True,false,156,7341,430,73,95,813438,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1781022004847522155,https://x.com/Wendys/status/1781022004847522155,Thu Apr 18 18:08:30 +0000 2024,"I really loved that book that they turned into a show with Kerry Washington, Little Fries Everywhere",en,1781022004847522155,False,false,30,416,51,2,7,159937,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1781013620115312711,https://x.com/Wendys/status/1781013620115312711,Thu Apr 18 17:35:11 +0000 2024,Jason Kelce lost Eagles Super Bowl ring in pool of chili https://t.co/kY3jihvRPq,en,1781013620115312711,False,false,36,152,21,47,17,847467,0.26,low,0,pop-culture or meme reference detected,pop_culture_reference
1779914355594727486,https://x.com/Wendys/status/1779914355594727486,Mon Apr 15 16:47:06 +0000 2024,I thought I could file my taxes on tumblr but apparently that is incorrect,en,1779914355594727486,False,false,69,1048,109,12,22,201852,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1778907911395107025,https://x.com/Wendys/status/1778907911395107025,Fri Apr 12 22:07:51 +0000 2024,vote below,fr,1778907905896435764,False,false,17,149,36,1,5,102605,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal; non_english_or_undefined
1778907905896435764,https://x.com/Wendys/status/1778907905896435764,Fri Apr 12 22:07:49 +0000 2024,Does this make sense or have you not experienced joy? https://t.co/AjFkef0wfY,en,1778907905896435764,False,false,113,700,55,17,31,223502,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1775209957358522399,https://x.com/Wendys/status/1775209957358522399,Tue Apr 02 17:13:30 +0000 2024,New @Cinnabon Pull-Apart? It’s okay to have just a lil’ treat. 🥹,en,1775209957358522399,False,false,114,559,47,9,8,238946,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1770483284897616104,https://x.com/Wendys/status/1770483284897616104,Wed Mar 20 16:11:23 +0000 2024,Let’s redecorate (paint all the walls and furniture the same color as the orange dreamsicle frosty) 🧡🍊🟠📙🏀🟧,en,1770483284897616104,False,false,188,460,50,21,13,202530,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1769903716776157419,https://x.com/Wendys/status/1769903716776157419,Tue Mar 19 01:48:23 +0000 2024,Congrats to Neese State! (Contractually obligated to drop the Mc) @McNeeseMBB,en,1769903716776157419,True,false,24,1257,132,11,28,487072,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1769882785836371981,https://x.com/Wendys/status/1769882785836371981,Tue Mar 19 00:25:13 +0000 2024,@tuasleftnut @MarchMadnessMBB @CBSSportsCBB @SickosCBB @SickosCommittee In that case https://t.co/OolCKBv0XX,en,1769868742601953303,False,false,11,575,23,9,10,528541,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1769784989338464723,https://x.com/Wendys/status/1769784989338464723,Mon Mar 18 17:56:37 +0000 2024,fry put my hand up on fry hip. When fry dip you dip we dip,en,1769784989338464723,False,false,114,851,60,12,22,232073,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1767684773659418706,https://x.com/Wendys/status/1767684773659418706,Tue Mar 12 22:51:06 +0000 2024,everything’s fine https://t.co/38Ku9IouH6,en,1767684773659418706,False,false,252,826,65,36,19,207259,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1767666525698207989,https://x.com/Wendys/status/1767666525698207989,Tue Mar 12 21:38:36 +0000 2024,The voices did not stop. They are louder now,en,1767666525698207989,True,false,137,1388,142,24,56,307982,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1757905771189190791,https://x.com/Wendys/status/1757905771189190791,Wed Feb 14 23:12:50 +0000 2024,Struggling to keep the romance fresh? Let Wendy’s &amp; Josh help with perfect pairing package. https://t.co/BSFaYwVdlv,en,1757905771189190791,False,false,855,620,53,30,37,320563,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1757549861858119986,https://x.com/Wendys/status/1757549861858119986,Tue Feb 13 23:38:35 +0000 2024,"Critics are calling “Wendy and Josh Are Just Friends,” “Like Normal People, but much shorter and more burgers.” Grab a Baconator, pour a glass of @joshcellars, and cozy up with our Valentine’s Day read:   https://t.co/UPHQnPnp7k",en,1757549861858119986,False,false,105,202,21,7,13,189098,0.2,low,0,self-aware brand persona detected,brand_persona
1757109191762747848,https://x.com/Wendys/status/1757109191762747848,Mon Feb 12 18:27:31 +0000 2024,". @joshcellars burgers are fun
red wine is posh
wanna pair up?
nvm blame it on the Josh https://t.co/i8bRaSup6s",en,1757109191762747848,False,false,73,317,30,8,9,185467,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1755700112045580732,https://x.com/Wendys/status/1755700112045580732,Thu Feb 08 21:08:20 +0000 2024,Thanks for a great AMA! @McDonalds  thank you for the paid support and letting us take over for the day. Talk soon!,en,1755671017173774387,False,false,29,311,21,0,10,130277,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1755671017173774387,https://x.com/Wendys/status/1755671017173774387,Thu Feb 08 19:12:43 +0000 2024,"Speaking of burglary, we’re taking this AMA. Ask us anything. https://t.co/w9JkcBUkg9 https://t.co/bJbwt5CfLx",en,1755671017173774387,False,false,241,893,62,25,79,277677,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1752389070351675762,https://x.com/Wendys/status/1752389070351675762,Tue Jan 30 17:51:26 +0000 2024,Pookie looking absolutely fire https://t.co/zx9zjINi7m,en,1752389070351675762,False,false,401,9772,858,114,255,603168,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1750997136404029658,https://x.com/Wendys/status/1750997136404029658,Fri Jan 26 21:40:23 +0000 2024,https://t.co/A2e8OWmrfx,zxx,1750997136404029658,True,false,355,4633,387,69,75,569006,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1750522723510493356,https://x.com/Wendys/status/1750522723510493356,Thu Jan 25 14:15:15 +0000 2024,McDonald’s is releasing a Double Big Mac https://t.co/M8IhDWesyG,en,1750522723510493356,False,false,4009,33519,1359,10504,1570,25451373,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1748061377682387211,https://x.com/Wendys/status/1748061377682387211,Thu Jan 18 19:14:44 +0000 2024,Finally got mine 🥰 https://t.co/Wbg0cebnYJ,en,1748061377682387211,False,false,126,1121,64,11,29,253942,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1747413044945117351,https://x.com/Wendys/status/1747413044945117351,Wed Jan 17 00:18:29 +0000 2024,"RT @TeamTrackhouse: Order up! The House is getting 𝗕𝗶𝗴𝗴𝗶𝗲𝗿 in 2024.

🍔: https://t.co/ikk9c2Ivgu https://t.co/th9UsnrRTu",en,1747413044945117351,False,true,0,0,223,0,0,6,0.0,very_low,0,insufficient textual humor signal,retweet_text
1747408308141494598,https://x.com/Wendys/status/1747408308141494598,Tue Jan 16 23:59:40 +0000 2024,"Order up! The House is getting 𝗕𝗶𝗴𝗴𝗶𝗲𝗿 in 2024.

🍔: https://t.co/ikk9c2Ivgu https://t.co/th9UsnrRTu",en,1747408308141494598,False,false,124,1581,223,123,56,470406,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1744381160086524197,https://x.com/Wendys/status/1744381160086524197,Mon Jan 08 15:30:52 +0000 2024,sometimes a vanilla frosty after 8 months is enough to stop the voices,en,1744381160086524197,False,false,247,1642,180,66,43,574584,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1724894653793833227,https://x.com/Wendys/status/1724894653793833227,Wed Nov 15 20:58:27 +0000 2023,"On the 1st Wednesday of Nuggetmas my true love gave to me: FREE NUGGETS.
.
.
.
.

Get a free 6 pc Nuggs today with any purchase from our in-app offer.
Limited time only at participating U.S. Wendy’s. Account registration required.",en,1724894653793833227,False,false,255,361,29,4,12,237091,0.24,low,0,pop-culture or meme reference detected,pop_culture_reference; plain_promotion
1724568790820687971,https://x.com/Wendys/status/1724568790820687971,Tue Nov 14 23:23:35 +0000 2023,https://t.co/2m6fIRFQvX,zxx,1724568790820687971,False,false,252,1542,108,27,47,327107,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1720890415690256753,https://x.com/Wendys/status/1720890415690256753,Sat Nov 04 19:47:02 +0000 2023,helping @LisaBarlow7 get her rings insured today just in case. #BravoCon https://t.co/aH8xmU9sGB,en,1720890415690256753,False,false,68,799,44,5,7,249667,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1720855479293731083,https://x.com/Wendys/status/1720855479293731083,Sat Nov 04 17:28:12 +0000 2023,Attack this croissant am i right https://t.co/h3zS2Rfkhw,en,1720855479293731083,False,false,101,1813,184,37,55,399394,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1716894851499966760,https://x.com/Wendys/status/1716894851499966760,Tue Oct 24 19:10:05 +0000 2023,WHERE IS WENDY,en,1716894851499966760,True,false,356,36536,10362,1843,1186,2917175,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1716838471950639260,https://x.com/Wendys/status/1716838471950639260,Tue Oct 24 15:26:03 +0000 2023,"Red Velvet's Seulgi, Irene, Joy and Yeri in mood samplers for ‘Chill Kill.’ Wendy's has yet to be released. https://t.co/Kfda6DJhrJ",en,1716838471950639260,False,false,129,10153,2079,440,196,2907060,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1708923043551338818,https://x.com/Wendys/status/1708923043551338818,Mon Oct 02 19:12:58 +0000 2023,"The Starting Lineup
Corner Three Days Grace 
Step Back Sunday",en,1708923043551338818,True,false,118,1006,81,9,16,738928,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1708846678881513926,https://x.com/Wendys/status/1708846678881513926,Mon Oct 02 14:09:31 +0000 2023,"“I’m emo” 

- Jimmy Butler 

(Via @ByTimReynolds ) https://t.co/IrL9Nqqvyv",en,1708846678881513926,False,false,980,40285,3895,3970,645,5715090,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1705356808959787436,https://x.com/Wendys/status/1705356808959787436,Fri Sep 22 23:02:01 +0000 2023,"Fun fact, these are doubloons. https://t.co/GjW2QACWt3",en,1705356808959787436,False,false,137,702,48,7,10,303076,0.16,very_low,0,playful promotional copy detected,playful_promotion
1704183136916017577,https://x.com/Wendys/status/1704183136916017577,Tue Sep 19 17:18:16 +0000 2023,Gonna switch my religion on hinge to pumpkin spice frosty. see what kind of new clientele shakes out.,en,1704183136916017577,False,false,196,1630,81,22,18,365017,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1703862493611802817,https://x.com/Wendys/status/1703862493611802817,Mon Sep 18 20:04:09 +0000 2023,"Today is the day that is good and nothing bad happens. Yup, National Cheeseburger day. Celebrate with a 1 cent jbc with any purchase in the app.",en,1703862493611802817,False,false,845,1350,80,58,11,569723,0.0,very_low,0,plain promotion without clear humor,plain_promotion
1699798695691395159,https://x.com/Wendys/status/1699798695691395159,Thu Sep 07 14:56:04 +0000 2023,https://t.co/OQOqI9VO8g,zxx,1699796550636200229,False,false,46,398,20,8,30,205690,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1699796550636200229,https://x.com/Wendys/status/1699796550636200229,Thu Sep 07 14:47:33 +0000 2023,https://t.co/l4bH6S4RXz,zxx,1699796550636200229,False,false,189,1143,68,19,27,326661,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1699409208628650328,https://x.com/Wendys/status/1699409208628650328,Wed Sep 06 13:08:23 +0000 2023,Stop in for a weather appropriate pumpkin spice frosty starting 9/12! https://t.co/ZnEgpFDdsD,en,1699409208628650328,False,false,163,735,111,141,24,478679,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1692596616299999573,https://x.com/Wendys/status/1692596616299999573,Fri Aug 18 17:57:34 +0000 2023,https://t.co/PZH0rWXOC4,zxx,1692596616299999573,True,false,219,3961,204,39,41,784228,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1692415477480411288,https://x.com/Wendys/status/1692415477480411288,Fri Aug 18 05:57:48 +0000 2023,@Wendys so when are you gonna release a Pumpkin Spice Frosty?!?! 🎃🍦,en,1692415477480411288,False,false,10,15,0,3,1,779887,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1684338270325424129,https://x.com/Wendys/status/1684338270325424129,Wed Jul 26 23:01:51 +0000 2023,My red flag is thinking she still thinks about me https://t.co/AYfjEK0Gve,en,1684338270325424129,False,false,211,1972,55,11,19,511084,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1683273880004173824,https://x.com/Wendys/status/1683273880004173824,Mon Jul 24 00:32:21 +0000 2023,That’s his most expensive X yet 😮,en,1683273880004173824,False,false,173,4394,317,54,28,708523,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1681758534982148097,https://x.com/Wendys/status/1681758534982148097,Wed Jul 19 20:10:54 +0000 2023,F*dge it. 27 minutes of food footage https://t.co/sgKlje7vmI,en,1681758534982148097,False,false,207,1272,153,25,80,379619,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1677057469187518465,https://x.com/Wendys/status/1677057469187518465,Thu Jul 06 20:50:33 +0000 2023,I AM SUING OUR THREADS ACCOUNT,en,1677057469187518465,False,false,465,6480,325,58,45,962972,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1674801534251552769,https://x.com/Wendys/status/1674801534251552769,Fri Jun 30 15:26:16 +0000 2023,Straw #Barbie Frosty? https://t.co/G92L2Fo8f8,en,1674801534251552769,False,false,287,1695,123,36,21,491208,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1673337925763776513,https://x.com/Wendys/status/1673337925763776513,Mon Jun 26 14:30:25 +0000 2023,And Baconate https://t.co/IUvcqDW4f4,en,1673337925763776513,True,false,103,895,99,7,17,692918,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1673334051069997057,https://x.com/Wendys/status/1673334051069997057,Mon Jun 26 14:15:01 +0000 2023,.@Wendys Shake...,en,1673334051069997057,False,false,19,354,17,1,0,682952,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1671254412919205888,https://x.com/Wendys/status/1671254412919205888,Tue Jun 20 20:31:17 +0000 2023,https://t.co/wyUBSllNxt,zxx,1671254412919205888,False,false,217,1913,87,24,30,378404,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1669414854078218240,https://x.com/Wendys/status/1669414854078218240,Thu Jun 15 18:41:32 +0000 2023,https://t.co/qPNHucr5nI,zxx,1669414854078218240,False,false,301,2517,125,27,34,455352,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1668661154325966852,https://x.com/Wendys/status/1668661154325966852,Tue Jun 13 16:46:36 +0000 2023,https://t.co/MbvA7eagxO,zxx,1668661154325966852,True,false,114,6975,539,55,82,2167897,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1667183491551821832,https://x.com/Wendys/status/1667183491551821832,Fri Jun 09 14:54:53 +0000 2023,@TheDrum You know why Wendys hasnt posted a ChatGPT ad? They dont cut corners.,en,1666774094166073344,False,false,6,76,0,2,2,1613486,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1664302314826416129,https://x.com/Wendys/status/1664302314826416129,Thu Jun 01 16:06:07 +0000 2023,Bet. Starting 6/5 everyone can get a free small Frosty in the Wendy’s app.,en,1664302314826416129,True,false,142,677,76,10,19,486750,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1663376242433720321,https://x.com/Wendys/status/1663376242433720321,Tue May 30 02:46:14 +0000 2023,guess this means they went with our script 💅🔥⛏️ @nuggets @miamiHEAT @NBA #HeatNuggets https://t.co/mcdvyAyQQL,en,1663376242433720321,False,false,81,1625,165,44,25,483591,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1662099102618857473,https://x.com/Wendys/status/1662099102618857473,Fri May 26 14:11:21 +0000 2023,https://t.co/Hf7jv9iDRg,zxx,1662098257575649282,False,false,65,1354,48,10,12,247626,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1662098257575649282,https://x.com/Wendys/status/1662098257575649282,Fri May 26 14:07:59 +0000 2023,"Pretty fair trade in our opinion. 

Starting today through 6/1 you can celebrate National Hamburger Day with a 1¢ Junior Bacon Cheeseburger with any purchase in the Wendy’s app. One use per person.",en,1662098257575649282,False,false,159,970,63,22,24,401868,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1661089747027017748,https://x.com/Wendys/status/1661089747027017748,Tue May 23 19:20:31 +0000 2023,"Thank you to everyone who participated in our little breakfast experimeat. If you missed it, we hope you can figure yourself out and grab some $3 Breakfast.",en,1661013813658009603,False,false,51,298,8,0,2,220677,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1661013813658009603,https://x.com/Wendys/status/1661013813658009603,Tue May 23 14:18:47 +0000 2023,Are you a bacon person or a sausage person? @ us and we’ll tell you exactly what you are based on your profile. Which is probably really unique.,en,1661013813658009603,False,false,782,721,25,40,5,496696,0.32,low,0,meme-like language detected,meme_slang
1659651535268093953,https://x.com/Wendys/status/1659651535268093953,Fri May 19 20:05:35 +0000 2023,".@NoahGragson, 🏎️ Official Wendy’s Nascar Driver 🏎️, is a top 5 finalist for the All Star race. Help our boy out and cast your vote: https://t.co/9i6qrWSous https://t.co/HogmdO0xdM",en,1659651535268093953,False,false,113,1081,104,11,7,351599,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1658178790713876486,https://x.com/Wendys/status/1658178790713876486,Mon May 15 18:33:25 +0000 2023,A Frosty is a sweet treat. It is a drink. It is a sauce. It is fearless. It’s Frosty and it’s the new look for summer 🍓,en,1658178790713876486,False,false,178,656,37,13,4,263308,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1656345646134353921,https://x.com/Wendys/status/1656345646134353921,Wed May 10 17:09:10 +0000 2023,"babe wake up, Wendy is on Cameo @BookCameo https://t.co/rDXL28jvYH",en,1656345646134353921,False,false,203,1142,80,51,73,385596,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1655950878724202499,https://x.com/Wendys/status/1655950878724202499,Tue May 09 15:00:30 +0000 2023,"Starting tomorrow, we’ll be fulfilling a handful of requests for anyone that needs a message from the one and only me. While you’re waiting, go ahead and grab a free fry when you get a Strawberry Frosty in the app https://t.co/7aEzQi8dIK https://t.co/RqhVNDehES",en,1655950878724202499,False,false,107,448,31,8,11,266721,0.0,very_low,0,plain promotion without clear humor,plain_promotion
1654524291231129600,https://x.com/Wendys/status/1654524291231129600,Fri May 05 16:31:45 +0000 2023,https://t.co/PBcoTxw1zV,zxx,1654524291231129600,False,false,196,2529,167,30,35,329346,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1654284843490988033,https://x.com/Wendys/status/1654284843490988033,Fri May 05 00:40:16 +0000 2023,"RT @Spitalfield98: Dearest @Wendys — if you help promote our Remember Right Now 20 Year Anniversary Tour with a RT, we will send *you* free…",en,1654284843490988033,False,true,0,0,23,0,0,1,0.2,low,0,self-aware brand persona detected,brand_persona; retweet_text
1654276971214299136,https://x.com/Wendys/status/1654276971214299136,Fri May 05 00:08:59 +0000 2023,"Dearest @Wendys — if you help promote our Remember Right Now 20 Year Anniversary Tour with a RT, we will send *you* free food for a month! [wsg on select dates: @RookieOfTheYear + @ValenciaShane + @heybobnanna] 🖤🖤🖤 TICKETS: https://t.co/5bxGHadYA7 https://t.co/JspQNpNNjr",en,1654276971214299136,False,false,9,170,23,0,4,226518,0.2,low,0,self-aware brand persona detected,brand_persona
1653824235846901769,https://x.com/Wendys/status/1653824235846901769,Wed May 03 18:09:59 +0000 2023,How are you doing? https://t.co/X1mGkQwZsh,en,1653824235846901769,False,false,94,608,35,5,13,250208,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1651965168270671872,https://x.com/Wendys/status/1651965168270671872,Fri Apr 28 15:02:42 +0000 2023,https://t.co/dyZwO11Voc,zxx,1651965168270671872,False,false,325,4028,174,21,40,483139,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1650890952855150592,https://x.com/Wendys/status/1650890952855150592,Tue Apr 25 15:54:09 +0000 2023,those are my posts thanks,en,1650890952855150592,True,false,63,747,32,8,9,495477,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1650820225728741378,https://x.com/Wendys/status/1650820225728741378,Tue Apr 25 11:13:07 +0000 2023,Hey @Wendys..... what's happening on your fb,en,1650820225728741378,False,false,2,16,1,1,1,503167,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1648417729508958215,https://x.com/Wendys/status/1648417729508958215,Tue Apr 18 20:06:27 +0000 2023,Where’s the beef?,en,1648417729508958215,True,false,386,3723,193,48,32,1436360,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1648372138863214613,https://x.com/Wendys/status/1648372138863214613,Tue Apr 18 17:05:17 +0000 2023,This is where the yellow boxes are 🟨,en,1648372138863214613,True,false,55,1299,57,3,9,569928,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1648334094319882240,https://x.com/Wendys/status/1648334094319882240,Tue Apr 18 14:34:07 +0000 2023,"McDonald's announced they're changing their burgers.  
Big Macs &amp; other burgers are getting softer buns, meltier cheese, tastier onions, and Big Macs are getting more Big Mac sauce. 

The changes are rolling out slowly. What do you think of this? https://t.co/7NvFsRco8w",en,1648334094319882240,False,false,68,87,7,42,9,1421677,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1646139417172783117,https://x.com/Wendys/status/1646139417172783117,Wed Apr 12 13:13:15 +0000 2023,Play the full clip 😉,en,1646139417172783117,True,false,46,586,46,1,22,482534,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1646136173037772800,https://x.com/Wendys/status/1646136173037772800,Wed Apr 12 13:00:22 +0000 2023,*clears throat* It’s #NationalRoastDay on TikTok https://t.co/YhNuzeZpuP,en,1646136173037772800,False,false,328,2285,147,59,78,749472,0.5,medium,1,roast or teasing language detected,roast_teasing
1646128960802111489,https://x.com/Wendys/status/1646128960802111489,Wed Apr 12 12:31:42 +0000 2023,thanks for the roast @Wendys https://t.co/CCFo2CXouL,en,1646128960802111489,False,false,15,223,11,5,5,530177,0.5,medium,1,roast or teasing language detected,roast_teasing
1644140500218179585,https://x.com/Wendys/status/1644140500218179585,Fri Apr 07 00:50:16 +0000 2023,"I’m a burger girl, in a burger world https://t.co/E5UsSIHwBE",en,1644140500218179585,False,false,215,2055,167,24,32,421342,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1644025053384679530,https://x.com/Wendys/status/1644025053384679530,Thu Apr 06 17:11:31 +0000 2023,Bacon or sausage croissant for $3 Breakfast Deal. Vote and make your case.,en,1644025053384679530,False,false,191,294,19,2,3,291807,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1641560467918270465,https://x.com/Wendys/status/1641560467918270465,Thu Mar 30 21:58:08 +0000 2023,"Your hour starts now!

From now until 7 PM EDT get up to ❗️$30 off❗️ when you add a Biggie Bag to your Wendy's DoorDash order. DON'T FORGET: make sure your cart has at least a $12 subtotal before you apply the code. 

Promo code BIGGIE",en,1641560467918270465,False,false,4458,1676,169,332,90,2595046,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1641209202222723073,https://x.com/Wendys/status/1641209202222723073,Wed Mar 29 22:42:20 +0000 2023,"This Thurs, 3/30 &amp; Fri, 3/31 from 6 – 7 PM EDT
 get ❗$30 off❗ when you add a Biggie Bag to your Wendy’s DoorDash order of $12 or more.

Promo code BIGGIE https://t.co/SUGr1eMNMl",en,1641209202222723073,False,false,2003,1959,276,384,199,1644307,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1633912561732145156,https://x.com/Wendys/status/1633912561732145156,Thu Mar 09 19:28:06 +0000 2023,say hi before you keep scrolling pls,en,1633912561732145156,True,false,3077,10784,290,39,57,2235211,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1626647347584286720,https://x.com/Wendys/status/1626647347584286720,Fri Feb 17 18:18:43 +0000 2023,That’s the perfect place for people that don’t like beef tbh,en,1626647347584286720,True,false,291,5157,148,27,16,1004984,0.11,very_low,0,casual conversational tone detected,casual_conversational_tone
1625171742267256839,https://x.com/Wendys/status/1625171742267256839,Mon Feb 13 16:35:12 +0000 2023,"Just kidding, found it. #Daytona500 #NASCAR",en,1625171742267256839,True,false,161,2075,153,15,14,730952,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1625171069064839168,https://x.com/Wendys/status/1625171069064839168,Mon Feb 13 16:32:31 +0000 2023,.@Wendys https://t.co/BJXFKYHQZo,und,1625171069064839168,True,false,228,4173,392,191,29,1643786,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1625165317189009409,https://x.com/Wendys/status/1625165317189009409,Mon Feb 13 16:09:40 +0000 2023,Where's the beef?,en,1625165317189009409,False,false,1080,5540,232,114,27,2034244,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1623778043176124416,https://x.com/Wendys/status/1623778043176124416,Thu Feb 09 20:17:08 +0000 2023,I want some,en,1623778043176124416,True,false,224,2280,69,12,11,828662,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1623714551152648193,https://x.com/Wendys/status/1623714551152648193,Thu Feb 09 16:04:50 +0000 2023,They tried saying you couldn’t pay with these so I invited them to the superkick party. #TheELITE https://t.co/pL44p9dgHx,en,1623714551152648193,True,false,62,1985,202,13,19,689319,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1623545691305046016,https://x.com/Wendys/status/1623545691305046016,Thu Feb 09 04:53:51 +0000 2023,A successful Trios Title defense means one thing.. an ELITE @Wendys feast. https://t.co/aA03WhTYrA,en,1623545691305046016,False,false,218,6051,463,73,40,1002089,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
1620815679707582465,https://x.com/Wendys/status/1620815679707582465,Wed Feb 01 16:05:45 +0000 2023,https://t.co/GIrRuNlcDy,zxx,1620815679707582465,False,false,1277,47376,1927,301,378,3232677,0.0,very_low,0,URL-only or near-empty text,url_only; non_english_or_undefined
1620468613915504645,https://x.com/Wendys/status/1620468613915504645,Tue Jan 31 17:06:39 +0000 2023,"Put out garlic fries and didn’t even think about how it would make the vampires feel. My bad, y’all. That one’s on me.",en,1620468613915504645,False,false,261,7902,347,42,38,817363,0.0,very_low,0,insufficient textual humor signal,insufficient_text_signal
