company_name,ticker,cik,cik_padded,target_report_year,filing_date,event_trading_date,naics_code,naics_sector_code,naics_sector_name,CAR_m1_p1,CAR_m3_p3,CAR_m5_p5,CAR_m1_p1_available,CAR_m3_p3_available,CAR_m5_p5_available,car_source,car_calculation_status,missing_car_reason,future_date_flag,date_alignment_warning,CAR_m3_p3_window_n,CAR_m3_p3_nonmissing_ar_n,CAR_m3_p3_complete_window,CAR_m5_p5_window_n,CAR_m5_p5_nonmissing_ar_n,CAR_m5_p5_complete_window,CAR_m1_p1_recomputed,ar_computation_status,crosscheck_pass
TJX,TJX,109198,109198,2025,2025-04-02,2025-04-02,,44-45,Retail Trade,0.050162,0.05163553,0.07644916,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.05016242,computed,True
Performance Food Group,PFGC,1618673,1618673,2023,2023-08-16,2023-08-16,,42,Wholesale Trade,0.106545,0.08363984,0.05583866,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.1065451,computed,True
Performance Food Group,PFGC,1618673,1618673,2024,2024-08-14,2024-08-14,,42,Wholesale Trade,0.081166,0.08369283,0.09379638,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.08116605,computed,True
Performance Food Group,PFGC,1618673,1618673,2025,2025-08-13,2025-08-13,,42,Wholesale Trade,0.017418,-0.01530444,0.00708745,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.01741811,computed,True
United Airlines Holdings,UAL,100517,100517,2023,2024-02-29,2024-02-29,,48-49,Transportation and Warehousing,-0.008913,-0.01914918,-0.0160804,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00891292,computed,True
United Airlines Holdings,UAL,100517,100517,2024,2025-02-27,2025-02-27,,48-49,Transportation and Warehousing,-0.038227,-0.07418602,-0.15245553,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.03822687,computed,True
United Airlines Holdings,UAL,100517,100517,2025,2026-02-12,2026-02-12,,48-49,Transportation and Warehousing,-0.026542,0.03156219,0.03418902,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.02654227,computed,True
Oracle,ORCL,1341439,1341439,2023,2023-06-20,2023-06-20,,51,Information,-0.028445,0.01165374,0.04132295,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.02844495,computed,True
Oracle,ORCL,1341439,1341439,2024,2024-06-20,2024-06-20,,51,Information,0.006812,-0.00562787,0.1097604,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00681185,computed,True
Oracle,ORCL,1341439,1341439,2025,2025-06-18,2025-06-18,,51,Information,-0.01293,0.06237932,0.1561469,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.01293007,computed,True
Cisco Systems,CSCO,858877,858877,2023,2023-09-07,2023-09-07,,31-33,Manufacturing,-0.003944,-0.01073456,-0.00885687,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00394377,computed,True
Cisco Systems,CSCO,858877,858877,2024,2024-09-05,2024-09-05,,31-33,Manufacturing,-0.016137,-0.01431409,-0.00551913,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.01613701,computed,True
Cisco Systems,CSCO,858877,858877,2025,2025-09-03,2025-09-03,,31-33,Manufacturing,-0.024886,-0.03215236,-0.00942252,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.02488598,computed,True
HP,HPQ,47217,47217,2023,2023-12-18,2023-12-18,,31-33,Manufacturing,-0.03063,-0.02281488,0.00784318,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.03062989,computed,True
HP,HPQ,47217,47217,2024,2024-12-13,2024-12-13,,31-33,Manufacturing,-0.008982,-0.0800968,-0.0640706,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00898186,computed,True
HP,HPQ,47217,47217,2025,2025-12-10,2025-12-10,,31-33,Manufacturing,0.020525,-0.02443459,0.0220908,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.02052548,computed,True
Charter Communications,CHTR,1091667,1091667,2023,2024-02-02,2024-02-02,,51,Information,-0.221803,-0.30447288,-0.2597239,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.22180255,computed,True
Charter Communications,CHTR,1091667,1091667,2024,2025-01-31,2025-01-31,,51,Information,-0.044211,-0.06436591,-0.01772094,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.04421069,computed,True
Charter Communications,CHTR,1091667,1091667,2025,2026-01-30,2026-01-30,,51,Information,0.163413,0.17089911,0.20750605,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.16341285,computed,True
American Airlines Group,AAL,6201,6201,2023,2024-02-21,2024-02-21,,48-49,Transportation and Warehousing,0.02098,0.0182708,0.03740826,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.02097973,computed,True
American Airlines Group,AAL,6201,6201,2024,2025-02-19,2025-02-19,,48-49,Transportation and Warehousing,-0.006636,-0.04417868,-0.06493648,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.0066364,computed,True
American Airlines Group,AAL,6201,6201,2025,2026-02-18,2026-02-18,,48-49,Transportation and Warehousing,-0.042723,-0.06857585,-0.10128962,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.04272302,computed,True
Tyson Foods,TSN,100493,100493,2023,2023-11-13,2023-11-13,,31-33,Manufacturing,0.015502,0.02888779,0.0222245,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.01550225,computed,True
Tyson Foods,TSN,100493,100493,2024,2024-11-12,2024-11-12,,31-33,Manufacturing,0.056331,0.07423229,0.06033476,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.0563306,computed,True
Tyson Foods,TSN,100493,100493,2025,2025-11-10,2025-11-10,,31-33,Manufacturing,0.067467,0.04634846,0.0430188,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.0674673,computed,True
Intel,INTC,50863,50863,2023,2024-01-26,2024-01-26,,31-33,Manufacturing,-0.13262,-0.11837888,-0.15344312,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.13261955,computed,True
Intel,INTC,50863,50863,2024,2025-01-31,2025-01-31,,31-33,Manufacturing,0.014799,-0.01172795,-0.02544791,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.01479939,computed,True
Intel,INTC,50863,50863,2025,2026-01-23,2026-01-23,,31-33,Manufacturing,-0.267234,0.01508318,-0.07283035,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.26723361,computed,True
Enterprise Products Partners,EPD,1061219,1061219,2023,2024-02-28,2024-02-28,,48-49,Transportation and Warehousing,-0.00089,-0.00168085,0.00977408,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00089003,computed,True
Enterprise Products Partners,EPD,1061219,1061219,2024,2025-02-28,2025-02-28,,48-49,Transportation and Warehousing,0.022204,-0.01304529,0.01013278,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.02220426,computed,True
Enterprise Products Partners,EPD,1061219,1061219,2025,2026-02-27,2026-02-27,,48-49,Transportation and Warehousing,0.031549,0.02100215,0.04798156,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.03154909,computed,True
Ingram Micro Holding,INGM,1897762,1897762,2024,2025-03-05,2025-03-05,,42,Wholesale Trade,,,,false,false,false,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5 require event_window_daily_abnormal_returns.csv (not found in data/external/korea_uni/),false,,7,0,False,11,0,False,,missing_alpha_beta,True
Ingram Micro Holding,INGM,1897762,1897762,2025,2026-03-03,2026-03-03,,42,Wholesale Trade,0.244154,0.12222912,0.09133554,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.244154,computed,True
General Dynamics,GD,40533,40533,2023,2024-02-08,2024-02-08,,31-33,Manufacturing,0.000694,0.00629766,-0.0036637,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00069415,computed,True
General Dynamics,GD,40533,40533,2024,2025-02-07,2025-02-07,,31-33,Manufacturing,-0.007809,-0.02285405,-0.05913626,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00780945,computed,True
General Dynamics,GD,40533,40533,2025,2026-01-30,2026-01-30,,31-33,Manufacturing,-0.032234,-0.0299053,-0.02854236,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.0322341,computed,True
Uber Technologies,UBER,1543151,1543151,2023,2024-02-15,2024-02-15,,56,Administrative and Support and Waste Management and Remediation Services,0.108438,0.07930914,0.05957622,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.10843822,computed,True
Uber Technologies,UBER,1543151,1543151,2024,2025-02-14,2025-02-14,,56,Administrative and Support and Waste Management and Remediation Services,0.017996,0.0377178,0.13025402,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.01799629,computed,True
Uber Technologies,UBER,1543151,1543151,2025,2026-02-13,2026-02-13,,56,Administrative and Support and Waste Management and Remediation Services,0.012209,0.00872317,-0.06261742,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.01220935,computed,True
Travelers,TRV,86312,86312,2023,2024-02-15,2024-02-15,,52,Finance and Insurance,0.001684,0.02834967,0.02144955,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00168417,computed,True
Travelers,TRV,86312,86312,2024,2025-02-13,2025-02-13,,52,Finance and Insurance,-0.020968,-0.02207838,-0.02416146,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.02096814,computed,True
Travelers,TRV,86312,86312,2025,2026-02-12,2026-02-12,,52,Finance and Insurance,-0.009725,-0.01140461,0.02308701,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.0097245,computed,True
Bristol-Myers Squibb,BMY,14272,14272,2023,2024-02-13,2024-02-13,,31-33,Manufacturing,-0.01094,0.03625388,0.0752342,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.01093982,computed,True
Bristol-Myers Squibb,BMY,14272,14272,2024,2025-02-12,2025-02-12,,31-33,Manufacturing,0.004622,-0.05963164,-0.06781416,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00462218,computed,True
Bristol-Myers Squibb,BMY,14272,14272,2025,2026-02-11,2026-02-11,,31-33,Manufacturing,-0.008138,0.01288234,0.07882513,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,-0.00813801,computed,True
Coca-Cola,KO,21344,21344,2023,2024-02-20,2024-02-20,,31-33,Manufacturing,0.034409,0.02166531,0.01066887,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.03440878,computed,True
Coca-Cola,KO,21344,21344,2024,2025-02-20,2025-02-20,,31-33,Manufacturing,0.032952,0.02814196,0.04690222,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.03295195,computed,True
Coca-Cola,KO,21344,21344,2025,2026-02-20,2026-02-20,,31-33,Manufacturing,0.013997,0.02193438,0.03832737,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.0139968,computed,True
Nike,NKE,320187,320187,2023,2023-07-20,2023-07-20,,31-33,Manufacturing,0.001274,-0.01055076,-0.01320675,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00127421,computed,True
Nike,NKE,320187,320187,2024,2024-07-25,2024-07-25,,31-33,Manufacturing,0.004997,0.03910307,0.04194101,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00499705,computed,True
Nike,NKE,320187,320187,2025,2025-07-17,2025-07-17,,31-33,Manufacturing,0.001299,0.03572122,0.01936878,true,True,True,korea_uni_event_study_direct,m1p1_direct_from_dataset__m3p3_m5p5_missing_daily_ar_required,CAR_m3_p3 and CAR_m5_p5: daily_abnormal_returns not available,false,,7,7,True,11,11,True,0.00129885,computed,True
