company_name,quarter,post_count,aggressive_count,aggressive_intensity,aggressive_intensity_sq,mean_log1p_engagement
Goldman Sachs Group,2024-Q1,138,1,0.007246376812,5.2509977e-05,3.502163
Goldman Sachs Group,2025-Q1,60,0,0.0,0.0,3.922178
Goldman Sachs Group,2026-Q1,65,0,0.0,0.0,4.358817
Goldman Sachs Group,2024-Q4,59,0,0.0,0.0,3.752478
Goldman Sachs Group,2023-Q3,48,0,0.0,0.0,3.529379
Comcast,2024-Q2,121,0,0.0,0.0,3.904858
Comcast,2026-Q2,86,1,0.011627906977,0.000135208221,3.518794
Comcast,2025-Q2,114,0,0.0,0.0,4.423252
Comcast,2025-Q3,92,3,0.032608695652,0.001063327032,4.515037
Comcast,2024-Q3,125,0,0.0,0.0,4.278074
Comcast,2025-Q4,129,1,0.007751937984,6.0092543e-05,4.543547
Comcast,2024-Q4,90,0,0.0,0.0,3.620215
Comcast,2024-Q1,91,0,0.0,0.0,3.818088
Comcast,2026-Q1,124,0,0.0,0.0,4.133391
Comcast,2025-Q1,135,2,0.014814814815,0.000219478738,3.688825
Wells Fargo,2024-Q2,44,2,0.045454545455,0.002066115702,3.434369
Wells Fargo,2025-Q3,15,0,0.0,0.0,4.364835
Wells Fargo,2023-Q3,28,0,0.0,0.0,4.007394
Wells Fargo,2024-Q4,29,2,0.068965517241,0.004756242568,3.490499
Wells Fargo,2023-Q4,32,3,0.09375,0.0087890625,3.814029
Wells Fargo,2024-Q1,15,0,0.0,0.0,4.035866
Wells Fargo,2025-Q1,14,0,0.0,0.0,4.357289
Wells Fargo,2026-Q1,3,0,0.0,0.0,4.511853
Wells Fargo,2024-Q3,16,0,0.0,0.0,3.656329
Wells Fargo,2025-Q2,29,0,0.0,0.0,4.387384
Wells Fargo,2025-Q4,17,5,0.294117647059,0.086505190311,3.963197
Wells Fargo,2026-Q2,5,1,0.2,0.04,3.425388
Wells Fargo,2023-Q2,9,0,0.0,0.0,3.404467
Morgan Stanley,2025-Q2,26,0,0.0,0.0,4.244259
Morgan Stanley,2024-Q2,12,0,0.0,0.0,4.057996
Morgan Stanley,2023-Q2,101,4,0.039603960396,0.001568473679,3.243308
Morgan Stanley,2026-Q2,90,0,0.0,0.0,3.393089
Morgan Stanley,2025-Q3,24,0,0.0,0.0,3.98833
Morgan Stanley,2024-Q3,23,1,0.04347826087,0.001890359168,3.606516
Morgan Stanley,2022-Q3,77,3,0.038961038961,0.001517962557,2.8883
Morgan Stanley,2022-Q4,89,1,0.011235955056,0.000126246686,2.783265
Morgan Stanley,2025-Q4,72,0,0.0,0.0,3.249551
Morgan Stanley,2024-Q4,16,0,0.0,0.0,3.703681
Morgan Stanley,2023-Q4,18,0,0.0,0.0,3.905682
Morgan Stanley,2024-Q1,14,0,0.0,0.0,3.754069
Morgan Stanley,2023-Q1,134,2,0.014925373134,0.000222766763,3.038959
Morgan Stanley,2026-Q1,110,0,0.0,0.0,3.294144
Morgan Stanley,2025-Q1,31,0,0.0,0.0,3.740948
Morgan Stanley,2023-Q3,13,0,0.0,0.0,4.194127
Valero Energy,2022-Q2,9,0,0.0,0.0,2.825704
Valero Energy,2022-Q3,82,2,0.024390243902,0.000594883998,2.105333
Valero Energy,2025-Q4,8,0,0.0,0.0,2.757691
Valero Energy,2024-Q4,2,0,0.0,0.0,2.32698
Valero Energy,2023-Q4,14,0,0.0,0.0,2.674751
Valero Energy,2023-Q3,16,0,0.0,0.0,1.769834
Valero Energy,2023-Q2,18,1,0.055555555556,0.003086419753,1.952245
Valero Energy,2025-Q2,7,0,0.0,0.0,3.558719
Valero Energy,2024-Q2,2,0,0.0,0.0,2.537587
Valero Energy,2022-Q4,17,0,0.0,0.0,2.314191
Valero Energy,2024-Q1,6,0,0.0,0.0,1.874409
Valero Energy,2025-Q1,2,0,0.0,0.0,5.54984
Valero Energy,2023-Q1,3,0,0.0,0.0,3.060784
Dell Technologies,2026-Q2,169,1,0.005917159763,3.501278e-05,4.405715
Dell Technologies,2025-Q3,76,6,0.078947368421,0.006232686981,3.919092
Dell Technologies,2024-Q3,55,9,0.163636363636,0.026776859504,4.327041
Dell Technologies,2025-Q4,98,8,0.081632653061,0.006663890046,3.570383
Dell Technologies,2024-Q4,63,21,0.333333333333,0.111111111111,4.144534
Dell Technologies,2025-Q1,74,17,0.22972972973,0.052775748722,4.316405
Dell Technologies,2026-Q1,116,5,0.043103448276,0.001857907253,4.36966
Dell Technologies,2025-Q2,64,18,0.28125,0.0791015625,4.617083
Dell Technologies,2024-Q2,15,5,0.333333333333,0.111111111111,5.144227
Target,2021-Q2,55,6,0.109090909091,0.011900826446,6.207207
Target,2022-Q2,45,14,0.311111111111,0.096790123457,5.924091
Target,2020-Q2,31,3,0.096774193548,0.009365244537,6.554311
Target,2022-Q3,51,22,0.43137254902,0.186082276048,6.849449
Target,2020-Q3,51,22,0.43137254902,0.186082276048,7.373531
Target,2021-Q3,64,19,0.296875,0.088134765625,6.268442
Target,2021-Q4,79,21,0.26582278481,0.070661752924,6.998019
Target,2020-Q4,76,18,0.236842105263,0.056094182825,7.011539
Target,2021-Q1,62,12,0.193548387097,0.037460978148,7.150424
Target,2022-Q1,48,22,0.458333333333,0.210069444444,7.150429
Target,2020-Q1,10,2,0.2,0.04,7.00629
Target,2022-Q4,21,8,0.380952380952,0.145124716553,7.232829
Target,2023-Q1,2,0,0.0,0.0,7.114801
Tesla,2026-Q2,304,25,0.082236842105,0.006762898199,8.212267
Tesla,2025-Q4,177,23,0.129943502825,0.016885313926,8.46434
Tesla,2026-Q1,236,25,0.10593220339,0.011221631715,8.732702
Tesla,2019-Q1,1,0,0.0,0.0,9.962134
Tesla,2025-Q2,2,0,0.0,0.0,7.840691
Tesla,2025-Q1,1,0,0.0,0.0,9.691346
Walt Disney,2024-Q2,39,0,0.0,0.0,6.948813
Walt Disney,2025-Q2,187,3,0.016042780749,0.000257370814,7.640956
Walt Disney,2026-Q2,209,1,0.004784688995,2.2893249e-05,6.837036
Walt Disney,2024-Q3,117,0,0.0,0.0,6.823392
Walt Disney,2025-Q3,153,0,0.0,0.0,7.047926
Walt Disney,2025-Q4,191,1,0.005235602094,2.7411529e-05,6.871869
Walt Disney,2024-Q4,168,0,0.0,0.0,6.386269
Walt Disney,2024-Q1,59,0,0.0,0.0,6.841817
Walt Disney,2025-Q1,140,4,0.028571428571,0.000816326531,7.216089
Walt Disney,2026-Q1,96,1,0.010416666667,0.000108506944,8.256154
Johnson & Johnson,2021-Q2,60,0,0.0,0.0,3.510569
Johnson & Johnson,2024-Q2,14,0,0.0,0.0,4.044551
Johnson & Johnson,2022-Q2,11,0,0.0,0.0,4.001393
Johnson & Johnson,2021-Q3,66,0,0.0,0.0,3.471302
Johnson & Johnson,2021-Q4,126,0,0.0,0.0,3.116573
Johnson & Johnson,2020-Q4,158,1,0.006329113924,4.0057683e-05,3.23104
Johnson & Johnson,2023-Q4,23,0,0.0,0.0,3.68507
Johnson & Johnson,2023-Q1,39,0,0.0,0.0,3.078897
Johnson & Johnson,2022-Q1,33,1,0.030303030303,0.000918273646,3.56254
Johnson & Johnson,2024-Q1,17,0,0.0,0.0,3.457195
Johnson & Johnson,2021-Q1,113,2,0.017699115044,0.000313258673,4.087283
Johnson & Johnson,2022-Q3,13,0,0.0,0.0,2.957481
Johnson & Johnson,2023-Q2,21,0,0.0,0.0,3.946695
Johnson & Johnson,2025-Q1,4,0,0.0,0.0,4.67978
Johnson & Johnson,2022-Q4,16,0,0.0,0.0,3.101034
Johnson & Johnson,2024-Q4,13,0,0.0,0.0,4.008754
Johnson & Johnson,2023-Q3,12,0,0.0,0.0,4.282643
Johnson & Johnson,2026-Q1,3,0,0.0,0.0,3.65625
Johnson & Johnson,2025-Q4,7,0,0.0,0.0,3.756386
Johnson & Johnson,2026-Q2,2,0,0.0,0.0,2.668769
Johnson & Johnson,2025-Q2,2,0,0.0,0.0,4.749861
Johnson & Johnson,2024-Q3,7,0,0.0,0.0,4.472916
Johnson & Johnson,2020-Q3,1,0,0.0,0.0,2.890372
PepsiCo,2021-Q2,80,0,0.0,0.0,3.366691
PepsiCo,2023-Q2,61,1,0.016393442623,0.000268744961,3.983684
PepsiCo,2022-Q2,62,0,0.0,0.0,3.397129
PepsiCo,2023-Q3,47,0,0.0,0.0,5.29944
PepsiCo,2022-Q3,70,0,0.0,0.0,3.1116
PepsiCo,2021-Q3,80,0,0.0,0.0,3.167891
PepsiCo,2022-Q4,87,1,0.011494252874,0.000132117849,3.450871
PepsiCo,2021-Q4,94,0,0.0,0.0,2.921945
PepsiCo,2023-Q1,68,1,0.014705882353,0.000216262976,3.792762
PepsiCo,2021-Q1,77,2,0.025974025974,0.000674650025,3.686314
PepsiCo,2022-Q1,66,0,0.0,0.0,3.958894
PepsiCo,2023-Q4,11,0,0.0,0.0,6.725752
PepsiCo,2020-Q4,3,0,0.0,0.0,3.837108
PepsiCo,2026-Q2,1,0,0.0,0.0,4.465908
PepsiCo,2025-Q2,1,0,0.0,0.0,4.820282
PepsiCo,2025-Q3,4,0,0.0,0.0,3.655439
PepsiCo,2025-Q4,3,0,0.0,0.0,6.23306
PepsiCo,2026-Q1,1,0,0.0,0.0,4.477337
PepsiCo,2025-Q1,1,0,0.0,0.0,5.273
Boeing,2023-Q2,83,0,0.0,0.0,4.791785
Boeing,2025-Q2,21,0,0.0,0.0,5.931245
Boeing,2024-Q2,25,0,0.0,0.0,6.107194
Boeing,2022-Q2,88,0,0.0,0.0,4.511142
Boeing,2021-Q2,35,0,0.0,0.0,5.127621
Boeing,2022-Q3,104,0,0.0,0.0,4.742963
Boeing,2024-Q3,35,0,0.0,0.0,5.419986
Boeing,2023-Q3,48,0,0.0,0.0,4.584368
Boeing,2023-Q4,85,0,0.0,0.0,5.154252
Boeing,2022-Q4,81,0,0.0,0.0,4.430365
Boeing,2020-Q4,36,0,0.0,0.0,5.699197
Boeing,2026-Q1,35,0,0.0,0.0,5.289138
Boeing,2022-Q1,40,0,0.0,0.0,4.862443
Boeing,2023-Q1,64,0,0.0,0.0,5.172
Boeing,2021-Q1,45,0,0.0,0.0,5.186778
Boeing,2024-Q1,19,0,0.0,0.0,6.14991
Boeing,2025-Q3,13,0,0.0,0.0,4.769128
Boeing,2021-Q3,33,0,0.0,0.0,5.201874
Boeing,2026-Q2,6,0,0.0,0.0,6.194907
Boeing,2025-Q4,13,0,0.0,0.0,5.796786
Boeing,2021-Q4,47,0,0.0,0.0,5.017421
Boeing,2025-Q1,7,0,0.0,0.0,5.964742
Boeing,2024-Q4,7,0,0.0,0.0,5.521325
UPS,2025-Q3,29,1,0.034482758621,0.001189060642,4.390756
UPS,2025-Q4,70,1,0.014285714286,0.000204081633,3.953468
UPS,2026-Q1,51,3,0.058823529412,0.003460207612,3.855827
UPS,2026-Q2,52,3,0.057692307692,0.003328402367,3.580898
RTX,2020-Q2,78,0,0.0,0.0,3.562768
RTX,2024-Q2,35,0,0.0,0.0,3.895165
RTX,2022-Q2,8,0,0.0,0.0,4.798767
RTX,2020-Q3,44,0,0.0,0.0,3.451594
RTX,2025-Q3,84,0,0.0,0.0,3.68737
RTX,2023-Q3,30,0,0.0,0.0,3.856863
RTX,2024-Q3,44,0,0.0,0.0,4.093601
RTX,2024-Q4,41,0,0.0,0.0,4.139207
RTX,2020-Q4,56,0,0.0,0.0,3.659869
RTX,2025-Q4,63,0,0.0,0.0,3.698901
RTX,2021-Q1,20,0,0.0,0.0,3.344947
RTX,2026-Q1,25,0,0.0,0.0,4.675491
RTX,2024-Q1,43,0,0.0,0.0,3.817312
RTX,2025-Q1,37,0,0.0,0.0,4.038779
RTX,2022-Q1,16,0,0.0,0.0,3.772015
RTX,2023-Q1,13,0,0.0,0.0,3.621372
RTX,2026-Q2,21,0,0.0,0.0,3.494121
RTX,2025-Q2,61,0,0.0,0.0,3.877417
RTX,2020-Q1,17,0,0.0,0.0,2.929796
RTX,2021-Q2,19,2,0.105263157895,0.01108033241,3.555897
RTX,2021-Q4,31,0,0.0,0.0,3.400052
RTX,2023-Q4,21,0,0.0,0.0,3.959325
RTX,2023-Q2,21,0,0.0,0.0,4.248524
RTX,2022-Q3,17,0,0.0,0.0,5.986715
RTX,2021-Q3,17,0,0.0,0.0,3.574913
RTX,2022-Q4,3,0,0.0,0.0,6.712999
FedEx,2024-Q2,57,2,0.035087719298,0.001231148046,4.651583
FedEx,2025-Q2,22,5,0.227272727273,0.051652892562,4.74849
FedEx,2023-Q2,72,1,0.013888888889,0.000192901235,4.299606
FedEx,2026-Q2,8,1,0.125,0.015625,5.207096
FedEx,2025-Q3,44,6,0.136363636364,0.018595041322,4.456551
FedEx,2024-Q3,60,4,0.066666666667,0.004444444444,4.207472
FedEx,2023-Q3,63,1,0.015873015873,0.000251952633,4.287562
FedEx,2022-Q3,66,1,0.015151515152,0.000229568411,4.026912
FedEx,2023-Q4,99,2,0.020202020202,0.00040812162,3.749837
FedEx,2022-Q4,105,4,0.038095238095,0.001451247166,3.977969
FedEx,2025-Q4,32,1,0.03125,0.0009765625,4.211453
FedEx,2024-Q1,66,2,0.030303030303,0.000918273646,4.027824
FedEx,2023-Q1,52,1,0.019230769231,0.000369822485,4.141611
FedEx,2025-Q1,56,10,0.178571428571,0.031887755102,4.254512
FedEx,2026-Q1,20,1,0.05,0.0025,4.654993
FedEx,2022-Q2,4,0,0.0,0.0,4.328216
FedEx,2024-Q4,56,5,0.089285714286,0.007971938776,4.655018
Progressive,2024-Q2,51,5,0.098039215686,0.009611687812,3.121163
Progressive,2025-Q2,7,2,0.285714285714,0.081632653061,5.538827
Progressive,2024-Q3,22,2,0.090909090909,0.00826446281,3.033423
Progressive,2024-Q4,18,2,0.111111111111,0.012345679012,3.737667
Progressive,2025-Q1,35,11,0.314285714286,0.098775510204,2.640884
Progressive,2024-Q1,2,0,0.0,0.0,2.884161
Progressive,2026-Q2,10,2,0.2,0.04,3.505131
Progressive,2025-Q4,15,1,0.066666666667,0.004444444444,3.244753
Progressive,2026-Q1,3,0,0.0,0.0,3.376768
Progressive,2025-Q3,7,0,0.0,0.0,4.035974
Lowe's,2022-Q2,53,1,0.018867924528,0.000355998576,3.576909
Lowe's,2025-Q2,29,0,0.0,0.0,3.686198
Lowe's,2023-Q2,33,3,0.090909090909,0.00826446281,4.233275
Lowe's,2021-Q2,78,2,0.025641025641,0.000657462196,3.787349
Lowe's,2025-Q3,10,0,0.0,0.0,3.844988
Lowe's,2022-Q3,53,12,0.22641509434,0.051263794945,3.578941
Lowe's,2024-Q3,27,0,0.0,0.0,3.8832
Lowe's,2023-Q3,7,0,0.0,0.0,4.793545
Lowe's,2021-Q3,58,2,0.034482758621,0.001189060642,3.996812
Lowe's,2021-Q4,171,4,0.023391812865,0.000547176909,3.418567
Lowe's,2023-Q4,11,2,0.181818181818,0.03305785124,4.293026
Lowe's,2024-Q1,21,0,0.0,0.0,3.382879
Lowe's,2021-Q1,98,2,0.020408163265,0.000416493128,3.940992
Lowe's,2025-Q1,15,0,0.0,0.0,3.518777
Lowe's,2026-Q1,21,2,0.095238095238,0.009070294785,3.757104
Lowe's,2022-Q1,110,4,0.036363636364,0.00132231405,3.205926
Lowe's,2024-Q2,32,1,0.03125,0.0009765625,3.497926
Lowe's,2026-Q2,25,0,0.0,0.0,3.390937
Lowe's,2024-Q4,21,0,0.0,0.0,3.892008
Lowe's,2025-Q4,15,0,0.0,0.0,4.107439
Lowe's,2022-Q4,19,8,0.421052631579,0.17728531856,4.277027
Lowe's,2023-Q1,2,0,0.0,0.0,4.047189
Energy Transfer,2026-Q2,138,0,0.0,0.0,1.584964
Energy Transfer,2025-Q3,140,3,0.021428571429,0.000459183673,2.148359
Energy Transfer,2025-Q4,186,1,0.005376344086,2.8905076e-05,2.001381
Energy Transfer,2026-Q1,141,2,0.014184397163,0.000201197123,1.935103
Energy Transfer,2025-Q2,100,1,0.01,0.0001,2.363653
Procter & Gamble,2023-Q2,17,0,0.0,0.0,2.806603
Procter & Gamble,2023-Q1,34,0,0.0,0.0,3.024348
Procter & Gamble,2022-Q4,162,3,0.018518518519,0.000342935528,2.685167
Procter & Gamble,2022-Q3,23,0,0.0,0.0,2.566734
Procter & Gamble,2023-Q3,28,0,0.0,0.0,2.438585
Procter & Gamble,2023-Q4,4,0,0.0,0.0,3.211919
Sysco,2023-Q2,30,0,0.0,0.0,2.071272
Sysco,2022-Q2,114,3,0.026315789474,0.000692520776,1.557705
Sysco,2025-Q2,15,0,0.0,0.0,2.173803
Sysco,2022-Q3,103,0,0.0,0.0,1.487754
Sysco,2023-Q3,26,0,0.0,0.0,2.137874
Sysco,2025-Q3,27,0,0.0,0.0,2.140347
Sysco,2022-Q4,68,1,0.014705882353,0.000216262976,1.540358
Sysco,2025-Q4,51,1,0.019607843137,0.000384467512,2.421554
Sysco,2021-Q4,58,2,0.034482758621,0.001189060642,1.480927
Sysco,2023-Q4,29,0,0.0,0.0,2.022788
Sysco,2022-Q1,146,3,0.020547945205,0.000422218052,1.447867
Sysco,2024-Q1,16,0,0.0,0.0,2.363548
Sysco,2023-Q1,57,1,0.017543859649,0.000307787011,2.208349
Sysco,2026-Q1,21,0,0.0,0.0,2.611431
Sysco,2024-Q3,24,0,0.0,0.0,2.119357
Sysco,2024-Q2,25,0,0.0,0.0,1.720881
Sysco,2024-Q4,32,0,0.0,0.0,1.765434
Sysco,2025-Q1,18,0,0.0,0.0,1.869141
Sysco,2026-Q2,3,0,0.0,0.0,1.341784
American Express,2022-Q2,67,1,0.014925373134,0.000222766763,3.823364
American Express,2021-Q2,109,1,0.009174311927,8.4167999e-05,3.015711
American Express,2025-Q2,20,0,0.0,0.0,4.321586
American Express,2026-Q2,9,0,0.0,0.0,4.128467
American Express,2024-Q3,21,0,0.0,0.0,4.199435
American Express,2021-Q3,81,0,0.0,0.0,3.026594
American Express,2021-Q4,152,3,0.019736842105,0.000389542936,3.209419
American Express,2024-Q4,37,0,0.0,0.0,3.918156
American Express,2025-Q4,15,0,0.0,0.0,4.41353
American Express,2022-Q1,40,1,0.025,0.000625,3.60878
American Express,2025-Q1,29,0,0.0,0.0,4.121753
American Express,2023-Q1,20,0,0.0,0.0,3.815032
American Express,2022-Q3,52,0,0.0,0.0,4.169648
American Express,2023-Q3,27,0,0.0,0.0,4.267019
American Express,2023-Q2,33,1,0.030303030303,0.000918273646,3.918275
American Express,2021-Q1,45,0,0.0,0.0,3.151966
American Express,2026-Q1,11,0,0.0,0.0,5.326137
American Express,2024-Q2,6,1,0.166666666667,0.027777777778,5.785256
American Express,2022-Q4,32,0,0.0,0.0,4.145525
American Express,2023-Q4,5,0,0.0,0.0,5.514
American Express,2025-Q3,20,0,0.0,0.0,4.810602
Albertsons,2022-Q2,9,1,0.111111111111,0.012345679012,2.877618
Albertsons,2021-Q2,103,13,0.126213592233,0.015929870864,2.500986
Albertsons,2019-Q2,22,0,0.0,0.0,3.396029
Albertsons,2021-Q3,76,13,0.171052631579,0.02925900277,2.202354
Albertsons,2020-Q3,77,4,0.051948051948,0.002698600101,2.339144
Albertsons,2019-Q3,15,2,0.133333333333,0.017777777778,2.462444
Albertsons,2020-Q4,92,3,0.032608695652,0.001063327032,2.551962
Albertsons,2021-Q4,52,6,0.115384615385,0.013313609467,2.242155
Albertsons,2019-Q4,17,1,0.058823529412,0.003460207612,2.559739
Albertsons,2022-Q1,39,4,0.102564102564,0.010519395135,2.535261
Albertsons,2021-Q1,99,4,0.040404040404,0.001632486481,2.657973
Albertsons,2020-Q1,16,0,0.0,0.0,2.583563
Albertsons,2019-Q1,25,2,0.08,0.0064,2.810846
Albertsons,2023-Q1,5,0,0.0,0.0,2.986012
Albertsons,2018-Q3,47,2,0.042553191489,0.001810774106,2.322249
Albertsons,2018-Q2,32,0,0.0,0.0,1.844078
Albertsons,2020-Q2,9,0,0.0,0.0,2.930619
Albertsons,2018-Q4,16,1,0.0625,0.00390625,3.125091
Albertsons,2023-Q3,4,1,0.25,0.0625,6.064547
Albertsons,2023-Q4,4,0,0.0,0.0,4.481401
Albertsons,2023-Q2,2,1,0.5,0.25,4.48996
Albertsons,2022-Q3,1,1,1.0,1.0,3.970292
Albertsons,2022-Q4,3,0,0.0,0.0,3.477705
Archer Daniels Midland,2023-Q2,46,0,0.0,0.0,2.08695
Archer Daniels Midland,2021-Q2,48,0,0.0,0.0,2.423598
Archer Daniels Midland,2024-Q3,11,0,0.0,0.0,2.122762
Archer Daniels Midland,2023-Q3,49,0,0.0,0.0,1.942549
Archer Daniels Midland,2022-Q3,73,1,0.013698630137,0.000187652468,2.001683
Archer Daniels Midland,2021-Q3,53,0,0.0,0.0,2.340493
Archer Daniels Midland,2023-Q4,53,0,0.0,0.0,1.718906
Archer Daniels Midland,2021-Q4,78,0,0.0,0.0,2.124693
Archer Daniels Midland,2020-Q4,78,0,0.0,0.0,2.421603
Archer Daniels Midland,2025-Q4,9,0,0.0,0.0,1.287765
Archer Daniels Midland,2022-Q4,48,1,0.020833333333,0.000434027778,2.279301
Archer Daniels Midland,2022-Q1,43,0,0.0,0.0,2.745113
Archer Daniels Midland,2023-Q1,52,1,0.019230769231,0.000369822485,2.102893
Archer Daniels Midland,2021-Q1,59,0,0.0,0.0,2.2317
Archer Daniels Midland,2024-Q1,21,0,0.0,0.0,1.904901
Archer Daniels Midland,2022-Q2,31,0,0.0,0.0,2.028382
Archer Daniels Midland,2020-Q3,29,0,0.0,0.0,2.238327
Archer Daniels Midland,2025-Q3,10,0,0.0,0.0,1.362095
Archer Daniels Midland,2025-Q2,2,0,0.0,0.0,2.197225
Archer Daniels Midland,2024-Q2,2,0,0.0,0.0,3.174569
MetLife,2021-Q2,57,0,0.0,0.0,2.015773
MetLife,2022-Q2,77,0,0.0,0.0,1.625366
MetLife,2023-Q2,31,0,0.0,0.0,2.153029
MetLife,2022-Q3,93,0,0.0,0.0,1.53941
MetLife,2021-Q3,41,0,0.0,0.0,2.28152
MetLife,2021-Q4,51,0,0.0,0.0,1.892707
MetLife,2020-Q4,57,0,0.0,0.0,2.292612
MetLife,2025-Q4,10,0,0.0,0.0,2.783333
MetLife,2022-Q4,110,0,0.0,0.0,2.077701
MetLife,2023-Q1,41,0,0.0,0.0,2.055557
MetLife,2021-Q1,64,1,0.015625,0.000244140625,2.225746
MetLife,2022-Q1,52,0,0.0,0.0,2.029915
MetLife,2023-Q3,44,0,0.0,0.0,1.927598
MetLife,2026-Q2,8,0,0.0,0.0,2.353931
MetLife,2023-Q4,41,0,0.0,0.0,2.42742
MetLife,2025-Q3,1,0,0.0,0.0,2.890372
MetLife,2024-Q1,1,0,0.0,0.0,6.345636
HCA Healthcare,2026-Q2,55,0,0.0,0.0,1.705072
HCA Healthcare,2025-Q2,59,0,0.0,0.0,2.040878
HCA Healthcare,2024-Q2,74,1,0.013513513514,0.000182615047,1.795427
HCA Healthcare,2025-Q3,21,0,0.0,0.0,2.403398
HCA Healthcare,2024-Q3,66,0,0.0,0.0,1.680429
HCA Healthcare,2025-Q4,35,0,0.0,0.0,1.022348
HCA Healthcare,2023-Q4,27,0,0.0,0.0,1.486063
HCA Healthcare,2024-Q4,72,0,0.0,0.0,1.621118
HCA Healthcare,2024-Q1,78,0,0.0,0.0,1.9249
HCA Healthcare,2026-Q1,44,0,0.0,0.0,1.64216
HCA Healthcare,2025-Q1,54,0,0.0,0.0,1.658735
Lockheed Martin,2025-Q2,124,1,0.008064516129,6.503642e-05,5.437082
Lockheed Martin,2026-Q2,130,0,0.0,0.0,6.206343
Lockheed Martin,2025-Q3,100,2,0.02,0.0004,5.912769
Lockheed Martin,2024-Q4,98,1,0.010204081633,0.000104123282,5.880579
Lockheed Martin,2025-Q4,144,1,0.006944444444,4.8225309e-05,6.263108
Lockheed Martin,2026-Q1,138,0,0.0,0.0,6.12274
Lockheed Martin,2025-Q1,122,2,0.016393442623,0.000268744961,5.982174
Lockheed Martin,2024-Q3,11,0,0.0,0.0,5.866083
New York Life Insurance,2022-Q2,64,2,0.03125,0.0009765625,1.770617
New York Life Insurance,2025-Q2,7,0,0.0,0.0,2.83022
New York Life Insurance,2025-Q3,6,0,0.0,0.0,2.501684
New York Life Insurance,2021-Q3,48,1,0.020833333333,0.000434027778,2.104693
New York Life Insurance,2022-Q3,43,2,0.046511627907,0.002163331531,1.747994
New York Life Insurance,2021-Q4,70,1,0.014285714286,0.000204081633,2.403748
New York Life Insurance,2022-Q1,86,2,0.023255813953,0.000540832883,2.1968
New York Life Insurance,2023-Q1,23,0,0.0,0.0,2.317529
New York Life Insurance,2024-Q3,22,0,0.0,0.0,2.779507
New York Life Insurance,2024-Q2,9,2,0.222222222222,0.049382716049,2.555925
New York Life Insurance,2026-Q2,13,0,0.0,0.0,1.817491
New York Life Insurance,2023-Q2,7,0,0.0,0.0,3.878846
New York Life Insurance,2025-Q1,6,0,0.0,0.0,2.960606
New York Life Insurance,2024-Q4,9,0,0.0,0.0,3.779826
New York Life Insurance,2022-Q4,29,0,0.0,0.0,2.627714
New York Life Insurance,2025-Q4,2,0,0.0,0.0,2.696814
New York Life Insurance,2023-Q3,7,0,0.0,0.0,3.102759
New York Life Insurance,2026-Q1,2,0,0.0,0.0,2.012676
New York Life Insurance,2024-Q1,3,0,0.0,0.0,3.542953
Capital One Financial,2023-Q2,109,3,0.02752293578,0.000757511994,4.51486
Capital One Financial,2022-Q2,77,0,0.0,0.0,3.542548
Capital One Financial,2023-Q3,73,1,0.013698630137,0.000187652468,4.305652
Capital One Financial,2022-Q3,76,2,0.026315789474,0.000692520776,3.406896
Capital One Financial,2021-Q3,19,1,0.052631578947,0.002770083102,2.634896
Capital One Financial,2022-Q4,100,3,0.03,0.0009,4.329826
Capital One Financial,2025-Q1,12,0,0.0,0.0,5.063924
Capital One Financial,2023-Q1,82,5,0.060975609756,0.003718024985,5.209375
Capital One Financial,2025-Q2,10,0,0.0,0.0,4.483864
Capital One Financial,2023-Q4,57,1,0.017543859649,0.000307787011,4.326821
Capital One Financial,2026-Q2,7,0,0.0,0.0,3.700644
Capital One Financial,2025-Q3,3,0,0.0,0.0,5.337925
Capital One Financial,2026-Q1,2,0,0.0,0.0,3.414356
Capital One Financial,2024-Q3,1,0,0.0,0.0,4.919981
Allstate,2021-Q2,42,5,0.119047619048,0.014172335601,2.56582
Allstate,2020-Q2,32,1,0.03125,0.0009765625,2.983793
Allstate,2023-Q2,16,0,0.0,0.0,3.382793
Allstate,2024-Q2,13,1,0.076923076923,0.005917159763,3.919307
Allstate,2021-Q3,40,2,0.05,0.0025,2.494729
Allstate,2020-Q3,68,8,0.117647058824,0.01384083045,2.477321
Allstate,2020-Q4,84,5,0.059523809524,0.0035430839,2.874888
Allstate,2023-Q4,40,1,0.025,0.000625,2.749587
Allstate,2021-Q4,14,0,0.0,0.0,3.667536
Allstate,2022-Q4,25,0,0.0,0.0,2.991707
Allstate,2021-Q1,57,11,0.19298245614,0.037242228378,2.466054
Allstate,2020-Q1,17,0,0.0,0.0,3.151096
Allstate,2024-Q1,12,0,0.0,0.0,3.319692
Allstate,2022-Q1,13,0,0.0,0.0,2.790884
Allstate,2022-Q2,29,0,0.0,0.0,3.481671
Allstate,2023-Q1,19,0,0.0,0.0,3.534375
Allstate,2023-Q3,16,0,0.0,0.0,3.15291
Allstate,2022-Q3,24,0,0.0,0.0,3.75452
Allstate,2019-Q4,7,0,0.0,0.0,2.865756
Caterpillar,2022-Q2,139,2,0.014388489209,0.000207028622,3.079427
Caterpillar,2023-Q2,58,2,0.034482758621,0.001189060642,4.104225
Caterpillar,2023-Q3,21,2,0.095238095238,0.009070294785,4.346519
Caterpillar,2021-Q3,226,0,0.0,0.0,3.041156
Caterpillar,2022-Q3,116,1,0.008620689655,7.431629e-05,3.380517
