source_file,candidate_id,brand,tweet_url,status_id,text_hash,humor_presence,humor_type,normalized_label,include_candidate,exclusion_reason,duplicate_with_existing,duplicate_key
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1257152398566592516,Wendy's,https://x.com/Wendys/status/1257152398566592516,1257152398566592516,763a06ddbbd91ddf0d54,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1257152398566592516
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1259528627017748480,Wendy's,https://x.com/Wendys/status/1259528627017748480,1259528627017748480,3e349b15cbfd10d0f3e2,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1259528627017748480
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1259832419311661058,Wendy's,https://x.com/Wendys/status/1259832419311661058,1259832419311661058,5a4ac6107f62bca2be7b,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1259832419311661058
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1260917780594884608,Wendy's,https://x.com/Wendys/status/1260917780594884608,1260917780594884608,c8863f5d81150bb5ed41,1,self_enhancing,3,false,duplicate_with_wendys_candidate,false,status_id:1260917780594884608
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1261339056618835968,Wendy's,https://x.com/Wendys/status/1261339056618835968,1261339056618835968,c8b58a19ba539a74e8bf,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1261339056618835968
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1263549059962408962,Wendy's,https://x.com/Wendys/status/1263549059962408962,1263549059962408962,fc06bf13f26b367f05cc,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1263549059962408962
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1266084754832719872,Wendy's,https://x.com/Wendys/status/1266084754832719872,1266084754832719872,2f010273781741a68d2e,1,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1266084754832719872
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1266395345996652552,Wendy's,https://x.com/Wendys/status/1266395345996652552,1266395345996652552,819e9a6efe06b9b91e57,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1266395345996652552
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1268326640972595206,Wendy's,https://x.com/Wendys/status/1268326640972595206,1268326640972595206,9fb88c71667170b2111e,1,self_enhancing,3,false,duplicate_with_wendys_candidate,false,status_id:1268326640972595206
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1276283355768803330,Wendy's,https://x.com/Wendys/status/1276283355768803330,1276283355768803330,864742ec8248e2bd7498,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1276283355768803330
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1276283357219950593,Wendy's,https://x.com/Wendys/status/1276283357219950593,1276283357219950593,8bb2e8fc8f9ae1a63a73,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1276283357219950593
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1276283357979164674,Wendy's,https://x.com/Wendys/status/1276283357979164674,1276283357979164674,883c47416b98d434354e,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1276283357979164674
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1278697646312611841,Wendy's,https://x.com/Wendys/status/1278697646312611841,1278697646312611841,046c68fff37c36918b93,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1278697646312611841
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1278698388054310913,Wendy's,https://x.com/Wendys/status/1278698388054310913,1278698388054310913,c18abd97e0408d539d70,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1278698388054310913
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1283561455787347973,Wendy's,https://x.com/Wendys/status/1283561455787347973,1283561455787347973,e0ce1ffe8344f7926988,1,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1283561455787347973
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1285658885366386688,Wendy's,https://x.com/Wendys/status/1285658885366386688,1285658885366386688,c14bf93190058756e586,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1285658885366386688
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1286650842225848321,Wendy's,https://x.com/Wendys/status/1286650842225848321,1286650842225848321,06a594e9f2b222263e79,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1286650842225848321
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1288908749411946497,Wendy's,https://x.com/Wendys/status/1288908749411946497,1288908749411946497,3cdf19b5d3b69aa297b7,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1288908749411946497
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1291462568511406081,Wendy's,https://x.com/Wendys/status/1291462568511406081,1291462568511406081,470de4d3c0d1c6fd9382,1,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1291462568511406081
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1291837518455779328,Wendy's,https://x.com/Wendys/status/1291837518455779328,1291837518455779328,38455885cbb7fed5076e,1,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1291837518455779328
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1292880058399567876,Wendy's,https://x.com/Wendys/status/1292880058399567876,1292880058399567876,8ded0fbae8d094937068,0,none,0,false,duplicate_with_wendys_candidate,false,status_id:1292880058399567876
data/derived/humor/human_labels/wendys_human_label_raw_linked.csv,benchmark:wendys:1293256222922203138,Wendy's,https://x.com/Wendys/status/1293256222922203138,1293256222922203138,202c6f9a07f75cca4c19,1,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1293256222922203138
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1198285151702118400,Wendy's,https://x.com/Wendys/status/1198285151702118400,1198285151702118400,23080ade6eecd4ba7549,none,none,0,false,duplicate_with_wendys_candidate,false,status_id:1198285151702118400
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1198363148094328832,Wendy's,https://x.com/Wendys/status/1198363148094328832,1198363148094328832,f7d7354716c286f89997,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1198363148094328832
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1198858858267127809,Wendy's,https://x.com/Wendys/status/1198858858267127809,1198858858267127809,d5ca0762c95de72712bf,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1198858858267127809
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1202638489126342657,Wendy's,https://x.com/Wendys/status/1202638489126342657,1202638489126342657,8ad730e937ba6bdfe3d7,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1202638489126342657
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1205531387975090177,Wendy's,https://x.com/Wendys/status/1205531387975090177,1205531387975090177,f810d7c4e2025c136ccc,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1205531387975090177
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1205577307810910209,Wendy's,https://x.com/Wendys/status/1205577307810910209,1205577307810910209,856230a14bf6f3037214,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1205577307810910209
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1205932906406920194,Wendy's,https://x.com/Wendys/status/1205932906406920194,1205932906406920194,6e01865dd979e6d5ec74,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1205932906406920194
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1205941546538938368,Wendy's,https://x.com/Wendys/status/1205941546538938368,1205941546538938368,25756b79012db1dc3101,none,none,0,false,duplicate_with_wendys_candidate,false,status_id:1205941546538938368
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1206433794796015617,Wendy's,https://x.com/Wendys/status/1206433794796015617,1206433794796015617,3f06e7ea1661d066de24,,,,false,excluded_presence,false,
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1207030238447898625,Wendy's,https://x.com/Wendys/status/1207030238447898625,1207030238447898625,da415b0c3a4e1cb61f8e,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1207030238447898625
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1207700570213101585,Wendy's,https://x.com/Wendys/status/1207700570213101585,1207700570213101585,1ac5bb81882678aef8e2,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1207700570213101585
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1216801098608017413,Wendy's,https://x.com/Wendys/status/1216801098608017413,1216801098608017413,c971039d2710cbd68186,humor,self-defeating,4,false,duplicate_with_wendys_candidate,false,status_id:1216801098608017413
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1216894246021713920,Wendy's,https://x.com/Wendys/status/1216894246021713920,1216894246021713920,12947a9a0862789af7b5,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1216894246021713920
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1217123276549427201,Wendy's,https://x.com/Wendys/status/1217123276549427201,1217123276549427201,951aa29b123bef565196,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1217123276549427201
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1220437845388730370,Wendy's,https://x.com/Wendys/status/1220437845388730370,1220437845388730370,d2caa88bb83eb129c219,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1220437845388730370
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1221885535737864192,Wendy's,https://x.com/Wendys/status/1221885535737864192,1221885535737864192,666faac6125a22e86d92,non_humor,aggressive,0,false,duplicate_with_wendys_candidate,false,status_id:1221885535737864192
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1224794757559455746,Wendy's,https://x.com/Wendys/status/1224794757559455746,1224794757559455746,a618968c87d14c62a827,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1224794757559455746
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1228371313938567174,Wendy's,https://x.com/Wendys/status/1228371313938567174,1228371313938567174,56dcf902599e1d73b17b,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1228371313938567174
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1228373033167048705,Wendy's,https://x.com/Wendys/status/1228373033167048705,1228373033167048705,ba7971b5156dc5bccc1f,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1228373033167048705
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1229264235387129856,Wendy's,https://x.com/Wendys/status/1229264235387129856,1229264235387129856,ccd6c8701952c7877ca6,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1229264235387129856
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1233494419925585924,Wendy's,https://x.com/Wendys/status/1233494419925585924,1233494419925585924,5fd6e9452f4dcaefbb5e,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1233494419925585924
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1234275836905369603,Wendy's,https://x.com/Wendys/status/1234275836905369603,1234275836905369603,cb26e581539cc4398767,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1234275836905369603
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1234448367230627840,Wendy's,https://x.com/Wendys/status/1234448367230627840,1234448367230627840,94b2dd4ca2d97fad8db9,humor,self-enhancing,3,false,duplicate_with_wendys_candidate,false,status_id:1234448367230627840
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1235705290755960832,Wendy's,https://x.com/Wendys/status/1235705290755960832,1235705290755960832,4b9fda9ceb6a24bccd99,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1235705290755960832
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1236305605188636672,Wendy's,https://x.com/Wendys/status/1236305605188636672,1236305605188636672,0029df7216935486661e,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1236305605188636672
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1237012795327238144,Wendy's,https://x.com/Wendys/status/1237012795327238144,1237012795327238144,2fa0fbf5ec88e018139a,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1237012795327238144
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1237741943809028096,Wendy's,https://x.com/Wendys/status/1237741943809028096,1237741943809028096,6606fceda899616dfaec,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1237741943809028096
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1242894464760328192,Wendy's,https://x.com/Wendys/status/1242894464760328192,1242894464760328192,df181fb3d5a0ec2280fe,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1242894464760328192
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1247262166392221698,Wendy's,https://x.com/Wendys/status/1247262166392221698,1247262166392221698,b44f7d241f4ff86d87a5,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1247262166392221698
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1247574856784379906,Wendy's,https://x.com/Wendys/status/1247574856784379906,1247574856784379906,adefc3959c6cd474615d,non_humor,none,0,false,duplicate_with_wendys_candidate,false,status_id:1247574856784379906
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1248677421588586496,Wendy's,https://x.com/Wendys/status/1248677421588586496,1248677421588586496,b2c05a4a94ba580d387c,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1248677421588586496
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1248679862384185347,Wendy's,https://x.com/Wendys/status/1248679862384185347,1248679862384185347,d228f132489034079abb,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1248679862384185347
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1248693897263448071,Wendy's,https://x.com/Wendys/status/1248693897263448071,1248693897263448071,9e410114912d0090bfcb,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1248693897263448071
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1248698613045366785,Wendy's,https://x.com/Wendys/status/1248698613045366785,1248698613045366785,471712ed2616c5c6a480,humor,aggressive,1,false,duplicate_with_wendys_candidate,false,status_id:1248698613045366785
data/manual_labels/wendys_human_humor_labels.csv,benchmark:wendys:1250053580716990467,Wendy's,https://x.com/Wendys/status/1250053580716990467,1250053580716990467,3c8869bc08e626a16f94,humor,affiliative,2,false,duplicate_with_wendys_candidate,false,status_id:1250053580716990467
