company_name,period,post_count,humor_post_count,aggressive_humor_post_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,mean_log_total_engagement,mean_total_engagement,median_total_engagement,mean_text_length,mean_hashtag_count,mean_mention_count,h3_sample_inclusion_flag
Albertsons,2018-06,16,15,0,0.0,0.0,1.922134,30.4375,3.0,173.125,0.0625,0.6875,1
Albertsons,2019-06,5,5,0,0.0,0.0,3.437342,128.2,12.0,94.0,0.0,1.8,1
Albertsons,2021-03,20,19,0,0.0,0.0,2.630549,14.15,12.5,135.8,0.2,0.1,1
Albertsons,2020-03,4,3,0,0.0,0.0,2.035224,7.5,7.5,197.75,0.0,0.0,1
Albertsons,2023-03,2,0,0,0.0,0.0,2.705823,14.0,14.0,216.5,0.5,1.0,1
Albertsons,2022-03,5,5,0,0.0,0.0,2.571179,12.6,13.0,108.4,0.0,0.0,1
Albertsons,2022-05,2,2,0,0.0,0.0,2.970085,18.5,18.5,121.5,0.0,0.0,1
Albertsons,2021-05,20,19,0,0.0,0.0,2.338509,10.1,8.0,129.8,0.35,0.0,1
Albertsons,2021-11,6,5,0,0.0,0.0,2.39843,12.166667,9.0,184.1667,0.5,0.0,1
Albertsons,2020-11,23,20,0,0.0,0.0,2.494107,11.73913,12.0,145.3043,0.1739,0.1304,1
Albertsons,2020-10,20,18,0,0.0,0.0,2.604932,13.75,13.0,148.55,0.0,0.15,1
Albertsons,2021-10,8,7,0,0.0,0.0,2.644404,13.25,14.0,117.5,0.25,0.0,1
Albertsons,2021-09,16,15,0,0.0,0.0,2.303565,10.375,10.5,106.875,0.1875,0.0625,1
Albertsons,2020-09,20,18,0,0.0,0.0,2.492302,11.65,10.0,119.65,0.0,0.15,1
Albertsons,2019-09,2,2,0,0.0,0.0,2.521713,17.0,17.0,202.5,1.0,2.5,1
Albertsons,2023-09,1,1,0,0.0,0.0,12.891447,396902.0,396902.0,195.0,0.0,0.0,1
Albertsons,2022-04,3,3,0,0.0,0.0,2.964753,19.0,17.0,162.6667,1.0,0.0,1
Albertsons,2018-08,4,2,0,0.0,0.0,3.816863,161.0,36.0,208.25,1.0,4.25,1
Albertsons,2023-08,2,1,0,0.0,0.0,4.094345,61.5,61.5,229.0,0.0,0.0,1
Albertsons,2018-12,5,4,0,0.0,0.0,2.416672,11.0,12.0,57.4,0.0,0.0,1
Albertsons,2020-05,3,3,0,0.0,0.0,2.445646,11.0,11.0,44.6667,0.0,0.0,1
Albertsons,2019-05,4,4,0,0.0,0.0,2.405944,10.25,10.0,45.75,0.0,0.0,1
Albertsons,2019-11,2,2,0,0.0,0.0,2.602003,12.5,12.5,58.0,0.0,0.0,1
Albertsons,2019-10,2,2,0,0.0,0.0,1.386294,4.0,4.0,164.5,1.5,2.5,1
Albertsons,2018-09,3,3,0,0.0,0.0,2.286188,9.666667,7.0,139.0,0.0,0.0,1
Albertsons,2023-12,1,1,0,0.0,0.0,3.912023,49.0,49.0,140.0,0.0,2.0,1
Albertsons,2019-01,2,2,0,0.0,0.0,2.441401,10.5,10.5,59.5,0.5,0.0,1
Albertsons,2020-07,1,1,0,0.0,0.0,3.258097,25.0,25.0,46.0,0.0,0.0,1
Albertsons,2019-03,5,3,0,0.0,0.0,2.437745,11.2,11.0,98.0,0.0,1.4,1
Albertsons,2018-11,4,4,0,0.0,0.0,2.665781,15.25,16.0,120.75,0.0,0.75,1
Albertsons,2020-01,1,1,0,0.0,0.0,2.564949,12.0,12.0,35.0,0.0,0.0,1
Albertsons,2019-07,1,1,0,0.0,0.0,2.302585,9.0,9.0,53.0,0.0,0.0,1
Albertsons,2022-07,1,1,0,0.0,0.0,3.970292,52.0,52.0,49.0,0.0,0.0,1
Albertsons,2022-06,1,0,0,0.0,0.0,2.944439,18.0,18.0,180.0,0.0,1.0,1
Albertsons,2023-04,1,1,0,0.0,0.0,5.888878,360.0,360.0,236.0,2.0,0.0,1
Albertsons,2020-04,1,0,0,0.0,0.0,3.988984,53.0,53.0,119.0,0.0,0.0,1
Albertsons,2018-05,1,1,0,0.0,0.0,1.386294,3.0,3.0,101.0,1.0,0.0,1
Albertsons,2022-11,1,0,0,0.0,0.0,3.295837,26.0,26.0,242.0,0.0,1.0,1
Albertsons,2018-10,1,1,0,0.0,0.0,2.197225,8.0,8.0,42.0,0.0,0.0,1
Archer Daniels Midland,2024-08,3,1,0,0.0,0.0,2.667676,14.333333,12.0,206.0,1.3333,1.0,1
Archer Daniels Midland,2023-08,9,0,0,0.0,0.0,1.906198,6.333333,7.0,237.1111,1.0,0.0,1
Archer Daniels Midland,2022-08,16,3,0,0.0,0.0,2.199139,11.25,6.0,258.625,1.0625,0.5,1
Archer Daniels Midland,2023-12,13,4,0,0.0,0.0,1.664691,5.230769,5.0,248.8462,0.5385,0.4615,1
Archer Daniels Midland,2021-12,16,3,0,0.0,0.0,2.124233,8.625,8.0,206.0,0.6875,0.4375,1
Archer Daniels Midland,2020-12,13,1,0,0.0,0.0,2.144261,8.615385,6.0,244.0,0.8462,0.2308,1
Archer Daniels Midland,2022-12,4,2,0,0.0,0.0,2.663348,32.5,7.0,241.0,0.75,0.0,1
Archer Daniels Midland,2023-02,9,0,0,0.0,0.0,2.262777,9.888889,7.0,287.0,0.5556,0.2222,1
Archer Daniels Midland,2022-02,13,3,0,0.0,0.0,2.892753,22.692308,15.0,264.7692,1.0,0.3077,1
Archer Daniels Midland,2021-02,16,2,0,0.0,0.0,2.510203,13.3125,12.0,239.0,1.0625,0.5625,1
Archer Daniels Midland,2022-01,13,2,0,0.0,0.0,2.746706,21.230769,11.0,207.3846,1.1538,0.3846,1
Archer Daniels Midland,2021-01,13,0,0,0.0,0.0,2.294398,10.538462,7.0,249.6154,0.4615,0.4615,1
Archer Daniels Midland,2024-01,14,1,0,0.0,0.0,1.965659,7.428571,7.5,241.5714,0.3571,0.0,1
Archer Daniels Midland,2023-01,8,1,0,0.0,0.0,1.849839,7.375,7.0,246.0,0.5,0.5,1
Archer Daniels Midland,2022-07,15,4,0,0.0,0.0,2.142567,8.2,8.0,219.9333,0.8,0.4667,1
Archer Daniels Midland,2023-07,17,1,0,0.0,0.0,2.154987,8.764706,9.0,258.7647,1.0,0.1765,1
Archer Daniels Midland,2021-07,7,1,0,0.0,0.0,2.44558,11.571429,12.0,199.5714,0.4286,0.2857,1
Archer Daniels Midland,2023-06,13,1,0,0.0,0.0,1.9773,6.923077,7.0,274.3846,1.1538,0.0,1
Archer Daniels Midland,2022-06,14,2,0,0.0,0.0,1.784877,6.428571,4.5,251.4286,1.7143,0.2857,1
Archer Daniels Midland,2021-06,11,1,0,0.0,0.0,2.745509,19.181818,13.0,253.0,0.9091,0.4545,1
Archer Daniels Midland,2023-03,13,0,0,0.0,0.0,2.222908,9.538462,8.0,276.1538,1.2308,0.3846,1
Archer Daniels Midland,2024-03,1,0,0,0.0,0.0,2.079442,7.0,7.0,263.0,1.0,1.0,1
Archer Daniels Midland,2021-03,15,1,0,0.0,0.0,2.208735,10.466667,8.0,237.0,0.8667,0.8667,1
Archer Daniels Midland,2023-05,10,1,0,0.0,0.0,2.004891,7.0,7.0,279.9,0.7,0.5,1
Archer Daniels Midland,2021-05,16,0,0,0.0,0.0,2.337509,10.4375,10.0,242.1875,0.625,0.5625,1
Archer Daniels Midland,2022-05,10,4,0,0.0,0.0,2.659381,42.0,8.5,225.1,1.3,0.3,1
Archer Daniels Midland,2023-11,15,0,0,0.0,0.0,1.906587,6.8,4.0,264.4667,1.0667,0.3333,1
Archer Daniels Midland,2022-11,9,1,0,0.0,0.0,2.331749,10.333333,10.0,286.0,0.3333,0.6667,1
Archer Daniels Midland,2021-11,18,2,0,0.0,0.0,2.176904,11.444444,10.5,230.8889,1.0,1.5,1
Archer Daniels Midland,2020-11,14,0,0,0.0,0.0,2.145991,9.357143,10.0,235.7143,0.9286,1.0714,1
Archer Daniels Midland,2021-10,18,2,0,0.0,0.0,2.241545,13.611111,6.5,239.8333,0.7778,0.6667,1
Archer Daniels Midland,2020-10,25,1,0,0.0,0.0,2.662254,17.32,12.0,231.28,0.8,0.92,1
Archer Daniels Midland,2025-10,2,0,0,0.0,0.0,1.497866,3.5,3.5,216.0,3.5,0.0,1
Archer Daniels Midland,2022-10,16,2,0,0.0,0.0,2.141178,34.75,7.0,258.75,0.625,0.25,1
Archer Daniels Midland,2023-10,14,0,0,0.0,0.0,1.58128,4.642857,4.0,253.5714,0.2857,0.0714,1
Archer Daniels Midland,2023-09,8,0,0,0.0,0.0,1.932417,7.0,9.0,276.625,0.875,0.25,1
Archer Daniels Midland,2022-09,19,0,0,0.0,0.0,1.613577,5.0,4.0,268.4211,1.3158,0.6316,1
Archer Daniels Midland,2020-09,21,0,0,0.0,0.0,2.101362,8.952381,8.0,222.4762,1.2857,1.3333,1
Archer Daniels Midland,2021-09,21,1,0,0.0,0.0,2.272965,11.52381,9.0,254.619,0.6667,0.6667,1
Archer Daniels Midland,2025-09,4,0,0,0.0,0.0,1.581984,5.25,3.5,255.75,1.0,0.5,1
Archer Daniels Midland,2023-04,5,0,0,0.0,0.0,2.810511,16.2,14.0,215.4,0.4,0.2,1
Archer Daniels Midland,2021-08,12,0,0,0.0,0.0,2.29858,11.333333,9.0,272.5833,0.5833,0.6667,1
Archer Daniels Midland,2024-09,4,0,0,0.0,0.0,2.13129,10.0,11.0,613.75,1.5,0.75,1
Archer Daniels Midland,2021-04,8,0,0,0.0,0.0,2.36739,20.75,11.5,194.0,0.125,0.125,1
Archer Daniels Midland,2025-07,1,0,0,0.0,0.0,1.609438,4.0,4.0,151.0,4.0,0.0,1
Archer Daniels Midland,2025-05,1,0,0,0.0,0.0,2.197225,8.0,8.0,280.0,4.0,0.0,1
Archer Daniels Midland,2024-04,1,0,0,0.0,0.0,3.091042,21.0,21.0,297.0,1.0,0.0,1
Archer Daniels Midland,2024-07,1,0,0,0.0,0.0,2.833213,16.0,16.0,200.0,0.0,0.0,1
MetLife,2021-04,19,1,0,0.0,0.0,1.865904,8.789474,7.0,229.0526,0.4211,1.0526,1
MetLife,2023-04,9,1,0,0.0,0.0,2.3115,13.333333,8.0,287.5556,1.1111,0.2222,1
MetLife,2022-04,21,0,0,0.0,0.0,1.42751,4.190476,4.0,218.5714,0.9048,0.6667,1
MetLife,2022-08,28,1,0,0.0,0.0,1.624279,19.107143,3.0,275.6071,0.4643,0.9286,1
MetLife,2021-08,8,0,0,0.0,0.0,2.591617,41.0,8.0,249.625,0.875,0.375,1
MetLife,2021-12,9,1,0,0.0,0.0,1.988941,23.222222,5.0,230.4444,1.1111,0.5556,1
MetLife,2025-12,1,0,0,0.0,0.0,3.555348,34.0,34.0,298.0,0.0,3.0,1
MetLife,2020-12,10,2,0,0.0,0.0,2.193598,8.2,8.0,200.5,0.2,0.6,1
MetLife,2022-12,16,2,0,0.0,0.0,1.968963,7.1875,6.0,247.5625,1.25,0.875,1
MetLife,2023-02,5,0,0,0.0,0.0,2.080852,8.0,9.0,275.8,0.6,1.0,1
MetLife,2022-02,16,0,0,0.0,0.0,1.676267,6.375,4.5,245.4375,1.5,0.6875,1
MetLife,2021-02,9,3,0,0.0,0.0,1.701656,5.888889,7.0,225.7778,0.8889,0.6667,1
MetLife,2021-01,14,5,0,0.0,0.0,2.379783,12.142857,8.0,190.1429,0.1429,0.3571,1
MetLife,2023-01,10,1,0,0.0,0.0,2.397643,12.9,9.5,228.3,0.3,0.3,1
MetLife,2022-07,13,0,0,0.0,0.0,1.680613,5.0,5.0,273.7692,0.6923,0.5385,1
MetLife,2023-07,8,0,0,0.0,0.0,1.941153,6.875,6.0,285.875,0.875,0.5,1
MetLife,2022-06,17,1,0,0.0,0.0,1.377446,3.588235,3.0,260.7647,0.8235,0.5882,1
MetLife,2023-03,12,1,0,0.0,0.0,1.825567,7.0,5.0,279.5,0.8333,0.4167,1
MetLife,2022-03,19,0,0,0.0,0.0,2.293729,24.0,7.0,250.7895,0.6842,1.3684,1
MetLife,2022-05,17,2,0,0.0,0.0,1.816924,6.352941,6.0,224.8235,0.9412,0.5882,1
MetLife,2021-05,10,4,0,0.0,0.0,1.926589,6.5,6.0,202.7,0.9,0.4,1
MetLife,2022-11,30,6,0,0.0,0.0,2.491979,24.566667,8.5,245.6667,0.8667,1.4667,1
MetLife,2021-11,17,0,0,0.0,0.0,1.786969,10.470588,4.0,237.8824,0.3529,0.2353,1
MetLife,2020-11,13,3,0,0.0,0.0,2.296556,11.0,9.0,209.4615,0.6154,0.7692,1
MetLife,2021-10,16,0,0,0.0,0.0,2.109506,8.5625,6.5,251.0625,0.3125,1.375,1
MetLife,2022-10,28,0,0,0.0,0.0,1.856973,12.964286,5.0,271.5,1.0714,0.8571,1
MetLife,2020-10,12,1,0,0.0,0.0,2.522912,16.25,12.0,238.0,1.6667,1.0,1
MetLife,2023-09,12,0,0,0.0,0.0,1.527632,4.333333,4.0,284.1667,0.9167,1.0,1
MetLife,2022-09,29,1,0,0.0,0.0,1.391044,4.551724,4.0,271.1724,0.6552,1.0345,1
MetLife,2023-08,8,0,0,0.0,0.0,2.053271,7.0,7.5,284.125,0.875,0.875,1
MetLife,2022-01,5,0,0,0.0,0.0,2.515803,12.0,10.0,251.8,1.6,0.6,1
MetLife,2021-07,11,2,0,0.0,0.0,2.814928,52.363636,13.0,200.5455,0.4545,0.0,1
MetLife,2021-06,12,0,0,0.0,0.0,2.288799,22.833333,5.0,222.1667,0.8333,0.4167,1
MetLife,2021-03,15,1,0,0.0,0.0,2.457652,16.466667,14.0,232.8667,1.0,0.8,1
MetLife,2026-05,6,0,0,0.0,0.0,2.560951,14.5,14.5,294.0,0.8333,1.3333,1
MetLife,2023-05,7,0,0,0.0,0.0,2.079778,7.714286,9.0,271.5714,0.5714,0.2857,1
MetLife,2025-11,4,0,0,0.0,0.0,2.74032,16.0,13.0,280.5,0.0,0.0,1
MetLife,2023-10,26,3,0,0.0,0.0,2.359049,10.730769,10.0,241.7308,0.9615,0.8077,1
MetLife,2021-09,11,1,0,0.0,0.0,1.697096,5.181818,4.0,243.4545,0.4545,0.6364,1
MetLife,2025-09,1,0,0,0.0,0.0,2.890372,17.0,17.0,296.0,1.0,1.0,1
MetLife,2024-02,1,1,0,0.0,0.0,6.345636,569.0,569.0,142.0,3.0,0.0,1
MetLife,2026-04,1,1,0,0.0,0.0,2.079442,7.0,7.0,202.0,0.0,1.0,1
MetLife,2023-06,8,0,0,0.0,0.0,1.974695,9.875,5.5,273.0,0.875,0.5,1
MetLife,2025-10,2,0,0,0.0,0.0,3.064525,21.0,21.0,266.5,0.0,1.0,1
HCA Healthcare,2026-04,14,0,0,0.0,0.0,1.591721,4.285714,4.0,291.3571,0.8571,0.3571,1
HCA Healthcare,2025-04,10,0,0,0.0,0.0,2.180849,9.0,9.0,290.5,0.5,0.5,1
HCA Healthcare,2024-04,15,0,0,0.0,0.0,1.823282,5.6,5.0,281.0667,0.6667,1.0667,1
HCA Healthcare,2025-08,4,0,0,0.0,0.0,2.621984,13.5,11.5,268.25,0.25,0.75,1
HCA Healthcare,2024-08,15,0,0,0.0,0.0,1.843577,6.133333,6.0,292.0,0.4,0.9333,1
HCA Healthcare,2025-12,13,0,0,0.0,0.0,0.719372,1.615385,1.0,288.7692,0.6923,0.1538,1
HCA Healthcare,2024-12,15,0,0,0.0,0.0,1.069628,2.733333,2.0,289.0667,0.8,1.0,1
HCA Healthcare,2023-12,14,1,0,0.0,0.0,1.684749,5.071429,5.0,274.5714,1.1429,0.5714,1
HCA Healthcare,2024-02,23,0,0,0.0,0.0,1.62335,5.26087,4.0,266.5652,1.0435,0.7826,1
HCA Healthcare,2026-02,7,1,0,0.0,0.0,2.043701,7.0,8.0,300.0,0.8571,0.7143,1
HCA Healthcare,2025-02,14,0,0,0.0,0.0,1.688412,5.285714,4.0,280.8571,0.7857,0.8571,1
HCA Healthcare,2025-01,14,1,0,0.0,0.0,1.972533,7.428571,5.5,267.0714,0.8571,0.5,1
HCA Healthcare,2024-01,16,2,0,0.0,0.0,2.079708,8.5,8.0,264.6875,0.8125,1.0625,1
HCA Healthcare,2026-01,12,0,0,0.0,0.0,1.440604,4.833333,2.5,276.0,0.6667,0.3333,1
HCA Healthcare,2024-07,22,1,0,0.0,0.0,1.627296,4.772727,4.0,286.4091,0.6818,0.8636,1
HCA Healthcare,2025-07,13,1,0,0.0,0.0,2.346365,9.769231,9.0,274.2308,0.5385,0.6154,1
HCA Healthcare,2024-06,16,1,0,0.0,0.0,2.353825,10.5,9.5,262.375,0.625,0.75,1
HCA Healthcare,2026-06,6,0,0,0.0,0.0,1.633021,5.333333,5.5,296.5,0.8333,0.1667,1
HCA Healthcare,2025-06,10,0,0,0.0,0.0,1.923773,6.1,6.0,252.2,0.3,0.4,1
HCA Healthcare,2025-03,15,0,0,0.0,0.0,1.489239,4.8,5.0,284.5333,0.6667,0.7333,1
HCA Healthcare,2024-03,18,2,0,0.0,0.0,1.934665,10.111111,5.5,266.4444,0.8889,1.0,1
HCA Healthcare,2026-03,6,0,0,0.0,0.0,1.737047,5.333333,5.5,300.5,1.3333,0.3333,1
HCA Healthcare,2025-05,21,1,0,0.0,0.0,1.886988,6.52381,6.0,282.2381,1.0,0.9524,1
HCA Healthcare,2024-05,25,2,0,0.0,0.0,1.468991,4.36,4.0,276.76,1.56,0.76,1
HCA Healthcare,2026-05,19,0,0,0.0,0.0,1.726268,5.157895,5.0,280.4737,1.0,0.3158,1
HCA Healthcare,2024-11,19,1,0,0.0,0.0,1.831906,6.368421,6.0,274.9474,0.6842,0.8421,1
HCA Healthcare,2025-11,11,0,0,0.0,0.0,1.263676,2.727273,2.0,282.6364,0.6364,0.6364,1
HCA Healthcare,2024-10,22,1,0,0.0,0.0,1.860993,8.045455,6.0,272.3636,0.8636,0.8636,1
HCA Healthcare,2024-09,19,0,0,0.0,0.0,1.480074,4.157895,4.0,268.5789,0.6842,0.6316,1
Lockheed Martin,2025-04,13,5,0,0.0,0.0,5.311396,503.153846,315.0,161.4615,0.1538,0.4615,1
Lockheed Martin,2026-04,14,2,0,0.0,0.0,5.754655,767.214286,437.5,186.0,0.0714,0.5,1
Lockheed Martin,2025-08,18,7,0,0.0,0.0,6.159641,1360.722222,498.5,201.6111,0.1111,0.2778,1
Lockheed Martin,2024-12,19,4,0,0.0,0.0,5.542144,765.315789,278.0,197.5263,0.3684,0.6842,1
Lockheed Martin,2025-12,19,7,0,0.0,0.0,5.537919,659.947368,319.0,200.2105,0.2632,0.5263,1
Lockheed Martin,2026-02,24,6,0,0.0,0.0,5.694736,1846.291667,252.0,163.7083,0.0833,0.25,1
Lockheed Martin,2025-02,27,14,0,0.0,0.0,4.917309,391.703704,86.0,131.963,0.1111,0.8148,1
Lockheed Martin,2026-01,24,1,0,0.0,0.0,5.360795,545.208333,162.5,184.5417,0.0,0.5833,1
Lockheed Martin,2025-07,17,3,0,0.0,0.0,4.986471,245.941176,269.0,180.1765,0.0588,0.5294,1
Lockheed Martin,2026-06,7,1,0,0.0,0.0,5.556222,360.857143,315.0,299.8571,0.2857,0.5714,1
Lockheed Martin,2025-06,17,9,0,0.0,0.0,5.147569,293.823529,213.0,190.1176,1.1176,0.5882,1
Lockheed Martin,2026-03,11,2,0,0.0,0.0,7.776189,11879.454545,2188.0,162.0909,0.0,0.8182,1
Lockheed Martin,2025-03,24,7,0,0.0,0.0,5.884973,1467.541667,398.0,175.5417,0.0417,0.3333,1
Lockheed Martin,2026-05,19,3,0,0.0,0.0,5.42035,539.947368,321.0,251.1579,0.0,1.3158,1
Lockheed Martin,2025-05,24,9,0,0.0,0.0,5.226104,448.791667,217.0,184.4167,0.1667,1.0417,1
Lockheed Martin,2025-11,16,2,0,0.0,0.0,5.849728,435.6875,421.0,201.1875,0.3125,0.8125,1
Lockheed Martin,2024-11,7,3,0,0.0,0.0,6.176442,709.285714,494.0,234.7143,0.5714,0.5714,1
Lockheed Martin,2024-10,12,4,0,0.0,0.0,5.454228,824.583333,223.0,186.5,0.3333,0.6667,1
Lockheed Martin,2024-09,5,0,0,0.0,0.0,6.026531,535.0,312.0,205.8,0.2,0.2,1
Lockheed Martin,2025-01,16,3,0,0.0,0.0,6.286957,1693.3125,555.5,181.25,0.0,1.0,1
Lockheed Martin,2025-10,21,10,0,0.0,0.0,6.442469,2384.904762,613.0,147.2857,0.0,0.2857,1
Lockheed Martin,2025-09,5,3,0,0.0,0.0,6.844763,4104.6,560.0,174.8,0.6,0.8,1
New York Life Insurance,2022-04,9,1,0,0.0,0.0,1.899016,7.555556,5.0,178.0,0.5556,0.1111,1
New York Life Insurance,2021-08,8,3,0,0.0,0.0,2.139581,8.125,6.5,215.75,1.0,0.375,1
New York Life Insurance,2022-08,9,3,0,0.0,0.0,1.550779,4.0,4.0,224.4444,0.4444,0.0,1
New York Life Insurance,2021-12,7,1,0,0.0,0.0,2.431354,10.857143,11.0,202.0,0.7143,0.0,1
New York Life Insurance,2022-02,9,5,0,0.0,0.0,2.281483,19.0,5.0,183.5556,1.4444,0.1111,1
New York Life Insurance,2023-02,2,1,0,0.0,0.0,1.589027,4.0,4.0,262.5,5.0,0.0,1
New York Life Insurance,2022-07,6,0,0,0.0,0.0,1.684405,5.0,5.0,272.1667,1.1667,0.0,1
New York Life Insurance,2022-06,12,2,0,0.0,0.0,1.922702,10.25,5.0,218.5833,0.5833,0.1667,1
New York Life Insurance,2025-06,3,2,0,0.0,0.0,3.374408,58.0,14.0,224.3333,0.0,0.6667,1
New York Life Insurance,2022-03,26,20,0,0.0,0.0,2.066664,105.423077,4.5,153.6538,2.4231,0.7692,1
New York Life Insurance,2021-11,18,8,0,0.0,0.0,2.672229,18.166667,13.0,208.0556,1.3333,0.5,1
New York Life Insurance,2022-10,8,2,0,0.0,0.0,2.372694,10.0,9.0,202.125,0.25,0.0,1
New York Life Insurance,2021-10,10,2,0,0.0,0.0,2.181023,8.1,8.0,236.3,1.5,0.1,1
New York Life Insurance,2021-09,22,12,0,0.0,0.0,2.117605,8.272727,7.5,217.1364,1.3636,0.1364,1
New York Life Insurance,2022-09,10,5,0,0.0,0.0,1.787515,5.9,6.0,191.0,0.9,0.1,1
New York Life Insurance,2025-04,1,0,0,0.0,0.0,3.178054,23.0,23.0,283.0,0.0,0.0,1
New York Life Insurance,2025-01,1,1,0,0.0,0.0,3.401197,29.0,29.0,459.0,0.0,1.0,1
New York Life Insurance,2022-01,6,0,0,0.0,0.0,1.910342,6.5,6.0,203.5,0.1667,0.6667,1
New York Life Insurance,2024-07,2,1,0,0.0,0.0,3.215666,38.0,38.0,95.0,0.5,1.5,1
New York Life Insurance,2021-07,1,1,0,0.0,0.0,1.609438,4.0,4.0,220.0,1.0,0.0,1
New York Life Insurance,2024-06,1,0,0,0.0,0.0,2.564949,12.0,12.0,163.0,1.0,0.0,1
New York Life Insurance,2022-05,14,1,0,0.0,0.0,1.665087,5.285714,4.5,207.4286,0.7857,0.1429,1
New York Life Insurance,2023-09,3,3,0,0.0,0.0,2.975285,23.0,18.0,272.3333,1.6667,1.0,1
New York Life Insurance,2024-04,2,2,0,0.0,0.0,2.791748,15.5,15.5,144.5,1.5,0.5,1
New York Life Insurance,2024-08,3,3,0,0.0,0.0,2.53629,12.0,13.0,156.0,1.0,1.6667,1
New York Life Insurance,2023-03,13,12,0,0.0,0.0,2.549916,17.384615,11.0,148.0769,2.9231,0.6154,1
New York Life Insurance,2026-06,3,3,0,0.0,0.0,1.2904,2.666667,3.0,202.6667,0.0,2.3333,1
New York Life Insurance,2025-11,1,0,0,0.0,0.0,2.397895,10.0,10.0,154.0,0.0,2.0,1
New York Life Insurance,2022-12,2,1,0,0.0,0.0,2.714673,14.5,14.5,210.5,0.5,0.0,1
New York Life Insurance,2026-02,1,0,0,0.0,0.0,2.639057,13.0,13.0,293.0,0.0,0.0,1
New York Life Insurance,2023-06,1,1,0,0.0,0.0,3.663562,38.0,38.0,84.0,1.0,0.0,1
New York Life Insurance,2024-03,1,1,0,0.0,0.0,3.401197,29.0,29.0,116.0,0.0,1.0,1
New York Life Insurance,2022-11,3,1,0,0.0,0.0,2.691653,14.666667,16.0,239.3333,1.6667,0.6667,1
New York Life Insurance,2024-10,2,2,0,0.0,0.0,4.223921,162.0,162.0,166.0,0.0,1.0,1
New York Life Insurance,2024-02,2,0,0,0.0,0.0,3.613831,48.0,48.0,151.5,0.0,1.5,1
New York Life Insurance,2023-07,1,1,0,0.0,0.0,3.526361,33.0,33.0,240.0,1.0,1.0,1
New York Life Insurance,2024-05,1,1,0,0.0,0.0,2.302585,9.0,9.0,70.0,2.0,0.0,1
Capital One Financial,2023-04,10,9,0,0.0,0.0,5.021525,2114.5,42.0,157.5,1.3,0.2,1
Capital One Financial,2022-04,6,4,0,0.0,0.0,3.39906,76.166667,16.5,174.8333,0.5,0.5,1
Capital One Financial,2023-08,8,5,0,0.0,0.0,5.846409,4197.625,247.0,152.625,1.75,0.75,1
Capital One Financial,2022-12,1,0,0,0.0,0.0,4.007333,54.0,54.0,243.0,0.0,0.0,1
Capital One Financial,2025-02,1,0,0,0.0,0.0,3.871201,47.0,47.0,195.0,0.0,0.0,1
Capital One Financial,2023-01,1,0,0,0.0,0.0,4.454347,85.0,85.0,213.0,0.0,0.0,1
Capital One Financial,2023-07,19,16,0,0.0,0.0,4.022492,100.631579,38.0,173.3158,1.2632,0.5789,1
Capital One Financial,2022-07,11,11,0,0.0,0.0,2.807484,31.636364,16.0,165.4545,0.3636,1.1818,1
Capital One Financial,2023-06,15,8,0,0.0,0.0,4.202255,433.6,31.0,136.5333,1.4,0.6,1
Capital One Financial,2022-06,18,12,0,0.0,0.0,3.226681,155.055556,20.5,155.6111,0.6111,0.9444,1
Capital One Financial,2023-03,37,28,0,0.0,0.0,5.330343,3888.459459,51.0,138.3784,1.1892,0.9189,1
Capital One Financial,2023-05,12,6,0,0.0,0.0,3.856844,121.25,34.0,174.5833,0.9167,0.5,1
Capital One Financial,2022-05,13,7,0,0.0,0.0,3.355091,168.615385,15.0,191.9231,0.6154,1.2308,1
Capital One Financial,2025-05,6,4,0,0.0,0.0,4.852677,211.5,95.0,142.6667,0.0,0.5,1
Capital One Financial,2022-11,17,14,0,0.0,0.0,5.237153,58052.882353,60.0,169.1765,1.1765,0.4706,1
Capital One Financial,2023-10,20,13,0,0.0,0.0,3.374253,304.8,18.0,153.5,0.85,0.55,1
Capital One Financial,2022-10,36,27,0,0.0,0.0,3.724734,183.083333,28.0,145.4167,0.8889,0.7778,1
Capital One Financial,2023-09,4,1,0,0.0,0.0,2.823244,20.25,16.5,166.5,0.25,1.0,1
Capital One Financial,2022-08,9,5,0,0.0,0.0,2.855506,21.111111,24.0,143.3333,0.4444,0.6667,1
Capital One Financial,2021-08,10,8,0,0.0,0.0,2.79511,23.3,14.5,165.8,0.6,0.4,1
Capital One Financial,2023-02,3,2,0,0.0,0.0,3.108484,22.333333,19.0,199.0,1.0,0.6667,1
Capital One Financial,2023-11,9,6,0,0.0,0.0,6.204167,3451.555556,280.0,154.6667,1.2222,0.1111,1
Capital One Financial,2022-09,9,8,0,0.0,0.0,3.66036,79.333333,33.0,172.1111,0.1111,0.8889,1
Capital One Financial,2025-01,4,0,0,0.0,0.0,5.263581,504.25,303.0,141.25,0.0,0.5,1
Capital One Financial,2026-05,1,0,0,0.0,0.0,5.075174,159.0,159.0,246.0,1.0,1.0,1
Capital One Financial,2026-04,2,0,0,0.0,0.0,4.109798,62.0,62.0,265.5,0.0,0.5,1
Capital One Financial,2025-07,1,0,0,0.0,0.0,4.828314,124.0,124.0,130.0,0.0,0.0,1
Capital One Financial,2025-06,1,0,0,0.0,0.0,4.672829,106.0,106.0,151.0,0.0,1.0,1
