company_name,period,source_x_handle_count,source_x_handle_list,total_posts,humor_count,humor_share,log_humor_count,humor_presence_any,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,ambiguity_rate,high_ambiguity_flag
Home Depot,2025-08,1,@homedepot,12,0,0.0,0.0,0,0.0,0.0,,0.5,1
Home Depot,2025-09,1,@homedepot,2,1,0.5,0.693147,1,0.5,0.5,0.5,0.0,0
Home Depot,2025-10,1,@homedepot,2,1,0.5,0.693147,1,0.5,0.5,0.5,0.0,0
Home Depot,2025-11,1,@homedepot,8,0,0.0,0.0,0,0.0,0.0,,0.75,1
Home Depot,2025-12,1,@homedepot,5,1,0.2,0.693147,1,0.2,0.5,,0.6,1
Home Depot,2026-01,1,@homedepot,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Home Depot,2026-02,1,@homedepot,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Home Depot,2026-03,1,@homedepot,11,1,0.090909,0.693147,1,0.090909,0.166667,0.090909,0.454545,0
Home Depot,2026-04,1,@homedepot,8,0,0.0,0.0,0,0.0,0.0,,0.625,1
Home Depot,2026-05,1,@homedepot,8,2,0.25,1.098612,1,0.25,0.5,,0.5,1
Home Depot,2026-06,1,@homedepot,22,7,0.318182,2.079442,1,0.318182,0.636364,,0.5,1
Humana,2022-10,1,@humana,117,20,0.17094,3.044522,1,0.17094,0.350877,,0.512821,1
Humana,2022-11,1,@humana,63,12,0.190476,2.564949,1,0.190476,0.387097,,0.507937,1
Humana,2022-12,1,@humana,52,13,0.25,2.639057,1,0.25,0.448276,0.25,0.442308,0
Humana,2023-01,1,@humana,20,4,0.2,1.609438,1,0.2,0.363636,0.2,0.45,0
Humana,2023-02,1,@humana,36,3,0.083333,1.386294,1,0.083333,0.176471,,0.527778,1
Humana,2023-03,1,@humana,41,6,0.146341,1.94591,1,0.146341,0.26087,0.146341,0.439024,0
Humana,2023-04,1,@humana,33,3,0.090909,1.386294,1,0.090909,0.230769,,0.606061,1
Humana,2023-05,1,@humana,33,7,0.212121,2.079442,1,0.212121,0.35,0.212121,0.393939,0
Humana,2023-06,1,@humana,37,6,0.162162,1.94591,1,0.162162,0.315789,0.162162,0.486486,0
Humana,2023-07,1,@humana,37,8,0.216216,2.197225,1,0.216216,0.380952,0.216216,0.432432,0
Humana,2023-08,1,@humana,45,6,0.133333,1.94591,1,0.133333,0.230769,0.133333,0.422222,0
Humana,2023-09,1,@humana,59,10,0.169492,2.397895,1,0.169492,0.322581,0.169492,0.474576,0
Humana,2023-10,1,@humana,52,9,0.173077,2.302585,1,0.173077,0.264706,0.173077,0.346154,0
Humana,2023-11,1,@humana,59,7,0.118644,2.079442,1,0.118644,0.233333,0.118644,0.491525,0
Humana,2023-12,1,@humana,33,6,0.181818,1.94591,1,0.181818,0.375,,0.515152,1
Humana,2024-01,1,@humana,15,2,0.133333,1.098612,1,0.133333,0.181818,0.133333,0.266667,0
Humana,2024-02,1,@humana,10,1,0.1,0.693147,1,0.1,0.25,,0.6,1
Humana,2024-03,1,@humana,8,1,0.125,0.693147,1,0.125,0.2,0.125,0.375,0
Humana,2024-05,1,@humana,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Humana,2024-07,1,@humana,6,0,0.0,0.0,0,0.0,0.0,,0.5,1
IBM,2023-05,1,@ibm,26,3,0.115385,1.386294,1,0.115385,0.333333,,0.653846,1
IBM,2023-06,1,@ibm,31,4,0.129032,1.609438,1,0.129032,0.333333,,0.612903,1
IBM,2023-07,1,@ibm,22,1,0.045455,0.693147,1,0.045455,0.111111,,0.590909,1
IBM,2023-08,1,@ibm,24,5,0.208333,1.791759,1,0.208333,0.294118,0.208333,0.291667,0
IBM,2023-09,1,@ibm,18,3,0.166667,1.386294,1,0.166667,0.428571,,0.611111,1
IBM,2023-10,1,@ibm,21,3,0.142857,1.386294,1,0.142857,0.2,0.142857,0.285714,0
IBM,2023-11,1,@ibm,10,2,0.2,1.098612,1,0.2,0.333333,0.2,0.4,0
IBM,2025-03,1,@ibm,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
IBM,2025-04,1,@ibm,9,1,0.111111,0.693147,1,0.111111,0.333333,,0.666667,1
IBM,2025-05,1,@ibm,17,1,0.058824,0.693147,1,0.058824,0.2,,0.705882,1
IBM,2025-06,1,@ibm,11,3,0.272727,1.386294,1,0.272727,0.5,0.272727,0.454545,0
IBM,2025-07,1,@ibm,14,3,0.214286,1.386294,1,0.214286,0.333333,0.214286,0.357143,0
IBM,2025-08,1,@ibm,19,5,0.263158,1.791759,1,0.263158,0.454545,0.263158,0.421053,0
IBM,2025-09,1,@ibm,11,1,0.090909,0.693147,1,0.090909,0.25,,0.636364,1
IBM,2025-10,1,@ibm,34,4,0.117647,1.609438,1,0.117647,0.2,0.117647,0.411765,0
IBM,2025-11,1,@ibm,27,4,0.148148,1.609438,1,0.148148,0.266667,0.148148,0.444444,0
IBM,2025-12,1,@ibm,14,1,0.071429,0.693147,1,0.071429,0.111111,0.071429,0.357143,0
IBM,2026-01,1,@ibm,24,2,0.083333,1.098612,1,0.083333,0.166667,,0.5,1
IBM,2026-02,1,@ibm,28,2,0.071429,1.098612,1,0.071429,0.166667,,0.571429,1
IBM,2026-03,1,@ibm,32,4,0.125,1.609438,1,0.125,0.285714,,0.5625,1
IBM,2026-04,1,@ibm,66,12,0.181818,2.564949,1,0.181818,0.292683,0.181818,0.378788,0
IBM,2026-05,1,@ibm,56,10,0.178571,2.397895,1,0.178571,0.3125,0.178571,0.428571,0
IBM,2026-06,1,@ibm,26,9,0.346154,2.302585,1,0.346154,0.473684,0.346154,0.269231,0
Ingram Micro Holding,2019-06,1,@IngramMicroInc,1,0,0.0,0.0,0,0.0,,,1.0,1
Ingram Micro Holding,2023-05,1,@IngramMicroInc,26,2,0.076923,1.098612,1,0.076923,0.166667,,0.538462,1
Ingram Micro Holding,2023-06,1,@IngramMicroInc,38,5,0.131579,1.791759,1,0.131579,0.333333,,0.605263,1
Ingram Micro Holding,2023-07,1,@IngramMicroInc,26,5,0.192308,1.791759,1,0.192308,0.357143,0.192308,0.461538,0
Ingram Micro Holding,2023-08,1,@IngramMicroInc,25,4,0.16,1.609438,1,0.16,0.363636,,0.56,1
Ingram Micro Holding,2023-09,1,@IngramMicroInc,37,1,0.027027,0.693147,1,0.027027,0.055556,,0.513514,1
Ingram Micro Holding,2023-10,1,@IngramMicroInc,31,7,0.225806,2.079442,1,0.225806,0.4375,0.225806,0.483871,0
Ingram Micro Holding,2023-11,1,@IngramMicroInc,34,6,0.176471,1.94591,1,0.176471,0.352941,,0.5,1
Ingram Micro Holding,2023-12,1,@IngramMicroInc,29,5,0.172414,1.791759,1,0.172414,0.277778,0.172414,0.37931,0
Ingram Micro Holding,2024-01,1,@IngramMicroInc,26,3,0.115385,1.386294,1,0.115385,0.230769,,0.5,1
Ingram Micro Holding,2024-02,1,@IngramMicroInc,28,4,0.142857,1.609438,1,0.142857,0.25,0.142857,0.428571,0
Ingram Micro Holding,2024-03,1,@IngramMicroInc,30,6,0.2,1.94591,1,0.2,0.4,,0.5,1
Ingram Micro Holding,2024-04,1,@IngramMicroInc,26,4,0.153846,1.609438,1,0.153846,0.285714,0.153846,0.461538,0
Ingram Micro Holding,2024-05,1,@IngramMicroInc,24,1,0.041667,0.693147,1,0.041667,0.111111,,0.625,1
Ingram Micro Holding,2024-06,1,@IngramMicroInc,25,3,0.12,1.386294,1,0.12,0.375,,0.68,1
Ingram Micro Holding,2024-07,1,@IngramMicroInc,23,1,0.043478,0.693147,1,0.043478,0.142857,,0.695652,1
Ingram Micro Holding,2024-08,1,@IngramMicroInc,21,3,0.142857,1.386294,1,0.142857,0.333333,,0.571429,1
Ingram Micro Holding,2024-09,1,@IngramMicroInc,24,7,0.291667,2.079442,1,0.291667,0.5,0.291667,0.416667,0
Ingram Micro Holding,2024-10,1,@IngramMicroInc,21,5,0.238095,1.791759,1,0.238095,0.454545,0.238095,0.47619,0
Ingram Micro Holding,2024-11,1,@IngramMicroInc,19,5,0.263158,1.791759,1,0.263158,0.555556,,0.526316,1
Ingram Micro Holding,2024-12,1,@IngramMicroInc,24,4,0.166667,1.609438,1,0.166667,0.363636,,0.541667,1
Ingram Micro Holding,2025-01,1,@IngramMicroInc,22,3,0.136364,1.386294,1,0.136364,0.230769,0.136364,0.409091,0
Ingram Micro Holding,2025-02,1,@IngramMicroInc,22,6,0.272727,1.94591,1,0.272727,0.545455,,0.5,1
Ingram Micro Holding,2025-03,1,@IngramMicroInc,26,4,0.153846,1.609438,1,0.153846,0.333333,,0.538462,1
Ingram Micro Holding,2025-04,1,@IngramMicroInc,39,11,0.282051,2.484907,1,0.282051,0.52381,0.282051,0.461538,0
Ingram Micro Holding,2025-05,1,@IngramMicroInc,23,4,0.173913,1.609438,1,0.173913,0.5,,0.652174,1
Ingram Micro Holding,2025-06,1,@IngramMicroInc,24,5,0.208333,1.791759,1,0.208333,0.5,,0.583333,1
Ingram Micro Holding,2025-07,1,@IngramMicroInc,17,2,0.117647,1.098612,1,0.117647,0.4,,0.705882,1
Ingram Micro Holding,2025-08,1,@IngramMicroInc,16,2,0.125,1.098612,1,0.125,0.4,,0.6875,1
Ingram Micro Holding,2025-09,1,@IngramMicroInc,21,4,0.190476,1.609438,1,0.190476,0.363636,0.190476,0.47619,0
Ingram Micro Holding,2025-10,1,@IngramMicroInc,26,8,0.307692,2.197225,1,0.307692,0.533333,0.307692,0.423077,0
Ingram Micro Holding,2025-11,1,@IngramMicroInc,34,2,0.058824,1.098612,1,0.058824,0.142857,,0.588235,1
Ingram Micro Holding,2025-12,1,@IngramMicroInc,15,4,0.266667,1.609438,1,0.266667,0.571429,,0.533333,1
Ingram Micro Holding,2026-01,1,@IngramMicroInc,15,4,0.266667,1.609438,1,0.266667,0.363636,0.266667,0.266667,0
Ingram Micro Holding,2026-02,1,@IngramMicroInc,21,3,0.142857,1.386294,1,0.142857,0.5,,0.714286,1
Ingram Micro Holding,2026-03,1,@IngramMicroInc,29,2,0.068966,1.098612,1,0.068966,0.166667,,0.586207,1
Ingram Micro Holding,2026-04,1,@IngramMicroInc,24,4,0.166667,1.609438,1,0.166667,0.4,,0.583333,1
Ingram Micro Holding,2026-05,1,@IngramMicroInc,13,0,0.0,0.0,0,0.0,0.0,,0.846154,1
Ingram Micro Holding,2026-06,1,@IngramMicroInc,6,2,0.333333,1.098612,1,0.333333,0.666667,,0.5,1
Intel,2025-08,1,@intel,14,3,0.214286,1.386294,1,0.214286,0.5,,0.571429,1
Intel,2025-09,1,@intel,21,2,0.095238,1.098612,1,0.095238,0.25,,0.619048,1
Intel,2025-10,1,@intel,22,7,0.318182,2.079442,1,0.318182,0.7,,0.545455,1
Intel,2025-11,1,@intel,13,3,0.230769,1.386294,1,0.230769,0.75,,0.692308,1
Intel,2025-12,1,@intel,13,4,0.307692,1.609438,1,0.307692,0.571429,0.307692,0.461538,0
Intel,2026-01,1,@intel,26,3,0.115385,1.386294,1,0.115385,0.333333,,0.653846,1
Intel,2026-02,1,@intel,26,7,0.269231,2.079442,1,0.269231,0.5,0.269231,0.461538,0
Intel,2026-03,1,@intel,30,3,0.1,1.386294,1,0.1,0.25,,0.6,1
Intel,2026-04,1,@intel,36,8,0.222222,2.197225,1,0.222222,0.421053,0.222222,0.472222,0
Intel,2026-05,1,@intel,37,8,0.216216,2.197225,1,0.216216,0.363636,0.216216,0.405405,0
Intel,2026-06,1,@intel,50,16,0.32,2.833213,1,0.32,0.666667,,0.52,1
JPMorgan Chase,2021-05,1,@jpmorgan,17,1,0.058824,0.693147,1,0.058824,0.111111,0.058824,0.470588,0
JPMorgan Chase,2021-06,1,@jpmorgan,43,4,0.093023,1.609438,1,0.093023,0.2,,0.534884,1
JPMorgan Chase,2021-07,1,@jpmorgan,26,7,0.269231,2.079442,1,0.269231,0.5,0.269231,0.461538,0
JPMorgan Chase,2021-08,1,@jpmorgan,30,7,0.233333,2.079442,1,0.233333,0.636364,,0.633333,1
JPMorgan Chase,2021-09,1,@jpmorgan,27,7,0.259259,2.079442,1,0.259259,0.538462,,0.518519,1
JPMorgan Chase,2021-10,1,@jpmorgan,24,3,0.125,1.386294,1,0.125,0.333333,,0.625,1
JPMorgan Chase,2021-11,1,@jpmorgan,21,4,0.190476,1.609438,1,0.190476,0.4,,0.52381,1
JPMorgan Chase,2021-12,1,@jpmorgan,21,2,0.095238,1.098612,1,0.095238,0.25,,0.619048,1
JPMorgan Chase,2022-01,1,@jpmorgan,24,3,0.125,1.386294,1,0.125,0.230769,0.125,0.458333,0
JPMorgan Chase,2022-02,1,@jpmorgan,28,8,0.285714,2.197225,1,0.285714,0.571429,,0.5,1
JPMorgan Chase,2022-03,1,@jpmorgan,21,5,0.238095,1.791759,1,0.238095,0.384615,0.238095,0.380952,0
JPMorgan Chase,2022-04,1,@jpmorgan,26,6,0.230769,1.94591,1,0.230769,0.6,,0.615385,1
JPMorgan Chase,2022-05,1,@jpmorgan,23,6,0.26087,1.94591,1,0.26087,0.428571,0.26087,0.391304,0
JPMorgan Chase,2022-06,1,@jpmorgan,17,3,0.176471,1.386294,1,0.176471,0.272727,0.176471,0.352941,0
JPMorgan Chase,2022-07,1,@jpmorgan,12,4,0.333333,1.609438,1,0.333333,0.5,0.333333,0.333333,0
JPMorgan Chase,2022-08,1,@jpmorgan,8,1,0.125,0.693147,1,0.125,0.2,0.125,0.375,0
JPMorgan Chase,2022-09,1,@jpmorgan,16,3,0.1875,1.386294,1,0.1875,0.3,0.1875,0.375,0
JPMorgan Chase,2022-10,1,@jpmorgan,30,4,0.133333,1.609438,1,0.133333,0.307692,,0.566667,1
JPMorgan Chase,2022-11,1,@jpmorgan,13,4,0.307692,1.609438,1,0.307692,0.571429,0.307692,0.461538,0
JPMorgan Chase,2022-12,1,@jpmorgan,11,2,0.181818,1.098612,1,0.181818,0.333333,0.181818,0.454545,0
JPMorgan Chase,2023-01,1,@jpmorgan,25,1,0.04,0.693147,1,0.04,0.066667,0.04,0.4,0
JPMorgan Chase,2023-02,1,@jpmorgan,24,3,0.125,1.386294,1,0.125,0.230769,0.125,0.458333,0
JPMorgan Chase,2023-03,1,@jpmorgan,25,4,0.16,1.609438,1,0.16,0.333333,,0.52,1
JPMorgan Chase,2023-04,1,@jpmorgan,13,2,0.153846,1.098612,1,0.153846,0.333333,,0.538462,1
JPMorgan Chase,2023-05,1,@jpmorgan,20,4,0.2,1.609438,1,0.2,0.363636,0.2,0.45,0
JPMorgan Chase,2023-06,1,@jpmorgan,20,1,0.05,0.693147,1,0.05,0.111111,,0.55,1
JPMorgan Chase,2023-07,1,@jpmorgan,10,1,0.1,0.693147,1,0.1,0.25,,0.6,1
JPMorgan Chase,2023-08,1,@jpmorgan,13,2,0.153846,1.098612,1,0.153846,0.285714,0.153846,0.461538,0
JPMorgan Chase,2023-09,1,@jpmorgan,13,0,0.0,0.0,0,0.0,0.0,,0.692308,1
JPMorgan Chase,2023-10,1,@jpmorgan,15,0,0.0,0.0,0,0.0,0.0,,0.666667,1
JPMorgan Chase,2023-11,1,@jpmorgan,10,2,0.2,1.098612,1,0.2,0.5,,0.6,1
JPMorgan Chase,2024-01,1,@jpmorgan,1,0,0.0,0.0,0,0.0,,,1.0,1
JPMorgan Chase,2024-04,1,@jpmorgan,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
JPMorgan Chase,2024-07,1,@jpmorgan,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
JPMorgan Chase,2024-10,1,@jpmorgan,1,0,0.0,0.0,0,0.0,,,1.0,1
JPMorgan Chase,2025-01,1,@jpmorgan,1,0,0.0,0.0,0,0.0,,,1.0,1
JPMorgan Chase,2025-04,1,@jpmorgan,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
JPMorgan Chase,2025-05,1,@jpmorgan,12,0,0.0,0.0,0,0.0,0.0,,0.75,1
JPMorgan Chase,2025-06,1,@jpmorgan,10,2,0.2,1.098612,1,0.2,0.333333,0.2,0.4,0
JPMorgan Chase,2025-07,1,@jpmorgan,20,3,0.15,1.386294,1,0.15,0.428571,,0.65,1
JPMorgan Chase,2025-08,1,@jpmorgan,8,1,0.125,0.693147,1,0.125,0.333333,,0.625,1
JPMorgan Chase,2025-09,1,@jpmorgan,21,2,0.095238,1.098612,1,0.095238,0.25,,0.619048,1
JPMorgan Chase,2025-10,1,@jpmorgan,27,3,0.111111,1.386294,1,0.111111,0.214286,0.111111,0.481481,0
JPMorgan Chase,2025-11,1,@jpmorgan,8,2,0.25,1.098612,1,0.25,0.666667,,0.625,1
JPMorgan Chase,2025-12,1,@jpmorgan,11,3,0.272727,1.386294,1,0.272727,0.428571,0.272727,0.363636,0
JPMorgan Chase,2026-01,1,@jpmorgan,18,3,0.166667,1.386294,1,0.166667,0.428571,,0.611111,1
JPMorgan Chase,2026-02,1,@jpmorgan,4,1,0.25,0.693147,1,0.25,1.0,,0.75,1
JPMorgan Chase,2026-03,1,@jpmorgan,19,8,0.421053,2.197225,1,0.421053,0.727273,0.421053,0.421053,0
JPMorgan Chase,2026-04,1,@jpmorgan,16,2,0.125,1.098612,1,0.125,0.25,,0.5,1
JPMorgan Chase,2026-05,1,@jpmorgan,20,1,0.05,0.693147,1,0.05,0.083333,0.05,0.4,0
JPMorgan Chase,2026-06,1,@jpmorgan,7,1,0.142857,0.693147,1,0.142857,0.25,0.142857,0.428571,0
Johnson & Johnson,2020-09,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2020-10,1,@JNJNews,83,15,0.180723,2.772589,1,0.180723,0.333333,0.180723,0.457831,0
Johnson & Johnson,2020-11,1,@JNJNews,42,5,0.119048,1.791759,1,0.119048,0.238095,,0.5,1
Johnson & Johnson,2020-12,1,@JNJNews,33,10,0.30303,2.397895,1,0.30303,0.666667,,0.545455,1
Johnson & Johnson,2021-01,1,@JNJNews,26,3,0.115385,1.386294,1,0.115385,0.1875,0.115385,0.384615,0
Johnson & Johnson,2021-02,1,@JNJNews,35,5,0.142857,1.791759,1,0.142857,0.384615,,0.628571,1
Johnson & Johnson,2021-03,1,@JNJNews,52,12,0.230769,2.564949,1,0.230769,0.5,,0.538462,1
Johnson & Johnson,2021-04,1,@JNJNews,15,1,0.066667,0.693147,1,0.066667,0.076923,0.066667,0.133333,0
Johnson & Johnson,2021-05,1,@JNJNews,17,5,0.294118,1.791759,1,0.294118,0.5,0.294118,0.411765,0
Johnson & Johnson,2021-06,1,@JNJNews,28,6,0.214286,1.94591,1,0.214286,0.4,0.214286,0.464286,0
Johnson & Johnson,2021-07,1,@JNJNews,26,3,0.115385,1.386294,1,0.115385,0.1875,0.115385,0.384615,0
Johnson & Johnson,2021-08,1,@JNJNews,13,4,0.307692,1.609438,1,0.307692,0.444444,0.307692,0.307692,0
Johnson & Johnson,2021-09,1,@JNJNews,27,5,0.185185,1.791759,1,0.185185,0.5,,0.62963,1
Johnson & Johnson,2021-10,1,@JNJNews,54,9,0.166667,2.302585,1,0.166667,0.290323,0.166667,0.425926,0
Johnson & Johnson,2021-11,1,@JNJNews,51,9,0.176471,2.302585,1,0.176471,0.391304,,0.54902,1
Johnson & Johnson,2021-12,1,@JNJNews,21,1,0.047619,0.693147,1,0.047619,0.25,,0.809524,1
Johnson & Johnson,2022-01,1,@JNJNews,23,3,0.130435,1.386294,1,0.130435,0.214286,0.130435,0.391304,0
Johnson & Johnson,2022-02,1,@JNJNews,7,1,0.142857,0.693147,1,0.142857,0.333333,,0.571429,1
Johnson & Johnson,2022-03,1,@JNJNews,3,1,0.333333,0.693147,1,0.333333,0.5,0.333333,0.333333,0
Johnson & Johnson,2022-04,1,@JNJNews,7,1,0.142857,0.693147,1,0.142857,0.333333,,0.571429,1
Johnson & Johnson,2022-05,1,@JNJNews,3,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2022-06,1,@JNJNews,1,1,1.0,0.693147,1,1.0,1.0,1.0,0.0,0
Johnson & Johnson,2022-07,1,@JNJNews,3,2,0.666667,1.098612,1,0.666667,0.666667,0.666667,0.0,0
Johnson & Johnson,2022-08,1,@JNJNews,1,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2022-09,1,@JNJNews,9,2,0.222222,1.098612,1,0.222222,0.222222,0.222222,0.0,0
Johnson & Johnson,2022-10,1,@JNJNews,9,1,0.111111,0.693147,1,0.111111,0.166667,0.111111,0.333333,0
Johnson & Johnson,2022-11,1,@JNJNews,3,1,0.333333,0.693147,1,0.333333,0.333333,0.333333,0.0,0
Johnson & Johnson,2022-12,1,@JNJNews,4,1,0.25,0.693147,1,0.25,1.0,,0.75,1
Johnson & Johnson,2023-01,1,@JNJNews,16,3,0.1875,1.386294,1,0.1875,0.25,0.1875,0.25,0
Johnson & Johnson,2023-02,1,@JNJNews,14,2,0.142857,1.098612,1,0.142857,0.285714,,0.5,1
Johnson & Johnson,2023-03,1,@JNJNews,9,0,0.0,0.0,0,0.0,0.0,,0.777778,1
Johnson & Johnson,2023-04,1,@JNJNews,11,1,0.090909,0.693147,1,0.090909,0.111111,0.090909,0.181818,0
Johnson & Johnson,2023-05,1,@JNJNews,1,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2023-06,1,@JNJNews,9,3,0.333333,1.386294,1,0.333333,0.75,,0.555556,1
Johnson & Johnson,2023-07,1,@JNJNews,7,1,0.142857,0.693147,1,0.142857,0.166667,0.142857,0.142857,0
Johnson & Johnson,2023-09,1,@JNJNews,5,1,0.2,0.693147,1,0.2,1.0,,0.8,1
Johnson & Johnson,2023-10,1,@JNJNews,8,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0
Johnson & Johnson,2023-11,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2023-12,1,@JNJNews,14,3,0.214286,1.386294,1,0.214286,0.333333,0.214286,0.357143,0
Johnson & Johnson,2024-01,1,@JNJNews,10,1,0.1,0.693147,1,0.1,0.142857,0.1,0.3,0
Johnson & Johnson,2024-02,1,@JNJNews,3,2,0.666667,1.098612,1,0.666667,0.666667,0.666667,0.0,0
Johnson & Johnson,2024-03,1,@JNJNews,4,2,0.5,1.098612,1,0.5,0.666667,0.5,0.25,0
Johnson & Johnson,2024-04,1,@JNJNews,10,1,0.1,0.693147,1,0.1,0.125,0.1,0.2,0
Johnson & Johnson,2024-05,1,@JNJNews,3,2,0.666667,1.098612,1,0.666667,0.666667,0.666667,0.0,0
Johnson & Johnson,2024-06,1,@JNJNews,1,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2024-07,1,@JNJNews,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2024-08,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2024-10,1,@JNJNews,12,2,0.166667,1.098612,1,0.166667,0.285714,0.166667,0.416667,0
Johnson & Johnson,2024-11,1,@JNJNews,1,1,1.0,0.693147,1,1.0,1.0,1.0,0.0,0
Johnson & Johnson,2025-01,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2025-03,1,@JNJNews,3,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2025-04,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2025-06,1,@JNJNews,1,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2025-10,1,@JNJNews,5,0,0.0,0.0,0,0.0,0.0,,0.8,1
Johnson & Johnson,2025-11,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2025-12,1,@JNJNews,1,0,0.0,0.0,0,0.0,,,1.0,1
Johnson & Johnson,2026-01,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Johnson & Johnson,2026-03,1,@JNJNews,2,0,0.0,0.0,0,0.0,0.0,,0.5,1
Johnson & Johnson,2026-04,1,@JNJNews,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Kroger,2017-06,1,@kroger,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Kroger,2017-10,1,@kroger,1,0,0.0,0.0,0,0.0,,,1.0,1
Kroger,2018-09,1,@kroger,57,2,0.035088,1.098612,1,0.035088,0.071429,,0.508772,1
Kroger,2018-10,1,@kroger,30,5,0.166667,1.791759,1,0.166667,0.277778,0.166667,0.4,0
Kroger,2018-11,1,@kroger,32,2,0.0625,1.098612,1,0.0625,0.117647,0.0625,0.46875,0
Kroger,2018-12,1,@kroger,19,3,0.157895,1.386294,1,0.157895,0.428571,,0.631579,1
Kroger,2019-01,1,@kroger,15,3,0.2,1.386294,1,0.2,0.5,,0.6,1
Kroger,2019-02,1,@kroger,18,1,0.055556,0.693147,1,0.055556,0.1,0.055556,0.444444,0
Kroger,2019-03,1,@kroger,25,4,0.16,1.609438,1,0.16,0.307692,0.16,0.48,0
Kroger,2019-04,1,@kroger,19,1,0.052632,0.693147,1,0.052632,0.111111,,0.526316,1
Kroger,2019-05,1,@kroger,24,4,0.166667,1.609438,1,0.166667,0.333333,,0.5,1
Kroger,2019-06,1,@kroger,14,3,0.214286,1.386294,1,0.214286,0.6,,0.642857,1
Kroger,2019-07,1,@kroger,17,6,0.352941,1.94591,1,0.352941,1.0,,0.647059,1
Kroger,2019-08,1,@kroger,18,2,0.111111,1.098612,1,0.111111,0.2,0.111111,0.444444,0
Kroger,2019-09,1,@kroger,24,3,0.125,1.386294,1,0.125,0.230769,0.125,0.458333,0
Kroger,2019-10,1,@kroger,14,1,0.071429,0.693147,1,0.071429,0.125,0.071429,0.428571,0
Kroger,2019-11,1,@kroger,14,0,0.0,0.0,0,0.0,0.0,0.0,0.214286,0
Kroger,2019-12,1,@kroger,12,0,0.0,0.0,0,0.0,0.0,,0.583333,1
Kroger,2020-01,1,@kroger,13,2,0.153846,1.098612,1,0.153846,0.4,,0.615385,1
Kroger,2020-02,1,@kroger,18,1,0.055556,0.693147,1,0.055556,0.2,,0.722222,1
Kroger,2020-03,1,@kroger,17,1,0.058824,0.693147,1,0.058824,0.076923,0.058824,0.235294,0
Kroger,2020-04,1,@kroger,13,4,0.307692,1.609438,1,0.307692,0.666667,,0.538462,1
Kroger,2020-05,1,@kroger,12,0,0.0,0.0,0,0.0,0.0,,0.833333,1
Kroger,2020-06,1,@kroger,8,4,0.5,1.609438,1,0.5,0.571429,0.5,0.125,0
Kroger,2020-07,1,@kroger,9,3,0.333333,1.386294,1,0.333333,0.6,0.333333,0.444444,0
Kroger,2020-08,1,@kroger,12,2,0.166667,1.098612,1,0.166667,0.666667,,0.75,1
Kroger,2020-09,1,@kroger,21,5,0.238095,1.791759,1,0.238095,0.5,,0.52381,1
Kroger,2020-10,1,@kroger,43,8,0.186047,2.197225,1,0.186047,0.533333,,0.651163,1
Kroger,2020-11,1,@kroger,14,4,0.285714,1.609438,1,0.285714,0.8,,0.642857,1
Kroger,2020-12,1,@kroger,23,4,0.173913,1.609438,1,0.173913,0.444444,,0.608696,1
Kroger,2021-01,1,@kroger,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
Kroger,2021-02,1,@kroger,8,1,0.125,0.693147,1,0.125,0.25,,0.5,1
Kroger,2021-03,1,@kroger,16,4,0.25,1.609438,1,0.25,0.571429,,0.5625,1
Kroger,2021-04,1,@kroger,4,1,0.25,0.693147,1,0.25,0.5,,0.5,1
Kroger,2021-05,1,@kroger,7,0,0.0,0.0,0,0.0,0.0,0.0,0.428571,0
