company_name,period,source_x_handle_count,source_x_handle_list,total_posts,affiliative_count,self_enhancing_count,aggressive_count,self_defeating_count,affiliative_share,self_enhancing_share,aggressive_share,self_defeating_share,aggressive_minus_other_humor_share,rare_negative_humor_count,rare_negative_humor_share,v2_aggressive_candidate_count,v1_v2_disagreement_candidate_count,rare_class_candidate_count
Johnson & Johnson,2023-03,1,@JNJNews,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2023-04,1,@JNJNews,11,1,0,0,0,0.090909,0.0,0.0,0.0,-0.090909,0,0.0,2,2,0
Johnson & Johnson,2023-05,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2023-06,1,@JNJNews,9,0,3,0,0,0.0,0.333333,0.0,0.0,-0.333333,0,0.0,2,2,0
Johnson & Johnson,2023-07,1,@JNJNews,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,2,2,0
Johnson & Johnson,2023-09,1,@JNJNews,5,1,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,2,2,0
Johnson & Johnson,2023-10,1,@JNJNews,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2023-11,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2023-12,1,@JNJNews,14,0,3,0,0,0.0,0.214286,0.0,0.0,-0.214286,0,0.0,2,2,0
Johnson & Johnson,2024-01,1,@JNJNews,10,1,0,0,0,0.1,0.0,0.0,0.0,-0.1,0,0.0,2,2,0
Johnson & Johnson,2024-02,1,@JNJNews,3,1,1,0,0,0.333333,0.333333,0.0,0.0,-0.666666,0,0.0,2,2,0
Johnson & Johnson,2024-03,1,@JNJNews,4,1,1,0,0,0.25,0.25,0.0,0.0,-0.5,0,0.0,2,2,0
Johnson & Johnson,2024-04,1,@JNJNews,10,1,0,0,0,0.1,0.0,0.0,0.0,-0.1,0,0.0,2,2,0
Johnson & Johnson,2024-05,1,@JNJNews,3,2,0,0,0,0.666667,0.0,0.0,0.0,-0.666667,0,0.0,2,2,0
Johnson & Johnson,2024-06,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2024-07,1,@JNJNews,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2024-08,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2024-10,1,@JNJNews,12,0,2,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,2,2,0
Johnson & Johnson,2024-11,1,@JNJNews,1,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0,0.0,2,2,0
Johnson & Johnson,2025-01,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-03,1,@JNJNews,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-04,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-06,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-10,1,@JNJNews,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-11,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2025-12,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2026-01,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2026-03,1,@JNJNews,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Johnson & Johnson,2026-04,1,@JNJNews,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0
Kroger,2017-06,1,@kroger,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2017-10,1,@kroger,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2018-09,1,@kroger,57,2,0,0,0,0.035088,0.0,0.0,0.0,-0.035088,0,0.0,4,8,0
Kroger,2018-10,1,@kroger,30,2,3,0,0,0.066667,0.1,0.0,0.0,-0.166667,0,0.0,4,8,0
Kroger,2018-11,1,@kroger,32,0,1,0,1,0.0,0.03125,0.0,0.03125,-0.0625,1,0.03125,4,8,0
Kroger,2018-12,1,@kroger,19,2,1,0,0,0.105263,0.052632,0.0,0.0,-0.157895,0,0.0,4,8,0
Kroger,2019-01,1,@kroger,15,3,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,4,8,0
Kroger,2019-02,1,@kroger,18,1,0,0,0,0.055556,0.0,0.0,0.0,-0.055556,0,0.0,4,8,0
Kroger,2019-03,1,@kroger,25,1,3,0,0,0.04,0.12,0.0,0.0,-0.16,0,0.0,4,8,0
Kroger,2019-04,1,@kroger,19,1,0,0,0,0.052632,0.0,0.0,0.0,-0.052632,0,0.0,4,8,0
Kroger,2019-05,1,@kroger,24,2,2,0,0,0.083333,0.083333,0.0,0.0,-0.166666,0,0.0,4,8,0
Kroger,2019-06,1,@kroger,14,3,0,0,0,0.214286,0.0,0.0,0.0,-0.214286,0,0.0,4,8,0
Kroger,2019-07,1,@kroger,17,6,0,0,0,0.352941,0.0,0.0,0.0,-0.352941,0,0.0,4,8,0
Kroger,2019-08,1,@kroger,18,0,1,1,0,0.0,0.055556,0.055556,0.0,0.0,1,0.055556,4,8,0
Kroger,2019-09,1,@kroger,24,0,3,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,4,8,0
Kroger,2019-10,1,@kroger,14,1,0,0,0,0.071429,0.0,0.0,0.0,-0.071429,0,0.0,4,8,0
Kroger,2019-11,1,@kroger,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2019-12,1,@kroger,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2020-01,1,@kroger,13,1,1,0,0,0.076923,0.076923,0.0,0.0,-0.153846,0,0.0,4,8,0
Kroger,2020-02,1,@kroger,18,0,1,0,0,0.0,0.055556,0.0,0.0,-0.055556,0,0.0,4,8,0
Kroger,2020-03,1,@kroger,17,0,1,0,0,0.0,0.058824,0.0,0.0,-0.058824,0,0.0,4,8,0
Kroger,2020-04,1,@kroger,13,2,2,0,0,0.153846,0.153846,0.0,0.0,-0.307692,0,0.0,4,8,0
Kroger,2020-05,1,@kroger,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2020-06,1,@kroger,8,1,3,0,0,0.125,0.375,0.0,0.0,-0.5,0,0.0,4,8,0
Kroger,2020-07,1,@kroger,9,1,2,0,0,0.111111,0.222222,0.0,0.0,-0.333333,0,0.0,4,8,0
Kroger,2020-08,1,@kroger,12,2,0,0,0,0.166667,0.0,0.0,0.0,-0.166667,0,0.0,4,8,0
Kroger,2020-09,1,@kroger,21,3,2,0,0,0.142857,0.095238,0.0,0.0,-0.238095,0,0.0,4,8,0
Kroger,2020-10,1,@kroger,43,2,4,2,0,0.046512,0.093023,0.046512,0.0,-0.093023,2,0.046512,4,8,0
Kroger,2020-11,1,@kroger,14,3,1,0,0,0.214286,0.071429,0.0,0.0,-0.285715,0,0.0,4,8,0
Kroger,2020-12,1,@kroger,23,3,1,0,0,0.130435,0.043478,0.0,0.0,-0.173913,0,0.0,4,8,0
Kroger,2021-01,1,@kroger,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2021-02,1,@kroger,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,4,8,0
Kroger,2021-03,1,@kroger,16,2,1,1,0,0.125,0.0625,0.0625,0.0,-0.125,1,0.0625,4,8,0
Kroger,2021-04,1,@kroger,4,0,1,0,0,0.0,0.25,0.0,0.0,-0.25,0,0.0,4,8,0
Kroger,2021-05,1,@kroger,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2021-06,1,@kroger,6,0,1,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,4,8,0
Kroger,2021-07,1,@kroger,18,2,3,0,0,0.111111,0.166667,0.0,0.0,-0.277778,0,0.0,4,8,0
Kroger,2021-08,1,@kroger,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2021-09,1,@kroger,10,0,1,0,0,0.0,0.1,0.0,0.0,-0.1,0,0.0,4,8,0
Kroger,2021-10,1,@kroger,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2021-11,1,@kroger,13,0,1,0,0,0.0,0.076923,0.0,0.0,-0.076923,0,0.0,4,8,0
Kroger,2021-12,1,@kroger,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,4,8,0
Kroger,2022-01,1,@kroger,9,0,1,1,0,0.0,0.111111,0.111111,0.0,0.0,1,0.111111,4,8,0
Kroger,2022-02,1,@kroger,14,0,1,0,0,0.0,0.071429,0.0,0.0,-0.071429,0,0.0,4,8,0
Kroger,2022-03,1,@kroger,11,1,1,0,0,0.090909,0.090909,0.0,0.0,-0.181818,0,0.0,4,8,0
Kroger,2022-04,1,@kroger,14,0,2,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,4,8,0
Kroger,2022-05,1,@kroger,18,1,0,0,0,0.055556,0.0,0.0,0.0,-0.055556,0,0.0,4,8,0
Kroger,2022-06,1,@kroger,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2022-07,1,@kroger,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2022-08,1,@kroger,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2022-09,1,@kroger,21,1,0,0,0,0.047619,0.0,0.0,0.0,-0.047619,0,0.0,4,8,0
Kroger,2022-10,1,@kroger,4,0,1,0,0,0.0,0.25,0.0,0.0,-0.25,0,0.0,4,8,0
Kroger,2022-11,1,@kroger,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2023-01,1,@kroger,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2023-02,1,@kroger,6,0,1,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,4,8,0
Kroger,2023-04,1,@kroger,2,0,1,0,0,0.0,0.5,0.0,0.0,-0.5,0,0.0,4,8,0
Kroger,2023-05,1,@kroger,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2023-06,1,@kroger,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,4,8,0
Kroger,2023-07,1,@kroger,12,0,8,0,0,0.0,0.666667,0.0,0.0,-0.666667,0,0.0,4,8,0
Kroger,2023-08,1,@kroger,1,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0,0.0,4,8,0
Kroger,2023-09,1,@kroger,2,0,1,0,0,0.0,0.5,0.0,0.0,-0.5,0,0.0,4,8,0
Kroger,2023-10,1,@kroger,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2023-11,1,@kroger,4,0,2,0,0,0.0,0.5,0.0,0.0,-0.5,0,0.0,4,8,0
Kroger,2024-02,1,@kroger,3,0,1,0,0,0.0,0.333333,0.0,0.0,-0.333333,0,0.0,4,8,0
Kroger,2024-03,1,@kroger,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2024-04,1,@kroger,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2024-05,1,@kroger,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2024-06,1,@kroger,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2024-08,1,@kroger,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,4,8,0
Kroger,2024-09,1,@kroger,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2024-10,1,@kroger,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Kroger,2025-01,1,@kroger,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,8,0
Liberty Mutual Insurance Group,2018-09,1,@LibertyMutual,356,16,12,0,1,0.044944,0.033708,0.0,0.002809,-0.081461,1,0.002809,0,9,0
Liberty Mutual Insurance Group,2018-10,1,@LibertyMutual,65,1,0,0,0,0.015385,0.0,0.0,0.0,-0.015385,0,0.0,0,9,0
Liberty Mutual Insurance Group,2018-11,1,@LibertyMutual,15,3,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,0,9,0
Liberty Mutual Insurance Group,2018-12,1,@LibertyMutual,47,4,5,0,0,0.085106,0.106383,0.0,0.0,-0.191489,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-01,1,@LibertyMutual,15,4,0,0,0,0.266667,0.0,0.0,0.0,-0.266667,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-02,1,@LibertyMutual,16,3,0,0,0,0.1875,0.0,0.0,0.0,-0.1875,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-03,1,@LibertyMutual,12,1,1,0,0,0.083333,0.083333,0.0,0.0,-0.166666,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-04,1,@LibertyMutual,20,3,2,0,0,0.15,0.1,0.0,0.0,-0.25,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-05,1,@LibertyMutual,58,3,6,1,0,0.051724,0.103448,0.017241,0.0,-0.137931,1,0.017241,0,9,0
Liberty Mutual Insurance Group,2019-06,1,@LibertyMutual,12,3,1,0,0,0.25,0.083333,0.0,0.0,-0.333333,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-07,1,@LibertyMutual,11,3,0,0,0,0.272727,0.0,0.0,0.0,-0.272727,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-08,1,@LibertyMutual,13,1,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-09,1,@LibertyMutual,5,1,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-10,1,@LibertyMutual,21,1,0,0,0,0.047619,0.0,0.0,0.0,-0.047619,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-11,1,@LibertyMutual,11,2,0,0,0,0.181818,0.0,0.0,0.0,-0.181818,0,0.0,0,9,0
Liberty Mutual Insurance Group,2019-12,1,@LibertyMutual,8,3,0,0,0,0.375,0.0,0.0,0.0,-0.375,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-01,1,@LibertyMutual,14,2,2,0,0,0.142857,0.142857,0.0,0.0,-0.285714,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-02,1,@LibertyMutual,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-03,1,@LibertyMutual,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-04,1,@LibertyMutual,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-05,1,@LibertyMutual,12,1,2,0,0,0.083333,0.166667,0.0,0.0,-0.25,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-06,1,@LibertyMutual,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-07,1,@LibertyMutual,9,1,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-08,1,@LibertyMutual,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-09,1,@LibertyMutual,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-10,1,@LibertyMutual,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-11,1,@LibertyMutual,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2020-12,1,@LibertyMutual,9,2,0,0,0,0.222222,0.0,0.0,0.0,-0.222222,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-01,1,@LibertyMutual,6,1,0,0,0,0.166667,0.0,0.0,0.0,-0.166667,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-02,1,@LibertyMutual,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-03,1,@LibertyMutual,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-04,1,@LibertyMutual,7,1,0,0,0,0.142857,0.0,0.0,0.0,-0.142857,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-05,1,@LibertyMutual,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-06,1,@LibertyMutual,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-07,1,@LibertyMutual,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-08,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-09,1,@LibertyMutual,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-10,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-11,1,@LibertyMutual,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2021-12,1,@LibertyMutual,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-01,1,@LibertyMutual,5,0,1,0,0,0.0,0.2,0.0,0.0,-0.2,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-02,1,@LibertyMutual,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-03,1,@LibertyMutual,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-04,1,@LibertyMutual,4,0,1,0,0,0.0,0.25,0.0,0.0,-0.25,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-05,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-06,1,@LibertyMutual,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-07,1,@LibertyMutual,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-08,1,@LibertyMutual,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-09,1,@LibertyMutual,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-10,1,@LibertyMutual,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-11,1,@LibertyMutual,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2022-12,1,@LibertyMutual,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-01,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-02,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-03,1,@LibertyMutual,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-04,1,@LibertyMutual,6,1,1,0,0,0.166667,0.166667,0.0,0.0,-0.333334,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-05,1,@LibertyMutual,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-06,1,@LibertyMutual,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-07,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-08,1,@LibertyMutual,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-09,1,@LibertyMutual,8,1,0,0,0,0.125,0.0,0.0,0.0,-0.125,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-10,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Liberty Mutual Insurance Group,2023-11,1,@LibertyMutual,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9,0
Lockheed Martin,2024-09,1,@lockheedmartin,11,2,2,0,0,0.181818,0.181818,0.0,0.0,-0.363636,0,0.0,2,10,1
Lockheed Martin,2024-10,1,@lockheedmartin,21,0,1,0,0,0.0,0.047619,0.0,0.0,-0.047619,0,0.0,2,10,1
Lockheed Martin,2024-11,1,@lockheedmartin,25,2,4,0,0,0.08,0.16,0.0,0.0,-0.24,0,0.0,2,10,1
Lockheed Martin,2024-12,1,@lockheedmartin,52,4,9,0,0,0.076923,0.173077,0.0,0.0,-0.25,0,0.0,2,10,1
Lockheed Martin,2025-01,1,@lockheedmartin,31,5,1,0,0,0.16129,0.032258,0.0,0.0,-0.193548,0,0.0,2,10,1
Lockheed Martin,2025-02,1,@lockheedmartin,39,3,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,2,10,1
Lockheed Martin,2025-03,1,@lockheedmartin,52,4,2,0,0,0.076923,0.038462,0.0,0.0,-0.115385,0,0.0,2,10,1
Lockheed Martin,2025-04,1,@lockheedmartin,43,4,6,0,0,0.093023,0.139535,0.0,0.0,-0.232558,0,0.0,2,10,1
Lockheed Martin,2025-05,1,@lockheedmartin,44,8,3,0,0,0.181818,0.068182,0.0,0.0,-0.25,0,0.0,2,10,1
Lockheed Martin,2025-06,1,@lockheedmartin,37,0,3,0,0,0.0,0.081081,0.0,0.0,-0.081081,0,0.0,2,10,1
Lockheed Martin,2025-07,1,@lockheedmartin,36,4,5,0,0,0.111111,0.138889,0.0,0.0,-0.25,0,0.0,2,10,1
Lockheed Martin,2025-08,1,@lockheedmartin,41,8,4,0,0,0.195122,0.097561,0.0,0.0,-0.292683,0,0.0,2,10,1
Lockheed Martin,2025-09,1,@lockheedmartin,23,5,3,0,0,0.217391,0.130435,0.0,0.0,-0.347826,0,0.0,2,10,1
Lockheed Martin,2025-10,1,@lockheedmartin,60,6,5,0,0,0.1,0.083333,0.0,0.0,-0.183333,0,0.0,2,10,1
Lockheed Martin,2025-11,1,@lockheedmartin,37,4,1,0,0,0.108108,0.027027,0.0,0.0,-0.135135,0,0.0,2,10,1
Lockheed Martin,2025-12,1,@lockheedmartin,47,6,1,0,0,0.12766,0.021277,0.0,0.0,-0.148937,0,0.0,2,10,1
Lockheed Martin,2026-01,1,@lockheedmartin,58,7,8,0,0,0.12069,0.137931,0.0,0.0,-0.258621,0,0.0,2,10,1
Lockheed Martin,2026-02,1,@lockheedmartin,55,11,5,0,0,0.2,0.090909,0.0,0.0,-0.290909,0,0.0,2,10,1
Lockheed Martin,2026-03,1,@lockheedmartin,25,3,2,0,0,0.12,0.08,0.0,0.0,-0.2,0,0.0,2,10,1
Lockheed Martin,2026-04,1,@lockheedmartin,49,4,3,0,0,0.081633,0.061224,0.0,0.0,-0.142857,0,0.0,2,10,1
Lockheed Martin,2026-05,1,@lockheedmartin,43,4,8,0,0,0.093023,0.186047,0.0,0.0,-0.27907,0,0.0,2,10,1
Lockheed Martin,2026-06,1,@lockheedmartin,32,5,4,0,0,0.15625,0.125,0.0,0.0,-0.28125,0,0.0,2,10,1
Lowe's,2021-01,1,@lowes,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,5,2
Lowe's,2021-02,1,@lowes,66,7,6,0,0,0.106061,0.090909,0.0,0.0,-0.19697,0,0.0,1,5,2
Lowe's,2021-03,1,@lowes,20,1,2,0,0,0.05,0.1,0.0,0.0,-0.15,0,0.0,1,5,2
Lowe's,2021-04,1,@lowes,25,0,4,0,0,0.0,0.16,0.0,0.0,-0.16,0,0.0,1,5,2
Lowe's,2021-05,1,@lowes,36,4,1,0,0,0.111111,0.027778,0.0,0.0,-0.138889,0,0.0,1,5,2
Lowe's,2021-06,1,@lowes,16,0,1,0,0,0.0,0.0625,0.0,0.0,-0.0625,0,0.0,1,5,2
Lowe's,2021-07,1,@lowes,18,1,4,0,0,0.055556,0.222222,0.0,0.0,-0.277778,0,0.0,1,5,2
Lowe's,2021-08,1,@lowes,14,1,2,0,0,0.071429,0.142857,0.0,0.0,-0.214286,0,0.0,1,5,2
Lowe's,2021-09,1,@lowes,26,0,3,0,0,0.0,0.115385,0.0,0.0,-0.115385,0,0.0,1,5,2
Lowe's,2021-10,1,@lowes,67,4,9,0,0,0.059701,0.134328,0.0,0.0,-0.194029,0,0.0,1,5,2
Lowe's,2021-11,1,@lowes,62,3,8,0,0,0.048387,0.129032,0.0,0.0,-0.177419,0,0.0,1,5,2
Lowe's,2021-12,1,@lowes,42,6,7,0,0,0.142857,0.166667,0.0,0.0,-0.309524,0,0.0,1,5,2
Lowe's,2022-01,1,@lowes,20,0,1,0,0,0.0,0.05,0.0,0.0,-0.05,0,0.0,1,5,2
Lowe's,2022-02,1,@lowes,20,0,3,0,0,0.0,0.15,0.0,0.0,-0.15,0,0.0,1,5,2
Lowe's,2022-03,1,@lowes,70,4,3,0,1,0.057143,0.042857,0.0,0.014286,-0.114286,1,0.014286,1,5,2
Lowe's,2022-04,1,@lowes,22,1,6,0,0,0.045455,0.272727,0.0,0.0,-0.318182,0,0.0,1,5,2
Lowe's,2022-05,1,@lowes,16,1,0,0,0,0.0625,0.0,0.0,0.0,-0.0625,0,0.0,1,5,2
Lowe's,2022-06,1,@lowes,15,2,1,0,0,0.133333,0.066667,0.0,0.0,-0.2,0,0.0,1,5,2
Lowe's,2022-07,1,@lowes,24,0,3,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,1,5,2
Lowe's,2022-08,1,@lowes,13,2,0,0,0,0.153846,0.0,0.0,0.0,-0.153846,0,0.0,1,5,2
