seed,class_weight,class_label,diagnostic_token,feature,weight,rank_abs_weight,leakage_flag
5,None,aggressive,wendy,word__wendy app,-0.016055,4,FAIL
5,None,aggressive,wendy,word__up wendy,-0.013765,5,FAIL
5,None,aggressive,frosty,word__frosty,-0.022172,1,FAIL
5,None,aggressive,frosty,word__vanilla frosty,-0.022172,2,FAIL
5,None,aggressive,roast,word__nationalroastday,0.057674,1,FAIL
5,None,aggressive,roast,word__roasting,0.039162,2,FAIL
5,None,aggressive,roast,word__roast me,0.03353,3,FAIL
5,None,aggressive,roast,word__roast,0.031761,4,FAIL
5,None,aggressive,roast,char__roast,0.025749,5,FAIL
5,None,affiliative,wendy,word__wendy,-0.042833,1,FAIL
5,None,affiliative,wendy,char__wendy,-0.016496,2,FAIL
5,None,affiliative,wendy,word__up wendy,0.009278,3,FAIL
5,None,affiliative,wendy,word__wendy is,0.009278,4,FAIL
5,None,affiliative,wendy,word__the wendy,0.006378,5,FAIL
5,None,affiliative,frosty,word__frosty,-0.021597,1,FAIL
5,None,affiliative,frosty,word__vanilla frosty,-0.021597,2,FAIL
5,None,affiliative,roast,word__nationalroastday,-0.024817,1,FAIL
5,None,affiliative,roast,word__roasting,-0.016771,2,FAIL
5,None,affiliative,roast,word__roast me,-0.014102,3,FAIL
5,None,affiliative,roast,char__roast,-0.008588,4,FAIL
5,None,affiliative,roast,word__roast,-0.007737,5,FAIL
5,None,self-enhancing,wendy,word__wendy,-0.046511,1,FAIL
5,None,self-enhancing,wendy,word__the wendy,-0.016347,2,FAIL
5,None,self-enhancing,wendy,word__wendy app,-0.016347,3,FAIL
5,None,self-enhancing,wendy,word__up wendy,-0.013469,4,FAIL
5,None,self-enhancing,wendy,word__wendy is,-0.013469,5,FAIL
5,None,self-enhancing,frosty,word__frosty,0.016051,1,FAIL
5,None,self-enhancing,frosty,word__vanilla frosty,0.016051,2,FAIL
5,None,self-enhancing,roast,word__nationalroastday,-0.02459,1,FAIL
5,None,self-enhancing,roast,word__roasting,-0.016939,2,FAIL
5,None,self-enhancing,roast,word__roast me,-0.014445,3,FAIL
5,None,self-enhancing,roast,word__roast,-0.012054,4,FAIL
5,None,self-enhancing,roast,char__roast,-0.010893,5,FAIL
5,None,self-defeating,wendy,word__wendy,0.065268,1,FAIL
5,None,self-defeating,wendy,char__wendy,0.020737,2,FAIL
5,None,self-defeating,wendy,word__the wendy,0.015579,3,FAIL
5,None,self-defeating,wendy,word__wendy app,0.015579,4,FAIL
5,None,self-defeating,wendy,word__up wendy,0.00748,5,FAIL
5,None,self-defeating,frosty,word__frosty,0.011168,1,FAIL
5,None,self-defeating,frosty,word__vanilla frosty,0.011168,2,FAIL
5,None,self-defeating,roast,word__roast,-0.034858,1,FAIL
5,None,self-defeating,roast,word__nationalroastday,-0.025438,2,FAIL
5,None,self-defeating,roast,char__roast,-0.018653,3,FAIL
5,None,self-defeating,roast,word__roasting,-0.016795,4,FAIL
5,None,self-defeating,roast,word__roast me,-0.014785,5,FAIL
5,balanced,aggressive,wendy,word__wendy,-0.021489,1,FAIL
5,balanced,aggressive,wendy,word__the wendy,-0.017641,2,FAIL
5,balanced,aggressive,wendy,word__wendy app,-0.017641,3,FAIL
5,balanced,aggressive,wendy,char__wendy,-0.016358,4,FAIL
5,balanced,aggressive,wendy,word__up wendy,-0.014757,5,FAIL
5,balanced,aggressive,frosty,word__frosty,-0.023646,1,FAIL
5,balanced,aggressive,frosty,word__vanilla frosty,-0.023646,2,FAIL
5,balanced,aggressive,roast,word__nationalroastday,0.079092,1,FAIL
5,balanced,aggressive,roast,word__roasting,0.054595,2,FAIL
5,balanced,aggressive,roast,word__roast,0.048275,3,FAIL
5,balanced,aggressive,roast,word__roast me,0.046135,4,FAIL
5,balanced,aggressive,roast,char__roast,0.037053,5,FAIL
5,balanced,affiliative,wendy,word__wendy,-0.037823,1,FAIL
5,balanced,affiliative,wendy,word__up wendy,0.016404,2,FAIL
5,balanced,affiliative,wendy,word__wendy is,0.016404,3,FAIL
5,balanced,affiliative,wendy,char__wendy,-0.014115,4,FAIL
5,balanced,affiliative,wendy,word__the wendy,0.011898,5,FAIL
5,balanced,affiliative,frosty,word__frosty,-0.023006,1,FAIL
5,balanced,affiliative,frosty,word__vanilla frosty,-0.023006,2,FAIL
5,balanced,affiliative,roast,word__nationalroastday,-0.026962,1,FAIL
5,balanced,affiliative,roast,word__roasting,-0.01823,2,FAIL
5,balanced,affiliative,roast,word__roast me,-0.015357,3,FAIL
5,balanced,affiliative,roast,char__roast,-0.007024,4,FAIL
5,balanced,affiliative,roast,word__roast,-0.002144,5,FAIL
5,balanced,self-enhancing,wendy,word__wendy,-0.042645,1,FAIL
5,balanced,self-enhancing,wendy,word__the wendy,-0.017991,2,FAIL
5,balanced,self-enhancing,wendy,word__wendy app,-0.017991,3,FAIL
5,balanced,self-enhancing,wendy,word__up wendy,-0.014476,4,FAIL
5,balanced,self-enhancing,wendy,word__wendy is,-0.014476,5,FAIL
5,balanced,self-enhancing,frosty,word__frosty,0.026315,1,FAIL
5,balanced,self-enhancing,frosty,word__vanilla frosty,0.026315,2,FAIL
5,balanced,self-enhancing,roast,word__nationalroastday,-0.026821,1,FAIL
5,balanced,self-enhancing,roast,word__roasting,-0.018485,2,FAIL
5,balanced,self-enhancing,roast,word__roast me,-0.015785,3,FAIL
5,balanced,self-enhancing,roast,char__roast,-0.010333,4,FAIL
5,balanced,self-enhancing,roast,word__roast,-0.008513,5,FAIL
5,balanced,self-defeating,wendy,word__wendy,0.101556,1,FAIL
5,balanced,self-defeating,wendy,char__wendy,0.033845,2,FAIL
5,balanced,self-defeating,wendy,word__the wendy,0.022938,3,FAIL
5,balanced,self-defeating,wendy,word__wendy app,0.022938,4,FAIL
5,balanced,self-defeating,wendy,word__up wendy,0.013268,5,FAIL
5,balanced,self-defeating,frosty,word__frosty,0.019687,1,FAIL
5,balanced,self-defeating,frosty,word__vanilla frosty,0.019687,2,FAIL
5,balanced,self-defeating,roast,word__roast,-0.038233,1,FAIL
5,balanced,self-defeating,roast,word__nationalroastday,-0.027704,2,FAIL
5,balanced,self-defeating,roast,char__roast,-0.020407,3,FAIL
5,balanced,self-defeating,roast,word__roasting,-0.018315,4,FAIL
5,balanced,self-defeating,roast,word__roast me,-0.016125,5,FAIL
6,None,aggressive,wendy,word__wendy,-0.019866,1,FAIL
6,None,aggressive,wendy,word__is wendy,0.018779,2,FAIL
6,None,aggressive,wendy,char__wendy,-0.004686,3,FAIL
6,None,aggressive,frosty,word__frosty,-0.014176,1,FAIL
6,None,aggressive,roast,word__nationalroastday,0.074605,1,FAIL
6,None,aggressive,roast,char__roast,0.035492,2,FAIL
6,None,affiliative,wendy,word__wendy,-0.038252,1,FAIL
6,None,affiliative,wendy,word__is wendy,-0.022458,2,FAIL
6,None,affiliative,wendy,char__wendy,-0.015431,3,FAIL
6,None,affiliative,frosty,word__frosty,0.000146,1,FAIL
6,None,affiliative,roast,word__nationalroastday,-0.032139,1,FAIL
6,None,affiliative,roast,char__roast,-0.015221,2,FAIL
6,None,self-enhancing,wendy,word__wendy,-0.076424,1,FAIL
6,None,self-enhancing,wendy,char__wendy,-0.026633,2,FAIL
6,None,self-enhancing,wendy,word__is wendy,-0.02267,3,FAIL
6,None,self-enhancing,frosty,word__frosty,-0.010544,1,FAIL
6,None,self-enhancing,roast,word__nationalroastday,-0.032146,1,FAIL
6,None,self-enhancing,roast,char__roast,-0.015358,2,FAIL
6,None,self-defeating,wendy,word__wendy,0.080125,1,FAIL
6,None,self-defeating,wendy,char__wendy,0.027663,2,FAIL
6,None,self-defeating,wendy,word__is wendy,0.009312,3,FAIL
6,None,self-defeating,frosty,word__frosty,-0.006022,1,FAIL
6,None,self-defeating,roast,word__nationalroastday,-0.033081,1,FAIL
6,None,self-defeating,roast,char__roast,-0.015556,2,FAIL
6,balanced,aggressive,wendy,word__is wendy,0.031032,1,FAIL
6,balanced,aggressive,wendy,word__wendy,-0.00807,2,FAIL
6,balanced,aggressive,wendy,char__wendy,0.000192,3,FAIL
6,balanced,aggressive,frosty,word__frosty,-0.008391,1,FAIL
6,balanced,aggressive,roast,word__nationalroastday,0.101628,1,FAIL
6,balanced,aggressive,roast,char__roast,0.048656,2,FAIL
6,balanced,affiliative,wendy,word__wendy,-0.032452,1,FAIL
6,balanced,affiliative,wendy,word__is wendy,-0.024123,2,FAIL
6,balanced,affiliative,wendy,char__wendy,-0.014061,3,FAIL
6,balanced,affiliative,frosty,word__frosty,0.010232,1,FAIL
6,balanced,affiliative,roast,word__nationalroastday,-0.034757,1,FAIL
6,balanced,affiliative,roast,char__roast,-0.016478,2,FAIL
6,balanced,self-enhancing,wendy,word__wendy,-0.082829,1,FAIL
6,balanced,self-enhancing,wendy,char__wendy,-0.028847,2,FAIL
6,balanced,self-enhancing,wendy,word__is wendy,-0.024422,3,FAIL
6,balanced,self-enhancing,frosty,word__frosty,-0.003936,1,FAIL
6,balanced,self-enhancing,roast,word__nationalroastday,-0.034898,1,FAIL
6,balanced,self-enhancing,roast,char__roast,-0.016688,2,FAIL
6,balanced,self-defeating,wendy,word__wendy,0.119711,1,FAIL
6,balanced,self-defeating,wendy,char__wendy,0.041412,2,FAIL
6,balanced,self-defeating,wendy,word__is wendy,0.017096,3,FAIL
6,balanced,self-defeating,frosty,word__frosty,0.001418,1,FAIL
6,balanced,self-defeating,roast,word__nationalroastday,-0.035953,1,FAIL
6,balanced,self-defeating,roast,char__roast,-0.016928,2,FAIL
7,None,aggressive,wendy,word__me wendy,0.036938,1,FAIL
7,None,aggressive,wendy,word__wendy,-0.024886,2,FAIL
7,None,aggressive,wendy,char__wendy,-0.01564,3,FAIL
7,None,aggressive,wendy,word__wendy new,-0.013652,4,FAIL
7,None,aggressive,wendy,word__the wendy,0.010806,5,FAIL
7,None,aggressive,frosty,word__mints frosty,0.035453,1,FAIL
7,None,aggressive,frosty,word__vanilla frosty,-0.022247,2,FAIL
7,None,aggressive,frosty,word__frosty,0.011845,3,FAIL
7,None,aggressive,roast,word__nationalroastday,0.083294,1,FAIL
7,None,aggressive,roast,word__roast,0.064561,2,FAIL
7,None,aggressive,roast,word__roast me,0.050199,3,FAIL
7,None,aggressive,roast,char__roast,0.040056,4,FAIL
7,None,aggressive,roast,word__roasting,0.028457,5,FAIL
7,None,affiliative,wendy,word__wendy,-0.067001,1,FAIL
7,None,affiliative,wendy,char__wendy,-0.020456,2,FAIL
7,None,affiliative,wendy,word__the wendy,-0.019188,3,FAIL
7,None,affiliative,wendy,word__wendy app,-0.019188,4,FAIL
7,None,affiliative,wendy,word__me wendy,-0.016073,5,FAIL
7,None,affiliative,frosty,word__frosty,-0.033113,1,FAIL
7,None,affiliative,frosty,word__vanilla frosty,-0.021533,2,FAIL
7,None,affiliative,frosty,word__mints frosty,-0.015383,3,FAIL
7,None,affiliative,roast,word__nationalroastday,-0.036696,1,FAIL
7,None,affiliative,roast,word__roast,-0.027855,2,FAIL
7,None,affiliative,roast,word__roast me,-0.021706,3,FAIL
7,None,affiliative,roast,char__roast,-0.014451,4,FAIL
7,None,affiliative,roast,word__roasting,-0.001805,5,FAIL
7,None,self-enhancing,wendy,word__wendy,-0.042311,1,FAIL
7,None,self-enhancing,wendy,word__the wendy,-0.019166,2,FAIL
7,None,self-enhancing,wendy,word__wendy app,-0.019166,3,FAIL
7,None,self-enhancing,wendy,word__me wendy,-0.015593,4,FAIL
7,None,self-enhancing,wendy,word__wendy new,0.009084,5,FAIL
7,None,self-enhancing,frosty,word__mints frosty,-0.015633,1,FAIL
7,None,self-enhancing,frosty,word__vanilla frosty,0.012786,2,FAIL
7,None,self-enhancing,frosty,word__frosty,-0.002554,3,FAIL
7,None,self-enhancing,roast,word__nationalroastday,-0.035706,1,FAIL
7,None,self-enhancing,roast,word__roast,-0.02743,2,FAIL
7,None,self-enhancing,roast,word__roast me,-0.021091,3,FAIL
7,None,self-enhancing,roast,word__roasting,-0.019895,4,FAIL
7,None,self-enhancing,roast,char__roast,-0.019317,5,FAIL
7,None,self-defeating,wendy,word__wendy,0.074823,1,FAIL
7,None,self-defeating,wendy,char__wendy,0.019056,2,FAIL
7,None,self-defeating,wendy,word__me wendy,-0.016817,3,FAIL
7,None,self-defeating,wendy,word__the wendy,0.014515,4,FAIL
7,None,self-defeating,wendy,word__wendy app,0.014515,5,FAIL
7,None,self-defeating,frosty,word__mints frosty,-0.016053,1,FAIL
7,None,self-defeating,frosty,word__vanilla frosty,0.014373,2,FAIL
7,None,self-defeating,frosty,word__frosty,-0.001507,3,FAIL
7,None,self-defeating,roast,word__nationalroastday,-0.036229,1,FAIL
7,None,self-defeating,roast,word__roast,-0.028338,2,FAIL
7,None,self-defeating,roast,word__roast me,-0.02248,3,FAIL
7,None,self-defeating,roast,word__roasting,-0.020154,4,FAIL
7,None,self-defeating,roast,char__roast,-0.019643,5,FAIL
7,balanced,aggressive,wendy,word__me wendy,0.050704,1,FAIL
7,balanced,aggressive,wendy,word__the wendy,0.017386,2,FAIL
7,balanced,aggressive,wendy,word__wendy app,0.017386,3,FAIL
7,balanced,aggressive,wendy,word__wendy,-0.014956,4,FAIL
7,balanced,aggressive,wendy,word__wendy new,-0.014802,5,FAIL
7,balanced,aggressive,frosty,word__mints frosty,0.048647,1,FAIL
7,balanced,aggressive,frosty,word__vanilla frosty,-0.023751,2,FAIL
7,balanced,aggressive,frosty,word__frosty,0.022331,3,FAIL
7,balanced,aggressive,roast,word__nationalroastday,0.113338,1,FAIL
7,balanced,aggressive,roast,word__roast,0.088121,2,FAIL
7,balanced,aggressive,roast,word__roast me,0.068313,3,FAIL
7,balanced,aggressive,roast,char__roast,0.054993,4,FAIL
7,balanced,aggressive,roast,word__roasting,0.040451,5,FAIL
7,balanced,affiliative,wendy,word__wendy,-0.068321,1,FAIL
7,balanced,affiliative,wendy,word__the wendy,-0.020933,2,FAIL
7,balanced,affiliative,wendy,word__wendy app,-0.020933,3,FAIL
7,balanced,affiliative,wendy,char__wendy,-0.019729,4,FAIL
7,balanced,affiliative,wendy,word__me wendy,-0.017313,5,FAIL
7,balanced,affiliative,frosty,word__frosty,-0.035311,1,FAIL
7,balanced,affiliative,frosty,word__vanilla frosty,-0.022916,2,FAIL
7,balanced,affiliative,frosty,word__mints frosty,-0.016451,3,FAIL
7,balanced,affiliative,roast,word__nationalroastday,-0.0397,1,FAIL
7,balanced,affiliative,roast,word__roast,-0.030261,2,FAIL
7,balanced,affiliative,roast,word__roast me,-0.023544,3,FAIL
7,balanced,affiliative,roast,char__roast,-0.014434,4,FAIL
7,balanced,affiliative,roast,word__roasting,0.002372,5,FAIL
7,balanced,self-enhancing,wendy,word__wendy,-0.037002,1,FAIL
7,balanced,self-enhancing,wendy,word__the wendy,-0.020969,2,FAIL
7,balanced,self-enhancing,wendy,word__wendy app,-0.020969,3,FAIL
7,balanced,self-enhancing,wendy,word__me wendy,-0.016837,4,FAIL
7,balanced,self-enhancing,wendy,word__wendy new,0.014481,5,FAIL
7,balanced,self-enhancing,frosty,word__vanilla frosty,0.022182,1,FAIL
7,balanced,self-enhancing,frosty,word__mints frosty,-0.016768,2,FAIL
7,balanced,self-enhancing,frosty,word__frosty,0.004856,3,FAIL
7,balanced,self-enhancing,roast,word__nationalroastday,-0.038753,1,FAIL
7,balanced,self-enhancing,roast,word__roast,-0.029873,2,FAIL
7,balanced,self-enhancing,roast,word__roast me,-0.022938,3,FAIL
7,balanced,self-enhancing,roast,word__roasting,-0.021677,4,FAIL
7,balanced,self-enhancing,roast,char__roast,-0.021031,5,FAIL
7,balanced,self-defeating,wendy,word__wendy,0.114293,1,FAIL
7,balanced,self-defeating,wendy,char__wendy,0.031273,2,FAIL
7,balanced,self-defeating,wendy,word__the wendy,0.022386,3,FAIL
7,balanced,self-defeating,wendy,word__wendy app,0.022386,4,FAIL
7,balanced,self-defeating,wendy,word__me wendy,-0.01815,5,FAIL
7,balanced,self-defeating,frosty,word__vanilla frosty,0.024063,1,FAIL
7,balanced,self-defeating,frosty,word__mints frosty,-0.017222,2,FAIL
7,balanced,self-defeating,frosty,word__frosty,0.006136,3,FAIL
7,balanced,self-defeating,roast,word__nationalroastday,-0.039349,1,FAIL
7,balanced,self-defeating,roast,word__roast,-0.03088,2,FAIL
7,balanced,self-defeating,roast,word__roast me,-0.024442,3,FAIL
7,balanced,self-defeating,roast,word__roasting,-0.021983,4,FAIL
7,balanced,self-defeating,roast,char__roast,-0.021404,5,FAIL
8,None,aggressive,wendy,word__wendy,-0.041272,1,FAIL
8,None,aggressive,wendy,char__wendy,-0.013463,2,FAIL
8,None,aggressive,wendy,word__the wendy,-0.001051,3,FAIL
8,None,aggressive,wendy,word__wendy app,-0.001051,4,FAIL
8,None,aggressive,frosty,word__frosty,-0.04719,1,FAIL
8,None,aggressive,roast,word__nationalroastday,0.071664,1,FAIL
8,None,aggressive,roast,char__roast,0.021294,2,FAIL
8,None,aggressive,roast,word__roast,0.000854,3,FAIL
8,None,affiliative,wendy,word__wendy,-0.032569,1,FAIL
8,None,affiliative,wendy,char__wendy,-0.008316,2,FAIL
8,None,affiliative,wendy,word__the wendy,-0.002167,3,FAIL
8,None,affiliative,wendy,word__wendy app,-0.002167,4,FAIL
8,None,affiliative,frosty,word__frosty,-0.04509,1,FAIL
8,None,affiliative,roast,word__nationalroastday,-0.030668,1,FAIL
8,None,affiliative,roast,char__roast,-0.009355,2,FAIL
8,None,affiliative,roast,word__roast,0.004169,3,FAIL
8,None,self-enhancing,wendy,word__wendy,-0.07534,1,FAIL
8,None,self-enhancing,wendy,char__wendy,-0.023608,2,FAIL
8,None,self-enhancing,wendy,word__the wendy,-0.020547,3,FAIL
8,None,self-enhancing,wendy,word__wendy app,-0.020547,4,FAIL
8,None,self-enhancing,frosty,word__frosty,0.064877,1,FAIL
8,None,self-enhancing,roast,word__nationalroastday,-0.031042,1,FAIL
8,None,self-enhancing,roast,char__roast,-0.006072,2,FAIL
8,None,self-enhancing,roast,word__roast,0.002826,3,FAIL
8,None,self-defeating,wendy,word__wendy,0.095376,1,FAIL
8,None,self-defeating,wendy,char__wendy,0.028538,2,FAIL
8,None,self-defeating,wendy,word__the wendy,0.009685,3,FAIL
8,None,self-defeating,wendy,word__wendy app,0.009685,4,FAIL
8,None,self-defeating,frosty,word__frosty,-0.005744,1,FAIL
8,None,self-defeating,roast,word__nationalroastday,-0.031302,1,FAIL
8,None,self-defeating,roast,word__roast,-0.026266,2,FAIL
8,None,self-defeating,roast,char__roast,-0.018175,3,FAIL
8,balanced,aggressive,wendy,word__wendy,-0.036508,1,FAIL
8,balanced,aggressive,wendy,char__wendy,-0.012116,2,FAIL
8,balanced,aggressive,wendy,word__the wendy,0.003246,3,FAIL
8,balanced,aggressive,wendy,word__wendy app,0.003246,4,FAIL
8,balanced,aggressive,frosty,word__frosty,-0.050949,1,FAIL
8,balanced,aggressive,roast,word__nationalroastday,0.098132,1,FAIL
8,balanced,aggressive,roast,char__roast,0.03109,2,FAIL
8,balanced,aggressive,roast,word__roast,0.006936,3,FAIL
8,balanced,affiliative,wendy,word__wendy,-0.024579,1,FAIL
8,balanced,affiliative,wendy,char__wendy,-0.00523,2,FAIL
8,balanced,affiliative,wendy,word__the wendy,0.001867,3,FAIL
8,balanced,affiliative,wendy,word__wendy app,0.001867,4,FAIL
8,balanced,affiliative,frosty,word__frosty,-0.04868,1,FAIL
8,balanced,affiliative,roast,word__nationalroastday,-0.033323,1,FAIL
8,balanced,affiliative,roast,word__roast,0.011523,2,FAIL
8,balanced,affiliative,roast,char__roast,-0.008236,3,FAIL
8,balanced,self-enhancing,wendy,word__wendy,-0.08166,1,FAIL
8,balanced,self-enhancing,wendy,char__wendy,-0.025611,2,FAIL
8,balanced,self-enhancing,wendy,word__the wendy,-0.022406,3,FAIL
8,balanced,self-enhancing,wendy,word__wendy app,-0.022406,4,FAIL
8,balanced,self-enhancing,frosty,word__frosty,0.0916,1,FAIL
8,balanced,self-enhancing,roast,word__nationalroastday,-0.033708,1,FAIL
8,balanced,self-enhancing,roast,word__roast,0.008558,2,FAIL
8,balanced,self-enhancing,roast,char__roast,-0.004345,3,FAIL
8,balanced,self-defeating,wendy,word__wendy,0.13893,1,FAIL
8,balanced,self-defeating,wendy,char__wendy,0.041661,2,FAIL
8,balanced,self-defeating,wendy,word__the wendy,0.016675,3,FAIL
8,balanced,self-defeating,wendy,word__wendy app,0.016675,4,FAIL
8,balanced,self-defeating,frosty,word__frosty,0.00241,1,FAIL
8,balanced,self-defeating,roast,word__nationalroastday,-0.034072,1,FAIL
8,balanced,self-defeating,roast,word__roast,-0.028508,2,FAIL
8,balanced,self-defeating,roast,char__roast,-0.019847,3,FAIL
9,None,aggressive,wendy,word__wendy,-0.055737,1,FAIL
9,None,aggressive,wendy,char__wendy,-0.020546,2,FAIL
9,None,aggressive,wendy,word__wendysspicynuggs,-0.018425,3,FAIL
9,None,aggressive,wendys,word__wendysspicynuggs,-0.018425,1,FAIL
9,None,aggressive,frosty,word__frosty,0.031639,1,FAIL
9,None,aggressive,baconator,word__baconator,0.013191,1,FAIL
9,None,aggressive,baconator,word__breakfast baconator,0.013191,2,FAIL
9,None,aggressive,nuggs,word__wendysspicynuggs,-0.018425,1,FAIL
9,None,aggressive,nuggs,char__nuggs,-0.006921,2,FAIL
9,None,aggressive,roast,word__nationalroastday,0.07452,1,FAIL
9,None,aggressive,roast,char__roast,0.021966,2,FAIL
9,None,aggressive,roast,word__roasted,-0.012806,3,FAIL
9,None,affiliative,wendy,word__wendy,-0.067368,1,FAIL
9,None,affiliative,wendy,char__wendy,-0.024022,2,FAIL
9,None,affiliative,wendy,word__wendysspicynuggs,-0.018511,3,FAIL
9,None,affiliative,wendys,word__wendysspicynuggs,-0.018511,1,FAIL
9,None,affiliative,frosty,word__frosty,-0.031675,1,FAIL
9,None,affiliative,baconator,word__baconator,0.005293,1,FAIL
9,None,affiliative,baconator,word__breakfast baconator,0.005293,2,FAIL
9,None,affiliative,nuggs,word__wendysspicynuggs,-0.018511,1,FAIL
9,None,affiliative,nuggs,char__nuggs,-0.006903,2,FAIL
9,None,affiliative,roast,word__nationalroastday,-0.032363,1,FAIL
9,None,affiliative,roast,char__roast,-0.008955,2,FAIL
9,None,affiliative,roast,word__roasted,0.00731,3,FAIL
9,None,self-enhancing,wendy,word__wendysspicynuggs,0.043116,1,FAIL
9,None,self-enhancing,wendy,word__wendy,-0.014941,2,FAIL
9,None,self-enhancing,wendy,char__wendy,6.9e-05,3,FAIL
9,None,self-enhancing,wendys,word__wendysspicynuggs,0.043116,1,FAIL
9,None,self-enhancing,frosty,word__frosty,-0.031477,1,FAIL
9,None,self-enhancing,baconator,word__baconator,-0.01354,1,FAIL
9,None,self-enhancing,baconator,word__breakfast baconator,-0.01354,2,FAIL
9,None,self-enhancing,nuggs,word__wendysspicynuggs,0.043116,1,FAIL
9,None,self-enhancing,nuggs,char__nuggs,0.016131,2,FAIL
9,None,self-enhancing,roast,word__nationalroastday,-0.031973,1,FAIL
9,None,self-enhancing,roast,word__roasted,0.009961,2,FAIL
9,None,self-enhancing,roast,char__roast,-0.008398,3,FAIL
9,None,self-defeating,wendy,word__wendy,0.080126,1,FAIL
9,None,self-defeating,wendy,char__wendy,0.023655,2,FAIL
9,None,self-defeating,wendy,word__wendysspicynuggs,-0.019638,3,FAIL
9,None,self-defeating,wendys,word__wendysspicynuggs,-0.019638,1,FAIL
9,None,self-defeating,frosty,word__frosty,0.008131,1,FAIL
9,None,self-defeating,baconator,word__baconator,-0.013679,1,FAIL
9,None,self-defeating,baconator,word__breakfast baconator,-0.013679,2,FAIL
9,None,self-defeating,nuggs,word__wendysspicynuggs,-0.019638,1,FAIL
9,None,self-defeating,nuggs,char__nuggs,-0.007389,2,FAIL
9,None,self-defeating,roast,word__nationalroastday,-0.033137,1,FAIL
9,None,self-defeating,roast,char__roast,-0.014306,2,FAIL
9,None,self-defeating,roast,word__roasted,-0.013019,3,FAIL
9,balanced,aggressive,wendy,word__wendy,-0.054536,1,FAIL
9,balanced,aggressive,wendy,char__wendy,-0.020261,2,FAIL
9,balanced,aggressive,wendy,word__wendysspicynuggs,-0.019894,3,FAIL
9,balanced,aggressive,wendys,word__wendysspicynuggs,-0.019894,1,FAIL
9,balanced,aggressive,frosty,word__frosty,0.047994,1,FAIL
9,balanced,aggressive,baconator,word__baconator,0.020277,1,FAIL
9,balanced,aggressive,baconator,word__breakfast baconator,0.020277,2,FAIL
9,balanced,aggressive,nuggs,word__wendysspicynuggs,-0.019894,1,FAIL
9,balanced,aggressive,nuggs,char__nuggs,-0.007465,2,FAIL
9,balanced,aggressive,roast,word__nationalroastday,0.102427,1,FAIL
9,balanced,aggressive,roast,char__roast,0.031139,2,FAIL
9,balanced,aggressive,roast,word__roasted,-0.014079,3,FAIL
9,balanced,affiliative,wendy,word__wendy,-0.06934,1,FAIL
9,balanced,affiliative,wendy,char__wendy,-0.024654,2,FAIL
9,balanced,affiliative,wendy,word__wendysspicynuggs,-0.019947,3,FAIL
9,balanced,affiliative,wendys,word__wendysspicynuggs,-0.019947,1,FAIL
9,balanced,affiliative,frosty,word__frosty,-0.033905,1,FAIL
9,balanced,affiliative,baconator,word__baconator,0.010513,1,FAIL
9,balanced,affiliative,baconator,word__breakfast baconator,0.010513,2,FAIL
9,balanced,affiliative,nuggs,word__wendysspicynuggs,-0.019947,1,FAIL
9,balanced,affiliative,nuggs,char__nuggs,-0.00743,2,FAIL
9,balanced,affiliative,roast,word__nationalroastday,-0.034961,1,FAIL
9,balanced,affiliative,roast,word__roasted,0.012266,2,FAIL
9,balanced,affiliative,roast,char__roast,-0.008606,3,FAIL
9,balanced,self-enhancing,wendy,word__wendysspicynuggs,0.059629,1,FAIL
9,balanced,self-enhancing,wendy,char__wendy,0.006253,2,FAIL
9,balanced,self-enhancing,wendy,word__wendy,-0.002138,3,FAIL
9,balanced,self-enhancing,wendys,word__wendysspicynuggs,0.059629,1,FAIL
9,balanced,self-enhancing,frosty,word__frosty,-0.033756,1,FAIL
9,balanced,self-enhancing,baconator,word__baconator,-0.014798,1,FAIL
9,balanced,self-enhancing,baconator,word__breakfast baconator,-0.014798,2,FAIL
9,balanced,self-enhancing,nuggs,word__wendysspicynuggs,0.059629,1,FAIL
9,balanced,self-enhancing,nuggs,char__nuggs,0.022287,2,FAIL
9,balanced,self-enhancing,roast,word__nationalroastday,-0.034602,1,FAIL
9,balanced,self-enhancing,roast,word__roasted,0.015417,2,FAIL
9,balanced,self-enhancing,roast,char__roast,-0.007988,3,FAIL
9,balanced,self-defeating,wendy,word__wendy,0.12078,1,FAIL
9,balanced,self-defeating,wendy,char__wendy,0.036746,2,FAIL
9,balanced,self-defeating,wendy,word__wendysspicynuggs,-0.021176,3,FAIL
9,balanced,self-defeating,wendys,word__wendysspicynuggs,-0.021176,1,FAIL
9,balanced,self-defeating,frosty,word__frosty,0.017386,1,FAIL
9,balanced,self-defeating,baconator,word__baconator,-0.014966,1,FAIL
9,balanced,self-defeating,baconator,word__breakfast baconator,-0.014966,2,FAIL
9,balanced,self-defeating,nuggs,word__wendysspicynuggs,-0.021176,1,FAIL
9,balanced,self-defeating,nuggs,char__nuggs,-0.007958,2,FAIL
9,balanced,self-defeating,roast,word__nationalroastday,-0.035855,1,FAIL
9,balanced,self-defeating,roast,char__roast,-0.015568,2,FAIL
9,balanced,self-defeating,roast,word__roasted,-0.014312,3,FAIL
10,None,aggressive,wendy,word__is wendy,0.019126,1,FAIL
10,None,aggressive,wendy,word__wendy,-0.012824,2,FAIL
10,None,aggressive,wendy,char__wendy,-0.005316,3,FAIL
10,None,aggressive,wendy,word__the wendy,0.004754,4,FAIL
