brand,brand_slug,source_account,post_id,tweet_url,created_at,text,likes,replies,retweets,quotes,total_engagement,log_total_engagement,text_length,word_count,has_url,hashtag_count,mention_count,sentiment_label,sentiment_score,humor_type,humor_score,topic_id,topic_score,is_viral,viral_threshold_brand_p95
Wendy's,wendys,@Wendys,2059459943040753916,https://x.com/Wendys/status/2059459943040753916,Wed May 27 02:21:27 +0000 2026,"It’s giving fan behavior but I’m a fan of me too, so I get it! https://t.co/ecpi4sU0kz",192,18,15,0,225,5.420534999272286,86,21,1,0,0,positive,0.9964932799339294,Non-humorous brand message,0.9158239960670471,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2059351523583311924,https://x.com/Wendys/status/2059351523583311924,Tue May 26 19:10:38 +0000 2026,Be there. Seaport Square.,89,14,9,2,114,4.74493212836325,25,4,0,0,0,positive,0.5049973726272583,Non-humorous brand message,0.3972282111644745,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2057593602490970314,https://x.com/Wendys/status/2057593602490970314,Thu May 21 22:45:17 +0000 2026,Hi @KenJennings,128,5,2,0,135,4.912654885736052,15,2,0,0,1,positive,0.6372217535972595,Non-humorous brand message,0.6254687309265137,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2057590511653794039,https://x.com/Wendys/status/2057590511653794039,Thu May 21 22:33:00 +0000 2026,This isn’t my living room btw I was at a friends house,164,16,6,0,186,5.231108616854587,54,13,0,0,0,negative,0.7449268102645874,Non-humorous brand message,0.32643505930900574,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2057590262373785937,https://x.com/Wendys/status/2057590262373785937,Thu May 21 22:32:01 +0000 2026,@James_Holzhauer,24,1,1,0,26,3.295836866004329,16,1,0,0,1,negative,0.5849632620811462,Non-humorous brand message,0.36790263652801514,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2057589742649192842,https://x.com/Wendys/status/2057589742649192842,Thu May 21 22:29:57 +0000 2026,it's not roasting if it's true 😌 @Jeopardy https://t.co/Da3mvCbEFB,5229,159,297,8,5693,8.647168267837984,66,13,1,0,1,neutral,0.4498755633831024,Non-humorous brand message,0.38060325384140015,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2057509387422380064,https://x.com/Wendys/status/2057509387422380064,Thu May 21 17:10:39 +0000 2026,"From one redheaded baddie to another, we just wanted to formally invite you to compete in our Wendy’s look-alike contest this weekend for #worldredheadday

https://t.co/Plz0ZCapd2",140,22,16,0,178,5.187385805840755,179,30,1,1,0,negative,0.6814556121826172,Self-enhancing humor,0.30705732107162476,0,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2056803537636467033,https://x.com/Wendys/status/2056803537636467033,Tue May 19 18:25:51 +0000 2026,might change my name to Wemby’s and only serve french fries after last night’s game,67540,511,7060,455,75566,11.232774958933794,83,17,0,0,0,negative,0.45084869861602783,Self-enhancing humor,0.2832905054092407,4,2.0,1,31795.34999999999
Wendy's,wendys,@Wendys,2056485781707821429,https://x.com/Wendys/status/2056485781707821429,Mon May 18 21:23:12 +0000 2026,"If you have flaming locks of auburn hair and a face card that never declines, we have the perfect contest for you 😉
Wendy’s Look-Alike Contest is 3:30-5:30pm May 26th at Seaport Square in NYC! https://t.co/sEUa15Db7G",220,28,31,11,290,5.673323267171493,216,43,1,0,0,positive,0.7013057470321655,Non-humorous brand message,0.3578607439994812,0,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2054933542442848652,https://x.com/Wendys/status/2054933542442848652,Thu May 14 14:35:09 +0000 2026,🟨🟦🍟 https://t.co/y9M33fb83V,548,108,63,26,745,6.61472560020376,27,4,1,0,0,negative,0.46415820717811584,Non-humorous brand message,0.3596843481063843,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2054257059399389281,https://x.com/Wendys/status/2054257059399389281,Tue May 12 17:47:03 +0000 2026,Did you know? One cookie dough frosty is the equivalent of 12 dancing fruit videos?,86,36,6,1,129,4.867534450455582,83,15,0,0,0,negative,0.5876442193984985,Self-enhancing humor,0.27033543586730957,2,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2052863834503700774,https://x.com/Wendys/status/2052863834503700774,Fri May 08 21:30:53 +0000 2026,Their love story is almost as fresh as our beef ❤️ https://t.co/OydNIkjSGV,29208,283,2669,265,32425,10.386715849110015,74,14,1,0,0,positive,0.9563026428222656,Non-humorous brand message,0.7462384700775146,0,1.0,1,31795.34999999999
Wendy's,wendys,@Wendys,2052727809756348567,https://x.com/Wendys/status/2052727809756348567,Fri May 08 12:30:22 +0000 2026,"Sir, this is a banana https://t.co/mtSrVrahpo",1711,167,126,24,2028,7.615298339825815,45,9,1,0,0,negative,0.8293203711509705,Non-humorous brand message,0.47959792613983154,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2052536825336729602,https://x.com/Wendys/status/2052536825336729602,Thu May 07 23:51:28 +0000 2026,"Rick Devens after last night’s tribal council 
@Rick_Devens @MrBeast #Survivor50",1930,17,62,4,2013,7.607878073278507,80,11,0,1,2,negative,0.5433761477470398,Non-humorous brand message,0.25831109285354614,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2052513071906619715,https://x.com/Wendys/status/2052513071906619715,Thu May 07 22:17:04 +0000 2026,The necklace of every mom’s dreams is here. Tag a mom and tell us why she deserves one below and we might just surprise a few ❤️ https://t.co/p9208Rvu4D,1124,462,111,16,1713,7.446585099157725,152,31,1,0,0,positive,0.983907163143158,Non-humorous brand message,0.5418612957000732,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2050328345645133837,https://x.com/Wendys/status/2050328345645133837,Fri May 01 21:35:45 +0000 2026,new spicy chicken sandwich slaps https://t.co/nDUnSsL79R,11790,1461,1211,326,14788,9.601638940166769,56,9,1,0,0,negative,0.6192416548728943,Aggressive humor,0.910733163356781,3,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2050307931778732264,https://x.com/Wendys/status/2050307931778732264,Fri May 01 20:14:38 +0000 2026,I'm trying to get as crispy as the bacon on our Baconator this Girls Trip 😎☀️🌺 https://t.co/8oGyl5S3GO,445,43,41,2,531,6.2766434893416445,102,20,1,0,0,positive,0.9892401099205017,Self-enhancing humor,0.6000300645828247,0,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2050243908991328359,https://x.com/Wendys/status/2050243908991328359,Fri May 01 16:00:14 +0000 2026,"that bow is not just blue, it's not turquoise, it's not lapis, it's actually cerulean. https://t.co/mswbnGHkgg",1510,139,86,18,1753,7.469654172932128,110,22,1,0,0,neutral,0.34422624111175537,Non-humorous brand message,0.3563311696052551,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2048730947017654333,https://x.com/Wendys/status/2048730947017654333,Mon Apr 27 11:48:16 +0000 2026,"Sweet &amp; Sour is BACK… but only for a limited time unless y’all get loud. Go get the sauce in-restaurant + like, comment and share this post to save it. SWEET &amp; SOUR ARMY DO UR THING. https://t.co/ndF0vOrTpo",1006,408,247,128,1789,7.489970898834801,214,42,1,0,0,negative,0.6444962024688721,Self-enhancing humor,0.9082819819450378,5,2.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2047463502583869524,https://x.com/Wendys/status/2047463502583869524,Thu Apr 23 23:51:53 +0000 2026,THIS would happen at Wendy's 👀 https://t.co/lNjM2bD6pb,11819,406,894,174,13293,9.495068084601527,54,10,1,0,0,negative,0.447386771440506,Non-humorous brand message,0.3463413715362549,0,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2042359791239024659,https://x.com/Wendys/status/2042359791239024659,Thu Apr 09 21:51:34 +0000 2026,She a baddie with her baddie friend (I'm the baddie friend),1340,169,139,16,1664,7.417580402414544,59,12,0,0,0,negative,0.5009366273880005,Non-humorous brand message,0.2721933424472809,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2042345361310957745,https://x.com/Wendys/status/2042345361310957745,Thu Apr 09 20:54:13 +0000 2026,still rich still craving @wendys new spicy chicken sandwich #wendyspartner,6822,371,468,119,7780,8.95944014361693,74,10,0,1,1,positive,0.9881619811058044,Self-enhancing humor,0.8124186396598816,3,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2042276646711894177,https://x.com/Wendys/status/2042276646711894177,Thu Apr 09 16:21:10 +0000 2026,WE’VE GOT OUR WINNER🏆 the Pretzel Bacon Pub Burger is coming back to the menu soon https://t.co/jdeIQgJBnp,4931,412,266,169,5778,8.661985936317778,106,21,1,0,0,positive,0.46744680404663086,Self-enhancing humor,0.29033663868904114,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041987332509782141,https://x.com/Wendys/status/2041987332509782141,Wed Apr 08 21:11:33 +0000 2026,The universe called. It said add me on Co-Star. @ wendys_official https://t.co/7HYmQbBfv7,185,33,21,4,243,5.497168225293202,89,15,1,0,0,positive,0.6668744087219238,Non-humorous brand message,0.6269232034683228,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041526924149690528,https://x.com/Wendys/status/2041526924149690528,Tue Apr 07 14:42:03 +0000 2026,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",322,45,14,3,384,5.953243334287785,222,39,0,0,0,neutral,0.4142879545688629,Self-enhancing humor,0.274117112159729,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041526852036988999,https://x.com/Wendys/status/2041526852036988999,Tue Apr 07 14:41:45 +0000 2026,🫵 YOU GET A FREE FRY AND FROSTY 🫵 AND YOU GET A FREE FRY AND FROSTY 🫵 AND YOU GET A FREE FRY AND FROSTY 🫵 https://t.co/OQ2OI18i5U,4762,190,258,80,5290,8.57376254290413,129,27,1,0,0,positive,0.45004141330718994,Non-humorous brand message,0.34226274490356445,2,2.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041332734883201293,https://x.com/Wendys/status/2041332734883201293,Tue Apr 07 01:50:24 +0000 2026,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",357,24,16,2,399,5.991464547107982,222,39,0,0,0,neutral,0.4142879545688629,Self-enhancing humor,0.274117112159729,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041332610928951432,https://x.com/Wendys/status/2041332610928951432,Tue Apr 07 01:49:55 +0000 2026,"WE HAVE A DUNK 🚨that means all of America gets free small fry and Frosty on April 7th. Not to be dramatic, but that was the greatest moment in dunk history.",5343,75,313,46,5777,8.661812881026181,156,31,0,0,0,positive,0.6535933613777161,Non-humorous brand message,0.5353367328643799,2,2.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041332103036412007,https://x.com/Wendys/status/2041332103036412007,Tue Apr 07 01:47:54 +0000 2026,GET UP RODDY GAYLE 🤯 https://t.co/Yz0SkHVdwC,1066,39,126,23,1254,7.134890851565884,44,8,1,0,0,negative,0.47802576422691345,Self-enhancing humor,0.2509150207042694,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041317545412546926,https://x.com/Wendys/status/2041317545412546926,Tue Apr 07 00:50:03 +0000 2026,Tip off time here we goooooo 🫣🏀,110,18,6,1,135,4.912654885736052,31,6,0,0,0,positive,0.5186457633972168,Non-humorous brand message,0.8654494285583496,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041286930231373912,https://x.com/Wendys/status/2041286930231373912,Mon Apr 06 22:48:24 +0000 2026,"You: Wow I hope so and so team wins

Me: DUNKS DUNKS DUNKS DUNKS",161,16,8,2,187,5.236441962829949,64,14,0,0,0,positive,0.8969786763191223,Non-humorous brand message,0.32740509510040283,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041274861461586245,https://x.com/Wendys/status/2041274861461586245,Mon Apr 06 22:00:26 +0000 2026,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",43,7,4,0,54,4.007333185232471,222,39,0,0,0,neutral,0.4142879545688629,Self-enhancing humor,0.274117112159729,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041274790418485741,https://x.com/Wendys/status/2041274790418485741,Mon Apr 06 22:00:09 +0000 2026,"Who shall fulfill the prophecy?!?!?!?!

Tag us when you see who unlocks it 👀 https://t.co/mmdG7uqh7a",217,28,32,3,280,5.638354669333745,100,17,1,0,0,negative,0.4790032207965851,Self-enhancing humor,0.24732957780361176,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041273129272824054,https://x.com/Wendys/status/2041273129272824054,Mon Apr 06 21:53:33 +0000 2026,Get your votes in!,256,76,33,34,399,5.991464547107982,18,4,0,0,0,positive,0.4858669936656952,Non-humorous brand message,0.5552995204925537,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041272778461258077,https://x.com/Wendys/status/2041272778461258077,Mon Apr 06 21:52:10 +0000 2026,The Bourbon Bacon Cheeseburger and Pretzel Bacon Pub Burger have made it to our championship! Get your votes in to decide who will be crowned the winner and end up back on the menu https://t.co/VIgjuIMDNF,1439,220,74,79,1812,7.502738210754851,204,38,1,0,0,positive,0.6888081431388855,Self-enhancing humor,0.3674039840698242,0,4.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041270386478780749,https://x.com/Wendys/status/2041270386478780749,Mon Apr 06 21:42:39 +0000 2026,ONLY A FEW HOURS UNTIL SOMEONE DUNKS THEIR WAY INTO AMERICAN HISTORY,154,20,7,2,183,5.214935757608986,68,12,0,0,0,negative,0.5899708271026611,Self-enhancing humor,0.22044722735881805,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041241219603554599,https://x.com/Wendys/status/2041241219603554599,Mon Apr 06 19:46:45 +0000 2026,Tonight we are anti lay ups and anti fundamentals and pro massive jams,146,32,11,1,190,5.25227342804663,70,13,0,0,0,negative,0.8242285251617432,Self-enhancing humor,0.303536057472229,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041187810728727004,https://x.com/Wendys/status/2041187810728727004,Mon Apr 06 16:14:32 +0000 2026,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",42,6,2,1,51,3.9512437185814275,222,39,0,0,0,neutral,0.4142879545688629,Self-enhancing humor,0.274117112159729,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2041187699764163013,https://x.com/Wendys/status/2041187699764163013,Mon Apr 06 16:14:05 +0000 2026,woke up thinking about who’s gonna dunk in the national championship game tonight to unlock a free small fry and Frosty for America tomorrow,152,29,14,2,197,5.288267030694535,140,25,0,0,0,negative,0.5395642518997192,Self-enhancing humor,0.26022109389305115,2,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2040186917312979266,https://x.com/Wendys/status/2040186917312979266,Fri Apr 03 21:57:20 +0000 2026,Oh good you made it. Introducing: The Official Dunks Menu 🏀 Order in the Wendy’s app all March Madness® long for the chance to win prizes in the Dunkstakes https://t.co/hI3HxiD7VV,93,15,7,0,115,4.7535901911063645,179,33,1,0,0,positive,0.9992764592170715,Self-enhancing humor,0.9895468950271606,0,2.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2040186893468393651,https://x.com/Wendys/status/2040186893468393651,Fri Apr 03 21:57:14 +0000 2026,YOU COULD GO ALL THE WAY https://t.co/JG6srzZZTh,178,23,3,0,204,5.3230099791384085,48,10,1,0,0,positive,0.4673972725868225,Non-humorous brand message,0.3072148859500885,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2040186889131479302,https://x.com/Wendys/status/2040186889131479302,Fri Apr 03 21:57:13 +0000 2026,keep scrolling 👇👇👇 https://t.co/O8onjjhdsH,111,5,2,0,118,4.77912349311153,42,6,1,0,0,negative,0.5036841034889221,Aggressive humor,0.3321048319339752,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2040186885704683992,https://x.com/Wendys/status/2040186885704683992,Fri Apr 03 21:57:13 +0000 2026,Scroll for a #MarchMadness surprise 👀 🏀 https://t.co/FJ4PuPVkOq,260,41,10,0,311,5.7430031878094825,63,9,1,1,0,negative,0.5355067849159241,Non-humorous brand message,0.6519169807434082,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039915068729541060,https://x.com/Wendys/status/2039915068729541060,Fri Apr 03 03:57:06 +0000 2026,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last. Not valid for digital or delivery orders or with any other discount or offer. No substitutions.",35,8,0,0,43,3.784189633918261,318,55,0,0,0,negative,0.39221474528312683,Non-humorous brand message,0.29699963331222534,0,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039900754387869992,https://x.com/Wendys/status/2039900754387869992,Fri Apr 03 03:00:14 +0000 2026,Help us give the people what they want! If there’s a dunk during the natty everyone in America gets a free small fry and classic Frosty on April 7th https://t.co/UnfLgpYclZ,197,24,21,2,244,5.501258210544727,172,34,1,0,0,positive,0.5970879197120667,Non-humorous brand message,0.29744672775268555,5,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039789214120996993,https://x.com/Wendys/status/2039789214120996993,Thu Apr 02 19:37:00 +0000 2026,Congrats to these Official Wendy’s Dunk Team athletes on making it to the Final Four. You dunked into hoops. You dunked into Frosty. You dunked into our hearts. https://t.co/b6IeqJW8YD,75,13,4,1,93,4.543294782270004,184,33,1,0,0,positive,0.9901753664016724,Self-enhancing humor,0.5999058485031128,2,2.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039714223337463977,https://x.com/Wendys/status/2039714223337463977,Thu Apr 02 14:39:01 +0000 2026,Vote!,101,45,16,21,183,5.214935757608986,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039714041212358979,https://x.com/Wendys/status/2039714041212358979,Thu Apr 02 14:38:18 +0000 2026,Vote!,52,13,5,9,79,4.382026634673881,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2039713760378487274,https://x.com/Wendys/status/2039713760378487274,Thu Apr 02 14:37:11 +0000 2026,We’ve got our final four! It’s time to decide who will make it to the championship and ultimately end up back on the menu. Get your votes in now! https://t.co/Yat9QPbeFA,567,172,35,24,798,6.683360945766275,169,35,1,0,0,negative,0.41905641555786133,Self-enhancing humor,0.23184633255004883,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2038738065678811271,https://x.com/Wendys/status/2038738065678811271,Mon Mar 30 22:00:07 +0000 2026,Vote!,53,17,5,2,77,4.356708826689592,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2038737809075565002,https://x.com/Wendys/status/2038737809075565002,Mon Mar 30 21:59:06 +0000 2026,Vote!,31,12,3,1,47,3.8712010109078907,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2038737532473803096,https://x.com/Wendys/status/2038737532473803096,Mon Mar 30 21:58:00 +0000 2026,Vote!,20,9,4,4,37,3.6375861597263857,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2038737391863869923,https://x.com/Wendys/status/2038737391863869923,Mon Mar 30 21:57:26 +0000 2026,Vote!,31,18,4,3,56,4.04305126783455,5,1,0,0,0,positive,0.6049091815948486,Non-humorous brand message,0.462703675031662,5,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2038736376653554124,https://x.com/Wendys/status/2038736376653554124,Mon Mar 30 21:53:24 +0000 2026,"After a tough fight to make it on the bracket, we have our finalists! America, we want to hear from you! Tell us what you want to see back on the menu. Voting starts… NOW!

Better luck next time to the Sunroom, Salad SuperBar, Giant JBC, and Trex burger. https://t.co/Ypg0dTCSnT",789,278,57,33,1157,7.05444965813294,278,53,1,0,0,positive,0.5983610153198242,Self-enhancing humor,0.30711373686790466,5,3.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2037346325923278851,https://x.com/Wendys/status/2037346325923278851,Fri Mar 27 01:49:50 +0000 2026,Okay not a dunk but that’s STILL OUR GUY @jmilly2410,946,63,62,6,1077,6.982862751468942,52,11,0,0,1,neutral,0.6147218346595764,Non-humorous brand message,0.6448822021484375,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2037342589230408021,https://x.com/Wendys/status/2037342589230408021,Fri Mar 27 01:34:59 +0000 2026,"TREY KAUFMAN-RENN GAME-WINNER 🚨

PURDUE ADVANCES TO THE ELITE 8 🤯 https://t.co/CYj7ltsGXT",2329,75,445,86,2935,7.984803389734406,89,15,1,0,0,positive,0.4291023313999176,Self-enhancing humor,0.24788106977939606,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2036210859299455486,https://x.com/Wendys/status/2036210859299455486,Mon Mar 23 22:37:54 +0000 2026,“Fries + Frosty = The Best of Both Worlds” https://t.co/ixuIhrXwcR,12146,226,1272,143,13787,9.531553927636756,66,11,1,0,0,positive,0.7779620289802551,Non-humorous brand message,0.5405426025390625,2,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035444365800214846,https://x.com/Wendys/status/2035444365800214846,Sat Mar 21 19:52:08 +0000 2026,"On and off the court, Coen Carr can’t stop (won’t stop) dunking. https://t.co/pvLNEM1zSj",1117,27,82,9,1235,7.119635638017636,88,18,1,0,0,negative,0.46241772174835205,Self-enhancing humor,0.30773302912712097,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035438297070096829,https://x.com/Wendys/status/2035438297070096829,Sat Mar 21 19:28:01 +0000 2026,Fears ➡️ Carr 🔨 https://t.co/Y7Wa3vl7X5,436,9,42,3,490,6.19644412779452,39,6,1,0,0,negative,0.801508903503418,Non-humorous brand message,0.3699798583984375,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035415108646490534,https://x.com/Wendys/status/2035415108646490534,Sat Mar 21 17:55:52 +0000 2026,I hope Yaxel doesn’t dunk his fries in his Frosty this violently https://t.co/l75Yp2p6YX,1795,29,211,13,2048,7.6251071482389,88,17,1,0,0,negative,0.9968908429145813,Self-enhancing humor,0.6452280282974243,2,1.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035414922763350398,https://x.com/Wendys/status/2035414922763350398,Sat Mar 21 17:55:08 +0000 2026,"Tarris Reed stat line: buckets, boards, and dunks. Basically a Dunk Menu combo. https://t.co/rktHfBeiwV",36,2,2,0,40,3.713572066704308,103,17,1,0,0,positive,0.525212824344635,Non-humorous brand message,0.5278985500335693,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035411565797634404,https://x.com/Wendys/status/2035411565797634404,Sat Mar 21 17:41:48 +0000 2026,"YAXEL LENDEBORG. ABSOLUTELY DISGUSTING.

#MarchMadness https://t.co/GzFu2ZqKzo",6562,85,1326,207,8180,9.009569671513699,78,9,1,1,0,negative,0.9974031448364258,Non-humorous brand message,0.48114868998527527,,0.0,0,31795.34999999999
Wendy's,wendys,@Wendys,2035213787020575096,https://x.com/Wendys/status/2035213787020575096,Sat Mar 21 04:35:53 +0000 2026,Tarris Reed throws it down 🔨 https://t.co/kGW6Ewxnon,150,2,21,2,175,5.170483995038151,52,9,1,0,0,negative,0.5553906559944153,Non-humorous brand message,0.31168681383132935,,0.0,0,31795.34999999999
